##NAME|SUBNAME|FEAT|ID|TELNUM|NEWADDR|XCOORD|YCOORD@@복지서비스
수정2동 주민센터||주민센터|2617057000|051-4406207|부산 동구 수정중로11번길 23 795-35번지(수정중로 11번길 23)|129.04262879521485|35.12994999255241
좌천동 주민센터||주민센터|2617064500|051-4406130|부산 동구 좌천남로 19 19 (좌천동, 좌천동주민센터)|129.0491543259387|35.13138980071068
수정4동 주민센터||주민센터|2617059000|051-4406226|부산 동구 망양로685번길 2 1172-2번지 수정4동주민센터|129.04068435298097|35.12710983268968
수정1동 주민센터||주민센터|2617056000|051-4404906|부산 동구 홍곡로 71 부산광역시 동구 홍곡로 71(수정동)|129.04225672911744|35.125417975965235
수정5동 주민센터||주민센터|2617060000|051- 440 4910|부산 동구 망양로795번길 2 |129.04238426331787|35.133861583457104
범일5동 주민센터||주민센터|2617068000|051-4406367|부산 동구 성남로47번길 13 성남로47번길 13|129.0538007743324|35.130507276850444
근로복지공단|부산지역본부|근로복지공단||051-6610104|부산 동구 중앙대로 276 아모레퍼시픽빌딩 5~9층  |129.04350423915398|35.121262373876114
초량3동 주민센터||주민센터|2617053000|051-4406150|부산 동구 초량상로 112 초량상로 112|129.03979399410204|35.121317684810094
범일1동 주민센터||주민센터|2617065000|051-4406302|부산 동구 범상로 12 12 (범일동, 범일1동 주민센터)|129.04910828969068|35.14128178842001
초량6동 주민센터||주민센터|2617055000|051-4406170|부산 동구 초량로 75 824-121|129.03452354657654|35.12002930968891
초량1동 주민센터||주민센터|2617051000|051-4406106|부산 동구 중앙대로179번길 33 중앙대로179번길 33|129.03696465288948|35.1139360249323
초량2동 주민센터||주민센터|2617052000|051-4406130|부산 동구 초량2동 444|129.03846508587702|35.116581865782784
초량6동 주민센터||주민센터|2617055000|051-4406170|부산 동구 초량로 75 824-121|129.03452354657654|35.12002930968891
초량3동 주민센터||주민센터|2617053000|051-4406150|부산 동구 초량상로 112 초량상로 112|129.03979399410204|35.121317684810094
수정1동 주민센터||주민센터|2617056000|051-4404906|부산 동구 홍곡로 71 부산광역시 동구 홍곡로 71(수정동)|129.04225672911744|35.125417975965235
수정4동 주민센터||주민센터|2617059000|051-4406226|부산 동구 망양로685번길 2 1172-2번지 수정4동주민센터|129.04068435298097|35.12710983268968
수정2동 주민센터||주민센터|2617057000|051-4406207|부산 동구 수정중로11번길 23 795-35번지(수정중로 11번길 23)|129.04262879521485|35.12994999255241
범일5동 주민센터||주민센터|2617068000|051-4406367|부산 동구 성남로47번길 13 성남로47번길 13|129.0538007743324|35.130507276850444
좌천동 주민센터||주민센터|2617064500|051-4406130|부산 동구 좌천남로 19 19 (좌천동, 좌천동주민센터)|129.0491543259387|35.13138980071068
수정5동 주민센터||주민센터|2617060000|051- 440 4910|부산 동구 망양로795번길 2 |129.04238426331787|35.133861583457104
범일2동 주민센터||주민센터|2617066000|051-4406326|부산 동구 범일로 58 330-145|129.05982298208016|35.135123534466814
범일1동 주민센터||주민센터|2617065000|051-4406302|부산 동구 범상로 12 12 (범일동, 범일1동 주민센터)|129.04910828969068|35.14128178842001
근로복지공단|부산지역본부|근로복지공단||051-6610104|부산 동구 중앙대로 276 아모레퍼시픽빌딩 5~9층  |129.04350423915398|35.121262373876114
복산동 주민센터||주민센터|2626052000|051-5506330|부산 동래구 복천동 462-2 462-2|129.08607777415585|35.20579344839651
국민연금공단|동래금정지사|국민연금공단||051-5507504|부산 동래구 명륜로 82 (수안동)|129.08437588539692|35.20123771088002
명륜동 주민센터||주민센터|2626054500|051-5506371|부산 동래구 명륜동 700-200 700-200|129.08157560516665|35.212478204282284
온천2동 주민센터||주민센터|2626056000|051-5506414|부산 동래구 충렬대로107번길 28 28 (온천동, 온천2동주민센터)|129.07298455335766|35.2079865299229
수민동 주민센터||주민센터|2626051000|051-5506312|부산 동래구 낙민동 135-10 135-10번지 수민동주민센터|129.09103155118154|35.196026003335575
사직3동 주민센터||주민센터|2626060000|051-5506491|부산 동래구 아시아드대로154번길 79 79 (사직동, (사직3동주민센터))|129.06944770363202|35.19945364922162
온천3동 주민센터||주민센터|2626057000|051-5506421|부산 동래구 아시아드대로231번길 21 부산광역시 동래구 아시아드대로231번길21|129.06629276162244|35.204925292559544
안락1동 주민센터||주민센터|2626074000|051-5506512|부산 동래구 안연로110번길 9 안연로110번길 9(안락1동 433-24)|129.09857186591285|35.19690119527929
명장2동 주민센터||주민센터|2626076200|051-5506571|부산 동래구 명장2동 326-4 326-4 명장2동주민센터|129.10183070622037|35.207654827130796
온천1동 주민센터||주민센터|2626055000|051-5506394|부산 동래구 금강로 127 221-1|129.08010874658962|35.22005506792804
수민동 주민센터||주민센터|2626051000|051-5506312|부산 동래구 낙민동 135-10 135-10번지 수민동주민센터|129.09103155118154|35.196026003335575
안락1동 주민센터||주민센터|2626074000|051-5506512|부산 동래구 안연로110번길 9 안연로110번길 9(안락1동 433-24)|129.09857186591285|35.19690119527929
안락2동 주민센터||주민센터|2626075000|051-5506531|부산 동래구 명안로18번길 103 464-38 안락2동주민센터|129.11006393642035|35.19775394965997
사직1동 주민센터||주민센터|2626058000|051-5506452|부산 동래구 사직1동 석사로 167|129.06191821132285|35.199005405693235
사직3동 주민센터||주민센터|2626060000|051-5506491|부산 동래구 아시아드대로154번길 79 79 (사직동, (사직3동주민센터))|129.06944770363202|35.19945364922162
사직2동 주민센터||주민센터|2626059000|051-5506468|부산 동래구 사직동 29-2 29-2|129.05689483239888|35.200240748996876
명장1동 주민센터||주민센터|2626076100|051-5506552|부산 동래구 명장1동 133-5 133-5번지 (명장로 32)|129.1042682579492|35.204764845587334
온천3동 주민센터||주민센터|2626057000|051-5506421|부산 동래구 아시아드대로231번길 21 부산광역시 동래구 아시아드대로231번길21|129.06629276162244|35.204925292559544
복산동 주민센터||주민센터|2626052000|051-5506330|부산 동래구 복천동 462-2 462-2|129.08607777415585|35.20579344839651
명장2동 주민센터||주민센터|2626076200|051-5506571|부산 동래구 명장2동 326-4 326-4 명장2동주민센터|129.10183070622037|35.207654827130796
온천2동 주민센터||주민센터|2626056000|051-5506414|부산 동래구 충렬대로107번길 28 28 (온천동, 온천2동주민센터)|129.07298455335766|35.2079865299229
명륜동 주민센터||주민센터|2626054500|051-5506371|부산 동래구 명륜동 700-200 700-200|129.08157560516665|35.212478204282284
온천1동 주민센터||주민센터|2626055000|051-5506394|부산 동래구 금강로 127 221-1|129.08010874658962|35.22005506792804
국민건강보험|부산동래지사|국민건강보험||051-5009100|부산 동래구 아시아드대로 141 |129.06531353591842|35.196954163453704
국민연금공단|동래금정지사|국민연금공단||051-5507504|부산 동래구 명륜로 82 (수안동)|129.08437588539692|35.20123771088002
부암1동 주민센터||주민센터|2623064000|051-6056715|부산 부산진구 신천대로241번길 41  226번지 부암1동주민센터|129.04856290594705|35.163286649328754
부전1동 주민센터||주민센터|2623051000|051-6056519|부산 부산진구 새싹로28번길 28 264-2 부전1동주민센터|129.05862840788055|35.16034037779339
당감2동 주민센터||주민센터|2623068000|051-6056774|부산 부산진구 당감2동 71-7 부산시 부산진구 당감2동 71-7  당감2동주민센터|129.04791266874759|35.157836593076944
국민연금공단|서면상담센터|국민연금공단||051-8188190~1|부산 부산진구 중앙대로 747 3층(부전동)|129.0600175430161|35.15937954729194
범전동 주민센터||주민센터|2623053000|051-6056554|부산 부산진구 범전동 329-15 329-15   범전동주민센터|129.06119838133003|35.16581897892515
근로복지공단|부산중부지사|근로복지공단||051-8014165|부산 부산진구 중앙대로 766 동아빌딩 12층  |129.06180984235652|35.160480904989896
국민건강보험|부산진구지사|국민건강보험||051-6052110|부산 부산진구 중앙대로 798 |129.0635800387965|35.16279016732226
연지동 주민센터||주민센터|2623054000|051-6056575|부산 부산진구 연지동 238-9 238-9  연지동주민센터|129.0528360176543|35.17279904810879
부전2동 주민센터||주민센터|2623052000|051-6056535|부산 부산진구 부전2동 523-6 523-6 부전2동주민센터|129.0567919705024|35.15260355753068
전포2동 주민센터||주민센터|2623061000|051-6056674|부산 부산진구 동성로118번길 34 175-26 전포2동주민센터|129.0662124761964|35.16169993423837
고용보험공단|부산고용센터|고용보험공단||051-8601919|부산 부산진구 중앙대로 993 |129.0746021184812|35.17799722018608
개금2동 주민센터||주민센터|2623075000|051-6056904|부산 부산진구 복지로 93 633-5 개금2동주민센터|129.0195326636865|35.144907361485295
범천2동 주민센터||주민센터|2623078000|051-6056974|부산 부산진구 신암로 48 960-1 범천2동주민센터|129.056208789318|35.14652159181912
범천1동 주민센터||주민센터|2623077000|051-6056955|부산 부산진구 범천1동 854-15 854-15  범천1동자치센터|129.0610090641718|35.14700954097319
가야2동 주민센터||주민센터|2623072000|051-6056857|부산 부산진구 가야2동 601-7 601-7 가야2동주민센터|129.02898285124266|35.14974551373663
부전2동 주민센터||주민센터|2623052000|051-6056535|부산 부산진구 부전2동 523-6 523-6 부전2동주민센터|129.0567919705024|35.15260355753068
개금1동 주민센터||주민센터|2623074000|051-6056896|부산 부산진구 개금1동 503-18 503-18 개금1동주민센터|129.02191458652956|35.15266815673266
가야1동 주민센터||주민센터|2623071000|051-6056834|부산 부산진구 가야대로572번길 22 48-128 가야1동주민센터|129.0342883157879|35.1532467730784
전포1동 주민센터||주민센터|2623060000|051-6056654|부산 부산진구 전포1동 341-2 341-2  전포1동주민센터|129.06758013490432|35.154344748287706
개금3동 주민센터||주민센터|2623076000|051-6056937|부산 부산진구 개금3동 428-8 428-8  개금3동주민센터|129.0219868066258|35.15576337057159
당감2동 주민센터||주민센터|2623068000|051-6056774|부산 부산진구 당감2동 71-7 부산시 부산진구 당감2동 71-7  당감2동주민센터|129.04791266874759|35.157836593076944
부전1동 주민센터||주민센터|2623051000|051-6056519|부산 부산진구 새싹로28번길 28 264-2 부전1동주민센터|129.05862840788055|35.16034037779339
전포2동 주민센터||주민센터|2623061000|051-6056674|부산 부산진구 동성로118번길 34 175-26 전포2동주민센터|129.0662124761964|35.16169993423837
부암1동 주민센터||주민센터|2623064000|051-6056715|부산 부산진구 신천대로241번길 41  226번지 부암1동주민센터|129.04856290594705|35.163286649328754
당감1동 주민센터||주민센터|2623067000|051-6056797|부산 부산진구 당감로 20 당감로20 당감1동주민센터|129.0397837182483|35.16345647325857
범전동 주민센터||주민센터|2623053000|051-6056554|부산 부산진구 범전동 329-15 329-15   범전동주민센터|129.06119838133003|35.16581897892515
당감4동 주민센터||주민센터|2623070000|051-6056813|부산 부산진구 당감서로 85 751-3 당감4동주민센터|129.03649324329479|35.16792396036169
부암3동 주민센터||주민센터|2623066000|051-6056733|부산 부산진구 부암3동 441-7 441-7 부암3동주민센터|129.03962395265847|35.16901034017812
연지동 주민센터||주민센터|2623054000|051-6056575|부산 부산진구 연지동 238-9 238-9  연지동주민센터|129.0528360176543|35.17279904810879
양정2동 주민센터||주민센터|2623057000|051-6056635|부산 부산진구 양정2동 52-2 52-2 양정2동주민센터|129.07573192722182|35.17287730811068
양정1동 주민센터||주민센터|2623056000|051-6056616|부산 부산진구 양정1동 507-7 507-7 양정1동주민센터|129.0643672309955|35.17448101506856
초읍동 주민센터||주민센터|2623055000|051-6056595|부산 부산진구 새싹로 253 278-8 초읍동주민센터|129.04754943465733|35.17871006871805
근로복지공단|부산중부지사|근로복지공단||051-8014165|부산 부산진구 중앙대로 766 동아빌딩 12층  |129.06180984235652|35.160480904989896
국민건강보험|부산진구지사|국민건강보험||051-6052110|부산 부산진구 중앙대로 798 |129.0635800387965|35.16279016732226
