##NAME|SUBNAME|TELNUM|ADDR|NEWADDR@@투다리
투다리|매천점|053-314-8229|대구 북구 매천동 681|대구 북구 매전로 6 (1층) 
투다리|고산점|053-793-5638|대구 수성구 시지동 509|대구 수성구 노변공원로 22 노변동서우방타운 117-106 
투다리|지산점|053-782-8737|대구 수성구 범물동 1330|대구 수성구 지범로 200 
투다리|방촌점|053-985-9596|대구 동구 방촌동 1103-2|대구 동구 동촌로 274 
투다리|네오빌점|053-985-8634|대구 동구 방촌동 1050-71|대구 동구 동촌로 190 (영남네오빌) 
투다리|동대구점|053-756-2084|대구 동구 신천동 375-3|대구 동구 동부로30길 33 
투다리|신천1점|053-422-0150|대구 동구 신천동 824-10|대구 동구 국채보상로 777 
투다리|칠곡점|053-322-4448|대구 북구 동천동 922-6|대구 북구 동천로 77 
투다리|영진점|053-957-0282|대구 북구 복현동 427-2|대구 북구 동북로 248 
투다리|경대북문점|053-941-6869|대구 북구 산격동 1412-9|대구 북구 산격로6길 11-2 
투다리|두산점|053-766-6087|대구 수성구 두산동 186-4|대구 수성구 무학로21길 52 
투다리|범어2점|053-745-4866|대구 수성구 만촌동 1039-28|대구 수성구 달구벌대로 2562-1 
투다리|매호점|053-793-1056|대구 수성구 매호동 1055|대구 수성구 천을로 181 (시지2차매호협화타운) 
투다리|유천탕점|053-782-4411|대구 수성구 범물동 1319|대구 수성구 지범로 249 
투다리|상동점|053-765-0808|대구 수성구 상동 72|대구 수성구 수성로 135 정화팔레스 우방상가 501-109호 
투다리|수성교점|053-744-1165|대구 수성구 수성동1가 88-1|대구 수성구 달구벌대로456길 14 
투다리|시지점|053-793-0173|대구 수성구 신매동 587-6|대구 수성구 신매로 40 
투다리|중동점|053-761-3708|대구 수성구 중동 258-4|대구 수성구 수성로 203 
투다리|달동2점|052-274-8852|울산 남구 달동 593-1|울산 남구 삼산로155번길 9 
투다리|야음점|052-227-3197|울산 남구 야음동 830-2|울산 남구 수암로224번길 12, 1층 
투다리|달동점|052-268-4374|울산 남구 달동 701-2|울산 남구 중앙로128번길 61 
투다리|현대점|052-234-9559|울산 동구 서부동 113-9|울산 동구 명덕5길 8 
투다리|방어2점|052-234-3313|울산 동구 방어동 505-8|울산 동구 화문로 76 (현대비치아파트상가) 
투다리|삼남점|052-254-7016|울산 울주군 삼남면 교동리 1556-1|울산 울주군 삼남면 서상평강변길 15 
투다리|덕신점|052-238-8292|울산 울주군 온산읍 덕신리 1365-20|울산 울주군 온산읍 영남5길 40 
투다리|병영점|052-293-1302|울산 중구 남외동 272-1|울산 중구 남외동 272-1 
투다리|삼산2점|052-269-4547|울산 남구 삼산동 1468-6|울산 남구 돋질로 253 
투다리|삼산점|052-276-2112|울산 남구 삼산동 177-6|울산 남구 돋질로401번길 21 
투다리|선암점|052-257-2559|울산 남구 선암동 619-9|울산 남구 두왕로174번길 25-1 
투다리|미소지움점|052-265-3948|울산 남구 신정동 1833-4|울산 남구 대암로 10 
투다리|수암점|052-256-5635|울산 남구 신정동 853-25|울산 남구 수암로115번길 4 
투다리|야음2점|052-260-0329|울산 남구 야음동 677-17|울산 남구 수암로 177-8 
투다리|캐슬야음점|052-268-9252|울산 남구 야음동 753-1|울산 남구 신선로 74 
투다리|방어점|052-201-2595|울산 동구 방어동 909-26|울산 동구 화진길 40 
투다리|남목점|052-251-5050|울산 동구 서부동 315-5|울산 동구 동해안로 8 
투다리|일산점|052-232-0465|울산 동구 일산동 580-29|울산 동구 대학길 151 
투다리|전하점|052-235-5676|울산 동구 전하동 634-5|울산 동구 진성3길 46 
투다리|월봉점(구 울기점)|052-236-2092|울산 동구 화정동 653-8|울산 동구 월봉로 72-1 
투다리|호계점|052-286-1202|울산 북구 신천동 337|울산 북구 호계로 327-3 귀영상가 101호 
투다리|화봉점|052-289-7666|울산 북구 연암동 360-1|울산 북구 화봉로 88 (진아네굴국밥) 
투다리|이화점|052-298-8222|울산 북구 중산동 632-8|울산 북구 산업로 1662 
투다리|아진점|052-286-3529|울산 북구 천곡동 410-6|울산 북구 아진로 94 (농협) 
투다리|휴먼시아점|052-000-0000|울산 북구 화봉동 1467-1|울산 북구 화산로 12-5 
투다리|구영점|052-248-5388|울산 울주군 범서읍 구영리 850-2|울산 울주군 범서읍 점촌3길 10-8 
투다리|신울산점|052-285-0959|울산 중구 반구동 99-26|울산 중구 서원6길 4 
투다리|성안점|052-243-7763|울산 중구 성안동 514-1|울산 중구 성안로 144 
투다리|햇빛점|052-248-4121|울산 중구 성안동 854-7|울산 중구 함월6길 67 
투다리|태화점|052-257-7727|울산 중구 태화동 475-5|울산 중구 태화로 202 
투다리|(오)선산주공점|054-000-0000|경북 구미시 선산읍 노상리 48|경북 구미시 선산읍 선주로9길 23 (구미선산 주공상가 104호) 
투다리|SK점|054-278-4892|경북 포항시 남구 효자동 567-4|경북 포항시 남구 효성로 15 하모니상가 105호 
투다리|갤러리점|054-252-9252|경북 포항시 북구 장성동 1562-17|경북 포항시 북구 법원로11번길 6 
투다리|계림점|054-536-9235|경북 상주시 냉림동 216-3|경북 상주시 냉림1길 23 
투다리|계양점|054-818-6318|경북 경산시 사동 573-1|경북 경산시 원효로32길 11 
투다리|공단1점|054-461-9290|경북 구미시 공단동 263-2|경북 구미시 1공단로 198-7 
투다리|공단2점|054-463-9014|경북 구미시 공단동 104|경북 구미시 신비로 81 
투다리|광장점|054-275-2173|경북 포항시 북구 죽도동 340-63|경북 포항시 북구 중흥로172번길 23 
투다리|교보점|054-274-3356|경북 포항시 북구 죽도동 713-10|경북 포항시 북구 중흥로113번길 9 
투다리|구룡포점|054-276-0207|경북 포항시 남구 구룡포읍 구룡포리 708-23|경북 포항시 남구 구룡포읍 구룡포길 86 
투다리|구미서한점|054-473-2253|경북 구미시 인의동 578|경북 구미시 여헌로 15 (인동 서한이다음) 서한상가 103호 
투다리|구평대우점|054-474-1554|경북 구미시 구평동 476|경북 구미시 인동36길 31 (구미구평푸르지오) 상가 104호 
투다리|구평부영점|054-474-6127|경북 구미시 구평동 463-2|경북 구미시 인동46길 5-4 
투다리|구평점|054-473-3054|경북 구미시 구평동 437-5|경북 구미시 인동35길 22-8 
투다리|구포성원점|054-475-2524|경북 구미시 구포동 528|경북 구미시 옥계2공단로 264-11 성원상가 202호 
투다리|그랜드점|054-432-8130|경북 김천시 부곡동 575|경북 김천시 송설로 146 그랜드상가 1-3호 
투다리|금장점|054-773-9262|경북 경주시 현곡면 금장리 415-4|경북 경주시 현곡면 금장5길 7 
투다리|길주점|054-823-3200|경북 안동시 용상동 1631|경북 안동시 경동로 975 (안동농협 길주지점) 
투다리|남부점|054-972-5242|경북 칠곡군 왜관읍 왜관리 789-149|경북 칠곡군 왜관읍 중앙로 61 
투다리|남율점|054-000-0000|경북 칠곡군 석적읍 남율리 1336|경북 칠곡군 석적읍 남율로5길 53-24, 1호 
투다리|달오점|054-977-0909|경북 칠곡군 왜관읍 왜관리 1470-2|경북 칠곡군 왜관읍 달오2길 15 
투다리|달전점|054-262-9588|경북 포항시 북구 흥해읍 도음로 895|경북 포항시 북구 흥해읍 학천리 806-24 
투다리|대도점|054-281-4854|경북 포항시 남구 해도동 71-4|경북 포항시 남구 중앙로77번길 5 
투다리|대신점|054-742-7373|경북 경주시 용강동 1331-2|경북 경주시 양정로328번길 4 
투다리|대이점|054-275-8788|경북 포항시 남구 이동 655-4|경북 포항시 남구 대이로159번길 11-12 
투다리|대잠점|054-274-5100|경북 포항시 남구 대잠동 938|경북 포항시 남구 중섬로 16 
투다리|대평점|053-815-5992|경북 경산시 대평동 431-10|경북 경산시 경안로67길 4-5 
투다리|대해점|054-275-4859|경북 포항시 남구 대도동 120-1|경북 포항시 남구 문예로 98-1 
투다리|도구점|054-272-8463|경북 포항시 남구 동해면 도구리 70-1|경북 포항시 남구 동해면 일월로 97 
투다리|도량1점|054-457-5578|경북 구미시 도량동 738-29|경북 구미시 문장로12길 5-4 
투다리|도량5주공점|054-455-6354|경북 구미시 도량동 4-6|경북 구미시 도봉로5길 47, 1층 
투다리|도리점|054-273-7709|경북 포항시 북구 죽도동 161-9|경북 포항시 북구 칠성천길 74 
투다리|동대점|054-771-4435|경북 경주시 성건동 700|경북 경주시 한빛길14번길 28 
투다리|동대점|054-281-6381|경북 포항시 북구 죽도동 649-32|경북 포항시 북구 중흥로171번길 31 
투다리|동천2점|054-771-7950|경북 경주시 동천동 767-19|경북 경주시 백률로 27 
투다리|동천점|054-773-7657|경북 경주시 동천동 901-5|경북 경주시 초당길125번길 16 (새마을금고) 
투다리|드림점|054-475-0559|경북 구미시 황상동 338-5|경북 구미시 인동중앙로 55 
투다리|들성점|054-451-6004|경북 구미시 고아읍 원호리 186|경북 구미시 고아읍 들성로 119-13, 1층 
투다리|명륜점|054-823-8823|경북 안동시 율세동 485-2|경북 안동시 상지길 8 
투다리|모전점|054-552-0006|경북 문경시 모전동 869|경북 문경시 매봉4길 13 (대동타운) 
투다리|문덕점|054-292-9307|경북 포항시 남구 오천읍 문덕리 347-4|경북 포항시 남구 오천읍 문덕로53번길 1 (국민드림빌3차) 
투다리|문성점|054-451-1032|경북 구미시 고아읍 문성리 1134|경북 구미시 고아읍 들성로7길 16, 1동 1층 
투다리|백천점|054-811-2882|경북 경산시 백천동 573-1|경북 경산시 경청로219길 4-6 
투다리|보문점|054-749-9293|경북 경주시 신평동 351|경북 경주시 천북남로 27, 107호(서광프라자) 
투다리|보성점|054-465-9307|경북 구미시 비산동 135-4|경북 구미시 비산로7길 23 
투다리|보우연지점|054-771-5369|경북 경주시 동천동 733-160|경북 경주시 동천로49번길 3 
투다리|봉곡점|054-455-1915|경북 구미시 봉곡동 384-7|경북 구미시 봉곡남로 116 
투다리|봉화점|054-674-0870|경북 봉화군 봉화읍 내성리 242-7|경북 봉화군 봉화읍 봉화로 1185 (봉화약방) 
투다리|부곡점|054-432-4121|경북 김천시 평화동 147-11|경북 김천시 김천로 45-8 
투다리|북삼점|054-521-2741|경북 칠곡군 북삼읍 인평리 657-13|경북 칠곡군 북삼읍 북삼로 124 
투다리|사곡점|054-465-0234|경북 구미시 사곡동 671-5|경북 구미시 상사동로 159 
투다리|상대삼거리점|054-275-8574|경북 포항시 남구 대도동 153-41|경북 포항시 남구 문예로 63 
투다리|상대점|054-275-9146|경북 포항시 남구 대도동 91-19|경북 포항시 남구 상공로 125, 1층 
투다리|상도점|054-277-3999|경북 포항시 남구 상도동 33-160|경북 포항시 남구 상대로 73-1 
투다리|상모보성점|054-465-9388|경북 구미시 상모동 9-3|경북 구미시 상사서로 101, 1층 
투다리|상주무양점|054-536-4757|경북 상주시 무양동 210-3|경북 상주시 동수3길 133 
투다리|상주점|054-532-0342|경북 상주시 서문동 52|경북 상주시 삼백로 117 
투다리|선산2점|054-482-3292|경북 구미시 선산읍 완전리 105-1|경북 구미시 선산읍 남문로3길 21 
투다리|성동점|054-776-5228|경북 경주시 성건동 659-28|경북 경주시 동문로 85(성건동) 
투다리|성주점|054-933-6641|경북 성주군 성주읍 경산리 30|경북 성주군 성주읍 성주로 3219-2 
투다리|송도점|054-272-2278|경북 포항시 남구 송도동 486-5|경북 포항시 남구 축항로 76 
투다리|송정1점|054-455-3353|경북 구미시 송정동 480-22|경북 구미시 신시로10길 85 
투다리|송현점|054-855-8090|경북 안동시 송현동 511-6|경북 안동시 송현길 84-28 (청구하이츠1차아파트) 
투다리|시청점|054-334-9662|경북 영천시 문외동 40-20|경북 영천시 시청남1길 12-13 
투다리|시청점|054-276-9279|경북 포항시 남구 대잠동 983-4|경북 포항시 남구 대이로1번길 14-2 
투다리|신동아점|None|경북 포항시 북구 우현동 541-3|경북 포항시 북구 우창로 2 
투다리|신주공점|054-332-7651|경북 영천시 야사동 149|경북 영천시 충효로 144 
투다리|신천지점|054-252-4617|경북 포항시 북구 두호동 1050|경북 포항시 북구 두호로37번길 7 (록원빌딩) 
투다리|신천지점|None|경북 칠곡군 석적읍 남율리 737|경북 칠곡군 석적읍 석적로 955-9 
투다리|아이파크점|054-242-9207|경북 포항시 북구 두호동 1098-2|경북 포항시 북구 대곡로43번길 7-2 
투다리|아포덕일점|054-434-6682|경북 김천시 아포읍 국사리 1118-9|경북 김천시 아포읍 한지2길 38-35 
투다리|안강점|054-761-1952|경북 경주시 안강읍 양월리 1199-14|경북 경주시 안강읍 비화원로 85 
투다리|안동태화점|054-857-5800|경북 안동시 옥동 614-1|경북 안동시 경북대로 390 
투다리|안막점|054-843-0009|경북 안동시 안막동 69-11|경북 안동시 퇴계로 233-22 (계림플러스) 
투다리|약목점|054-974-8008|경북 칠곡군 약목면 복성리 148-3|경북 칠곡군 약목면 약목로 108-11 
투다리|양학점|054-277-4959|경북 포항시 북구 학잠동 38-13|경북 포항시 북구 양학로32번길 3 
투다리|에덴점|054-482-2266|경북 구미시 고아읍 오로리 460-1|경북 구미시 고아읍 선산대로 1218 (고아에덴타운) 
투다리|연일점|054-285-6166|경북 포항시 남구 연일읍 생지리 313-1|경북 포항시 남구 연일읍 연일로159번길 20 
투다리|영남점|054-453-2292|경북 구미시 봉곡동 167-8|경북 구미시 봉곡로 176 
투다리|영무점|054-457-3531|경북 구미시 구평동 1087|경북 구미시 인동54길 9 (구평 영무예다음) 
투다리|영양점|054-683-2177|경북 영양군 영양읍 서부리 215-4|경북 영양군 영양읍 중앙로 131-1 (돌하루방) 
투다리|영주구역점|054-635-3205|경북 영주시 영주로 198|경북 영주시 영주동 344-5 
투다리|오성점|054-455-3362|경북 구미시 송정동 442-4|경북 구미시 구미중앙로42길 10 (신화오페라하우스) 
투다리|오천1점|054-291-2235|경북 포항시 남구 오천읍 세계리 833-13|경북 포항시 남구 오천읍 장기로 1687-1 
투다리|오천점|054-292-7633|경북 포항시 남구 오천읍 용덕리 362-14|경북 포항시 남구 오천읍 충무로 47 (제일서문종합상가) 
