##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@신용협동조합
삼성물산신용협동조합|본점|127.026268|37.495991|신용협동조합|02-2145-2520|서울특별시 송파구 올림픽로35길 123||||||||삼성물산신용협동조합 본점|(신천동)26층|||40303
서울우유신용협동조합|본점|127.072369|37.59172|신용협동조합|02 4348680|서울특별시 중랑구 중랑천로 71||||||||서울우유신용협동조합 본점|(상봉동)|||40303
서울적십자병원신용협동조합|본점|126.967128|37.566928|신용협동조합|02-730-3690|서울특별시 종로구 새문안로 9||||||||서울적십자병원신용협동조합 본점|(평동)서울적십자병원 본관 4층 신용협동조합|||40303
세브란스신용협동조합|본점|126.940308|37.564912|신용협동조합|02-2227-8201|서울특별시 서대문구 연세로 50-1||||||||세브란스신용협동조합 본점|(신촌동)연세의료원 종합관2층|||40303
신한은행신용협동조합|본점|126.982991|37.568289|신용협동조합|0221515868|서울특별시 중구 세종대로9길 20||||||||신한은행신용협동조합 본점|(태평로2가)17층 노동조합 신한은행신용협동조합|||40303
우리은행신용협동조합|본점|126.981564|37.559319|신용협동조합|0220025007|서울특별시 중구 소공로 51||||||||우리은행신용협동조합 본점|(회현동1가)|||40303
이화의료원신용협동조합|본점|126.886271|37.536494|신용협동조합|02-2650-5125|서울특별시 양천구 안양천로 1071||||||||이화의료원신용협동조합 본점|(목동)|||40303
정석기업신용협동조합|본점|126.981508|37.56305|신용협동조합|02- 726-6314|서울특별시 중구 남대문로 63||||||||정석기업신용협동조합 본점|(소공동)본관 706호|||40303
중앙고속신용협동조합|본점|127.007152|37.505456|신용협동조합|02-593-9318|서울특별시 서초구 신반포로 194||||||||중앙고속신용협동조합 본점|(반포동)강남고속버스터미널 본관 10층 2호|||40303
중앙일보신용협동조합|본점|126.971084|37.561572|신용협동조합|02--751-9970|서울특별시 중구 세종대로7길 56||||||||중앙일보신용협동조합 본점|(서소문동)M빌딩 2층 중앙일보신협|||40303
철도신용협동조합|본점|126.961897|37.525553|신용협동조합|0237805998|서울특별시 용산구 한강대로15길 38||||||||철도신용협동조합 본점|(한강로3가)철도신협|||40303
케이비증권(주)신용협동조합|본점|126.928476|37.521652|신용협동조합|02-6114-0075|서울특별시 영등포구 국제금융로6길 30||||||||케이비증권(주)신용협동조합 본점|(여의도동)903호 (여의도동)|||40303
코오롱인더스트리신용협동조합|본점|126.990729|37.425469|신용협동조합|02-3677-6008|서울특별시 강서구 마곡동로 110||||||||코오롱인더스트리신용협동조합 본점|(마곡동)|||40303
파르나스호텔신용협동조합|본점|127.060933|37.509052|신용협동조합|02-5597051|서울특별시 강남구 테헤란로 521||||||||파르나스호텔신용협동조합 본점|(삼성동)|||40303
파르나스호텔신용협동조합|삼성/지점|127.060933|37.509052|신용협동조합|02-3430-8450|서울특별시 강남구 봉은사로 524||||||||파르나스호텔신용협동조합 삼성/지점|(삼성동)|||40303
하나은행신용협동조합|본점|126.982045|37.566413|신용협동조합|02-2002-2474|서울특별시 중구 을지로 35||||||||하나은행신용협동조합 본점|(을지로1가)12층 직원행복센터|||40303
한국거래소신용협동조합|본점|126.92806|37.522978|신용협동조합|0237748546|서울특별시 영등포구 여의나루로 76||||||||한국거래소신용협동조합 본점|(여의도동)|||40303
한국공항(주)신용협동조합|본점|126.805497|37.573251|신용협동조합|02-2660-3378|서울특별시 강서구 양천로 13||||||||한국공항(주)신용협동조합 본점|(방화동)|||40303
한국예탁결제원신용협동조합|본점|126.928677|37.521496|신용협동조합|0237743656|서울특별시 영등포구 여의나루로4길 23||||||||한국예탁결제원신용협동조합 본점|(여의도동)11층 한국예탁결제원 신용협동조합|||40303
한국은행신용협동조합|본점|126.980018|37.562254|신용협동조합|02-759-5922|서울특별시 중구 남대문로 39||||||||한국은행신용협동조합 본점|(남대문로3가)|||40303
한대의료원신용협동조합|본점|127.042061|37.558841|신용협동조합|02-2281-7364|서울특별시 성동구 왕십리로 222-1||||||||한대의료원신용협동조합 본점|(사근동)본관 지하2층|||40303
한진정보통신(주)신용협동조합|본점|126.857672|37.554542|신용협동조합|02-2166-7163|서울특별시 강서구 공항대로 453||||||||한진정보통신(주)신용협동조합 본점|(등촌동)5층|||40303
세종부강신용협동조합|본점|127.367561|36.528308|신용협동조합|044-275-4430|세종특별자치시 부강면부강5길 3||||||||세종부강신용협동조합 본점||||40303
세종부강신용협동조합|소담/지점|567123|829764|신용협동조합|044-275-4567|세종특별자치시 한누리대로 2016||||||||세종부강신용협동조합 소담/지점|(소담동)106호|||40303
세종신용협동조합|본점|127.281753|36.466351|신용협동조합|044-866-7700|세종특별자치시 금남면용포로 88||||||||세종신용협동조합 본점||||40303
세종신용협동조합|한솔/지점|127.260046|36.481992|신용협동조합|044-864-7719|세종특별자치시 누리로 54||||||||세종신용협동조합 한솔/지점|(한솔동,첫마을5단지)대우상가 101호|||40303
세종우리신용협동조합|본점|127.298002|36.599817|신용협동조합|044-865-5801|세종특별자치시 조치원읍새내로 89||||||||세종우리신용협동조합 본점||||40303
세종우리신용협동조합|고운/지점|127.300278|36.600395|신용협동조합|0448626100|세종특별자치시 고운서길 10||||||||세종우리신용협동조합 고운/지점|(고운동)대현빌딩 102호|||40303
세종우리신용협동조합|나성/지점|127.25803|36.485554|신용협동조합|0448687100|세종특별자치시 한누리대로 237||||||||세종우리신용협동조합 나성/지점|(나성동)107호,108호 (나성동,한스웰시티)|||40303
세종중앙신용협동조합|본점|127.299|36.600613|신용협동조합|044-864-1001|세종특별자치시 조치원읍새내10길 15조치원읍 새내10길 15||||||||세종중앙신용협동조합 본점|(세종중앙신협)|||40303
세종중앙신용협동조합|나성/지점|127.297119|36.586616|신용협동조합|044-862-7231|세종특별자치시 한누리대로 193||||||||세종중앙신용협동조합 나성/지점|(나성동)106호|||40303
세종중앙신용협동조합|도담/지점|127.248277|36.524831|신용협동조합|044-863-7231|세종특별자치시 보듬3로 8-13||||||||세종중앙신용협동조합 도담/지점|(도담동)황금빌딩상가 102호|||40303
세종중앙신용협동조합|다정/지점|127.248277|36.524831|신용협동조합|044-867-7231|세종특별자치시 다정중앙로 51||||||||세종중앙신용협동조합 다정/지점|(다정동)1층 (105,106,107호)|||40303
전의신용협동조합|본점|127.204019|36.679094|신용협동조합|044-863-5921|세종특별자치시 전의면만세길 5||||||||전의신용협동조합 본점||||40303
전의신용협동조합|지점|127.157808|36.721552|신용협동조합|044-566-0710|세종특별자치시 소정면소정구길 198||||||||전의신용협동조합 지점||||40303
울산강남신용협동조합|본점|129.375292|35.502032|신용협동조합|052-266-1701|울산광역시 남구 장생포고래로 189-1||||||||울산강남신용협동조합 본점|(장생포동)|||40303
울산강남신용협동조합|무거/지점|129.256102|35.550088|신용협동조합|052-221-1871|울산광역시 남구 신복로62번길 6-2||||||||울산강남신용협동조합 무거/지점|(무거동)1층|||40303
울산남부신용협동조합|본점|129.33177|35.524584|신용협동조합|052-273-1248|울산광역시 남구 수암로 235||||||||울산남부신용협동조합 본점|(야음동)울산남부신용협동조합|||40303
울산남부신용협동조합|신정/지점|129.310572|35.541508|신용협동조합|052-265-4900|울산광역시 남구 월평로 44||||||||울산남부신용협동조합 신정/지점|(신정동)신정지점 울산남부신용협동조합|||40303
울산남부신용협동조합|삼산/지점|129.335903|35.544144|신용협동조합|052-260-5290|울산광역시 남구 돋질로 284||||||||울산남부신용협동조합 삼산/지점|(삼산동)삼산본점 울산남부신용협동조합|||40303
울산남부신용협동조합|옥동/지점|129.289145|35.535796|신용협동조합|052-274-8400|울산광역시 남구 문수로327번길 5||||||||울산남부신용협동조합 옥동/지점|(옥동)울산남부신협 옥동지점|||40303
울산동부신용협동조합|본점|129.425745|35.510031|신용협동조합|052-235-9600|울산광역시 동구 진성14길 97||||||||울산동부신용협동조합 본점|(전하동)울산동부신협|||40303
울산동부신용협동조합|전하/지점|129.425932|35.542792|신용협동조합|052-235-9600|울산광역시 동구 진성14길 97||||||||울산동부신용협동조합 전하/지점|(전하동) (울산동부신협)|||40303
울산동부신용협동조합|동부/지점|129.42654|35.524903|신용협동조합|052-235-0020|울산광역시 동구 옥류로 45||||||||울산동부신용협동조합 동부/지점|(동부동) (울산동부신협)|||40303
울산동부신용협동조합|서부/지점|129.425932|35.542792|신용협동조합|052-232-3277|울산광역시 동구 봉수로 450||||||||울산동부신용협동조합 서부/지점|(서부동,서부성원상떼빌)상가 111호 (동부신협 서부지점)|||40303
울산동부신용협동조합|방어/지점|129.425932|35.542792|신용협동조합|052-235-5522|울산광역시 동구 문재7길 13||||||||울산동부신용협동조합 방어/지점|(방어동)방어진지점|||40303
울산중앙신용협동조합|본점|129.327384|35.560141|신용협동조합|0522971800|울산광역시 중구 염포로 26||||||||울산중앙신용협동조합 본점|(반구동,유로캐슬)3층|||40303
울산중앙신용협동조합|복산/지점|129.332985|35.567582|신용협동조합|052-243-2323|울산광역시 중구 복산1동길 13||||||||울산중앙신용협동조합 복산/지점|(복산동,제일아파트)울산중앙신협|||40303
울산중앙신용협동조합|복산/지점|129.344771|35.559472|신용협동조합|052-292-0450|울산광역시 중구 화합로 489||||||||울산중앙신용협동조합 복산/지점|(복산동)1층 울산중앙신협|||40303
울산중앙신용협동조합|반구/지점|129.344581|35.55935|신용협동조합|052-296-2120|울산광역시 중구 염포로 26||||||||울산중앙신용협동조합 반구/지점|(반구동,유로캐슬)상가1층 울산중앙신협|||40303
울산중앙신용협동조합|태화/지점|129.309016|35.555778|신용협동조합|0522444488|울산광역시 중구 화진4길 6||||||||울산중앙신용협동조합 태화/지점|(태화동)|||40303
울산태화신용협동조합|본점|129.318008|35.535215|신용협동조합|052-245-6671|울산광역시 중구 학성로 60||||||||울산태화신용협동조합 본점|(성남동)|||40303
울산태화신용협동조합|달동/지점|129.318038|35.535377|신용협동조합|052-276-9321|울산광역시 남구 삼산로 95||||||||울산태화신용협동조합 달동/지점|(달동)|||40303
울산행복신용협동조합|본점|129.320754|35.528346|신용협동조합|052--226-9010|울산광역시 남구 삼산로 327||||||||울산행복신용협동조합 본점|(삼산동)2층 울산행복신협 본부|||40303
울산행복신용협동조합|신정/지점|129.320754|35.528346|신용협동조합|052-226-9020|울산광역시 남구 수암로 121||||||||울산행복신용협동조합 신정/지점|(신정동)1층 수암지점|||40303
울산행복신용협동조합|야음/지점|129.323592|35.524611|신용협동조합|052--226-9030|울산광역시 남구 야음로 24||||||||울산행복신용협동조합 야음/지점|(야음동,동부아파트 3단지)상가101호 울산행복신협 대현지점|||40303
