##NAME|TYPE|NEWADDR|ADDR|YCOORD|XCOORD|NEWADDR2|ADDR2|보유차고지수용능력|자동차총보유대수|승용차보유대수|승합차보유대수|전기승용자동차보유대수|전기승합자동차보유대수|경차요금|소형차요금|중형차요금|대형차요금|승합차요금|레저용차요금|수입차요금|평일운영시작시각|평일운영종료시각|주말운영시작시각|주말운영종료시각|공휴일운영시작시각|공휴일운영종료시각|OFFDAY|HOMEPAGE|OWNER|TELNUM|DATE|제공기관코드|제공기관명@@렌터카_공공데이터포털
에이제이렌트카|영업소|인천광역시 미추홀구 주안로 117-9||37.464235|126.682734|인천광역시 중구 중산동 48 외 7곳|||51558|49253|2305|0|0||||||||08:30|19:30||||||||032-432-1010|2018-09-04|3510500|인천광역시 미추홀구
㈜나나렌트카|주사업장|경기도 부천시 부천로 147||37.497459|126.785396|경기도 부천시 상동로 84 외||101|101|89|12|0|0|0|0|60000|0|110000|0|0|09:00|21:00|09:00|21:00|09:00|21:00|없음||방혁제|032-668-6633|2018-07-30|3860000|경기도 부천시
㈜세븐렌트카|주사업장|경기도 부천시 석천로442번길 56||37.527333|126.772397||경기도 부천시 상동 545-13 외|125|125|123|2|0|0|57950|71000|107000|173000|142000|0|0|09:00|00:00|09:00|00:00|09:00|00:00|없음||진성진, 천성철|032-667-4040|2018-07-30|3860000|경기도 부천시
㈜하나렌트카|주사업장||경기도 부천시 내동 16-3 외|37.518799|126.774735||경기도 부천시 내동 16-4 외|172|172|162|10|0|0|45000|60000|80000|115000|115000|0|0|08:30|21:00|08:30|21:00|08:30|21:00|없음||김용진|032-675-1471|2018-07-30|3860000|경기도 부천시
㈜카이스트|주사업장|경기도 부천시 옥산로 7||37.495525|126.779396||경기도 부천시 상동 545-13 외|58|58|58|0|0|0|66500|70000|119000|186900|157500|0|0|08:30|19:00|08:30|17:00|00:00|00:00|없음||서영수|032-329-1544|2018-07-30|3860000|경기도 부천시
㈜에이스렌트카|주사업장|경기도 부천시 중동로 107||37.490493|126.765548|경기도 부천시 조마루로 291번길9 외||149|149|144|5|0|0|55000|65000|97500|155000|130000|0|0|09:00|20:00|00:00|00:00|00:00|00:00|없음||조근배|032-613-3303|2018-07-30|3860000|경기도 부천시
㈜케이렌트카|주사업장|경기도 부천시 삼작로 246 외||37.520005|126.788736|경기도 부천시 상동로 84 외||187|187|179|8|0|0|55000|65000|75000|130000|130000|0|0|08:00|20:00|08:00|20:00|00:00|00:00|없음||이상래|032-676-8340|2018-07-30|3860000|경기도 부천시
㈜조은렌터카|주사업장|경기도 부천시 송내동 315-1 외||37.485897|126.753674||경기도 부천시 중동 1143-4|140|140|133|7|0|0|40000|50000|60000|80000|100000|0|0|09:00|21:00|09:00|21:00|00:00|00:00|없음||박미나|032-507-4610|2018-07-30|3860000|경기도 부천시
㈜마이카렌트카|주사업장||경기도 부천시 상동 532-3|37.507200|126.750689|경기도 부천시 중동로254번길 90||50|50|48|2|0|0|40000|50000|60000|80000|100000|0|150000|09:00|19:00|00:00|00:00|00:00|00:00|없음||김민곤|032-324-8885|2018-07-30|3860000|경기도 부천시
㈜중호렌트카|주사업장|경기도 부천시 길주로77번길55-25 외||37.507200|126.750689|경기도 부천시 길주로77번길55-25 외||164|164|154|10|0|0|55000|65000|80000|135000|135000|0|200000|09:00|18:00|00:00|00:00|00:00|00:00|없음||김영일|032-342-7008|2018-07-30|3860000|경기도 부천시
㈜신한렌터카|주사업장|경기도 부천시 송내대로39번길 51 외||37.487187|126.750407|경기도 부천시 중동로254번길 90 외||85|85|83|2|0|0|0|60000|75000|0|100000|0|0|10:00|20:00|10:00|20:00|00:00|00:00|없음||김세훈|032-667-3506|2018-07-30|3860000|경기도 부천시
㈜피제이렌트카|주사업장|경기도 부천시  상동로 84 외||37.504474|126.753470|경기도 부천시  상동로 84 외||197|197|192|5|0|0|50000|60000|70000|115000|110000|0|200000|09:00|19:00|00:00|00:00|00:00|00:00|없음||팽중원|032-322-7936|2018-07-30|3860000|경기도 부천시
세븐렌탈㈜|주사업장|경기도 부천시 부일로205번길 26||37.489565|126.753272|경기도 부천시 중동로 254번길90 외||127|127|117|10|0|0|50000|60000|70000|110000|120000|0|500000|09:00|20:00|09:00|20:00|09:00|20:00|없음||권중성|070-7644-7777|2018-07-30|3860000|경기도 부천시
(주)엠렌트카|주사업장|경기도 부천시 송내대로33번길 48-5||37.486917|126.750533|경기도 부천시 길주로77번길 55-25||98|98|96|2|0|0|50000|60000|70000|90000|110000|0|0|09:00|22:00|09:00|22:00|00:00|00:00|없음||한장한|031-446-1469|2018-07-30|3860000|경기도 부천시
㈜오토매니지먼트렌터카|주사업장|경기도 부천시 송내대로 450||37.527144|126.761513|경기도 부천시 송내대로 450||61|61|61|0|0|0|50000|60000|75000|80000|0|0|0|09:00|18:00|00:00|00:00|00:00|00:00|법정공휴일||김영표|032-250-7001|2018-07-30|3860000|경기도 부천시
㈜한빛이엔지|주사업장|경기도 부천시 부일로191번길 35 외||37.490452|126.750372|경기도 부천시 중동로254번길 90 외||67|67|65|2|0|0|40000|50000|60000|90000|110000|0|0|08:00|19:00|08:00|19:00|00:00|00:00|없음||김병환|032-664-8890|2018-07-30|3860000|경기도 부천시
㈜한진|주사업장|서울특별시 중구 남대문로 63||37.5628878|126.9812199|서울특별시 마포구 토정로 230|||3077|2849|227|1|0||||||||09:00|18:00||||||||02-6460-0711|2019-01-26|3010000|서울특별시 중구
㈜블루렌트카|주사업장|서울특별시 중구 다산로42길 12||37.5646973|127.0169482|서울특별시 강남구 언주로173길 6|||108|94|14|0|0||||||||09:00|18:00||||||||02-2256-5555|2019-01-26|3010000|서울특별시 중구
㈜조이렌트카|주사업장|서울특별시 중구 퇴계로78길 51||37.5630582|127.0162918|서울특별시 중구 퇴계로78길 51|||3914|3753|160|1|0||||||||09:00|18:00||||||||02-2231-3705|2019-01-26|3010000|서울특별시 중구
㈜푸른솔관광|주사업장|서울특별시 중구 서소문로9길 41-10||37.5639827|126.9689803|서울특별시 강서구 방화대로 241|||597|505|91|1|0||||||||09:00|18:00||||||||02-723-0301|2019-01-26|3010000|서울특별시 중구
㈜새한렌트카|주사업장|서울특별시 중구 청파로 464||37.5607773|126.9682129|서울특별시 영등포구 영등포로34길 9|||100|89|11|0|0||||||||09:00|18:00||||||||02-720-0339|2019-01-26|3010000|서울특별시 중구
㈜성원렌트카|주사업장|서울특별시 중구 서소문로 103||37.5629913|126.9726726|서울특별시 양천구 안양천로 939|||117|84|33|0|0||||||||09:00|18:00||||||||02-2069-1124|2019-01-26|3010000|서울특별시 중구
㈜탑서비스|주사업장|서울특별시 중구 동호로7길 17||37.5529509|127.0110749|서울특별시 강서구 가로공원로 189|||69|59|10|0|0||||||||09:00|18:00||||||||02-2234-5959|2019-01-26|3010000|서울특별시 중구
㈜렌트투어|주사업장|서울특별시 중구 다산로 77||37.5514838|127.0077183|서울특별시 양천구 신정로 167|||63|62|1|0|0||||||||09:00|18:00||||||||02-2254-2225|2019-01-26|3010000|서울특별시 중구
㈜대영렌트카|주사업장|서울특별시 중구 동호로 195-7||37.5552085|127.0096258|서울특별시 광진구 자양로 120|||283|278|5|0|0||||||||09:00|18:00||||||||02-512-7926|2019-01-26|3010000|서울특별시 중구
㈜제일렌트카|주사업장|서울특별시 중구 서소문로9길 41-10||37.5639827|126.9689803|서울특별시 광진구 동일로4길 1|||104|86|18|0|0||||||||09:00|18:00||||||||02-723-0301|2019-01-26|3010000|서울특별시 중구
㈜농협네트웍스|주사업장|서울특별시 중구 퇴계로 173||37.5617864|126.9910438|서울특별시 서초구 양재대로12길 18|||4000|3829|171|0|0||||||||09:00|18:00||||||||02-2140-5144|2019-01-26|3010000|서울특별시 중구
㈜바다|주사업장|서울특별시 중구 동호로7길 17||37.5529509|127.0110749|서울특별시 서초구 명달로 45|||70|69|1|0|0||||||||09:00|18:00||||||||02-379-3334|2019-01-26|3010000|서울특별시 중구
㈜비엠더블유파이낸셜서비스코리아|주사업장|서울특별시 중구 퇴계로 100||37.5602013|126.9829327|서울특별시 서초구 명달로 45|||150|150|0|0|0||||||||09:00|18:00||||||||02-3015-5648|2019-01-26|3010000|서울특별시 중구
㈜천마렌트카|주사업장|경상남도 거제시 연초면 송정5길 8||34.913992|128.675858|경상남도 거제시 연초면 송정5길 2-6|||177|172|5|0|0||||||||08:30|18:30||||||||055-636-1234|2019-02-28|5370000|경상남도 거제시
㈜거제곰두리렌트카|주사업장|경상남도 거제시 연초면 효촌길 20||34.903588|128.647389|경상남도 거제시 연초면 효촌길 20|||58|49|9|0|0||||||||07:00|10:00||||||||055-633-7030|2019-02-28|5370000|경상남도 거제시
에이제이렌트카㈜|영업소|경상남도 거제시 거제대로 3736, 3층(옥포동)||34.890347|128.690349|경상남도 거제시 연초면 송정5길 112-7|||146|139|7|0|0||||||||08:00|19:30||||||||055-688-4615|2019-02-28|5370000|경상남도 거제시
㈜오케이렌트카|영업소|경상남도 거제시 장평3로2길 1(장평동)||34.889801|128.609389|경상남도 거제시 장평동 1079-5|||6|4|2|0|0||||||||08:30|19:00||||||||055-636-7877|2019-02-28|5370000|경상남도 거제시
롯데렌탈|영업소|경상남도 거제시 거제중앙로 1796(고현동)||34.879113|128.628134|경상남도 거제시 고현동 405-15|||310|298|12|0|0||||||||09:00|20:00||||||||055-637-8009|2019-02-28|5370000|경상남도 거제시
㈜진해군항렌트카|영업소|경상남도 거제시 장평로 69(장평동)||34.890994|128.609576|경상남도 거제시 사등면 지석2길 20|||19|13|6|0|0||||||||09:00|21:00||||||||055-637-4112|2019-02-28|5370000|경상남도 거제시
케이에스렌트카㈜|영업소|경상남도 거제시 고현로10길 19-1(고현동)||34.885702|128.625457|경상남도 거제시 고현로10길 19-1 (고현동, 동진주차장)|||16|16|0|0|0||||||||09:00|19:00||||||||055-634-2626|2019-02-28|5370000|경상남도 거제시
㈜우리렌트카|영업소|경상남도 거제시 연초면 오비4길 17||34.917915|128.619668|경상남도 거제시 연초면 오비리 165|||1|0|1|0|0||||||||07:30|18:00||||||||055-633-4742|2019-02-28|5370000|경상남도 거제시
㈜천지렌트카|영업소|경상남도 거제시 동문천로 23(고현동)||34.880866|128.624278|경상남도 거제시 거제대로 4909|||9|9|0|0|0||||||||09:00|23:00||||||||055-636-1491|2019-02-28|5370000|경상남도 거제시
㈜SK네트웍스|영업소|경상남도 거제시 거제대로 4537-1, 1층(수월동, 키움빌딩)||34.893411|128.640411|경상남도 거제시 거제대로 4537-1 (수월동)|||0|0|0|0|0||||||||09:00|20:00||||||||055-636-5595|2019-02-28|5370000|경상남도 거제시
(유)케이엠렌트카|영업소|경상남도 거제시 연초면 방곡길 3||34.910721|128.661922|경상남도 거제시 둔덕면 학산3길 61|||8|7|1|0|0||||||||09:00|18:00||||||||000-0000-0000|2019-02-28|5370000|경상남도 거제시
휴먼렌트카|영업소|경상남도 거제시 연초면 소오비1길 8, 3-101||34.912504|128.619788|경상남도 거제시 연초면 소오비1길 8|||9|9|0|0|0||||||||09:00|18:00||||||||055-638-5957|2019-02-28|5370000|경상남도 거제시
㈜케이디렌트카|영업소|경상남도 거제시 수양로 502(양정동)||34.90095116|128.5619443|경상남도 거제시 사등면 거제대로 5296|||9|9|0|0|0||||||||00:00|23:59||||||||055-633-5225|2019-02-28|5370000|경상남도 거제시
서경렌트카|영업소|경상남도 거제시 문동5길 6||34.864503|128.649629|경상남도 거제시 문동5길 6|||13|13|0|0|0||||||||09:00|21:00||||||||070-7718-2939|2019-02-28|5370000|경상남도 거제시
영일산업㈜|영업소|경상남도 거제시 고현로 14길 59(고현동)||34.883785|128.629004|경상남도 거제시 고현로 14길 59(고현동)|||3|3|0|0|0||||||||09:00|21:00||||||||055-633-0316|2019-02-28|5370000|경상남도 거제시
㈜쏘카|영업소|경상남도 거제시 고현동 82-5번지||34.885751|128.625631|경상남도 거제시 고현동 82-5번지|||34|34|0|0|0||||||||00:00|23:59||||||||000-0000-0000|2019-02-28|5370000|경상남도 거제시
㈜건일렌트카|영업소|경상남도 거제시 옥포성안로4길28-1,101호(옥포동,한아름빌)||34.9061716|128.644179|경상남도 거제시 연초면 연하해안로37|||16|15|1|0|0||||||||00:00|23:59||||||||055-633-0326|2019-02-28|5370000|경상남도 거제시
건아통운렌터카|주사업장|강원도 태백시 태백로 913|강원도 태백시 황지동 20-1|37.176784|128.992243|강원도 태백시 동점동 300-1강원도 태백시 서황지로 74강원도 태백시 황지동 146-20|강원도 태백시 동점동 300-1강원도 태백시 서황지로 74강원도 태백시 황지동 146-20|104|77|71|6|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
건아통운렌터카|영업소|강원도 강릉시 교동 95번지|강원도 강릉시 교동 95번지|37.764569|128.899792|강원도 강릉시 교동 95번지강원도 강릉시 성산면 솔밭길 11-12|강원도 강릉시 교동 95번지강원도 강릉시 성산면 솔밭길 11-12|27|26|25|1|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
건아통운렌터카|영업소|경기도 연천군 전곡읍 전곡리 85-29|경기도 연천군 전곡읍 전곡리 85-29|38.01348584|127.070078|경기도 연천군 전곡읍 전곡리 85-29|경기도 연천군 전곡읍 전곡리 85-29|15|6|6|0|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
건아통운렌터카|영업소|강원도 철원군 서면 와수리 572-13|강원도 철원군 서면 와수리 572-13|38.2434626|127.4292893|강원도 철원군 서면 와수리 572-13|강원도 철원군 서면 와수리 572-13|31|8|8|0|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
건아통운렌터카|영업소|강원도 원주시 단계동 601-3|강원도 원주시 단계동 601-3|37.3490789|127.9389102|강원도 원주시 단계동 601-3|강원도 원주시 단계동 601-3|28|8|6|2|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
건아통운렌터카|영업소|강원도 정선군 사북읍 사북리 산 150-15|강원도 정선군 사북읍 사북리 산 150-15|37.226161|128.816642|강원도 정선군 사북읍 사북리 산 150-15|강원도 정선군 사북읍 사북리 산 150-15|23|7|7|0|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
건아통운렌터카|영업소|경상북도 구미시 안동북길 45 202호|경상북도 구미시 안동북길 45 202호|36.10671923|128.4178396|경상북도 구미시 삼일로 20|경상북도 구미시 삼일로 20|13|12|12|0|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박영남|033-553-9766|2018-08-29|4220000|강원도 태백시
해피관광렌터카|주사업장|강원도 태백시 황지로 186|강원도 태백시 황지로 186|37.174721|128.989844|강원도 태백시 황지북3길 7, 246-7, 10-1, 10-7강원도 태백시 태백로 748|강원도 태백시 황지북3길 7, 246-7, 10-1, 10-7강원도 태백시 태백로 748|121|56|50|6|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박문호|1577-2254|2018-08-29|4220000|강원도 태백시
해피관광렌터카|영업소|강원도 원주시 학성동 94-6외 1필지|강원도 원주시 학성동 94-6외 1필지|37.355558|127.951136|강원도 원주시 학성동 99-2|강원도 원주시 학성동 99-2|38|34|33|1|0|0|0|0|0|0|0|0|0|00:00|00:00|00:00|00:00|00:00|00:00|0|0|박문호|1577-2254|2018-08-29|4220000|강원도 태백시
㈜허니문렌트카|주사업장|서울특별시 노원구 동일로 986 102-210||37.618437|127.075948|서울특별시 양천구 신월동 482-11,12|||65|61|4|0|0||||||||00:00|23:59||||||||02-953-8888|2018-10-12|3100000|서울특별시 노원구
케이비오토렌트매니지먼트㈜|주사업장|서울특별시 노원구 월계동 411-34||37.621774|127.061664|서울특별시 중랑구 중랑역로 9|||388|364|24|0|0||||||||00:00|23:59||||||||02-000-0000|2018-10-12|3100000|서울특별시 노원구
㈜새롬오토랜드|주사업장|서울특별시 노원구 덕릉로 703(중계동)||37.660715|127.075168|서울특별시 중랑구 면목천로 33|||58|45|13|0|0||||||||00:00|23:59||||||||02-3391-8240|2018-10-12|3100000|서울특별시 노원구
㈜크라운렌트카|주사업장|서울특별시 노원구 동일로 1002, 2층(공릉동)||37.619789|127.075285|서울특별시 동대문구 청계천로 525|||85|74|11|0|0||||||||00:00|23:59||||||||02-973-2222|2018-10-12|3100000|서울특별시 노원구
㈜뉴스마일렌트카|주사업장|서울특별시 노원구 한글비석로 383, 삼창타워프라자 117호(중계동)||37.659246|127.0728953|서울특별시 용산구 후암로28길 21|||74|70|4|0|0||||||||00:00|23:59||||||||02-932-2500|2018-10-12|3100000|서울특별시 노원구
에이티렌터카㈜|주사업장|서울특별시 노원구 월계로 334, 318호(월계동, 그랑디오피스텔)||37.629224|127.057615|서울특별시 중랑구 면목천로 33|||156|156|0|0|0||||||||00:00|23:59||||||||02-3292-1124|2018-10-12|3100000|서울특별시 노원구
㈜이글로렌트카|주사업장|서울특별시 노원구 덕릉로115다길 40, 1층 120호(상계동, 건영아파트)||37.668829|127.078133|서울특별시 양천구 은행정로42|||141|141|0|0|0||||||||00:00|23:59||||||||02-000-0000|2018-10-12|3100000|서울특별시 노원구
e-토이렌트카|주사업장|서울특별시 노원구 노원로 428, 202호(상계동, 상계2차중앙하이츠아파트상가)||37.655262|127.068288|서울특별시 노원구 상계로10길 14|||64|62|2|0|0||||||||00:00|23:59||||||||02-1577-7593|2018-10-12|3100000|서울특별시 노원구
