INPUT|ID|BRANCH|OLDADDR|NEWADDR|TELL|CAT|XCORD|YCORD|URL|CAR_ENT|WALK_ENT|MENU|TIME
피자헛|11625143|피자헛 방이점|서울특별시 송파구 방이1동 160 피자헛 방이점|서울특별시 송파구 가락로 278 그랜드빌딩 1층 피자헛 방이점|02-443-2123|['음식점', '피자']|127.1198520|37.5124386|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.119956, 'y': 37.512554}]|[{'rep': True, 'x': 127.119956, 'y': 37.512554}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11625213|피자헛 청주대점|충청북도 청주시 청원구 우암동 232-8|충청북도 청주시 청원구 상당로 263|043-255-5581|['음식점', '피자']|127.4886250|36.6518990|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.488689, 'y': 36.65184}]|None|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1209910473|피자헛 분평대로점|충청북도 청주시 서원구 분평동 561|충청북도 청주시 서원구 1순환로 1142|043-292-5589|['음식점', '피자']|127.4934775|36.6057849|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.493591, 'y': 36.605968}]|[{'rep': True, 'x': 127.493405, 'y': 36.605968}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|34984207|피자헛 당진점|충청남도 당진시 읍내동 786|충청남도 당진시 무수동로 240|041-970-5584|['음식점', '피자']|126.6373429|36.8962016|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.6374739, 'y': 36.8962272}]|[{'rep': True, 'x': 126.637417, 'y': 36.8962962}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1349506812|피자헛 천안두정점|충청남도 천안시 서북구 두정동 698 2층|충청남도 천안시 서북구 두정로 146|041-622-7237|['음식점', '피자']|127.1331533|36.8336395|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.1328074, 'y': 36.8335015}]|[{'rep': True, 'x': 127.1332277, 'y': 36.8337487}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|34678876|피자헛 아산배방점|충청남도 아산시 배방읍 북수리 645-10|충청남도 아산시 배방읍 북수서로 43 한보종합건설|041-911-5584|['음식점', '피자']|127.0690280|36.7742353|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.06922, 'y': 36.774279}]|[{'rep': True, 'x': 127.06922, 'y': 36.774279}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1940461608|피자헛 서산호수공원점|충청남도 서산시 예천동 1268-1|충청남도 서산시 호수공원11로 30|041-681-9412|['음식점', '피자']|126.4479809|36.7738452|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.448085, 'y': 36.773907}]|[{'rep': True, 'x': 126.4481, 'y': 36.773751}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1664984970|피자헛 아산점|충청남도 아산시 온천동 87-5|충청남도 아산시 온천대로 1502-3 피자헛|041-547-8600|['음식점', '피자']|127.0046466|36.7808314|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.004697, 'y': 36.780685}]|[{'rep': True, 'x': 127.004697, 'y': 36.780685}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1308447522|피자헛 공주신관점|충청남도 공주시 신관동 265-15|충청남도 공주시 번영1로 109|041-852-9947|['음식점', '피자']|127.1396414|36.4745065|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.139552, 'y': 36.474695}]|[{'rep': True, 'x': 127.139639, 'y': 36.474463}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1630584882|피자헛 천안청당점|충청남도 천안시 동남구 청당동 491|충청남도 천안시 동남구 청수4로 18|041-622-9697|['음식점', '피자']|127.1527640|36.7835870|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.1529055, 'y': 36.7837368}]|[{'rep': True, 'x': 127.1526099, 'y': 36.783573}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|31571049|피자헛 포항장성점|경상북도 포항시 북구 장성동 1577-9|경상북도 포항시 북구 새천년대로 1257|070-7842-8822|['음식점', '피자']|129.3844840|36.0745850|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.384619, 'y': 36.07442}]|[{'rep': True, 'x': 129.384619, 'y': 36.07442}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624999|피자헛 포항대흥점|경상북도 포항시 북구 대흥동 595-7|경상북도 포항시 북구 용당로 106|054-241-5547|['음식점', '피자']|129.3621669|36.0365385|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.362083, 'y': 36.036577}]|[{'rep': True, 'x': 129.362083, 'y': 36.036577}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624995|피자헛 안동본점|경상북도 안동시 당북동 119-13|경상북도 안동시 제비원로 153|054-855-2007|['음식점', '피자']|128.7204297|36.5659943|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.720519, 'y': 36.566036}]|[{'rep': True, 'x': 128.720519, 'y': 36.566036}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1037841896|피자헛 경주황성점|경상북도 경주시 황성동 480-6|경상북도 경주시 용담로 50|054-774-4306|['음식점', '피자']|129.2159393|35.8625712|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.215862, 'y': 35.862685}]|[{'rep': True, 'x': 129.215854, 'y': 35.862567}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624992|피자헛 구미송정2호점|경상북도 구미시 송정동 461-6|경상북도 구미시 송정대로 34|054-458-5562|['음식점', '피자']|128.3426249|36.1173404|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.342693, 'y': 36.117509}]|[{'rep': True, 'x': 128.34246, 'y': 36.117422}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624996|피자헛 포항지곡2호점|경상북도 포항시 남구 대잠동 780-78|경상북도 포항시 남구 효자로 70 효자프라자|054-284-2009|['음식점', '피자']|129.3353348|36.0108221|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.3350363, 'y': 36.0111221}]|[{'rep': True, 'x': 129.3350363, 'y': 36.0111221}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|36663858|피자헛상주점|경상북도 상주시 복룡동 467-12|경상북도 상주시 삼백로 173|054-907-5588|['음식점', '피자']|128.1628920|36.4189637|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.162803, 'y': 36.418961}]|[{'rep': True, 'x': 128.162803, 'y': 36.418961}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|32140200|피자헛 김천대신점|경상북도 김천시 신음동 464-1|경상북도 김천시 시청로 74|054-434-7511|['음식점', '피자']|128.1176639|36.1351833|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.117845, 'y': 36.135284}]|[{'rep': True, 'x': 128.11762, 'y': 36.135076}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|20104303|피자헛 구미인동점|경상북도 구미시 진평동 620|경상북도 구미시 인동2길 6|070-7600-1611|['음식점', '피자']|128.4199592|36.1049106|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.41986, 'y': 36.10492}]|[{'rep': True, 'x': 128.419951, 'y': 36.104819}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|36006125|피자헛 경산점|경상북도 경산시 중방동 883-35|경상북도 경산시 원효로 26|053-811-5589|['음식점', '피자']|128.7403660|35.8237135|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.740427, 'y': 35.823798}]|[{'rep': True, 'x': 128.740427, 'y': 35.823798}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1800626928|피자헛 구미도량점|경상북도 구미시 도량동 316|경상북도 구미시 야은로 308|054-455-2183|['음식점', '피자']|128.3165583|36.1384782|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.316382, 'y': 36.138549}]|[{'rep': True, 'x': 128.316382, 'y': 36.138549}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1485910696|피자헛 문경점촌점|경상북도 문경시 모전동 860-14|경상북도 문경시 모전로 61 1층|0504-0999-0458|['음식점', '피자']|128.1912274|36.5869177|http://www.odr.kr/Me2pM0|[{'rep': True, 'x': 128.191469, 'y': 36.586902}]|[{'rep': True, 'x': 128.191469, 'y': 36.586902}]|순삭포테이토(방문포장) 11,900 | 순삭포테이토(배달) 15,900 | 갓치킨(방문포장) 11,900 | 갓치킨(배달) 15,900 | 케미콤보(방문포장) 11,900 | 케미콤보(배달) 15,900 | 얌얌페퍼로니(방문포장) 10,900 | 얌얌페퍼로니(배달) 14,900 | 폭폭치즈(방문포장) 10,900 | 폭폭치즈(배달) 14,900|None
피자헛|34827408|피자헛 영주점|경상북도 영주시 영주2동 422-4|경상북도 영주시 중앙로 50|0504-0544-5587|['음식점', '피자']|128.6219885|36.8208327|http://050405445587|[{'rep': True, 'x': 128.62224, 'y': 36.820768}]|[{'rep': True, 'x': 128.621834, 'y': 36.820813}]|크런치수퍼슈프림 변동가격(업주문의) | 갈릭버터쉬림프 변동가격(업주문의) | 토핑킹 변동가격(업주문의) | 치즈킹 변동가격(업주문의) | 수퍼슈프림 변동가격(업주문의)|평일 11:00~22:30 | 주말 11:00~22:30
피자헛|1000592078|피자헛 김천혁신점|경상북도 김천시 율곡동 780|경상북도 김천시 혁신3로 5 율곡스퀘어3. 107호|070-4240-5588|['음식점', '피자']|128.1835438|36.1182503|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.1827891, 'y': 36.1179173}]|[{'rep': True, 'x': 128.1829582, 'y': 36.1182812}, {'rep': False, 'x': 128.1835655, 'y': 36.1183581}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624984|피자헛 진주경상대점|경상남도 진주시 가좌동 650|경상남도 진주시 진주대로 624 1층|070-7600-8289|['음식점', '피자']|128.1067498|35.1623935|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.106608, 'y': 35.162343}]|[{'rep': True, 'x': 128.106608, 'y': 35.162343}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|13558100|피자헛 양산중부점|경상남도 양산시 중부동 685-4 늘푸른빌딩106~7호|경상남도 양산시 강변로 442 늘푸른빌딩106~7호|055-912-0012|['음식점', '피자']|129.0270540|35.3386337|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.026828, 'y': 35.338674}]|None|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624986|피자헛 진해중앙점|경상남도 창원시 진해구 이동 675-15|경상남도 창원시 진해구 해원로 30|055-544-6336|['음식점', '피자']|128.6969547|35.1546713|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.696863, 'y': 35.154725}]|[{'rep': True, 'x': 128.696863, 'y': 35.154725}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
