##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|FEAT@@CU
CU|옥길씨티점|032-341-7797|경기도 부천시 옥길동 726-2번지||28864|24시간;택배;튀김;커피
CU|옥길헤리움타운점|032-345-4193|경기도 부천시 옥길동 777-1번지 1층 108호|경기도 부천시 범안로 221, (옥길동) 1층 108호|30407|24시간;택배;커피
CU|옥동1호점|054-853-5873|경상북도 안동시 옥동 792-3번지 1층|경상북도 안동시 옥동4길 11,  (옥동) 1층|19946|24시간;택배;커피;ATM
CU|옥동삼성점|054-852-1232|경상북도 안동시 옥동 638-1번지 옥동삼성1차 1층 126호|경상북도 안동시 광명로 198, (옥동, 옥동삼성1차) 1층 126호|17705|24시간;택배;튀김;커피;스포츠토토
CU|옥동센터점|054-854-7383|경상북도 안동시 옥동 773-18번지 1층|경상북도 안동시 복주1길 83, (옥동) 1층|22937|24시간;택배;베이커리;튀김;커피;ATM
CU|옥동점|052-260-3295|울산광역시 남구 옥동 591-1번지|울산광역시 남구 문수로 313, (옥동)|03163|24시간;택배;커피;로또;스포츠토토;ATM
CU|옥련1호점|032-832-2624|인천광역시 연수구 옥련동 195번지|인천광역시 연수구 독배로 56, (옥련동)|11644|24시간;택배;스포츠토토;ATM
CU|옥련2동점|032-859-7942|인천광역시 연수구 옥련동 269-6번지|인천광역시 연수구 청량로239번길 3, (옥련동)|31115|24시간;택배;커피;ATM
CU|옥련하나점|032-832-9100|인천광역시 연수구 옥련동 124-1번지|인천광역시 연수구 한진로 64, (옥련동)|25097|24시간;택배;커피;ATM
CU|옥련현대점|032-831-2407|인천광역시 연수구 옥련동 637-1번지 현대4차아파트|인천광역시 연수구 한나루로105번길 68, (옥련동, 현대4차아파트)|26112|24시간;ATM
CU|옥산1호점|043-263-1869|충청북도 청주시 흥덕구 옥산면 오산리 593-10번지|충청북도 청주시 흥덕구 옥산면 오송가락로 742, (오산리)|19815|24시간;택배;베이커리;커피;ATM
CU|옥산국사점|043-264-2649|충청북도 청주시 흥덕구 옥산면 오산리 4번지 국사 1층|충청북도 청주시 흥덕구 국사4길 1 (옥산면) 694-8 1층|24998|24시간;택배;커피;ATM
CU|옥산사랑점|053-814-5264|경상북도 경산시 옥산동 742-7번지 1층|경상북도 경산시 경산로40길 11, (옥산동) 1층|15647|24시간;택배;커피;로또;ATM
CU|옥산하늘채점|043-268-7488|충청북도 청주시 흥덕구 옥산면 475-2번지|충청북도 청주시 흥덕구 옥산면 가락길 58|32441|24시간;커피
CU|옥산행복점|053-811-2118|경상북도 경산시 옥산동 826-5번지|경상북도 경산시 성암로13길 25, (옥산동)|25727|24시간;택배;ATM
CU|옥수삼성점|02-2291-7783|서울특별시 성동구 옥수동 284-3번지|서울특별시 성동구 독서당로 210, (옥수동)|09835|24시간;택배;튀김;커피;스포츠토토
CU|옥수역점|02-2294-0203|서울특별시 성동구 옥수동 168-1번지 옥수역|서울특별시 성동구 동호로 21, 옥수역  (옥수동)|22301|
CU|옥수점|02-3395-0614|서울특별시 성동구 옥수동 359번지|서울특별시 성동구 한림말5길 17, (옥수동)|24004|24시간;택배;커피;ATM
CU|옥정금호제일점||경기도 양주시 옥정동 1084, 금호제이드웰||34176|택배;커피
CU|옥정세창제일점||경기도 양주시 옥정동 872-2||33467|택배;베이커리;튀김;커피;ATM
CU|옥정센터프라자점|031-863-8228|경기도 양주시 옥정동 963-14번지 1층|1층|32785|24시간;택배;커피;ATM
CU|옥정제이드웰점||경기도 양주시 옥정동 1085, 지에스제이드웰||33952|24시간;택배;커피;ATM
CU|옥정천년나무점||경기도 양주시 옥정동 1047, 천년나무16단지아파트||34178|24시간;택배;튀김;커피;ATM
CU|옥천IC점||충청북도 옥천군 옥천읍 121-2번지||31632|택배;커피
CU|옥천문정주공점|043-731-5445|충청북도 옥천군 옥천읍 문정리 361-5번지|충청북도 옥천군 옥천읍 문장로3길 8-4, (문정리)|18941|24시간;택배;베이커리;커피;ATM
CU|옥천삼양점|043-731-5538|충청북도 옥천군 옥천읍 금구리 108-1번지|충청북도 옥천군 옥천읍 중앙로1길 25-1, (금구리)|18636|24시간;택배;커피
CU|옥천양수점|043-733-0437|충청북도 옥천군 옥천읍 63-1번지||26706|택배;커피
CU|옥천역전점|043-732-4540|충청북도 옥천군 옥천읍 금구리 135-2번지|충청북도 옥천군 옥천읍 중앙로 4, (금구리)|25115|24시간;택배;커피;ATM
CU|옥천이원점|043-731-7799|충청북도 옥천군 이원면 강청리 73-3번지|충청북도 옥천군 이원면 묘목로 101, (강청리)|29612|택배;커피
CU|옥천점|043-732-1470|충청북도 옥천군 옥천읍 삼양리 222-274번지|충청북도 옥천군 옥천읍 중앙로11길 2, (삼양리)|24186|24시간;커피;ATM
CU|옥천지엘점|043-731-0742|충청북도 옥천군 옥천읍 438번지|충청북도 옥천군 옥천읍 양수로 25-7 옥천지엘리베라움 상가|30685|택배;튀김;커피
CU|옥천향수점||충청북도 옥천군 옥천읍 239번지||33383|택배;커피
CU|옥포명성점|055-688-3534|경상남도 거제시 옥포동 544-15번지|경상남도 거제시 옥포대첩로4길 22, (옥포동)|18100|24시간;커피;ATM
CU|옥포바다점|055-688-4711|경상남도 거제시 옥포동 169번지|경상남도 거제시 옥포로6길 1, (옥포동)|14021|택배;ATM
CU|옥포부자점|055-687-2742|경상남도 거제시 옥포동 586번지|경상남도 거제시 옥포로6길 27, (옥포동)|27622|24시간;택배;커피;ATM
CU|옥현주공점|052-282-3435|울산광역시 남구 무거동 477-4번지 옥현주공1단지아파트상가|울산광역시 남구 옥현로 92-27 옥현주공1단지아파트상가 (무거동) 옥현주공1단지아파트상가|32264|24시간;택배;커피
CU|온누리점|051-743-3370|부산광역시 해운대구 좌동 1270-1번지|부산광역시 해운대구 좌동순환로 80, (좌동)|27573|24시간;택배;커피;ATM
CU|온산가람점|052-237-1826|울산광역시 울주군 온산읍 1348-1번지|울산광역시 울주군 온산읍 서영남3길 9|27096|24시간;택배;커피;ATM
CU|온산공단점|052-239-8845|울산광역시 울주군 온산읍 화산리 1003-5번지|울산광역시 울주군 온산읍 공단로 423, (화산리)|11061|24시간;택배;베이커리;커피;ATM
CU|온산덕신점|052-237-3805|울산광역시 울주군 온산읍 덕신리 1280번지|울산광역시 울주군 온산읍 온덕2길 55, (덕신리)|33377|24시간;택배;베이커리;튀김;커피;ATM
CU|온산원룸점|052-238-4494|울산광역시 울주군 온산읍 덕신리 190-2번지|울산광역시 울주군 온산읍 영남길 37, (덕신리)|17531|24시간;택배;ATM
CU|온수공단점|02-2611-0065|서울특별시 구로구 온수동 118-4번지 1층|서울특별시 구로구 부일로1가길 25, (온수동) 1층|30023|24시간;택배;커피;ATM
CU|온수리치안점|02-2613-7488|서울특별시 구로구 온수동 154번지 리치안풍산아파트|서울특별시 구로구 부일로1길 126 리치안풍산아파트|29607|24시간;택배;커피
CU|온수역점|02-2066-5876|서울특별시 구로구 온수동 45-51번지|서울특별시 구로구 경인로3길 61, (온수동)|12134|24시간;베이커리;커피
CU|온수점|02-2618-5970|서울특별시 구로구 온수동 21-1번지 1층|서울특별시 구로구 부일로1가길 3, (온수동) 1층|16852|24시간;택배;커피;스포츠토토;ATM
CU|온양남창점||울산광역시 울주군 온양읍 운화리 8-13번지||29354|24시간;택배;커피
CU|온양미르점|052-238-1118|울산광역시 울주군 온양읍 204-5번지||31108|24시간;택배;튀김;커피
CU|온양버팀목점|052-239-7752|울산광역시 울주군 온양읍 남창리 235-17번지|울산광역시 울주군 온양읍 남창1길 25-1, (남창리)|24162|24시간;택배;커피
CU|온양스타힐스점|052-237-1152|울산광역시 울주군 온양읍 대안리 173-10번지||30464|24시간;택배;튀김;커피;ATM
CU|온양역점|041-531-9896|충청남도 아산시 온천동 212-2번지|충청남도 아산시 시민로 364-33, (온천동)|11230|24시간;택배;베이커리;튀김;커피;ATM
CU|온양제일호텔점|041-547-2500|충청남도 아산시 온천동 228-1번지|충청남도 아산시 온천대로 1462, (온천동)|18553|24시간;택배;ATM
CU|온천동SK점|051-556-6038|부산광역시 동래구 온천동 153-8번지 SK허브스카이위아아파트|부산광역시 동래구 중앙대로 1523, (온천동, SK허브스카이위아아파트)|16894|24시간;택배;커피;ATM
CU|온천미남점|051-556-6680|부산광역시 동래구 온천2동 1430-3번지 1층 1동 1호|부산광역시 동래구 충렬대로107번길 6 1층 1동 1호|30796|24시간;택배;튀김;커피;ATM
CU|온천벽산점||부산광역시 동래구 온천동 170-3번지 온천메디플러스|부산광역시 동래구 금강공원로 11, 온천메디플러스  (온천동)|19488|24시간;택배;커피;ATM
CU|온천보라점|051-503-6663|부산광역시 동래구 온천동 1412-1번지 반도보라스카이뷰 1층 1동 102호|부산광역시 동래구 아시아드대로 234, (온천동, 반도보라스카이뷰) 1층 1동 102호|18013|24시간;택배;ATM
CU|온천아시아드점|051-557-9994|부산광역시 동래구 온천동 138-28번지|부산광역시 동래구 온천장로107번길 38-5, (온천동)|23546|24시간;택배;커피
CU|온천유림점|070-8834-1209|부산광역시 동래구 온천1동 460-6번지||31698|24시간;택배;튀김;커피;ATM
CU|온천중앙점|041-531-6067|충청남도 아산시 온천동 482번지 1층|충청남도 아산시 온화로11번길 7, (온천동) 1층|11374|24시간;택배;커피;ATM
CU|온천천공원점|051-522-8014|부산광역시 동래구 안락동 633-30번지|부산광역시 동래구 안연로 68, (안락동)|07288|24시간;택배;튀김;커피;ATM
CU|온천하이점|051-626-3465|부산광역시 동래구 온천3동 1369-27번지|부산광역시 동래구 여고북로 29|26890|24시간;택배;커피;ATM
CU|올림픽광장점|02-424-1980|서울특별시 송파구 방이동 88번지 만남의광장편익|서울특별시 송파구 올림픽로 424, 만남의광장편익  (방이동)|30529|택배;튀김;커피;ATM
CU|올림픽수영장점|02-412-6723|서울특별시 송파구 방이동 88번지 올림픽수영장|서울특별시 송파구 올림픽로 424, 올림픽수영장  (방이동)|30530|택배;베이커리;튀김;커피
CU|와이번스문학3루점||인천광역시 남구 문학동 482번지|인천광역시 남구 매소홀로 618, (문학동)|15052|튀김;커피
CU|와촌IC2호점|053-851-6352|경상북도 경산시 와촌면 동강리 120-1번지|경상북도 경산시 와촌면 금송로 481 (동강리)|31789|택배;커피
CU|와촌IC점|053-851-6352|경상북도 경산시 와촌면 동강리 112-10번지|경상북도 경산시 와촌면 금송로 480, (동강리)|30316|24시간;택배;커피
CU|와현모래숲점|051-681-1126|경상남도 거제시 일운면 와현리 381-5번지|경상남도 거제시 일운면 와현해변길 10, (와현리)|17264|택배;ATM
CU|완도고금점|061-552-8335|전라남도 완도군 고금면 농상리 20-3번지|전라남도 완도군 고금면 고금동로 46, (농상리)|14488|24시간;튀김;커피;ATM
CU|완도광장점|061-555-5306|전라남도 완도군 완도읍 가용리 1040-37번지|전라남도 완도군 완도읍 개포로 175, (가용리)|32873|24시간;택배;커피;ATM
CU|완도군외점|061-554-9007|전라남도 완도군 군외면 원동리 1066-1번지|전라남도 완도군 군외면 청해진서로 2180|27652|24시간;택배;튀김;커피
CU|완도금일점|061-554-2625|전라남도 완도군 금일읍 화목리 965번지|전라남도 완도군 금일읍 금일로 385-1, (화목리)|32806|24시간;커피
CU|완도노화점|061-552-1124|전라남도 완도군 노화읍 이포리 885-2번지|전라남도 완도군 노화읍 이포11번길 8, (이포리)|32042|24시간;커피
CU|완도명사십리점|061-553-1345|전라남도 완도군 신지면 신리 992-4번지|전라남도 완도군 신지면 명사십리길 85-20, (신리)|26658|24시간
CU|완도보길도점|061-554-8292|전라남도 완도군 보길면 부황리 12-1번지|전라남도 완도군 보길면 보길동로 16, (부황리)|33922|24시간;커피
CU|완도사랑점|061-553-2810|전라남도 완도군 완도읍 군내리 1261-5번지|전라남도 완도군 완도읍 개포로 1, (군내리)|25803|24시간;커피
CU|완도신지점|061-552-8335|전라남도 완도군 신지면 대곡리 732번지|전라남도 완도군 신지면 신지로 568, (대곡리)|14485|24시간;택배;베이커리;튀김;커피
CU|완도여객선터미널점|061-553-0903|전라남도 완도군 완도읍 군내리 1255번지|전라남도 완도군 완도읍 장보고대로 343, (군내리)|31303|커피
CU|완도우성점|061-555-5375|전라남도 완도군 완도읍 가용리 1013번지 1층 102호|전라남도 완도군 완도읍 해변공원로 150, (가용리) 1층 102호|26411|24시간;택배;커피;ATM
CU|완도은성점|061-555-5455|전라남도 완도군 완도읍 군내리 363-24번지|전라남도 완도군 완도읍 중앙길 28, (군내리)|13496|24시간;택배;튀김;커피;ATM
CU|완도임촌해송숲점|061-552-7231|전라남도 완도군 신지면 신리 797-26번지|전라남도 완도군 신지면 명사십리길 85-185, (신리)|24025|24시간
CU|완도주은점|061-555-3745|전라남도 완도군 완도읍 군내리 1155-5번지||25375|24시간;ATM
CU|완도중앙점|061-553-7331|전라남도 완도군 완도읍 군내리 1232-16번지|전라남도 완도군 완도읍 개포로 146-6, (군내리)|23387|24시간;택배;베이커리;튀김;커피;ATM
CU|완도청산도점|010-7172-4492|전라남도 완도군 청산면 도청리 1180-2번지|전라남도 완도군 청산로 35 - 2 (청산면) 진수성찬|32544|24시간;택배;튀김;커피
CU|완도해림점|061-552-0923|전라남도 완도군 완도읍 가용리 1021번지|전라남도 완도군 완도읍 해변공원로 123, (가용리)|26533|24시간;택배;커피;ATM
CU|완도해신점|061-552-9029|전라남도 완도군 완도읍 군내리 1246-1번지|전라남도 완도군 개포로62번길 20 (완도읍) 0|30134|24시간;택배;튀김;커피;ATM
CU|완도행복점|061-554-4778|전라남도 완도군 완도읍 군내리 782-84번지|전라남도 완도군 완도읍 청해진남로 16-1, (군내리)|25288|24시간;택배;커피;스포츠토토;ATM
CU|완주IC점|063-245-5184|전라북도 완주군 용진읍 용흥리 726-1번지|전라북도 완주군 용진읍 완주로 268, (용흥리)|23713|24시간;택배
CU|완주고산점|063-262-2655|전라북도 완주군 고산면 읍내리 880-4번지|전라북도 완주군 고산면 읍내1길 3, (읍내리)|30342|24시간;택배;커피;ATM
