##NAME|SUBNAME|TELNUM|NEWADDR|ADDR|OT|PARKING@@투썸플레이스
투썸플레이스|CGV소풍스윗바점|-1544-1122|경기도 부천시 송내대로 239|경기 부천시 원미구 상동 539-1 뉴코아 7층|영화상영시간|당일 티켓 소지시 4시간 무료주차
투썸플레이스|가산대륭18차점|02-2629-4579|서울 금천구 가산디지털1로 19|서울 금천구 가산동 670-2 지상1층 104호|평일 07:00~22:00 / 토 휴무 / 일,공휴일 10:00~18:00|주차가능
투썸플레이스|용산전자랜드점|02-2120-5255|서울 용산구 청파로 74 외6필지 신관 1층 12 (한강로3가)|서울 용산구 한강로3가 16-9번지 외 6필지 신관 1층|07:30~21:00|맞은편 주차장주차가능 단 ,요금별도
투썸플레이스|역삼르네상스점|02-538-1593|서울 강남구 언주로 419|서울 강남구 역삼동 721-39, 1층|평일 07:00~22:30 / 주말 08:00~22:30|월~금 : 전면 2~3대 / 주말,공휴일 : 전면 2~3대, 우측면 2대, 후면 7대
투썸플레이스|인천검단사거리점|032-565-7558|인천 서구 완정로 151-1|인천 서구 왕길동 663-1 왕길빌딩 1,2층|08:00~24:00|주차가능
투썸플레이스|양천구청점|02-2650-8900|서울 양천구 목동서로 349|서울 양천구 신정동 321-6 센트럴프라자 B1|월~일 8:00~22:00|주차불가
투썸플레이스|경산신대점|053-817-8979|경북 경산시 압량면 대학로 365, 1층 102호|경북 경산시 압량면 부적리 507-4번지 1층|09:00 ~ 01:00|가능 - 건물 지하주차장 이용
투썸플레이스|가산아울렛점|02-2083-5678|서울 금천구 벚꽃로 298|서울 금천구 가산동 50-3 대륭포스트타워 6차 1층 113호|평일 7시~23시 / 주말 9시~23시|건물지하주차장 주차가능
투썸플레이스|전남녹동점|061-843-8810|전라남도 고흥군 도양읍 우주항공로 54 (봉암리) 1,2층|전남 고흥군 도양읍 봉암리 2699-210|월~토:09:00~23:00, 일: 10:00~22:00|건물인근 가능
투썸플레이스|동수원병원점|031-215-2389|경기 수원시 팔달구 중부대로 165|경기 수원시 팔달구 우만2동 441 동수원병원 1층|평일 07:30~20:00 / 주말 09:00~18:00|건물내 주차가능, 유료
투썸플레이스|대구주얼리광장점|053-255-5454|대구 중구 동성로 81-3|대구 중구 북성로1가 91-1|08:00 ~ 23:00|주차불가
투썸플레이스|청주산남중앙점|043-288-2830|충북 청주시 서원구 산미로 95|충북 청주시 서원구 산남동 47-3|08:30~24:00|주차가능
투썸플레이스|아차산역점|02-454-7789|서울 광진구 천호대로 642|서울 광진구 능동 256-12|8:00 ~ 23:30|주차불가
투썸플레이스|용인상현점|031-897-2233|경기 용인시 수지구 만현로 124|경기 용인시 수지구 상현동 251-3|월~일 8:00 ~ 24:00|주차가능
투썸플레이스|대구옥포송해공원점|053-617-6006|대구 달성군 옥포면 옥포로 305|대구 달성군 옥포면 기세리 673-1|10:00 ~ 23:00|주차가능
투썸플레이스|분당구미점|031-717-8612|경기 성남시 분당구 미금로 39|경기 성남시 분당구 구미동 204-2  [로얄프라자 1층]|08:30~23:00 / 금,토 08:30~24:30|건물내 주차 가능
투썸플레이스|분당정자역점|031-713-2655|경기 성남시 분당구 성남대로331번길 3-9|경기 성남시 분당구 정자동 156-2번지 백궁프라자3,1층|월-목 08:00~24:00 / 금,토 08:00~24:30|유료주차 - 1시간 무료
투썸플레이스|고양삼송점|02-371-2332|경기 고양시 덕양구 삼송로 94-22|경기 고양시 덕양구 삼송동 327-2|09:00~23:00|주차장완비 [무료]
투썸플레이스|경산하양점|053-627-2323|경북 경산시 하양읍 하양로 58|경북 경산시 하양읍 금락리 116-247|09:00-24:00|주차가능
투썸플레이스|부산시청점|051-868-9071|부산 연제구 시청로 6|부산 연제구 연산동 1361-7|09:00~23:00|주차가능
투썸플레이스|인천원당점|032-568-0845|인천 서구 원당대로 866|인천 서구 당하동 1028-13|09:30~23:00|주차가능
투썸플레이스|충남태안점|041-675-4127|충남 태안군 태안읍 정주내1길 4|충남 태안군 태안읍 남문리 18-1|평일:8:00~23:00 주말:9:00~23:00|주차가능
투썸플레이스|대전노은역점|042-822-9779|대전 유성구 은구비서로23번길 15|대전 유성구 지족동 910-10|월~목,일 09:00~24:00 / 금,토 09:00~25:00|
투썸플레이스|경희대점|02-966-8526|서울 동대문구 경희대로 7-1|서울 동대문구 회기동 16-72|08:00~02:00|주차불가
투썸플레이스|전남대캠퍼스점|070-4141-5333|광주광역시 북구 용봉로 77 (용봉동,전남대학교) 용봉문화관 1층|광주 북구 용봉동 300|09:00-22:00|
투썸플레이스|가재울엘가점|02-303-0602|서울 서대문구 모래내로 151, DMC엘가APT|서울 서대문구 남가좌동 387|08:00 ~ 23:00|주차가능
투썸플레이스|제주연북로점|064-745-0866|제주 제주시 연북로 201|제주 제주시 오라2동 3162-2|08:00~22:00|주차가능
투썸플레이스|전주송천점|063-251-3335|전북 전주시 덕진구 동부대로 1145|전북 전주시 덕진구 송천동2가 454-1|8시~24시|주차가능
투썸플레이스|상왕십리역점|02-2297-2323|서울 성동구 왕십리로 410, L동 B1층114호 센트라스|서울 성동구 하왕십리동 700|08:00~22:00|주차가능
투썸플레이스|광화문역점|02-720-2102|서울 중구 세종대로 135-9|서울 중구 태평로1가 62-3|월~금: 07:00~22:30 / 토요일: 09:00~21:30 / 일요일: 10:00~18:00|주차불가
투썸플레이스|세종로데오점|044-866-0747|세종 나성로 133-15 (나성동, 애플타워)|세종 나성동 361-36|일,월 11:00~23:30 / 화~토 11:00~24:00|주차가능
투썸플레이스|금호하이리버점|02-2256-0465|서울 성동구 금호로  105, 자하3층 레미안 하이리버상가|서울 성동구 금호동2가 1217번지 래미안하이리버 상가동 B303호,B304호|08:30~23:00|주차가능
투썸플레이스|대구삼성크리에이티브캠퍼스점|053-355-2631|대구 북구 호암로 51|대구 북구 침산동 105-70|9:30 ~ 24:00|주차가능
투썸플레이스|쌍문중앙점|02-991-2377|서울 도봉구 도봉로 482|서울 도봉구 창동 659-4|월~금 7:00~23:00 토,일 8:00-23:00|주차불가
투썸플레이스|인천서구청점|032-567-2884|인천 서구 서곶로 300|인천 서구 심곡동 280-1|08:00~23:00|주차가능
투썸플레이스|북서울꿈의숲점|02-542-7711|서울 강북구 월계로 183, 1층|서울 강북구 번동 105-1|월-목 9:00~23:00 / 금-일 9:00~24:00|주차가능
투썸플레이스|김포DT점|031-984-0515|경기 김포시 김포대로 1533|경기 김포시 장기동 15-7|07:00~23:00|공용주차장 무료이용 가능
투썸플레이스|군산수송점|063-471-2624|전북 군산시 남수송3길 43|전북 군산시 수송동 822-8|08:30~24:00|주차가능
투썸플레이스|양산CGV점|055-372-1269|경남 양산시 물금읍 백호로 68|경남 양산시 물금읍 가촌리 1269-13|09:00 - 24:00|주차가능
투썸플레이스|부산장림점|051-262-5061|부산 사하구 장림로 222|부산 사하구 장림동 198-1|09:00~22:30|주차가능
투썸플레이스|남양주화도점|031-594-5943|경기 남양주시 화도읍 수레로 1180|경기 남양주시 화도읍 창현리 646-7|평일,공휴일 07시~23시 / 금,토 07시~00시|주차가능
투썸플레이스|시흥스마트허브점|031-497-4119|경기 시흥시 공단1대로 263|경기 시흥시 정왕동 1277-6 유호 엔시티 1층|08:00~23:00|주차가능
투썸플레이스|경북도청점|054-859-7737|경북 안동시 풍천면 천년숲서로 29|경북 안동시 풍천면 갈전리 1647|월~일 8:00 ~ 23:00|주차가능
투썸플레이스|거제상동점|055-635-0689|경남 거제시 상동5길 27|경남 거제시 상동동 208-2|09:00~23:00|주차가능
투썸플레이스|서산터미널점|041-667-8903|충남 서산시 율지4로 5|충남 서산시 동문동 207-13|평일,주말: 10:00 ~ 22:00|주차가능
투썸플레이스|대전장대점|042-825-7123|대전 유성구 유성대로 756|대전 유성구 장대동 273-1|08:00~24:00|주차가능
투썸플레이스|동대구환승터미널점|053-741-1568|대구 동구 동부로 149|대구 동구 신천동 329-3|09:00 ~  23:00|주차가능
투썸플레이스|울산신선도원몰점|052-916-0351|울산 북구 진장17길 10, 3층|울산 북구 진장동 705 신선도원몰 3층|10:00~22:00|주차가능
투썸플레이스|천안성정제일점|041-572-1012|충남 천안시 서북구 쌍용대로 233|충남 천안시 성정동 1012|08:00~23:00 평일, 09:00~23:00 주말|주차가능
투썸플레이스|공주신관점|041-881-2388|충남 공주시 흑수골길 34|충남 공주시 신관동 247-1|08:30~23:00|주차가능
투썸플레이스|화순전남대병원점|061-373-2163|전남 화순군 화순읍 서양로 322|전남 화순군 화순읍 일심리 158-2|월-금 08:00~20:00 / 토-일,공휴일 09:00~18:00|주차가능
투썸플레이스|전주백제로점|063-243-3739|전북 전주시 덕진구 백제대로 736|전북 전주시 덕진구 인후동2가 1558-2|9:00~23:00|주차가능
투썸플레이스|LG헬로비전점|02-6226-4226|서울특별시 마포구 월드컵북로56길 19 (상암동,드림타워) 월드컵북로 56길 19|서울 마포구 상암동 1595-1 상암 드림타워 6층|월-금 07:00~18:00 (주말 및 공휴일 휴점)|주차불가
투썸플레이스|천안원랜드점|041-554-1484|충남 천안시 서북구 음봉로 891|충남 천안시 서북구 백석동 604-19|10:00~22:00|주차가능
투썸플레이스|구리돌다리점|031-556-3151|경기 구리시 경춘로 223|경기 구리시 인창동 280-4|화-일 24시간 / 월요일 08:00-24:00|주차가능
투썸플레이스|양산물금점|055-362-0033|경남 양산시 물금읍 범어로 75|경남 양산시 물금읍 범어리 2712-12|09:00~23:30|주차가능
투썸플레이스|앞산스카이타운점|053-552-0010|대구 남구 앞산순환로 375|대구 남구 대명동 585-4|9:00 ~ 24:00|건물지하 주차 가능
투썸플레이스|구로구청사거리점|02-852-3431|서울 구로구 가마산로 250|서울 구로구 구로동 83-4|월~금 7:30~23:30 / 토,일 9:00~23:30|주차불가
투썸플레이스|안산성포점|031-439-7004|경기 안산시 상록구 성포로 30|경기도 안산시 상록구 성포동 583-4|08:00-23:00|주차가능
투썸플레이스|아산테크노밸리점|041-532-3500|충남 아산시 둔포면 아산밸리중앙로 80-13|충남 아산시 둔포면 석곡리 1681|10:00~23:00|주차가능
투썸플레이스|화성동탄신리점|031-374-6255|경기 화성시 동탄대로14길 5-67|경기 화성시 오산동 458-5|평일/주말 :  10:00 ~ 23:00|주차가능
투썸플레이스|합정역점|02-323-0026|서울 마포구 독막로 5|서울 마포구 합정동 414-3|월-목,일 08:00~24:00 / 금,토 08:00~26:00|주차불가
투썸플레이스|대구이곡점|053-582-7080|대구 달서구 성서로 375|대구 달서구 이곡동 1000-267|09:00~22:00|주차가능
투썸플레이스|일산벨라시타점|031-849-6675|경기 고양시 일산동구 강송로 33|경기 고양시 일산동구 백석동 1237|07:30~22:00 평일, 주말, 공휴일|건물주차장 무료
투썸플레이스|광주농성점|070-8808-4398|광주 서구 죽봉대로 15|광주 서구 화정동 179-50|월-토 09:00~22:00 / 일 09:00~21:00|주차가능
투썸플레이스|파주교하점|031-949-2127|경기 파주시 청석로 264|경기 파주시 파주읍 동패동 1696-1|월~금 08:00~23:00 / 토~일 08:00~24:00|매장 건물내 주차 가능
투썸플레이스|광주금호점|062-373-5522|광주 서구 금화로 67|광주 서구 금호동 250-13|월-금 08:30~24:00 / 토,일 09:00~24:00|주차가능
투썸플레이스|화성남양점|031-355-2733|경기 화성시 남양읍 역골로 29-24|경기 화성시 남양읍 2073-2|평일 8:00~23:30 / 주말 9:00~23:30|주차가능
투썸플레이스|강서송정역점|02-2666-9337|서울 강서구 공항대로 30|서울 강서구 공항동 53-9|8:00~23:00|주차가능
투썸플레이스|아산신정호수점|041-548-6007|충남 아산시 신정로 498|충남 아산시 기산동 12-9|09:00 ~ 23:00 평일, 주말|주차가능
투썸플레이스|신내홈플러스점|02-3421-5087|서울 중랑구 신내로 201|서울 중랑구 신내동 645|10:00 ~ 22:30 / 매월 2,4주 일요일 휴무|주차가능
투썸플레이스|천안쌍용점|041-575-4054|충남 천안시 서북구 서부대로 396|충남 천안시 서북구 쌍용동 1131|09:00 ~ 24:00 평일, 주말|주차가능
투썸플레이스|경산중방점|053-815-0404|경북 경산시 강변동로 250-1|경북 경산시 중방동 223-3|10:00 ~ 23:30|주차 가능
투썸플레이스|중랑역점|02-493-5258|서울 중랑구 망우로 202, 2층|서울 중랑구 상봉동 130-166|09:00 ~ 24:00|주차불가
투썸플레이스|CGV의정부태흥점|02-1544-1122|경기 의정부시 시민로 80, 15층(의정부동)|경기 의정부시 의정부동 494 센트럴타워 15층|영화상영시간|지하주차장 이용가능 영화티켓 제시시 3시간 무료/투썸 이용시 추가 1시간 무료
투썸플레이스|제주루마인점|064-782-5239|제주 제주시 구좌읍 해맞이해안로 2498|제주 제주시 구좌읍 종달리 624|09:30 ~ 21:00|주차가능
투썸플레이스|청주성화점|043-237-6500|충북 청주시 서원구 서부로 1346|충북 청주시 서원구 성화동 720번지|10:00 ~ 24:00|
투썸플레이스|신세계DF명동점|02-3789-2377|서울 중구 퇴계로 77 11층|서울 중구 충무로1가 52 신세계면세점 11층|09:00 ~ 20:30|주차가능
투썸플레이스|잠실롯데점|02-2143-1457|서울 송파구 올림픽로 240|서울 송파구 잠실동 40-1|08:30~22:30|
투썸플레이스|울산간절곶점|052-239-3012|울산 울주군 서생면 간절곶 1길 30-18|울산 울주군 서생면 대송리 산 115|일,월,수,목 10:00~23:30 / 금,토 10:00~24:00 / 매주 화요일 정기휴무|주차가능
투썸플레이스|청주율량좋은점|043-212-5202|충북 청주시 청원구 1순환로 130|충북 청주시 상당구 율량동 2074|10:00 ~ 24:00|주차가능
투썸플레이스|구미금오산점|054-456-5352|경북 구미시 금오산로 339|경북 구미시 남통동 253|월요일-목요일 11:00~22:00 / 금요일-토요일 11:00~23:00 / 일요일 11:00~22:00|금오랜드 주차장 이용
투썸플레이스|묵동자이점|02-949-1222|서울 중랑구 동일로 932|서울 중랑구 묵동 170-1|8:30~24:00|주차가능
투썸플레이스|양산증산점|055-363-3179|경남 양산시 물금읍 야리로 112|경남 양산시 물금읍 가촌리 1300-1, 1층 101호|09:30 ~ 23:00|주차가능
투썸플레이스|목포북항점|061-277-3500|전남 목포시 원산중앙로 7|전남 목포시 산정동 1753 [101호]|10:00~24:00|주차가능
투썸플레이스|부천역로데오점|032-657-7955|경기 부천시 부일로 454|경기 부천시 원미구 심곡동 383-15, 한림빌딩 1층|08:00 ~ 02:00 [새벽]|주차불가
투썸플레이스|건대스타시티점|02-3436-4541|서울 광진구 능동로 90|서울 광진구 자양동 227-342|일-목 07:30~23:00 / 금, 토 07:30~23:30|주차가능
투썸플레이스|왕십리역점|02-2200-1088|서울 성동구 왕십리광장로 17|서울 성동구 행당동 168-151 민자역사 5층|평일 09:00~23:00 / 금,토 09:00~24:00|주차가능
