##NAME|SUBNAME|TELNUM|ADDR|FEAT|SOURCE2@@고캠핑
송도오토캠핑장||041-675-5555|충청남도 태안군 소원면 모항리  106-22|전기;온수;물놀이장;놀이터;산책로|한국관광공사
어은돌야영장|||충청남도 태안군 연들길 67-3|전기;온수|한국관광공사
용봉산글램핑||041-633-3739|충청남도 홍성군 홍북면 상하리  88-19|전기;온수;물놀이장;운동시설|한국관광공사
죽도야영체험장|||충청남도 홍성군 서부면 죽도리  18||한국관광공사
알프스/휴양림|||충청남도 청양군 남양면 만수로 1202-20||한국관광공사
백일야영장|||충청남도 서천군 서면 도둔리  1270|온수|한국관광공사
희리산/해송자연휴양림/일반야영장||041-953-2230|충청남도 서천군 종천면 산천리  산35-1|전기;온수;물놀이장;놀이터;산책로|한국관광공사
희리산해송자연휴양림/자동차야영장||041-953-2230|충청남도 서천군 종천면 희리산길 206  희리산해송자연휴양림|전기;온수;물놀이장;놀이터;산책로|한국관광공사
글램핑/판||041-833-7001|충청남도 부여군 옥산면 신안리  398|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동시설|한국관광공사
부여사나래캠핑농원|||충청남도 부여군 양화면 시음리  412|전기;온수;운동시설|한국관광공사
만수산/자연휴양림||041-832-6561|충청남도 부여군 외산면 휴양로 107  만수산 자연휴양림|물놀이장|한국관광공사
심천힐링/관광농원||041-750-7400|충청남도 금산군 남일면 신동리 692||한국관광공사
하늘물빛정원/글램핑||041-751-7711|충청남도 금산군 추부면 검한1길 156  하늘물빛정원|놀이터;운동시설|한국관광공사
서대산/드림/캠핑파크|||충남 금산군 추부면 성당로 247||한국관광공사
서산글램핑||041-665-6887|충청남도 서산시 대산읍 오지리  41|전기;물놀이장;산책로;운동시설|한국관광공사
간월도캠핑장||041-665-5403|충청남도 서산시 부석면 간월도리 21-20|전기;장작판매;온수;산책로|한국관광공사
월선캠핑장|||충청남도 아산시 영인면 월선리  159-1|전기;장작판매;물놀이장|한국관광공사
파라다이스스파도고/카라반캠핑장||041-537-7100|충청남도 아산시 도고면 도고온천로 176  파라다이스스파도고 카라반캠핑장|전기;온수|한국관광공사
캠프도고||041-541-5511|충청남도 아산시 선장면 삼봉로 70  캠프도고|온수|한국관광공사
오서산자연휴양림||041-936-5465|충청남도 보령시 청라면 오서산길 531  오서산 자연휴양림||한국관광공사
성주산/자연숲캠핑장||010-8420-6795|충청남도 보령시 지게골길 101-153 봉사관|전기;장작판매;온수;물놀이장;놀이터;산책로|한국관광공사
용두해수욕장||041-933-4005|충청남도 보령시 남포면 월전리 11||한국관광공사
계룡산글램핑||070-5055-0319|충청남도 공주시 반포면 학봉리  197-5|물놀이장;운동시설|한국관광공사
북캠프||070-8888-|충청남도 공주시 신풍면 영정리  177-4|전기;와이파이;온수;물놀이장;산책로;운동시설|한국관광공사
청빈낙원캠핑장|||충청남도 공주시 사곡면 운암리  44-1|전기;장작판매|한국관광공사
광덕산/풍경캠핑장|||충청남도 천안시 광덕면 광덕리  717-6|전기;온수|한국관광공사
다인캠핑장||041-571-0046|충청남도 천안시 동남구 광덕면 광덕리  687|온수;물놀이장|한국관광공사
소풍관광농원|||충북 단양군 영춘면 의풍리 883||한국관광공사
천동계곡/야영장|||충북 단양군 단양읍 천동4길 10-8||한국관광공사
소나무/캠핑장|||충북 단양군 가곡면 새밭로 794||한국관광공사
애플마루/펜션캠핑|||충청북도 단양군 영춘면 남천4길 104-33  애플마루 팬션 캠핑장|전기;장작판매|한국관광공사
단양팔경투어||043-421-7721|충청북도 단양군 단양읍 고수리  91-3||한국관광공사
불루캠핑장|||충청북도 단양군 가곡면 어의곡리  113-10번지(새밭) 불루펜션&캠핑||한국관광공사
소백산국립공원/남천야영장||043-421-0721|충청북도 단양군 영춘면 남천계곡로 381-7  소백산국립공원 남천 야영장|전기|한국관광공사
힐포인트||070-7761-4882|경기도 용인시 수지구 고기동  346-1|전기;와이파이;온수;물놀이장;산책로;운동시설|한국관광공사
힐조캠핑장|||경기 가평군 상면 수목원로164번길 16 431|전기;와이파이;온수;트렘폴린;물놀이장;놀이터|한국관광공사
힐스톤/캠핑장|||강원도 영월군 주천면 금마리  산2|전기;온수;운동시설|한국관광공사
힐링캠프/캠핑장|||인천시 강화군 화도면 장화리 511-1||한국관광공사
힐링캠프||033-244-5575|강원도 춘천시 서면 서상리  896-1|물놀이장|한국관광공사
힐링카라반||031-835-6000|경기도 연천군 장남면 원당리  36-17||한국관광공사
힐링스토리|||강원도 횡성군 서원면  금대1길 24-68|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
힐링가평오토캠핑장|||경기 가평군 상면 청군로 316|전기;와이파이;장작판매;온수;물놀이장;운동시설|한국관광공사
힐링/캠프||033-374-1746|강원도 영월군 수주면무릉법흥로 1208-7  힐링 캠프|전기;온수;운동시설|한국관광공사
흥정계곡오토캠핑장||010-4095-1474|강원도 평창군 봉평면 흥정계곡4길 6-2  흥정계곡오토캠핑장|전기;산책로|한국관광공사
흥정계곡/캠핑/700||033-333-8600|강원도 평창군 봉평면 흥정계곡4길 91  흥정계곡 캠핑 700|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
흙의/사랑/캠핑장||070-4633-2899|경기 여주시 능서면 중부대로 2545-74|물놀이장;운동시설|한국관광공사
휴양빌리지/가온||033-433-9942|강원도 홍천군 서면 한서로 1304|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
휴가를/부탁해/캠핑장||033-378-1303|강원도 영월군 김삿갓면 내리계곡로 1024  휴가를 부탁해 캠핑장|전기;와이파이;장작판매;온수;물놀이장;운동시설;마트.편의점|한국관광공사
휘게리/잣나무숲/캠핑장|||강원도 홍천군 화촌면 장평리 산 88-3|전기;와이파이;운동시설|한국관광공사
횡성초보캠핑장|||강원도 횡성군 서원면 압곡리  298-68|전기;와이파이;장작판매;온수;운동시설|한국관광공사
횡성산울림오토캠핑장||010-9937-0161|강원도 횡성군 청일면 신대리  178|전기;와이파이;장작판매;온수;운동시설|한국관광공사
횡성군/병지방/오토캠핑장|||강원도 횡성군 갑천면 어답산로 516  횡성군 병지방 오토캠핑장|온수;놀이터;운동시설|한국관광공사
횡성/온새미로/캠핑장|||강원도 횡성군 청일면 봉명로593번길 76-11||한국관광공사
횡성/별빛마을/서울캠핑장||033-342-4586|강원도 횡성군 강림면 월현리  1317-1|전기;와이파이;장작판매;온수;산책로;운동시설;마트.편의점|한국관광공사
황학동캠핑장|||강원도 원주시 신림면 구학리  617-2|전기;놀이터;운동시설|한국관광공사
황토와/통나무/캠핑장|||강원도 영월군 수주면 법흥리  244-1|전기;와이파이;장작판매;온수;트렘폴린;운동시설|한국관광공사
황금박쥐캠핑장||010-6539-9119|강원도 춘천시 남산면 산수리  458|전기;장작판매;온수;놀이터;운동시설|한국관광공사
화천에코스쿨/생태체험장||070-8844-8555|강원도 화천군 화천읍 동촌리 2421번지||한국관광공사
화천/휴캠핑장||033-441-1237|강원도 화천군 화천읍 중리  산15|전기;장작판매;온수;물놀이장|한국관광공사
화진포/오토캠핑장|||강원도 고성군 현내면 모정2길 2|전기;장작판매;온수;산책로;운동시설|한국관광공사
화야캠핑장||010-5123-7281|경기 가평군 설악면 유명로 1907-41 32-1|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
화암약수/야영장||033-560-3413|강원도 정선군 화암면 약수길 1300  화암약수 야영장|전기;와이파이;놀이터;운동시설|한국관광공사
화성시/향남/오토캠핑장||031-8059-4763|경기도 화성시 향남읍 도이2길 113-26||한국관광공사
화니캠핑앤글램핑||033-435-2321|강원도 홍천군 동면 좌운리 120-1|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동장;운동시설;마트.편의점|한국관광공사
홍천와캠핑||010-2709-3409|강원도 홍천군 내촌면 쌍둔지길 157-7||한국관광공사
홍천동산펜션/오토캠핑장||010-3560-7778|강원도 홍천군 홍천읍 높은터로 330|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
홍천강/오토캠핑장||033-430-2498|강원도 홍천군 북방면 굴지강변로 322  홍천강 오토캠핑장|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
홀리데이캠핑장||010-3722-8513|경기 가평군 설악면 유명로 654-82 180-14|전기;와이파이;장작판매;온수;놀이터;운동장;운동시설|한국관광공사
호호캠핑장|||강원도 원주시 신림면 무시정길 16  호호캠핑장|전기;와이파이;장작판매;온수;운동시설;마트.편의점|한국관광공사
호식이/캠핑장|||강원도 영월군 주천면 판운리  714|전기;장작판매;온수|한국관광공사
호수캠핑장||031-942-7718|경기도 파주시 광탄면 기산리  387-11|전기;와이파이;장작판매;온수;트렘폴린;놀이터;운동시설|한국관광공사
호반/캠핑장||033-263-3304|강원도 춘천시 신동 970-1번지|전기;와이파이;장작판매;운동시설|한국관광공사
호명산/캠프||031-584-5552|경기도 가평군 청평면 하천리  산4|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
헤스티아||031-589-5601|경기도 가평군 청평면 삼회리 67번지 외 1필지|전기;와이파이;물놀이장;놀이터;마트.편의점|한국관광공사
향기로운추억캠핑장||070-4882-2892|경기 가평군 가평읍 금대리 102-2|와이파이;장작판매;온수;물놀이장;놀이터;운동장|한국관광공사
반딧불자연캠핑장|||충청북도 단양군 단성면 두항리  39|물놀이장;운동시설|한국관광공사
행복한소풍캠핑장|||인천시 강화군 화도면 내리 1498-1|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;운동시설;마트.편의점|한국관광공사
행복빌리지|||강원도 원주시 신림면 신림황둔로 662  행복빌리지|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;운동시설|한국관광공사
햇솔오토캠핑장|||인천시 강화군 길상면 선두리 907-3|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
해창만/수변공원/오토캠핑장||061-830-5224|전라남도 고흥군 포두면 팔영로 405  해창만 수변공원 오토캠핑장|전기;온수;놀이터;산책로|한국관광공사
해지개캠핑장|||경기도 연천군 미산면 어삼로 391-102|전기;와이파이;장작판매;온수;운동시설|한국관광공사
해솔캠핑장||010-9325-0722|강원도 홍천군 내촌면 논골길 91|전기;장작판매;온수;트렘폴린;물놀이장;놀이터|한국관광공사
해솔길/캠핑장|||경기도 안산시 단원구 대부북동 연목이길 15  1864-5|전기;온수;운동시설;마트.편의점|한국관광공사
해담구룡령/야영장||033-673-8887|강원도 양양군 서면 구룡령로 2066  구룡령야영장|전기;와이파이;온수|한국관광공사
항골계곡/야영장||1544-9053-9053|강원도 정선군 북평면 북평리  444||한국관광공사
함허동천야영장||032-930-7066|인천광역시 강화군 화도면 해안남로1196번길 38  함허동천야영장|놀이터;산책로;운동시설|한국관광공사
한터팜오토캠핑장||010-8850-9222|경기도 용인시 처인구 양지면 한터로 432-12|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
한탄강소나무캠핑|||경기도 연천군 전곡읍 전곡리  58-1|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동장;운동시설|한국관광공사
