##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@일반상장기업
JW홀딩스||||일반상장기업|02-840-6777|서울시 서초구 남부순환로 2477||||||||JW홀딩스|(서초동)|||210201
KB/코스피/마운틴/ETN||||일반상장기업|02-6114-0114|서울특별시 영등포구 여의나루로 50||||||||KB 코스피 마운틴 ETN||||210201
KB/코스피/양매도/5%/OTM/ETN||||일반상장기업|02-6114-0114|서울특별시 영등포구 여의나루로 50||||||||KB 코스피 양매도 5% OTM ETN||||210201
KB/KQ/우량주30/ETN||||일반상장기업|02-768-0114|서울특별시 영등포구 여의나루로4길 21||||||||KB KQ 우량주30 ETN|현대증권 (주) 전략기획실 9층|||210201
KB/KTOP30/ETN||||일반상장기업|02-768-0114|서울특별시 영등포구 여의나루로4길 21||||||||KB KTOP30 ETN|현대증권 (주) 전략기획실 9층|||210201
KB금융||||일반상장기업|02-2073-7114|서울특별시 영등포구 국제금융로8길 26||||||||KB금융|(여의도동,국민은행 여의도본점)|||210201
KBSTAR/200||||일반상장기업|02-2167-8200||서울 영등포구 여의도동 신한금융투자타워 25층 |||||||KBSTAR 200||||210201
KBSTAR/200건설||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200건설|신한금융투자타워 25층|||210201
KBSTAR/200경기소비재||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200경기소비재|신한금융투자타워 25층|||210201
KBSTAR/200고배당커버드콜ATM||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200고배당커버드콜ATM|신한금융투자 25층|||210201
KBSTAR/200금융||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200금융|신한금융투자타워 25층|||210201
KBSTAR/200산업재||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200산업재|신한금융투자타워 25층|||210201
KBSTAR/200생활소비재||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200생활소비재|신한금융투자타워 25층|||210201
KBSTAR/200선물레버리지||||일반상장기업|02-2167-8200|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200선물레버리지|신한금융투자타워 25층|||210201
KBSTAR/200선물인버스||||일반상장기업|02-2167-8200|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200선물인버스|신한금융투자타워 25층|||210201
KBSTAR/200선물인버스2X||||일반상장기업|02-3276-4700|서울특별시 영등포구 의사당대로 88||||||||KBSTAR 200선물인버스2X|한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|||210201
KBSTAR/200에너지화학||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200에너지화학|신한금융투자타워 25층|||210201
KBSTAR/200중공업||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200중공업|신한금융투자타워 25층|||210201
KBSTAR/200철강소재||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200철강소재|신한금융투자타워 25층|||210201
KBSTAR/200커뮤니케이션서비스||||일반상장기업|02-2167-8744|서울특별시 영등포구 국제금융로 10||||||||KBSTAR 200커뮤니케이션서비스|40층 (여의도동,쓰리아이에프씨)|||210201
KBSTAR/200IT||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 200IT|신한금융투자타워 25층|||210201
KBSTAR/5대그룹주||||일반상장기업|02-2167-8200|||||||||KBSTAR 5대그룹주||||210201
KBSTAR/게임테마||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 게임테마|신한금융투자타워 25층|||210201
KBSTAR/고배당||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 고배당|신한금융투자타워 25층|||210201
KBSTAR/국고채3년||||일반상장기업|02-2167-8220|||||||||KBSTAR 국고채3년||||210201
KBSTAR/국고채3년선물인버스||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 국고채3년선물인버스|신한금융투자타워 25층|||210201
KBSTAR/국채선물10년||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 국채선물10년|신한금융투자타워 25층|||210201
KBSTAR/국채선물10년인버스||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 국채선물10년인버스|신한금융투자타워 25층|||210201
KBSTAR/글로벌4차산업IT(합성/H)||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 글로벌4차산업IT(합성 H)|신한금융투자타워 25층|||210201
KBSTAR/내수주플러스||||일반상장기업||||||||||KBSTAR 내수주플러스||||210201
KBSTAR/단기국공채액티브||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 단기국공채액티브|신한금융투자타워 25층|||210201
KBSTAR/단기통안채||||일반상장기업|02-2167-8300|서울특별시 영등포구 여의대로 70||||||||KBSTAR 단기통안채|신한금융투자타워 25층|||210201
KBSTAR/대형고배당10TR||||일반상장기업|02-2163-5617|서울특별시 영등포구 국제금융로 10||||||||KBSTAR 대형고배당10TR|40층 (쓰리아이에프씨)|||210201
KBSTAR/모멘텀로우볼||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 모멘텀로우볼|신한금융투자타워 25층|||210201
KBSTAR/모멘텀밸류||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 모멘텀밸류|신한금융투자타워 25층|||210201
KBSTAR/미국장기국채선물(H)||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 미국장기국채선물(H)|신한금융투자타워 25층|||210201
KBSTAR/미국장기국채선물레버리지(합성/H)||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 미국장기국채선물레버리지(합성 H)|신한금융투자타워 25층|||210201
KBSTAR/미국장기국채선물인버스(H)||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 미국장기국채선물인버스(H)|신한금융투자타워 25층|||210201
KBSTAR/미국장기국채선물인버스2X(합성/H)||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 미국장기국채선물인버스2X(합성 H)|신한금융투자타워 25층|||210201
KBSTAR/미국S&P원유생산기업(합성/H)||||일반상장기업|02-2167-8281|서울특별시 영등포구 여의대로 70||||||||KBSTAR 미국S&P원유생산기업(합성 H)|신한금융투자타워 25층|||210201
KBSTAR/수출주||||일반상장기업|02-2167-8200||서울 영등포구 여의도동 신한금융투자타워 25층 |||||||KBSTAR 수출주||||210201
KBSTAR/우량업종||||일반상장기업|02-2167-8200||서울 영등포구 여의도동 신한금융투자타워 25층 |||||||KBSTAR 우량업종||||210201
KBSTAR/일본TOPIX레버리지(H)||||일반상장기업|02-2167-8500|서울특별시 영등포구 여의대로 70||||||||KBSTAR 일본TOPIX레버리지(H)|신한금융투자타워 25층|||210201
KBSTAR/주식혼합||||일반상장기업|02-2167-8296||서울 영등포구 여의도동 신한금융투자타워 24층 |||||||KBSTAR 주식혼합||||210201
KBSTAR/중국본토대형주CSI100||||일반상장기업|02-2167-8200||서울 영등포구 여의도동 신한금융투자타워 25층 KB자산운용 |||||||KBSTAR 중국본토대형주CSI100||||210201
KBSTAR/중국MSCI/China선물(H)||||일반상장기업|02-2167-8744|서울특별시 영등포구 국제금융로 10||||||||KBSTAR 중국MSCI China선물(H)|40층 (여의도동,쓰리아이에프씨)|||210201
KBSTAR/중기우량회사채||||일반상장기업|02-2167-8200||서울 영등포구 여의도동 신한금융투자타워 25층 |||||||KBSTAR 중기우량회사채||||210201
KBSTAR/중소형고배당||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 중소형고배당|신한금융투자타워 25층|||210201
KBSTAR/중소형모멘텀로우볼||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 중소형모멘텀로우볼|신한금융투자타워 25층|||210201
KBSTAR/중소형모멘텀밸류||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 중소형모멘텀밸류|신한금융투자타워 25층|||210201
KBSTAR/중장기국공채액티브||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 중장기국공채액티브|신한금융투자타워 25층|||210201
KBSTAR/지주회사||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 지주회사|신한금융투자타워 25층|||210201
KBSTAR/차이나H선물인버스(H)||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 차이나H선물인버스(H)|신한금융투자타워 25층|||210201
KBSTAR/차이나HSCEI(H)||||일반상장기업|02-2167-8327||서울 영등포구 여의도동 신한금융투자타워 24층 |||||||KBSTAR 차이나HSCEI(H)||||210201
KBSTAR/채권혼합||||일반상장기업|02-2167-8296||서울 영등포구 여의도동 신한금융투자타워 24층 |||||||KBSTAR 채권혼합||||210201
KBSTAR/코스닥150||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 코스닥150|25층 (여의동,신한금융투자타워)|||210201
KBSTAR/코스닥150선물레버리지||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 코스닥150선물레버리지|신한금융투자타워 25층|||210201
KBSTAR/코스닥150선물인버스||||일반상장기업|02-2167-8315|서울특별시 영등포구 여의대로 70||||||||KBSTAR 코스닥150선물인버스|신한금융투자타워 25층|||210201
KBSTAR/코스피||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR 코스피|신한금융투자타워 25층|||210201
KBSTAR/헬스케어||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 헬스케어|신한금융투자타워 25층|||210201
KBSTAR/헬스케어채권혼합||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR 헬스케어채권혼합|신한금융투자타워 25층|||210201
KBSTAR/ESG사회책임투자||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR ESG사회책임투자|신한금융투자 25층|||210201
KBSTAR/IT플러스||||일반상장기업||||||||||KBSTAR IT플러스||||210201
KBSTAR/KQ고배당||||일반상장기업|02-2167-8327|서울특별시 영등포구 여의대로 70||||||||KBSTAR KQ고배당|신한금융투자타워 25층|||210201
KBSTAR/KQ모멘텀로우볼||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR KQ모멘텀로우볼|신한금융투자타워 25층|||210201
KBSTAR/KQ모멘텀밸류||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR KQ모멘텀밸류|신한금융투자타워 25층|||210201
KBSTAR/KRX300||||일반상장기업|02-2167-8285|서울특별시 영등포구 여의대로 70||||||||KBSTAR KRX300|신한금융투자타워 25층|||210201
KBSTAR/KRX300레버리지||||일반상장기업|02-2167-8285|서울특별시 영등포구 국제금융로 10||||||||KBSTAR KRX300레버리지|40층 (쓰리아이에프씨)|||210201
KBSTAR/KRX300미국달러선물혼합||||일반상장기업|02-2163-5617|서울특별시 영등포구 국제금융로 10||||||||KBSTAR KRX300미국달러선물혼합|40층 (쓰리아이에프씨)|||210201
KBSTAR/KRX300선물인버스||||일반상장기업|02-2167-8285|서울특별시 영등포구 국제금융로 10||||||||KBSTAR KRX300선물인버스|40층 (쓰리아이에프씨)|||210201
KBSTAR/V&S셀렉트밸류||||일반상장기업|02-2167-8200|서울특별시 영등포구 여의대로 70||||||||KBSTAR V&S셀렉트밸류|신한금융투자타워 25층|||210201
KBSTAR/V&S셀렉트밸류채권혼합||||일반상장기업|02-2167-8281||서울 영등포구 여의도동 신한금융투자타워 24층 |||||||KBSTAR V&S셀렉트밸류채권혼합||||210201
KC그린홀딩스||||일반상장기업|02-320-6114|서울특별시 마포구 상암산로 34||||||||KC그린홀딩스|디지털큐브 12층|||210201
KC코트렐||||일반상장기업|02-320-6114|서울특별시 마포구 상암산로 34||||||||KC코트렐|디지털큐브 12층|||210201
KCC||||일반상장기업|02-3480-5000|서울시 서초구 사평대로 344||||||||KCC||||210201
KCTC||||일반상장기업|02-310-0700|서울특별시 중구 남대문로 63||||||||KCTC|한진빌딩 16층 (남대문로2가)|||210201
KEC||||일반상장기업|02-2025-5000|서울시 서초구 마방로 10길 5||||||||KEC||||210201
KG케미칼||||일반상장기업|052-231-1842|울산시 울주군 온산읍 당월로 322||||||||KG케미칼||||210201
KINDEX/200||||일반상장기업|02-3276-4900|||||||||KINDEX 200||||210201
KINDEX/골드선물/레버리지(합성/H)||||일반상장기업|02-3276-4841|서울특별시 영등포구 의사당대로 88||||||||KINDEX 골드선물 레버리지(합성 H)|한국투자증권빌딩 16층 한국투자신탁운용 ETF운용팀|||210201
KINDEX/골드선물/인버스2X(합성/H)||||일반상장기업|02-3276-4700|서울특별시 영등포구 의사당대로 88||||||||KINDEX 골드선물 인버스2X(합성 H)|한국투자증권빌딩 16층 한국투자신탁운용|||210201
KINDEX/국채선물10년인버스||||일반상장기업|02-3276-4700|서울특별시 영등포구 의사당대로 88||||||||KINDEX 국채선물10년인버스|한국투자증권빌딩 16층|||210201
KINDEX/국채선물3년인버스||||일반상장기업|02-3276-4700|서울특별시 영등포구 의사당대로 88||||||||KINDEX 국채선물3년인버스|한국투자증권빌딩 16층|||210201
KINDEX/단기통안채||||일반상장기업||||||||||KINDEX 단기통안채||||210201
KINDEX/러시아MSCI(합성)||||일반상장기업|02-3276-4700|서울특별시 영등포구 의사당대로 88||||||||KINDEX 러시아MSCI(합성)|한국투자증권빌딩 16층 한국투자신탁운용 Beta운용본부 ETF팀|||210201
KINDEX/레버리지||||일반상장기업|02-3276-4958||서울 영등포구 여의도동 한국투자증권 27-1|||||||KINDEX 레버리지|15층|||210201
