##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투다리
투다리|대영점|||투다리|053-565-5898|대구 서구 달서로 60|대구 서구 비산동 286-12|||||||투다리 대영점||||80213
투다리|내당2점|||투다리|053-553-5590|대구 서구 평리로50길 41|대구 서구 내당동 354-25|||||||투다리 내당2점||||80213
투다리|교대점|||투다리|053-652-5996|대구 남구 중앙대로 203|대구 남구 대명동 1796-1|||||||투다리 교대점||||80213
투다리|서부점|||투다리|053-629-9202|대구 남구 대명로 34|대구 남구 대명동 1115-1|||||||투다리 서부점||||80213
투다리|영대점|||투다리|053-621-7889|대구 남구 중앙대로31길 9-1|대구 남구 대명동 38-1|||||||투다리 영대점||||80213
투다리|감삼우방점|||투다리|053-564-3178|대구 달서구 당산로 187|대구 달서구 감삼동 105-2|||||||투다리 감삼우방점|(감삼우방맨션) 101동 3호|||80213
투다리|대구대점|||투다리|053-626-6542|대구 달서구 성당로 255|대구 달서구 두류동 778-1|||||||투다리 대구대점||||80213
투다리|본리점|||투다리|053-622-8676|대구 달서구 용산로 35|대구 달서구 본리동 1199-4|||||||투다리 본리점||||80213
투다리|성당2점|||투다리|053-653-9794|대구 달서구 야외음악당로 15|대구 달서구 성당동 392-50|||||||투다리 성당2점||||80213
투다리|관문점|||투다리|053-621-0885|대구 달서구 월배로97길 7|대구 달서구 송현동 1033-17|||||||투다리 관문점||||80213
투다리|송현2점|||투다리|053-627-0232|대구 달서구 송현로10길 2|대구 달서구 송현동 1948-23|||||||투다리 송현2점||||80213
투다리|송현점|||투다리|053-623-0918|대구 달서구 중흥로 3|대구 달서구 송현동 195-5|||||||투다리 송현점||||80213
투다리|그린점|||투다리|053-623-6113|대구 달서구 학산로 200-3|대구 달서구 송현동 500-32|||||||투다리 그린점||||80213
투다리|월촌점|||투다리|053-631-5138|대구 달서구 학산남로 90|대구 달서구 송현동 906|||||||투다리 월촌점|(우방송현하이츠) 201동 103호|||80213
투다리|계명점|||투다리|053-587-9682|대구 달서구 호산동로 173|대구 달서구 호산동 382|||||||투다리 계명점||||80213
투다리|화원본리점|||투다리|053-633-3319|대구 달성군 화원읍 명천로 80|대구 달성군 화원읍 본리리 65-2|||||||투다리 화원본리점||||80213
투다리|화원점|||투다리|053-634-7582|대구 달성군 화원읍 화원로 26|대구 달성군 화원읍 천내리 122|||||||투다리 화원점|(천내우방맨션) 111-108호|||80213
투다리|내당점|||투다리|053-565-2852|대구 서구 달구벌대로361길 3|대구 서구 내당동 219-10|||||||투다리 내당점||||80213
투다리|서남점|||투다리|053-566-6206|대구 서구 달구벌대로329길 88|대구 서구 내당동 423-1|||||||투다리 서남점||||80213
투다리|평리2점|||투다리|053-531-5888|대구 서구 서대구로 70|대구 서구 평리동 1361-1|||||||투다리 평리2점||||80213
투다리|중평점|||투다리|053-555-3605|대구 서구 평리로 279|대구 서구 평리동 1450-4|||||||투다리 중평점||||80213
투다리|치대점|||투다리|053-428-4546|||||||||투다리 치대점||||80213
투다리|수성점|||투다리|053-742-4277|대구 수성구 명덕로 435|대구 수성구 수성동3가 329|||||||투다리 수성점||||80213
투다리|아양교점|||투다리|053-942-5522|대구 동구 아양로 236|대구 동구 효목동 75-20|||||||투다리 아양교점||||80213
투다리|매천점|||투다리|053-314-8229|대구 북구 매전로 6|대구 북구 매천동 681|||||||투다리 매천점|(1층)|||80213
투다리|고산점|||투다리|053-793-5638|대구 수성구 노변공원로 22|대구 수성구 시지동 509|||||||투다리 고산점|노변동서우방타운 117-106|||80213
투다리|지산점|||투다리|053-782-8737|대구 수성구 지범로 200|대구 수성구 범물동 1330|||||||투다리 지산점||||80213
투다리|방촌점|||투다리|053-985-9596|대구 동구 동촌로 274|대구 동구 방촌동 1103-2|||||||투다리 방촌점||||80213
투다리|네오빌점|||투다리|053-985-8634|대구 동구 동촌로 190|대구 동구 방촌동 1050-71|||||||투다리 네오빌점|(영남네오빌)|||80213
투다리|동대구점|||투다리|053-756-2084|대구 동구 동부로30길 33|대구 동구 신천동 375-3|||||||투다리 동대구점||||80213
투다리|신천1점|||투다리|053-422-0150|대구 동구 국채보상로 777|대구 동구 신천동 824-10|||||||투다리 신천1점||||80213
투다리|칠곡점|||투다리|053-322-4448|대구 북구 동천로 77|대구 북구 동천동 922-6|||||||투다리 칠곡점||||80213
투다리|영진점|||투다리|053-957-0282|대구 북구 동북로 248|대구 북구 복현동 427-2|||||||투다리 영진점||||80213
투다리|경대북문점|||투다리|053-941-6869|대구 북구 산격로6길 11-2|대구 북구 산격동 1412-9|||||||투다리 경대북문점||||80213
투다리|두산점|||투다리|053-766-6087|대구 수성구 무학로21길 52|대구 수성구 두산동 186-4|||||||투다리 두산점||||80213
투다리|범어2점|||투다리|053-745-4866|대구 수성구 달구벌대로 2562-1|대구 수성구 만촌동 1039-28|||||||투다리 범어2점||||80213
투다리|매호점|||투다리|053-793-1056|대구 수성구 천을로 181|대구 수성구 매호동 1055|||||||투다리 매호점|(시지2차매호협화타운)|||80213
투다리|유천탕점|||투다리|053-782-4411|대구 수성구 지범로 249|대구 수성구 범물동 1319|||||||투다리 유천탕점||||80213
투다리|상동점|||투다리|053-765-0808|대구 수성구 수성로 135|대구 수성구 상동 72|||||||투다리 상동점|정화팔레스 우방상가 501-109호|||80213
투다리|수성교점|||투다리|053-744-1165|대구 수성구 달구벌대로456길 14|대구 수성구 수성동1가 88-1|||||||투다리 수성교점||||80213
투다리|시지점|||투다리|053-793-0173|대구 수성구 신매로 40|대구 수성구 신매동 587-6|||||||투다리 시지점||||80213
투다리|중동점|||투다리|053-761-3708|대구 수성구 수성로 203|대구 수성구 중동 258-4|||||||투다리 중동점||||80213
투다리|달동2점|||투다리|052-274-8852|울산 남구 삼산로155번길 9|울산 남구 달동 593-1|||||||투다리 달동2점||||80213
투다리|야음점|||투다리|052-227-3197|울산 남구 수암로224번길 12|울산 남구 야음동 830-2|||||||투다리 야음점|1층|||80213
투다리|달동점|||투다리|052-268-4374|울산 남구 중앙로128번길 61|울산 남구 달동 701-2|||||||투다리 달동점||||80213
투다리|현대점|||투다리|052-234-9559|울산 동구 명덕5길 8|울산 동구 서부동 113-9|||||||투다리 현대점||||80213
투다리|방어2점|||투다리|052-234-3313|울산 동구 화문로 76|울산 동구 방어동 505-8|||||||투다리 방어2점|(현대비치아파트상가)|||80213
투다리|삼남점|||투다리|052-254-7016|울산 울주군 삼남면 서상평강변길 15|울산 울주군 삼남면 교동리 1556-1|||||||투다리 삼남점||||80213
투다리|덕신점|||투다리|052-238-8292|울산 울주군 온산읍 영남5길 40|울산 울주군 온산읍 덕신리 1365-20|||||||투다리 덕신점||||80213
투다리|병영점|||투다리|052-293-1302||울산 중구 남외동 272-1|||||||투다리 병영점||||80213
투다리|삼산2점|||투다리|052-269-4547|울산 남구 돋질로 253|울산 남구 삼산동 1468-6|||||||투다리 삼산2점||||80213
투다리|삼산점|||투다리|052-276-2112|울산 남구 돋질로401번길 21|울산 남구 삼산동 177-6|||||||투다리 삼산점||||80213
투다리|선암점|||투다리|052-257-2559|울산 남구 두왕로174번길 25-1|울산 남구 선암동 619-9|||||||투다리 선암점||||80213
투다리|미소지움점|||투다리|052-265-3948|울산 남구 대암로 10|울산 남구 신정동 1833-4|||||||투다리 미소지움점||||80213
투다리|수암점|||투다리|052-256-5635|울산 남구 수암로115번길 4|울산 남구 신정동 853-25|||||||투다리 수암점||||80213
투다리|야음2점|||투다리|052-260-0329|울산 남구 수암로 177-8|울산 남구 야음동 677-17|||||||투다리 야음2점||||80213
투다리|캐슬야음점|||투다리|052-268-9252|울산 남구 신선로 74|울산 남구 야음동 753-1|||||||투다리 캐슬야음점||||80213
투다리|방어점|||투다리|052-201-2595|울산 동구 화진길 40|울산 동구 방어동 909-26|||||||투다리 방어점||||80213
투다리|남목점|||투다리|052-251-5050|울산 동구 동해안로 8|울산 동구 서부동 315-5|||||||투다리 남목점||||80213
투다리|일산점|||투다리|052-232-0465|울산 동구 대학길 151|울산 동구 일산동 580-29|||||||투다리 일산점||||80213
투다리|전하점|||투다리|052-235-5676|울산 동구 진성3길 46|울산 동구 전하동 634-5|||||||투다리 전하점||||80213
투다리|월봉점(구 울기점)|||투다리|052-236-2092|울산 동구 월봉로 72-1|울산 동구 화정동 653-8|||||||투다리 월봉점(구 울기점)||||80213
투다리|호계점|||투다리|052-286-1202|울산 북구 호계로 327-3|울산 북구 신천동 337|||||||투다리 호계점|귀영상가 101호|||80213
투다리|화봉점|||투다리|052-289-7666|울산 북구 화봉로 88|울산 북구 연암동 360-1|||||||투다리 화봉점|(진아네굴국밥)|||80213
투다리|이화점|||투다리|052-298-8222|울산 북구 산업로 1662|울산 북구 중산동 632-8|||||||투다리 이화점||||80213
투다리|아진점|||투다리|052-286-3529|울산 북구 아진로 94|울산 북구 천곡동 410-6|||||||투다리 아진점|(농협)|||80213
투다리|휴먼시아점|||투다리|052-000-0000|울산 북구 화산로 12-5|울산 북구 화봉동 1467-1|||||||투다리 휴먼시아점||||80213
투다리|구영점|||투다리|052-248-5388|울산 울주군 범서읍 점촌3길 10-8|울산 울주군 범서읍 구영리 850-2|||||||투다리 구영점||||80213
투다리|신울산점|||투다리|052-285-0959|울산 중구 서원6길 4|울산 중구 반구동 99-26|||||||투다리 신울산점||||80213
투다리|성안점|||투다리|052-243-7763|울산 중구 성안로 144|울산 중구 성안동 514-1|||||||투다리 성안점||||80213
투다리|햇빛점|||투다리|052-248-4121|울산 중구 함월6길 67|울산 중구 성안동 854-7|||||||투다리 햇빛점||||80213
투다리|태화점|||투다리|052-257-7727|울산 중구 태화로 202|울산 중구 태화동 475-5|||||||투다리 태화점||||80213
투다리|(오)선산주공점|||투다리|054-000-0000|경북 구미시 선산읍 선주로9길 23|경북 구미시 선산읍 노상리 48|||||||투다리 (오)선산주공점|(구미선산 주공상가 104호)|||80213
투다리|SK점|||투다리|054-278-4892|경북 포항시 남구 효성로 15|경북 포항시 남구 효자동 567-4|||||||투다리 SK점|하모니상가 105호|||80213
투다리|갤러리점|||투다리|054-252-9252|경북 포항시 북구 법원로11번길 6|경북 포항시 북구 장성동 1562-17|||||||투다리 갤러리점||||80213
투다리|계림점|||투다리|054-536-9235|경북 상주시 냉림1길 23|경북 상주시 냉림동 216-3|||||||투다리 계림점||||80213
투다리|계양점|||투다리|054-818-6318|경북 경산시 원효로32길 11|경북 경산시 사동 573-1|||||||투다리 계양점||||80213
투다리|공단1점|||투다리|054-461-9290|경북 구미시 1공단로 198-7|경북 구미시 공단동 263-2|||||||투다리 공단1점||||80213
투다리|공단2점|||투다리|054-463-9014|경북 구미시 신비로 81|경북 구미시 공단동 104|||||||투다리 공단2점||||80213
투다리|광장점|||투다리|054-275-2173|경북 포항시 북구 중흥로172번길 23|경북 포항시 북구 죽도동 340-63|||||||투다리 광장점||||80213
투다리|교보점|||투다리|054-274-3356|경북 포항시 북구 중흥로113번길 9|경북 포항시 북구 죽도동 713-10|||||||투다리 교보점||||80213
투다리|구룡포점|||투다리|054-276-0207|경북 포항시 남구 구룡포읍 구룡포길 86|경북 포항시 남구 구룡포읍 구룡포리 708-23|||||||투다리 구룡포점||||80213
투다리|구미서한점|||투다리|054-473-2253|경북 구미시 여헌로 15|경북 구미시 인의동 578|||||||투다리 구미서한점|(인동 서한이다음) 서한상가 103호|||80213
투다리|구평대우점|||투다리|054-474-1554|경북 구미시 인동36길 31|경북 구미시 구평동 476|||||||투다리 구평대우점|(구미구평푸르지오) 상가 104호|||80213
투다리|구평부영점|||투다리|054-474-6127|경북 구미시 인동46길 5-4|경북 구미시 구평동 463-2|||||||투다리 구평부영점||||80213
투다리|구평점|||투다리|054-473-3054|경북 구미시 인동35길 22-8|경북 구미시 구평동 437-5|||||||투다리 구평점||||80213
투다리|구포성원점|||투다리|054-475-2524|경북 구미시 옥계2공단로 264-11|경북 구미시 구포동 528|||||||투다리 구포성원점|성원상가 202호|||80213
투다리|그랜드점|||투다리|054-432-8130|경북 김천시 송설로 146|경북 김천시 부곡동 575|||||||투다리 그랜드점|그랜드상가 1-3호|||80213
투다리|금장점|||투다리|054-773-9262|경북 경주시 현곡면 금장5길 7|경북 경주시 현곡면 금장리 415-4|||||||투다리 금장점||||80213
투다리|길주점|||투다리|054-823-3200|경북 안동시 경동로 975|경북 안동시 용상동 1631|||||||투다리 길주점|(안동농협 길주지점)|||80213
투다리|남부점|||투다리|054-972-5242|경북 칠곡군 왜관읍 중앙로 61|경북 칠곡군 왜관읍 왜관리 789-149|||||||투다리 남부점||||80213
투다리|남율점|||투다리|054-000-0000|경북 칠곡군 석적읍 남율로5길 53-24|경북 칠곡군 석적읍 남율리 1336|||||||투다리 남율점|1호|||80213
투다리|달오점|||투다리|054-977-0909|경북 칠곡군 왜관읍 달오2길 15|경북 칠곡군 왜관읍 왜관리 1470-2|||||||투다리 달오점||||80213
