##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@이디야
이디야|부산수안동점|||이디야|051-555-3444|부산 동래구 충렬대로202번길 15|||평일 운영시간 : 09:00 ~ 22:45;주말 및 공휴일 : 09:00 ~ 22:45|||||이디야 부산수안동점|(수안동)|||80716
이디야|부산안락SK점|||이디야|051-524-5579|부산 동래구 안락로 138-2|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 09:00 23:00|||||이디야 부산안락SK점|(안락동)|||80716
이디야|부산안락교차로점|||이디야|051-523-0030|부산 동래구 충렬대로 353|||평일 운영시간 : 07:30 ~ 22:30월~토: 7:30 22:30일 : 09:00 22:30|||||이디야 부산안락교차로점|(안락동)|||80716
이디야|부산안락뜨란채점|||이디야|051-521-6347|부산 동래구 연안로 59|||평일 운영시간 : 09:00 ~ 22:45;주말 및 공휴일 : 09:00 ~ 22:45|||||이디야 부산안락뜨란채점|(안락동)|||80716
이디야|부산안락중앙점|||이디야|051-521-2655|부산 동래구 충렬대로 413|||평일 운영시간 : 08:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산안락중앙점|(안락동) 1층,이디야커피 부산안락중앙점|||80716
이디야|부산온천장역점|||이디야|051-558-2264|부산 동래구 온천장로119번길 7|||평일 운영시간 : 10:30 ~ 22:20;주말 및 공휴일 : 10:30 ~ 22:20|||||이디야 부산온천장역점|(온천동)|||80716
이디야|부산온천천점|||이디야|051-524-7500|부산 동래구 온천천로 469|||평일 운영시간 : 09:30 ~ 22:30주말및 공휴일 : 9:30 ~22:30|||||이디야 부산온천천점|(안락동) 이디야 부산온천천점|||80716
이디야|부산가야동의대점|||이디야|051-894-7900|부산 부산진구 가야대로 590-1|||평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 09:00 23:00LAST ORDER : 22:30|||||이디야 부산가야동의대점|(가야동)|||80716
이디야|부산가야홈플러스점|||이디야|051-892-8987|부산 부산진구 가야대로 506|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00~22:00 (마트 휴무일 제외)LAST ORDER : 22:00|||||이디야 부산가야홈플러스점|(가야동,가야홈플러스)|||80716
이디야|부산개금동점|||이디야|051-893-8879|부산 부산진구 가야대로 479|||평일 운영시간 : 08:00 ~ 22:40토요일 08:30 ~ 23:00  일요일 및 공휴일 : 09:00   23:00LAST ORDER : 22:40|||||이디야 부산개금동점|(개금동)|||80716
이디야|부산개금백병원점|||이디야|051-897-2582|부산 부산진구 복지로 66|||평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 09:00~22:30 LAST ORDER : 22:00|||||이디야 부산개금백병원점|(개금동)|||80716
이디야|부산개금펜테리움점|||이디야|051-896-5322|부산 부산진구 가야대로 450|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산개금펜테리움점|(개금동,금강펜테리움더스퀘어아파트) B202|||80716
이디야|부산경동파크점|||이디야|051-819-9777|부산 부산진구 새싹로 30|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 부산경동파크점|(부전동,경동파크타워)|||80716
이디야|부산당감동점|||이디야|051-898-9743|부산 부산진구 동평로 96|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 22:00 (주문마감 30분 전)|||||이디야 부산당감동점|(당감동)|||80716
이디야|부산동의과학대점|||이디야|051-853-7611|부산 부산진구 양지로 54|||평일 운영시간 : 08:30 ~ 19:00;주말 및 공휴일 : 휴무|||||이디야 부산동의과학대점|(양정동)|||80716
이디야|부산동의대국제관점|||이디야|051-891-5148|부산 부산진구 엄광로 176|||평일 운영시간 : 07:30 ~ 18:30;주말 및 공휴일에는 휴무입니다LAST ORDER : 18:30|||||이디야 부산동의대국제관점|(가야동) 동의대학교 국제관 1층|||80716
이디야|부산동의대중앙점|||이디야|051-892-5566|부산 부산진구 엄광로 184|||평일 운영시간 : 10:00 ~ 23:30주말, 공휴일 10:00~23:30 ( 방학기간 10:30분으로 오픈 변경됩니다! )LAST ORDER : 23:20|||||이디야 부산동의대중앙점|(가야동)|||80716
이디야|부산범내골역점|||이디야|051-633-8591|부산 부산진구 범일로 184|||평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 12:00 ~ 22:00설연휴 영업시간 변경 : 2/2(토)~2/3(일) 12:00~21:00 , 2/4(월)~2/6(수) 12:00~20:00|||||이디야 부산범내골역점|(범천동) 서영빌딩 1층|||80716
이디야|부산부전도서관점|||이디야|051-808-7154|부산 부산진구 동천로 69|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:002/5(설날) 당일은 휴무입니다.|||||이디야 부산부전도서관점|(부전동)|||80716
이디야|부산부전동점|||이디야|051-803-9500|부산 부산진구 서전로 17|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 09:00   23:00|||||이디야 부산부전동점|(부전동)|||80716
이디야|부산서면1번가점|||이디야|051-802-8889|부산 부산진구 서면로68번길 14|||평일 운영시간 : 09:00 ~ 21:303/5 RE) GRAND OPEN;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산서면1번가점|(부전동)|||80716
이디야|부산서면롯데후문점|||이디야|051-808-2080|부산 부산진구 부전로66번길 22|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산서면롯데후문점|(부전동)|||80716
이디야|부산서면문화점|||이디야|051-807-7227|부산 부산진구 가야대로784번길 66|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 : 10:00 ~ 23:00 (주문마감 30분 전)|||||이디야 부산서면문화점|(부전동) 2~3층 이디야커피|||80716
이디야|부산서면제일점|||이디야|051-819-1126|부산 부산진구 서전로10번길 36|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산서면제일점|(부전동)|||80716
이디야|부산서면태화점|||이디야|051-807-0421|부산 부산진구 서전로10번길 71|||평일 운영시간 : 09:00 ~ 01:00;주말 및 공휴일 : 10:00 ~ 24:30 (주문마감은 30분 전)설연휴 영업시간 변경 : 2/4(월) 10:00~23:00, 2/5(설날) 16:00~23:00|||||이디야 부산서면태화점|(부전동)|||80716
이디야|부산서면파고다점|||이디야|051-807-8006|부산 부산진구 중앙대로 679|||평일 운영시간 : 08:00 ~ 22:00일요일 및 공휴일 : 08:00 ~ 22:00|||||이디야 부산서면파고다점|(부전동)|||80716
이디야|부산시민공원점|||이디야|051-804-7047|부산 부산진구 새싹로 83-1|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산시민공원점|(부암동)|||80716
이디야|부산양정동점|||이디야|051-867-0556|부산 부산진구 중앙대로 899|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산양정동점|(양정동) 센텀빌딩 1층|||80716
이디야|부산양정역점|||이디야|051-868-7322|부산 부산진구 연수로 18-1|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산양정역점|(양정동)|||80716
이디야|부산양정현대점|||이디야|051-852-0039|부산 부산진구 동평로 362|||평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 09:00 ~ 22:30(주문마감 30분 전)|||||이디야 부산양정현대점|(양정동) 1층 이디야커피|||80716
이디야|부산연지자이점|||이디야|051-808-7204|부산 부산진구 새싹로 178|||평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30|||||이디야 부산연지자이점|(연지동)|||80716
이디야|부산전포점|||이디야|051-803-7626|부산 부산진구 중앙대로 786|||평일 운영시간 : 08:00 ~ 23:00;주말 및 공휴일 : 08:00 ~ 23:00|||||이디야 부산전포점|(전포동,에메랄드홈)|||80716
이디야|부산지오플레이스점|||이디야|051-802-5415|부산 부산진구 동천로 4|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 23:00|||||이디야 부산지오플레이스점|(전포동)|||80716
이디야|부산과학기술대점|||이디야|051-336-2627|부산 북구 시랑로132번길 73|||평일 운영시간 : 10:00 ~ 21:40;주말 및 공휴일 : 10:00 ~ 21:40|||||이디야 부산과학기술대점|(구포동) 1층 이디야커피|||80716
이디야|부산구포도서관점|||이디야|051-333-6113|부산 북구 백양대로1016번길 28|||평일 운영시간 : 09:00 ~ 22:00;주말 및 공휴일 09:00 ~ 22:00|||||이디야 부산구포도서관점|(구포동,삼정골드빌라)|||80716
이디야|부산구포사거리점|||이디야|051-315-2002|부산 북구 백양대로 1065|||평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일 : 10:00 ~ 22:30|||||이디야 부산구포사거리점|(구포동) 1,2층 이디야커피|||80716
이디야|부산구포역점|||이디야|051-343-1060|부산 북구 구포만세길 115|||평일 운영시간 : 09:30 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:00|||||이디야 부산구포역점|(구포동,효산벨루스) 1층 이디야커피|||80716
이디야|부산금곡동점|||이디야|051-363-7941|부산 북구 효열로 214-1|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 09:00   22:50 (Last order : 22:50)|||||이디야 부산금곡동점|(금곡동) 1층|||80716
이디야|부산덕천동점|||이디야|051-338-2212|부산 북구 만덕대로15번길 9|||평일 운영시간 : 10:00 ~ 23:00;주말 및 공휴일 10:00~18:00 / 매월 2째, 4째주 일요일 휴무|||||이디야 부산덕천동점|(덕천동) 1층 이디야커피|||80716
이디야|부산덕천중앙점|||이디야|051-343-2231|부산 북구 덕천2길 11|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산덕천중앙점|(덕천동) 1,2층 이디야커피|||80716
이디야|부산만덕동그린코아점|||이디야|051-337-7746|부산 북구 덕천로 241|||평일 운영시간 : 10:00 ~ 22:50;주말 및 공휴일 : 10:00 ~ 22:50 (Last order : 22:50)|||||이디야 부산만덕동그린코아점|(만덕동) 1층 이디야커피|||80716
이디야|부산방통대점|||이디야|051-361-3133|부산 북구 학사로17번길 4|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에도 동일한 시간입니다. (Last order : 23:00)|||||이디야 부산방통대점|(화명동) 1층 이디야커피|||80716
이디야|부산신만덕점|||이디야|051-336-3800|부산 북구 덕천로 299|||평일 운영시간 : 08:30 ~ 23:00;주말 및 공휴일 : 09:30 ~ 23:00|||||이디야 부산신만덕점|(만덕동,부산은행)|||80716
이디야|부산율리점|||이디야|051-363-7566|부산 북구 학사로 295|||평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 08:00 ~ 23:00 (Last order : 22:30)|||||이디야 부산율리점|(금곡동) 1층 이디야커피|||80716
이디야|부산화명점|||이디야|051-364-2220|부산 북구 금곡대로285번길 22|||평일 운영시간 : 08:00 ~ 23:30;주말 및 공휴일 : 08:00 ~23 :00 (Last order : 마감 30분 전) /|||||이디야 부산화명점|(화명동) 1층 이디야커피|||80716
이디야|부산화명카이저점|||이디야|051-361-1696|부산 북구 금곡대로 166|||평일 운영시간 : 09:00 ~ 22:00주말: 09:00 ~ 22:00|||||이디야 부산화명카이저점|(화명동,화명 롯데캐슬 카이저) 상가 3층 이디야커피|||80716
이디야|부산괘법동점|||이디야|051-313-3310|부산 사상구 사상로 239|||평일 운영시간 : 10:00 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산괘법동점|(괘법동)|||80716
이디야|부산덕포역점|||이디야|051-323-6021|부산 사상구 사상로 313|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산덕포역점|(덕포동)|||80716
이디야|부산동서대점|||이디야|051-322-0291|부산 사상구 가야대로366번길 19|||평일 운영시간 : 09:30 ~ 22:30토요일 : 10:30 ~ 22:30(19.2월까지)★ 19년 설 연휴 영업시간안내   2/4(월) 11:00 ~ 22:30   2/5(화) 15:00 ~ 22:00   2/6(수) 11:00 ~ 22:30|||||이디야 부산동서대점|(주례동)|||80716
이디야|부산모라동점|||이디야|051-323-7474|부산 사상구 백양대로 906|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산모라동점|(모라동) 우성아파트 상가 1층 이디야커피|||80716
이디야|부산사상경전철역점|||이디야|051-321-0291|부산 사상구 광장로 83|||평일 운영시간 : 07:00 ~ 20:50;주말 및 공휴일 : 08:00 ~ 20:50★ 19년 설 연휴 영업시간안내   2/4(월) 08:00 ~ 20:50   2/5(화) 휴무   2/6(수) 08:00 ~ 20:50|||||이디야 부산사상경전철역점|(괘법동)|||80716
이디야|부산사상롯데마트점|||이디야|051-322-8987|부산 사상구 낙동대로 733|||평일 운영시간 : 10:00 ~ 22:00마트 휴무일에 맞춰 휴무 진행됩니다.★ 19년 설 연휴 영업시간안내   2/5(화) 11:00 ~ 21:00 그 외 정상영업|||||이디야 부산사상롯데마트점|(엄궁동,롯데마트엄궁점) 이디야커피 부산사상롯데마트점|||80716
이디야|부산신라대점|||이디야|070-4067-6707|부산 사상구 백양대로700번길 140|||평일 운영시간 : 09:00 ~ 19:00상시: 토요일 09:00 ~ 19:00 / 일요일 휴무방학: 월~금 10:00~17:00/ 토,일 휴무 ★ 19년 설 연휴기간 휴무(2/4~2/6)|||||이디야 부산신라대점|(괘법동) 신라대학교 종합강의동 1층|||80716
이디야|부산엄궁동점|||이디야|051-317-3139|부산 사상구 낙동대로 784-13|||평일 운영시간 : 10:30 ~ 22:30;주말 및 공휴일에는 변경될 수 있습니다.★ 19년 설 연휴 영업시간안내 설 당일(2/5,화) 12:00 ~ 22:30 그 외 정상영업|||||이디야 부산엄궁동점|(엄궁동,휴그린아파트)|||80716
이디야|부산주례역점|||이디야|051-313-1656|부산 사상구 가야대로 278-1|||평일 운영시간 : 08:30 ~ 22:30;주말 및 공휴일 09:00 ~ 23:00★ 19년 설 연휴 영업시간안내   2/4(월) ~2/6(수)  10:30 ~ 22:00|||||이디야 부산주례역점|(주례동)|||80716
이디야|부산주례중앙점|||이디야|051-313-3526|부산 사상구 백양대로 500|||평일 운영시간 : 09:00 ~ 23:00;주말 및 공휴일 : 09:00 ~ 23:00|||||이디야 부산주례중앙점|(주례동,샹떼PC방)|||80716
이디야|부산큰솔2병원점|||이디야|051-326-2609|부산 사상구 학장로 189|||평일 운영시간 : 08:00 ~ 19:45;주말 및 공휴일에는 변경될 수 있습니다.|||||이디야 부산큰솔2병원점|(학장동) 큰솔2병원 1층|||80716
이디야|부산학장동점|||이디야|051-326-3233|부산 사상구 대동로 138|||평일 운영시간 : 09:00 ~ 22:50;주말 및 공휴일 : 09:00 ~ 22:50|||||이디야 부산학장동점|(학장동,청파아파트) 상가 1층|||80716
이디야|사상이마트점|||이디야|051-325-0796|부산 사상구 광장로 17|||평일 운영시간 : 10:00 ~ 21:45;주말 및 공휴일에는 변경될 수 있습니다.★ 19년 설 연휴 영업시간안내   설 당일(2/5,화) 11:00 ~ 20:45 그 외 정상영업|||||이디야 사상이마트점|(괘법동)|||80716
이디야|서부산홈플러스점|||이디야|051-323-3070|부산 사상구 광장로 7|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일에는 변경될 수 있습니다.★ 19년 설 연휴 영업시간안내   2/5(화) 11:00 ~ 20:00 그 외 정상영업|||||이디야 서부산홈플러스점|(괘법동,르네시떼) 서부산홈플러스 B1F 이디야커피|||80716
이디야|부산감천점|||이디야|051-205-2367|부산 사하구 감천로 46|||평일 운영시간 : 09:00 ~ 22:30;주말 및 공휴일 : 08:30 ~ 22:30|||||이디야 부산감천점|(감천동) 1층 이디야커피|||80716
이디야|부산괴정대로점|||이디야|051-206-7957|부산 사하구 낙동대로 246|||평일 운영시간 : 08:00 ~ 00:50;주말 및 공휴일 : 08:00 ~ 00:50|||||이디야 부산괴정대로점|(괴정동,화원 레샹스) 1층 이디야커피|||80716
이디야|부산다대동점|||이디야|051-261-9098|부산 사하구 다대로 544|||평일 운영시간 : 09:00 ~ 20:30;주말 및 공휴일 : 09:00 ~ 20:30|||||이디야 부산다대동점|(다대동)|||80716
이디야|부산다대삼환점|||이디야|051-264-4100|부산 사하구 다대로429번길 23|||평일 운영시간 : 08:30 ~ 22:00;주말 및 공휴일 : 09:00 ~ 22:30|||||이디야 부산다대삼환점|(다대동)|||80716
이디야|부산다대포점|||이디야|051-265-2055|부산 사하구 다대로 682|||평일 운영시간 : 10:00 ~ 22:00;주말 및 공휴일 : 10:00 ~ 23:00|||||이디야 부산다대포점|(다대동)|||80716
