##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@유치원
여수룬유치원||사립(사인)|1ecec08c-f6d0-b044-e053-0a32095ab044|031-395-4169|경기도 군포시 오금로 39|09 : 00 ~ 17 : 00|126.932691184343|37.3533941317055
여수문수초등학교병설유치원||공립(병설)|1ecec08d-0db6-b044-e053-0a32095ab044|061-652-9847|전라남도 여수시 허문정1길 48-5|09 : 00 ~ 17 : 00|127.694025228767|34.7514752597787
여수미평초등학교병설유치원||공립(병설)|1ecec08c-fac6-b044-e053-0a32095ab044|061-650-6581~2|전라남도 여수시 좌수영로 390|09 : 00 ~ 17 : 00|127.706286108585|34.7650954027629
여수봉산초등학교병설유치원||공립(병설)|1ecec08d-06a9-b044-e053-0a32095ab044|061-643-9027|전라남도 여수시 봉산새철4길 28|09 : 00 ~ 17 : 00|127.727248566417|34.7352362592562
여수북초등학교병설유치원||공립(병설)|1ecec08d-0951-b044-e053-0a32095ab044|061-654-2968|전라남도 여수시 망양로 306|09 : 00 ~ 17 : 00|127.742250869965|34.7778262531707
여수서초등학교병설유치원||공립(병설)|1ecec08c-eeab-b044-e053-0a32095ab044|061-643-2388|전라남도 여수시 서교1길 29|09 : 00 ~ 17 : 00|127.724087027874|34.74202350635
여수성산유치원||공립(단설)|1ecec08c-fc8c-b044-e053-0a32095ab044|061-692-0653|전라남도 여수시 대통1길 15|09 : 00 ~ 19 : 00|127.641311873354|34.7765694765047
여수신월초등학교병설유치원||공립(병설)|1ecec08c-f309-b044-e053-0a32095ab044|061-642-0345|전라남도 여수시 신월로 614|09 : 00 ~ 17 : 00|127.713889159688|34.7272445113554
여수양지초등학교병설유치원||공립(병설)|1ecec08d-0095-b044-e053-0a32095ab044|061-654-3572|전라남도 여수시 양지1길 21|09 : 00 ~ 19 : 00|127.701618992844|34.7723012009226
여수여문초등학교병설유치원||공립(병설)|1ecec08c-f4e1-b044-e053-0a32095ab044|061-651-7142|전라남도 여수시 문수로 142-16|09 : 00 ~ 17 : 00|127.709948794417|34.7559415101939
여수종고초등학교병설유치원||공립(병설)|1ecec08d-06a7-b044-e053-0a32095ab044|061-665-1706|전라남도 여수시 공화북6길 52|09 : 00 ~ 17 : 00|127.743444351241|34.7499138932288
여수좌수영초등학교병설유치원||공립(병설)|1ecec08c-eeac-b044-e053-0a32095ab044|061-650-7890|전라남도 여수시 여문2로 50|09 : 00 ~ 19 : 00|127.692411283239|34.7527971234233
여수중앙유치원||사립(사인)|1ecec08d-0d1a-b044-e053-0a32095ab044|061-653-3557|전라남도 여수시 여문1로 90|09 : 00 ~ 17 : 00|127.702649058143|34.7577917008572
여수중앙초등학교병설유치원||공립(병설)|1ecec08d-0ab7-b044-e053-0a32095ab044|061-664-2442|전라남도 여수시 하멜로 35|09 : 00 ~ 17 : 00|127.744502151645|34.7410860622292
여수진남초등학교병설유치원||공립(병설)|1ecec08c-fdd6-b044-e053-0a32095ab044|061-641-6449|전라남도 여수시 좌수영로 131|09 : 00 ~ 17 : 00|127.72703424987|34.7523289920372
여수푸른유치원                                                              (폐원)||사립(법인)|1ecec08d-0d73-b044-e053-0a32095ab044|061-652-3890|전라남도 여수시 여서로 136|09 : 00 ~ 18 : 00|127.69701923607|34.7484025992093
여수한려초등학교병설유치원||공립(병설)|1ecec08c-f398-b044-e053-0a32095ab044|061-652-4927|전라남도 여수시 여문1로 80|09 : 00 ~ 17 : 00|127.703085701222|34.7558350162814
여안초등학교병설유치원                                                                                              (휴원)||공립(병설)|1ecec08c-f98e-b044-e053-0a32095ab044|061-665-9362|전라남도 여수시 안도해변길 65|-|127.805463750377|34.4856974981414
여울유치원||공립(단설)|32f87a86-43c3-40f8-bd32-7984f40e984f|044-999-6200|세종특별자치시  보람1길 15|09 : 00 ~ 17 : 00|127.2849208865|36.4756414947
여의도유치원||사립(법인)|1ecec08d-013f-b044-e053-0a32095ab044|02-782-0555|서울특별시 영등포구 여의동로 257|09 : 00 ~ 17 : 50|126.938985428352|37.5215674520418
여의유치원||사립(사인)|1ecec08c-fcff-b044-e053-0a32095ab044|02-782-1492|서울특별시 영등포구 국제금융로7길 3|09 : 00 ~ 19 : 00|126.931203358225|37.5225640803493
여주대학교부속유치원||사립(법인)|1ecec08d-0988-b044-e053-0a32095ab044|031-880-5591|경기도 여주시 세종로 338|08 : 30 ~ 18 : 00|127.632480429685|37.2685853846928
여주유치원||사립(사인)|1ecec08d-00dd-b044-e053-0a32095ab044|031-883-7773|경기도 여주시 소양로 35|09 : 00 ~ 18 : 00|127.630015004736|37.2955381557093
여주초등학교병설유치원||공립(병설)|1ecec08d-0947-b044-e053-0a32095ab044|031-880-2972|경기도 여주시 청심로 139|09 : 00 ~ 18 : 00|127.635927236224|37.2987017268292
여천초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08d-01db-b044-e053-0a32095ab044|052-258-4102|울산광역시 남구 여천로 31|08 : 40 ~ 16 : 40|129.336293308689|35.5254121219657
여천초등학교병설유치원||공립(병설)|1ecec08d-0f5f-b044-e053-0a32095ab044|061-691-2973|전라남도 여수시 주동1길 30|09 : 00 ~ 17 : 00|127.654511975873|34.7876930704499
여천푸른유치원||사립(사인)|1ecec08c-f842-b044-e053-0a32095ab044|686-3652|전라남도 여수시 소호2길 6-3|09 : 00 ~ 17 : 00|127.655521189112|34.7476672916834
여흥초등학교병설유치원||공립(병설)|1ecec08d-0948-b044-e053-0a32095ab044|031-880-8480|경기도 여주시 여양로 91|09 : 00 ~ 18 : 00|127.643019128078|37.2935301671101
역동초등학교병설유치원||공립(병설)|4954f4c5-5962-4bba-bee4-cae51404e4fb|031-767-4692|경기도 광주시 순암로36번길 45|09 : 00 ~ 18 : 00|127.2473131362|37.3983581726
연곡초등학교병설유치원||공립(병설)|1ecec08c-fad7-b044-e053-0a32095ab044|033-662-6056|강원도 강릉시 진고개로 2656|09 : 00 ~ 17 : 00|128.829281014714|37.8559852600972
연곡초등학교병설유치원||공립(병설)|1ecec08c-fd1a-b044-e053-0a32095ab044|031-877-3533|경기도 양주시 월암로170번길 107|09 : 00 ~ 17 : 00|126.96153836644|37.807277277785
연꽃유치원||사립(법인)|1ecec08d-07b4-b044-e053-0a32095ab044|031-964-4365|경기도 고양시 덕양구 마상로 175-6|09 : 00 ~ 19 : 00|126.842025123727|37.6577684485513
연꽃유치원||사립(사인)|1ecec08c-f805-b044-e053-0a32095ab044|031-527-1950|경기도 남양주시 광릉수목원로186번길 16-1|09 : 00 ~ 17 : 00|127.188191313984|37.7486143868982
연꽃유치원||사립(사인)|1ecec08c-f2a2-b044-e053-0a32095ab044|054-553-5355|경상북도 문경시 중앙5길 28|09 : 00 ~ 17 : 00|128.200993740898|36.5919864390562
연남초등학교병설유치원||공립(병설)|1ecec08c-f4d6-b044-e053-0a32095ab044|044-863-8355|세종특별자치시  연기길 2|08 : 40 ~ 16 : 40|127.278339296182|36.5436485563495
연당초등학교병설유치원||공립(병설)|1ecec08c-f252-b044-e053-0a32095ab044|033-372-4010|강원도 영월군 연당로 17|09 : 00 ~ 17 : 00|128.402050737988|37.1863820525599
연도초등학교병설유치원                                                                                              (휴원)||공립(병설)|1ecec08d-00e4-b044-e053-0a32095ab044|061-666-1492|전라남도 여수시 연도길 297|09 : 00 ~ 17 : 00|127.80133030715|34.4325716319813
연동유치원                                                              (폐원)||사립(법인)|1ecec08d-0e85-b044-e053-0a32095ab044|02-743-5008|서울특별시 종로구 대학로3길 9|09 : 00 ~ 20 : 00|127.001344566787|37.5739849184334
연동유치원||사립(사인)|1ecec08c-f92d-b044-e053-0a32095ab044|064-746-1681|제주특별자치도 제주시 제원3길 3|09 : 00 ~ 18 : 00|126.488799677531|33.4872884304296
연동초등학교병설유치원||공립(병설)|1ecec08c-f4d5-b044-e053-0a32095ab044|044-864-9300|세종특별자치시  청연로 606-36|08 : 40 ~ 16 : 40|127.326650452338|36.5600774496173
연라초등학교병설유치원||공립(병설)|1ecec08c-f38e-b044-e053-0a32095ab044|031-884-3067|경기도 여주시 여주남로 116|08 : 40 ~ 16 : 40|127.611251053623|37.2774553886056
연무중앙초등학교병설유치원||공립(병설)|1ecec08c-f4fb-b044-e053-0a32095ab044|041-742-3309|충청남도 논산시 연무로 211-14|08 : 30 ~ 16 : 30|127.103332456854|36.1312870891717
연무초등학교병설유치원||공립(병설)|1ecec08c-f3b2-b044-e053-0a32095ab044|031-251-4680|경기도 수원시 팔달구 창룡대로103번길 60|09 : 00 ~ 17 : 00|127.022287881346|37.2873027827097
연무초등학교병설유치원||공립(병설)|1ecec08d-0299-b044-e053-0a32095ab044|041-742-6961|충청남도 논산시 득안대로 527|08 : 30 ~ 16 : 30|127.096862233205|36.1172947773699
연봉초등학교병설유치원||공립(병설)|1ecec08c-f984-b044-e053-0a32095ab044|044-867-5509|세종특별자치시  당산로 357-1|08 : 30 ~ 16 : 30|127.282349685145|36.5642869724543
연산유치원||공립(단설)|1ecec08d-0b40-b044-e053-0a32095ab044|051-867-8505|부산광역시 연제구 월드컵대로 41|09 : 00 ~ 18 : 00|129.085108585415|35.1778838422253
연산초등학교병설유치원||공립(병설)|1ecec08c-f9fc-b044-e053-0a32095ab044|041-735-0665|충청남도 논산시 연산5길 13|08 : 30 ~ 16 : 30|127.218378481378|36.2168152064209
연서초등학교병설유치원||공립(병설)|1ecec08d-0325-b044-e053-0a32095ab044|02-809-2819|경기도 광명시 안현로 80-2|08 : 50 ~ 17 : 00|126.882420095915|37.4659348707686
연서초등학교병설유치원||공립(병설)|1ecec08c-fe9c-b044-e053-0a32095ab044|044-867-3452|세종특별자치시  연서로 148|08 : 30 ~ 16 : 30|127.254115830492|36.58288243019
연성대학교부속유치원||사립(법인)|1ecec08c-f94f-b044-e053-0a32095ab044|031-441-3366|경기도 안양시 만안구 양화로47번길 58|09 : 00 ~ 18 : 00|126.91136437868|37.3983315380074
연성초등학교병설유치원||공립(병설)|1ecec08d-0535-b044-e053-0a32095ab044|070-7014-8775|경기도 시흥시 나분들길 44|08 : 40 ~ 17 : 00|126.818351699936|37.3875473199817
연세2유치원||사립(사인)|1ecec08c-f982-b044-e053-0a32095ab044|052-289-8800|울산광역시 북구 지당3길 16|09 : 30 ~ 16 : 30|129.356397707265|35.6024859047249
연세숲유치원||사립(사인)|5fc928a3-e047-4d8c-b5e9-2823411590b6|031-272-1188|경기도 용인시 수지구 만현로67번길 42|09 : 00 ~ 17 : 00|127.090760|37.307722
연세유치원||사립(사인)|1ecec08d-0b72-b044-e053-0a32095ab044|031-915-8621|경기도 고양시 일산서구 탄현로 64|09 : 00 ~ 19 : 00|126.769985938606|37.6974840310287
연세유치원||사립(사인)|dc0c69c9-49f5-4981-80ef-31c8e3f6b711|032-613-1700|경기도 부천시 원미구 장말로343번길 8|09 : 30 ~ 18 : 00|126.780489124731|37.4907870983558
연세유치원||사립(사인)|1ecec08c-f85d-b044-e053-0a32095ab044|031-247-1107|경기도 수원시 장안구 조원로 16|09 : 30 ~ 19 : 00|127.020941661227|37.297996839977
연세유치원||사립(사인)|1ecec08c-ef99-b044-e053-0a32095ab044|031-281-1471|경기도 용인시 기흥구 동백8로131번길 45-1|09 : 00 ~ 17 : 00|127.168177646123|37.2833650012519
연세유치원||사립(사인)|1ecec08c-fa00-b044-e053-0a32095ab044|062-376-5111|광주광역시 서구 금호만호길 55|09 : 00 ~ 19 : 00|126.85146746618|35.13282021778
연세유치원||사립(사인)|1ecec08c-ee19-b044-e053-0a32095ab044|053-267-3355|대구광역시 북구 침산남로 165-4|09 : 30 ~ 16 : 30|128.594086933013|35.8882322694116
연세유치원||사립(사인)|1ecec08d-007d-b044-e053-0a32095ab044|02-442-5557|서울특별시 강동구 올림픽로98가길 38|-|127.131886063802|37.5508009612091
연세유치원||사립(사인)|1ecec08d-0d3e-b044-e053-0a32095ab044|02-975-6786|서울특별시 노원구 섬밭로 265|08 : 30 ~ 20 : 00|127.062205000069|37.6398179800323
연세유치원||공립(단설)|1ecec08c-fa63-b044-e053-0a32095ab044|044-905-6599|세종특별자치시  다솜로 291|09 : 00 ~ 17 : 00|127.271877664966|36.5057547921405
연세유치원||사립(사인)|1ecec08d-02ed-b044-e053-0a32095ab044|052-289-6191|울산광역시 북구 명촌1길 17-4|09 : 20 ~ 16 : 30|129.359974869987|35.5590531213522
연세유치원||사립(사인)|1ecec08d-0da5-b044-e053-0a32095ab044|032-503-0033|인천광역시 부평구 세월천로 16|09 : 30 ~ 19 : 00|126.707163926251|37.5130875023374
연세유치원||사립(사인)|eee34a7f-38f2-44ed-8074-229b4e00a50a|063-227-8826|전라북도 전주시 완산구 능안자구길 53-9|09 : 00 ~ 16 : 00|127.084935640062|35.8006082112242
연세자연유치원||사립(사인)|1ecec08c-fd9f-b044-e053-0a32095ab044|052-239-3335|울산광역시 울주군 솔밭길 55|08 : 00 ~ 16 : 00|129.287071481687|35.4047426097712
연세해나라유치원                                                              (폐원)||사립(사인)|1ecec08c-fe95-b044-e053-0a32095ab044|031-338-4279|경기도 용인시 처인구 백옥대로1424번길 15|09 : 30 ~ 17 : 00|127.214950973127|37.2626672785575
연수유치원||사립(사인)|1ecec08d-0148-b044-e053-0a32095ab044|032-811-5527|인천광역시 연수구 새말로 111|09 : 30 ~ 19 : 00|126.683513573772|37.4195377320471
연안초등학교병설유치원||공립(병설)|1ecec08d-08ee-b044-e053-0a32095ab044|054-774-6061|경상북도 경주시 연안1길 15|08 : 30 ~ 16 : 40|129.318798461496|35.7281459000579
연양유치원||공립(단설)|1ecec08c-fe9f-b044-e053-0a32095ab044|044-998-7405|세종특별자치시  도움3로 47-9|09 : 00 ~ 17 : 00|127.255516778126|36.5027672164907
연유치원||사립(사인)|1ecec08c-ef03-b044-e053-0a32095ab044|02-307-4091|서울특별시 서대문구 명지대길 39-4|09 : 00 ~ 20 : 00|126.92408427391|37.5818913826442
연일백합유치원||사립(사인)|1ecec08c-fdb5-b044-e053-0a32095ab044|054-285-5506|경상북도 포항시 남구 중단길 46|09 : 00 ~ 17 : 00|129.326806287474|35.9942801335267
연일초등학교병설유치원||공립(병설)|1ecec08c-fdb6-b044-e053-0a32095ab044|054-285-0320|경상북도 포항시 남구 철강로25번길 40|08 : 40 ~ 16 : 40|129.346755884891|35.9956729166071
연일형산초등학교병설유치원||공립(병설)|1ecec08d-08d4-b044-e053-0a32095ab044|054-285-5847|경상북도 포항시 남구 형산강남로 262|09 : 00 ~ 17 : 00|129.342083618262|35.9990152348236
연제초등학교병설유치원||공립(병설)|1ecec08c-f11d-b044-e053-0a32095ab044|062-605-9080|광주광역시 북구 하서로229번길 47|09 : 00 ~ 18 : 30|126.873698623038|35.196169854908
연지유치원                                                              (폐원)||사립(사인)|1ecec08c-ed73-b044-e053-0a32095ab044|043-235-1524|충청북도 청주시 흥덕구 경산로 39|-|127.436415268419|36.6248829960042
연천노곡초등학교병설유치원||공립(병설)|1ecec08d-098f-b044-e053-0a32095ab044|031-835-8159|경기도 연천군 진목로 26|08 : 40 ~ 17 : 00|126.917007177874|37.9980980561596
연천왕산초등학교병설유치원||공립(병설)|1ecec08d-0df5-b044-e053-0a32095ab044|031-833-6001|경기도 연천군 왕산로 15|08 : 40 ~ 16 : 40|127.011873117221|38.0557972584946
연천유치원||사립(사인)|1ecec08d-0b61-b044-e053-0a32095ab044|051-758-1126|부산광역시 연제구 고분로 200|09 : 00 ~ 18 : 30|129.103708946014|35.1824417521302
연천초등학교병설유치원||공립(병설)|1ecec08d-0990-b044-e053-0a32095ab044|031-834-8062|경기도 연천군 연천로 228|08 : 40 ~ 17 : 30|127.075347923537|38.0974679772104
연천초등학교병설유치원||공립(병설)|1ecec08d-0257-b044-e053-0a32095ab044|051-850-1831|부산광역시 연제구 과정로225번길 46|09 : 00 ~ 18 : 00|129.100491802521|35.1862187342275
연초초등학교병설유치원||공립(병설)|1ecec08c-f43b-b044-e053-0a32095ab044|055-636-5168|경상남도 거제시 거제대로 4280|08 : 30 ~ 17 : 00|128.651499372347|34.9119661081957
연평초등학교병설유치원||공립(병설)|1ecec08c-f0f3-b044-e053-0a32095ab044|032-832-4880|인천광역시 옹진군 연평로137번길 101|09 : 00 ~ 18 : 00|125.701272646343|37.6643218826125
연풍초등학교병설유치원||공립(병설)|1ecec08c-edc3-b044-e053-0a32095ab044|031-952-0667|경기도 파주시 연풍초교길 25|08 : 30 ~ 16 : 30|126.833726556963|37.8308065702014
연풍초등학교병설유치원||공립(병설)|1ecec08c-ed77-b044-e053-0a32095ab044|043-834-0537|충청북도 괴산군 중앙로 53|08 : 40 ~ 16 : 40|127.99710906434|36.7629432697262
연하초등학교병설유치원||공립(병설)|1ecec08d-0ab1-b044-e053-0a32095ab044|031-585-3470|경기도 가평군 비룡로 2199-19|09 : 00 ~ 17 : 00|127.342203970268|37.8032827241056
연향석화유치원||사립(사인)|1ecec08c-fad2-b044-e053-0a32095ab044|061-725-2442|전라남도 순천시 연향중앙상가길 80|09 : 00 ~ 20 : 00|127.518136698797|34.9455182234902
연현초등학교병설유치원||공립(병설)|1ecec08c-f4a6-b044-e053-0a32095ab044|031-472-3054|경기도 안양시 만안구 연현로1번길 55|09 : 00 ~ 17 : 00|126.902824910091|37.4253297339464
연화숲유치원                                                                                              (휴원)||사립(법인)|1ecec08d-0a29-b044-e053-0a32095ab044|055-644-5808|경상남도 통영시 서송정길 6|09 : 00 ~ 16 : 30|128.422074721641|34.8299696006652
연화유치원||사립(사인)|1ecec08c-fbed-b044-e053-0a32095ab044|033-333-0345|강원도 평창군 노람들길 57|09 : 00 ~ 17 : 30|128.400607570511|37.3695695750926
연화유치원                                                                                              (휴원)||사립(사인)|1ecec08c-fd19-b044-e053-0a32095ab044|031-866-6709|경기도 동두천시 평화로2930번길 75|-|127.064408310118|37.9504021292411
연화유치원||사립(사인)|1ecec08d-00ff-b044-e053-0a32095ab044|031-243-0130|경기도 수원시 장안구 수일로 335|09 : 00 ~ 18 : 00|127.023257834594|37.3007518232122
연화유치원                                                              (폐원)||사립(사인)|1ecec08d-0001-b044-e053-0a32095ab044|031-873-5712|경기도 의정부시 둔야로5번길 70|09 : 30 ~ 18 : 00|127.038655573139|37.7362436076452
