##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|XCOORD|YCOORD@@뚜레쥬르
뚜레쥬르|양산터미널점|055-365-0006|경남 양산시 중부동 693-1|경상남도 양산시 양산역1길  2 (중부동) |1105198|35.3352145|129.0274514
뚜레쥬르|오산자이점|031-373-0842|경기 오산시 갈곶동 342|경기도 오산시 동부대로 332-6(갈곶동) |1105206|37.1313970|127.0788791
뚜레쥬르|서산테크노밸리점|041-664-0046|충남 서산시 성연면 일람리 1106번지 이안아파트앞 테크노빌딩 102호|충남 서산시 성연면 성연3로 35 이안아파트앞 테크노빌딩 102호 |1104810|36.8225622|126.4512942
뚜레쥬르|마포밤섬점|02-6335-4235|서울특별시 마포구 상수동 1~299 레미안밤섬리베뉴1 1단지 상가2동 B05호|서울특별시 마포구 독막로20나길 22, 상가2동 B05호 (상수동, 래미안 밤섬리베뉴1) |1105204|37.5467084|126.9253090
뚜레쥬르|울산언양읍성점|052-254-0016|울산광역시 울주군 언양읍 동부리 376-2|울산광역시 울주군 읍성로 165 |1105075|35.5701678|129.1253941
뚜레쥬르|진해자은점|055-547-8997|경남 진해시 자은동 778-3|경상남도 창원시 진해구 진해대로  974 (자은동) |1105199|35.1426950|128.7069597
뚜레쥬르|대구용산점|053-556-7001|대구광역시 달서구 용산동 930-14 106호|대구광역시 달서구 용산로  225 106호 (용산동) |1105161|35.8578062|128.5303182
뚜레쥬르|안동풍산점|054-858-0677|경상북도 안동시 풍산읍 안교리 135-5|경상북도 안동시 풍산읍 풍산중앙길 89-1 |1104722|36.5803350|128.5709143
뚜레쥬르|안동풍산점|054-858-0677|경상북도 안동시 풍산읍 안교리 135-5|경상북도 안동시 풍산읍 풍산중앙길 89-1 |1104722|36.5803350|128.5709143
뚜레쥬르|옥동광명점|054-857-1230|경북 안동시 옥동 790-7번지외1필지|경상북도 안동시 광명로  162 외1필지 (옥동) |1105098|36.5620142|128.7012204
뚜레쥬르|해운대수비교차로점|051-747-5506|부산광역시 해운대구 우2동 1078-1|부산광역시 해운대구 해운대로  407 (우동) |1105092|35.1678259|129.1406828
뚜레쥬르|창원메트로시티점|055-256-8770|경남 창원시 양덕동 222-3|경상남도 창원시 마산회원구 삼호로 80, 210동 114 |1104923|35.2254724|128.5857339
뚜레쥬르|중동래미안점|032-674-7973|경기도 부천시 원미구 중동 3-241|경기도 부천시 신흥로276번길 15 |1104694|37.5080564|126.7763718
뚜레쥬르|왕십리민자역사점|02-2200-1418|서울시 성동구 행당동 168-1 왕십리역사내 4층|서울시 성동구 왕십리광장로 17 왕십리역사내 4층 |1105069|37.5614087|127.0384812
뚜레쥬르|영광법성포점|061-356-7255|전남 영광군 법성면 법성리 688-10|전남 영광군 굴비로 83 |1104603|35.3563585|126.4488107
뚜레쥬르|춘천장학점|033-242-7999|강원도 춘천시 동면 장학리 1007-7|강원도 춘천시 동면 춘천순환로 613 |1105042|37.8933790|127.7555905
뚜레쥬르|아산용화점|041-533-7330|충남 아산시 용화동 722번지 1층 상가|충남 아산시 온중로 21번지 |1105048|36.7725498|126.9961358
뚜레쥬르|월계프라자점|02-904-9468|서울 노원구 월계2동 776|서울특별시 노원구 초안산로5길 12-0 월계프라자 (월계동) |1105078|37.6325635|127.0517605
뚜레쥬르|경산사동점|053-811-5759|경북 경산시 사동 584-3|경상북도 경산시 백자로  119 (사동) |1105050|35.8158855|128.7579212
뚜레쥬르|진주혁신LH점|055-761-2600|경상남도 진주시 충무공동 281-2|경남 진주시 사들로 83 |1104922|35.1752409|128.1488780
뚜레쥬르|여주오학점|031-885-8053|경기도 여주시 현암동 190-6  101~102호 경기도 여주시 현암동 190-6  101~102호|경기도 여주시 현암3길 1 경기도 여주시 현암3길 1 |1104992|37.3078650|127.6417354
뚜레쥬르|수원세류미영점|031-223-0199|경기도 수원시 권선구 세류동 1147 미영상가|경기도 수원시 권선구 정조로 432 미영상가 |1105051|37.2479523|127.0143328
뚜레쥬르|주안역북부점|032-873-2124|인천시 남구 주안동 24-57 외 1필지 내 제 1~2층|인천광역시 남구 염창로 55 |1104796|37.4658491|126.6802340
뚜레쥬르|원주혁신점|033-736-0404|강원도 원주시 반곡동 1885-5|강원도 원주시 혁신로 37-3 |1104977|37.3236487|127.9793852
뚜레쥬르|충북대소점|043-882-0435|충청북도 음성군 대소면 오산리 120-37, 1층|충청북도 음성군 오태리 85, 1층 |1105002|36.9682145|127.4848000
뚜레쥬르|마산산호마린점|055-242-0045|경상남도 창원시 마산합포구 산호동 338-37 외 1필지|경상남도 창원시 합포로 116 |1104896|35.2086245|128.5824493
뚜레쥬르|김포한강신도시점|031-998-9594|경기 김포시 장기동 1886-6|경기도 김포시 김포한강2로 222 |1104987|37.6453959|126.6610517
뚜레쥬르|청주가경주공점|043-238-1500|충청북도 청주시 흥덕구 가경동 1556|충청북도 청주시 흥덕구 가경로 16-2 |1105033|36.6172359|127.4439036
뚜레쥬르|전주중산점|063-225-8500|전라북도 전주시 완산구 중화산동 2가 406-15|전라북도 전주시 완산구 중화산로 71 |1104999|35.8168405|127.1179895
뚜레쥬르|독산지식산업센타점|02-2181-3556|서울특별시 금천구 독산동 291-1|서울특별시 금천구 두산로 70 현지식산업센터 |1104854|37.4689627|126.8956207
뚜레쥬르|상동역점|032-322-0660|경기도 부천시 상동 533-11|경기도 부천시 길주로 77번길 61 |1104878|37.5075175|126.7523770
뚜레쥬르|전주다농L마트점|063-251-5645|전북 전주시 덕진구 송천동2가 587-5|전북 전주시 덕진구 시천로 96-14 |1104867|35.8672709|127.1161183
뚜레쥬르|울산신정현대점|052-258-8383|울산 남구 신정동 851-31|울산광역시 남구 대암로  50 (신정동) |1104921|35.5311610|129.3214443
뚜레쥬르|양평공흥점|031-771-0425|경기 양평군 양평읍 공흥리 463-8|경기도 양평군 양평읍 시민로 68, 1층 |1100390|37.4907628|127.4992234
뚜레쥬르|김해삼계가야점|055-326-2288|경남 김해시 삼계동 1416-5아카데미제1층103호|경상남도 김해시 가야로38번길  4 아카데미 1층 103호 (삼계동) |1104866|35.2695025|128.8644254
뚜레쥬르|산격대우점|053-354-0550|대구광역시 북구 산격동 500-1산격대우상가201동101호|대구광역시 북구 동북로31길 30산격대우상가 201동 101호 (산격동) |1104862|35.9017014|128.6092594
뚜레쥬르|동대전하나로마트점|070-8804-2626|대전 동구 인동 358|대전 동구 계족로 63-0 (인동) |1104806|36.3203034|127.4430379
뚜레쥬르|대구북비산점|053-556-5206|대구 서구 비산동 550-3|대구광역시 서구 달서로  188 (비산동) |1104827|35.8791216|128.5715717
뚜레쥬르|안산기쁨점|031-418-1998|경기 안산시 상록구 사동 1318|경기 안산시 상록구 후곡로 90 |1104853|37.2956416|126.8522217
뚜레쥬르|오창산업단지점|043-210-5363|충청북도 청주시 청원구 오창읍 주성리 616번지 1층|충청북도 청주시 청원구 주성1길 17, 1층 |1104643|36.7324927|127.4508187
뚜레쥬르|일산후곡마을점|031-913-0088|경기도 고양시 일산서구 일산동 1064-1|경기도 고양시 일산서구 일산로 568 |1104569|37.6790957|126.7654286
뚜레쥬르|김천신음점|054-435-0990|경북 김천시 신음동 991-1|경상북도 김천시 시청로  69 (신음동) |1104671|36.1346025|128.1172421
뚜레쥬르|속초교동점|033-636-2929|강원도 속초시 교동 619-74|강원도 속초시 미시령로 3387 |1104713|38.2068295|128.5766359
뚜레쥬르|부산연산자이점|051-853-2918|부산시 연제구 연산동 615-115|부산시 연제구 쌍미천로 181 |1104640|35.1888322|129.0872336
뚜레쥬르|청주개신1호점|043-273-6125|충북 청주시 서원구 개신동 442-3|충북 청주시 서원구 모층로 28(개신동) |1104709|36.6247449|127.4671739
뚜레쥬르|평택법원점|031-655-6741|경기도 평택시 동삭동 706-1번지 706-1번지|경기도 평택시 비전2로 7(동삭동) 1층 비전2로 7 |1104627|37.0090706|127.0965074
뚜레쥬르|의정부용현점|031-847-8585|경기 의정부시 용현동 230-15|경기도 의정부시 오목로  14 (용현동) |1104655|37.7321262|127.0849838
뚜레쥬르|시흥하상점|031-404-0566|경기시흥시 하상동 376-2|경기도 시흥시 연성로 83 |1104675|37.3910236|126.8128095
뚜레쥬르|강남자곡점|02-6447-0404|서울특별시 강남구 자곡동 651 유탑유블레스 1층 101호|서울특별시 강남구 자곡로 180 유탑유블레스 1층 101 |1104680|37.4736941|127.1033940
뚜레쥬르|당진문예의전당점|041-353-8125|충청남도 당진시 읍내동 1066 진산빌딩 102호|충청남도 당진시 시청1로 71 (읍내동, 진산빌딩 102호) |1104616|36.8908276|126.6396314
뚜레쥬르|부산삼락한신점|051-304-7772|부산 사상구 삼락동 418-31|부산광역시 사상구 운산로  31 (삼락동) |1104573|35.1688105|128.9802955
뚜레쥬르|울산언양교동점|052-254-8005|울산광역시 울주군 삼남면 교동리 1578-7|울산광역시 울주군 삼남면 남상평2길 44 |1104527|35.5601285|129.1161945
뚜레쥬르|안성죽산점|031-676-9804|안성시 죽산면 죽산리 560-5|안성시 죽산면 죽산리 560-5 |1104572|37.0734916|127.4181277
뚜레쥬르|전북대사대부고점|063-273-8800|전북 전주시 덕진구 금암동 632-144|전라북도 전주시 덕진구 조경단로  107-0  (금암동) |1104596|35.8438351|127.1383503
뚜레쥬르|양산신도시점|055-385-4342|경남 양산시 남부동 청어람아파트상가|경상남도 양산시 양주로 98 상가 (남부동, 현대청어람아파트) |1104601|35.3340460|129.0319022
뚜레쥬르|대전목상점|042-934-8189|대전시 대덕구 목상동 156-6|대전시 대덕구 대덕대로 1470번길 52 |1104556|36.4467803|127.4120830
뚜레쥬르|울산달동본점|052-266-3840|울산광역시 남구 달동 118-4|울산광역시 남구 번영로 107번길 6 |1104497|35.5350996|129.3280639
뚜레쥬르|익산원광대점|063-851-9900|익산시 신동 763-2|익산시 무왕로 892 |1104483|35.9637135|126.9576815
뚜레쥬르|서서울공원점|02-2643-0450|서울시 양천구 신월동 223-1|서울시 양천구 신월동 남부순환로 431 |1104391|37.5294873|126.8329962
뚜레쥬르|수원동보신명점|031-273-5895|경기 수원시 영통구 영통동 968 신명상가 107-108|경기도 수원시 영통구 봉영로 1517번길 76 동보아파트 |1104511|37.2506603|127.0655756
뚜레쥬르|남양주호평효성점|031-593-4242|경기도 남양주시 호평동 674-5, 1층 102호(우성빌딩)|경기도 남양주시 늘을1로 284 102호(호평동 우성빌딩) |1104441|37.6559117|127.2552516
뚜레쥬르|안산중앙역점|031-401-2259|경기도안산시단원구고잔동 167-378|경기도 안산시 단원구 중앙대로 918 |1104416|37.3160121|126.8384965
뚜레쥬르|분당효자촌점|031-709-0989|경기도 성남시 분당구 서현동 298-3, 효자촌프라자 104호|경기도 성남시 분당구 돌마로 478, 104호 |1104478|37.3769796|127.1334348
뚜레쥬르|화계사사거리점|02-904-3266|서울시 강북구 수유1동 119-9|서울특별시 강북구 덕릉로 37 |1104428|37.6344143|127.0178570
뚜레쥬르|백석밀라트점|031-905-9845|경기도 고양시 일산동구 백석동 1300|경기도 고양시 일산동구 중앙로 1005 |1104427|37.6406138|126.7906842
뚜레쥬르|장유젤미마을점|055-337-2078|경남 김해시 대청동 62-4, 다이아몬드 빌딩 103호 107호|경남 김해시 번화1로 80번길 9, 다이아몬드빌딩 103호 107호 |1104361|35.1948952|128.8005282
뚜레쥬르|서산읍내점|041-664-2249|충청남도 서산시 읍내동 616-14|충청남도 서산시 부춘1로 30 |1104380|36.7843368|126.4452726
뚜레쥬르|부개역북부점|032-503-0020|인천 부평구 부개동 210|인천광역시 부평구 부일로 87-0 (부개동) |1104453|37.4889969|126.7397559
뚜레쥬르|나은병원점|032-579-7770|인천광역시 서구 가좌동 261-20번지 1층,2층|인천광역시 서구 원적로 29 |1104236|37.4897425|126.6799579
뚜레쥬르|청주율량칸타빌점|043-212-8700|충청북도 청주시 청원구 주성동 337 대원칸타빌3차APT상가 110호|충청북도 청주시 청원구 율량로 135 |1103936|36.6709013|127.5005637
뚜레쥬르|울산천상제일점|052-244-9190|울산시 울주군 범서읍 천상리 650-3|울산광역시 울주군 범서읍 천상중앙길 100-1 |1104328|35.5626014|129.2254445
뚜레쥬르|태백상장점|033-553-1716|강원도 태백시 황지동 201-15 황지동 201-15|강원도 태백시 감천로 6 감천로 6 |1104366|37.1589981|128.9868918
뚜레쥬르|제주서사라점|064-727-0453|제주특별자치도 제주시 삼도1동 535-14|제주특별자치도 제주시 서사로 133 |1104426|33.5003560|126.5200403
뚜레쥬르|나주대호점|061-331-1456|전남 나주시 대호동 1031-5|전남 나주시 대호길 75 |1103974|35.0425534|126.7178434
뚜레쥬르|의왕역점|031-461-1101|경기도 의왕시 삼동 471-34|경기도 의왕시 부곡중앙로 6-4 6-4 |1104321|37.3207223|126.9494471
뚜레쥬르|중동꿈마을점|032-613-6145|경기도 부천시 원미구 중동 1089-7|경기도 부천시 원미구 계남로 334번길 38 |1104176|37.5009983|126.7808568
뚜레쥬르|전남무안점|061-454-5050|전남 무안군 무안읍 성동리 873-7|전남 무안군 무안중앙로 2 873-7 |1103878|34.9884421|126.4785729
뚜레쥬르|구미봉곡중앙점|054-453-3000|경북 구미시 봉곡동 167-2|경상북도 구미시 봉곡북로 65 (봉곡동) |1103910|36.1543269|128.3110448
뚜레쥬르|구미봉곡중앙점|054-453-3000|경북 구미시 봉곡동 167-2|경상북도 구미시 봉곡북로 65 (봉곡동) |1103910|36.1543269|128.3110448
뚜레쥬르|경주충효점|054-771-3881|경북 경주 충효동  2945-8|경상북도 경주시 충효녹지길 112(충효동) |1103713|35.8442041|129.1792053
뚜레쥬르|광교래미안점|031-211-7779|경기도 수원시 영통구 이의동 1304 래미안상가|경기도 수원시 영통구 센트럴파크로 60 |1103881|37.2913984|127.0612479
뚜레쥬르|어린이대공원역점|02-454-0411|서울시 광진구 화양동 527 KCC 파크타운 106호,111호|서울시 광진구 광나루로 410 (화양동,케이씨씨 파크타운 1층 111호,106호) |1104190|37.5465757|127.0750446
뚜레쥬르|아산북수점|041-532-8204|충남 아산시 배방읍 북수리 1321|충남 아산시 배방읍 북수로 102 |1104173|36.7736050|127.0719926
뚜레쥬르|부산온천점|051-555-3363|부산 동래구 온천동 442-5|부산광역시 동래구 금강로 62번길 3 |1103929|35.2147963|129.0773267
뚜레쥬르|죽전에브리데이점|031-265-5207|경기도 용인시 수지구 죽전동 551-1|경기도 용인시 수지구 대지로 3번길 |1103879|37.3310528|127.1120608
뚜레쥬르|세종센텀파크점|044-866-7604|세종특별자치시 종촌동 169-7|세종특별자치시 달빛로 77 |1103947|36.5069609|127.2481960
뚜레쥬르|나주빛가람점|061-332-8455|전남 나주시 빛가람동 330-2 토담빌딩 104호|전남 나주시 그린로 341 토담빌딩 104호 |1103877|35.0169992|126.7939553
뚜레쥬르|신곡초교점|031-848-3323|경기 의정부시 신곡2동 481번지|경기도 의정부시 능곡로 26(신곡동) |1104177|37.7402506|127.0599880
뚜레쥬르|울산반구강변점|052-292-7808|울산광역시 중구 반구동 589-11|울산광역시 중구 반구로 39(반구동) |1103876|35.5548029|129.3454873
뚜레쥬르|여수무선점|061-692-0415|전남 여수시 화장동 793-6|전남 여수시 무선중앙로 25-0 |1103714|35.5548029|129.3454873
뚜레쥬르|부천고강점|032-671-7410|경기 부천시 오정구 고강동|경기도 부천시 오정구  역곡로 479-0 1층 (고강동) |1103664|37.53217|126.81715
뚜레쥬르|제주아라아이파크점|064-751-3340|제주특별자치도 제주시 아라일동 6134 1층|제주특별자치도 제주시 인다10길 22 (아라일동) 1층 |1103666|33.4742575|126.5478681
