##NAME|AREA|SUBNAME|TELNUM|NEWADDR|FATHER|SINCE@@성당
천주교|수원교구|양수리성당|031-775-3005|경기도 양평군 양서면 상촌길 20-15|주임 유해원 다니엘 신부|2003.01.28
천주교|춘천교구|양양성당|033-671-8911|강원도 양양군 양양읍 군청길 17|주임신부 박명수 가브리엘 신부|1921.4.17
천주교|서울대교구|양원(구,/망우1동)성당|02-437-8984|서울특별시 중랑구  용마산로132길 85 (망우동)|주임신부 김성만 안드레아 신부|2005.1.27.
천주교|서울대교구|양재동성당|02-3462-9981|서울특별시 강남구  강남대로48길 14 (도곡동)|주임신부 김일영 베드로 신부|1965.07.15
천주교|부산교구|양정성당|051-852-0685|부산광역시 부산진구  진남로 536|주임신부 임석수 바오로 신부|1957.11.11
천주교|의정부교구|양주/2동성당|031-846-1858|경기도 양주시  삼숭로58번길 258-5|주임신부 유경재 요셉 신부|2003.9.4.
천주교|의정부교구|양주/백석성당|031-829-0490~1|경기도 양주시 백석읍 고릉말로 127-34|주임신부 김재근 대철 베드로 신부|2002.9.19.
천주교|수원교구|양지성당|031-338-3374|경기도 용인시 처인구 양지면 남평로64번길 8|주임 조영오 도미니코 사비오 신부|1927.09.14
천주교|서울대교구|양천(지)성당|02-2647-6413~4|서울특별시 양천구  목동동로 61 (신정동)|주임신부(겸 제18양천지구장) 신희준 루도비코 신부|2000.09.07
천주교|수원교구|양평성당|031-771-2071|경기도 양평군 양평읍 해오름길 25|주임 노성호 요한 보스코 신부|1943.01.01
천주교|전주교구|어양동성당|063-831-4050|전라북도 익산시  무왕로19길 30|주임신부 김형수 바오로 신부|1994.1.29.
천주교|부산교구|언양성당|052-262-5312~3|울산광역시 울주군 언양읍 구교동1길 11|협력사목(주임) 김현 안셀모 신부|1927.4.4.
천주교|부산교구|언양성야고보성당|052-263-0303|울산광역시 울주군 언양읍 언양로 432|주임신부 박정용 크리스토 폴 신부|2011.01.12
천주교|부산교구|엄궁성당|051-314-6235|부산광역시 사상구  엄궁로191번길 16|주임신부 전열 요한 신부|2002.9.23.
천주교|청주교구|엄정성당|043-852-9479|충북 충주시 엄정면 내창안길 89|주임신부 조창희 안토니오 신부|2010.08.17
천주교|서울대교구|에파타/(준)본당성당|02-995-7394|서울특별시 강북구  노해로29길 에파타 (준)본당|주임신부 박민서 베네딕토 신부|2017.08.18
천주교|대전교구|여사울성지성당|041-332-7860|충청남도 예산군 신암면 신종여사울길 22|주임신부 최석영 이냐시오 신부|2008.1.23.
천주교|전주교구|여산성당|063-838-8761|전라북도 익산시 여산면 영전길 14|주임신부 박상운 토마스 신부|1959.1.17.
천주교|인천교구|여월동성당|032-682-1986|경기도 부천시 오정구  성오로 11(여월동)|주임신부 이덕상 비오 신부|1983.10.18
천주교|서울대교구|여의도동성당|02-782-1259|서울특별시 영등포구  여의동로 257 (여의도동)|주임신부 홍성학 아우구스티노 신부|1974.09.17
천주교|마산교구|여좌동성당|055-545-3313|경상남도 창원시 진해구  여좌로89번길 9|주임신부 하춘수 레오 신부|1979.01.05
천주교|수원교구|여주성당|031-885-2031|경기도 여주시  우암로 5|주임 백승현 야고보 신부|1950.04.22
천주교|인천교구|역곡성당|032-343-3613|경기도 부천시 소사구  범안로7번길 53(괴안동)|주임신부 배효식 바오로 신부|1981.2.25.
천주교|인천교구|역곡2동성당|032-347-7073|경기도 부천시 원미구  역곡로45번길 35(역곡동)|주임신부 이봉영 요한세례자 신부|1988.9.21.
천주교|서울대교구|역삼동(지)성당|02-553-0801|서울특별시 강남구  언주로85길 23-11 (역삼동)|주임신부 겸) 제11 강남지구장 홍인식 마티아 신부|1984.08.01
천주교|서울대교구|역촌동성당|02-382-5611~2|서울특별시 은평구  역말로 14 (역촌동)|주임신부 김완석 시몬 신부|1974.05.09
천주교|광주대교구|연동성당|061-276-4352|전라남도 목포시  산정로142번길 8 (산정동)|주임신부 김종복 이냐시오 신부|1967.5.3.
천주교|제주교구|연동성당|064-744-7811|제주특별자치도 제주시  1100로 3157|주임신부 양요왕 요한 신부|2001.7.20.
천주교|대전교구|연무성당|041-741-4443|충청남도 논산시 연무읍 연무로 274-7|주임신부 방영훈 도미니코 사비오 신부|1958.6.20.
천주교|군종교구|연무대성당||충남 논산시 연무읍 득안대로 504 사서함 76-1호|주임신부 정천진 베드로 신부|1958.08.10
천주교|춘천교구|연봉성당|033-433-2014|강원도 홍천군 홍천읍 생명과학관길 42|주임신부 윤장호 시몬 신부|1999.9.8.
천주교|부산교구|연산성당|051-867-1464|부산광역시 연제구  중앙천로39번길 14|주임 신부 심순보 스테파노 신부|1973.10.25
천주교|광주대교구|연산동성당|061-980-5511|전라남도 목포시 연산동 1941|주임신부 김재중 베드로 신부|2018.01.18
천주교|수원교구|연성성당|031-318-9586|경기도 시흥시  연성로39번길 8|주임 김경환 대건안드레아 신부|2001.1.30.
천주교|인천교구|연수성당|032-822-2271|인천광역시 연수구  청능대로 74(동춘동)|주임신부 안규도 도미니코 신부|1994.2.14.
천주교|청주교구|연수동성당|043-852-1341|충북 충주시 예성로 404-3|주임신부 김성규 사도 요한 신부|1992.7.25.
천주교|서울대교구|연신내성당|02-353-6307|서울특별시 은평구  연서로43길 6 (불광동)|주임신부 최수호 그레고리오 신부|2003.09.04
천주교|인천교구|연안성당|032-887-4313|인천광역시 중구  연안부두로55번길 25(항동7가)|주임신부 안승현 요셉 신부|1984.2.28.
천주교|대구대교구|연일성당|054-285-8823|경북 포항시 남구 연일읍 형산강남로326번길 22|주임신부 서정만 이시도로 신부|1998.9.3.
천주교|부산교구|연지성당|055-329-9812|경상남도 김해시  평전로 188|주임 신부 박상운 바오로 신부|2011.01.12
천주교|전주교구|연지동성당|063-538-0531|전라북도 정읍시  서부로 24-6|주임신부 이태신 토마스 아퀴나스 신부|1985.2.22.
천주교|의정부교구|연천성당|031-834-0188|경기도 연천군 연천읍 연천로308번길 19|주임신부 김시용 베드로 신부|1992.9.24.
천주교|인천교구|연평도성당|032-831-4176|인천광역시 옹진군 연평면 연평중앙로24번길 25-22|주임신부 민경덕 베드로 신부|2000.8.15.
천주교|청주교구|연풍(준본당)성당||충북 괴산군 연풍면 중앙로 홍문2길 14|주임신부 김정민 스테파노 신부|2011.08.16
천주교|광주대교구|연향동성당|061-722-2004|전라남도 순천시  연향번영3길 12-17 (연향동)|주임신부 황양주 안토니오 신부|1993.2.10.
천주교|인천교구|연희동성당|032-565-2700|인천시 서구 심곡로 126(심곡동)|주임신부 박제성 요셉 신부|2009.1.6.
천주교|서울대교구|연희동(지)성당|02-323-4450|서울특별시 서대문구  연희로 64-14 (연희동)|주임신부(제2서대문-마포지구장) 김찬회 세례자요한 신부|1967.09.01
천주교|군종교구|열쇠성당|031-832-2571|경기도 포천시 창수면 청창로 753|주임신부 윤형식 토마스아퀴나스 신부|1974.08.13
천주교|서울대교구|염리동성당|02-716-3511|서울특별시 마포구  마포대로11가길 28 (염리동)|주임신부 노봉진 프란치스코 신부|1994.02.22
천주교|광주대교구|염산성당|061-352-9223|전라남도 영광군 염산면 칠산로 92|주임신부 박옥규 도미니코 사비오 신부|2004.8.31.
천주교|광주대교구|염주동성당|062-373-4799|광주광역시 서구  월드컵4강로 129 (쌍촌동)|보좌신부 장민준 가브리엘 신부|1988.01.20
천주교|부산교구|염포성당|052-287-8818|울산광역시 북구  오치골5길 14|주임신부 이차룡 바오로 신부|1981.8.25.
천주교|광주대교구|영광성당|061-351-2276|전라남도 영광군 영광읍 중앙로2길 40|송홍철 루카 신부|1965.12.15
천주교|안동교구|영덕성당||경상북도 영덕군 영덕읍 덕곡3길 11-23|주임신부 류성태 안드레아 신부|1962.4.
천주교|청주교구|영동성당|043-743-1312|충북 영동군 영동읍 계산로2길 40|주임신부 김선영 마태오 신부|1956.6.1.
천주교|전주교구|영등동성당|063-842-6781|전라북도 익산시  고봉로 186|영등동 성당 주임신부 한병헌 필립보 신부|1984.01.18
천주교|전주교구|영등소라성당|063-837-3113|전라북도 익산시  무왕로 1024-32|주임신부 김순태 요셉 신부|2003.1.18.
천주교|서울대교구|영등포동성당|02-2631-8657|서울특별시 영등포구  버드나루로5길 9 (영등포동2가)|주임신부 유정규 미카엘 신부|1973.05.03
천주교|원주교구|영산성당||강원도 원주시 호저면 광학로 21-5|주임신부 조원행 안드레아 신부|2006.02.27
천주교|광주대교구|영산포성당|061-332-3290|전라남도 나주시  영산1길 23-2 (영산동)|주임신부 장민휘 베네딕토 신부|1954.4.15.
천주교|광주대교구|영암성당|061-473-0613|전라남도 영암군 영암읍 서남역로 27-4|주임신부 김권일 프란치스코 신부|1968.8.15.
천주교|안동교구|영양성당||경상북도 영양군 영양읍 영양창수로 35-1|주임신부 양호준 델피노 신부|
천주교|청주교구|영운동성당|043-255-7476|충북 청주시 상당구 단재로77번길 5|주임신부 조중희 가브리엘 신부|1987.5.3.
천주교|원주교구|영월성당||강원도 영월군 영월읍 금강공원길 33|주임신부 유영구 베드로 신부|1952.09.03
천주교|인천교구|영종성당|032-746-4312|인천광역시 중구  백운로 28(중산동)|주임신부 조용수 베드로 신부|1965.3.
천주교|부산교구|영주성당|051-442-2061|부산광역시 중구  대영로224번길 15|주임 신부 박규환 안젤로 신부|1969.3.20.
천주교|대구대교구|영천성당|054-338-3381|경북 영천시 최무선로 236 (성내동)|주임신부 손성호 요셉 신부|1936.01.01
천주교|수원교구|영통성령성당|031-205-9441|경기도 용인시 기흥구  예현로 41|주임 김한철 율리아노 신부|1998.1.30.
천주교|수원교구|영통성요셉성당|031-206-8754|경기도 수원시 영통구  매영로269번길 27|주임 이병문 야고보 신부|2002.1.29.
천주교|수원교구|영통영덕성당|031-203-8236|경기도 용인시 기흥구  청명산로 122|주임 인진교 요셉 신부|1998.01.30
천주교|안동교구|영해성당||경상북도 영덕군 영해면 318만세길 69|주임신부 정진훈 타대오 신부|1999.7.18.
천주교|인천교구|영흥성당|032-883-6100|인천광역시 옹진군 영흥면 영흥로252번길 34|주임신부 송재훈 마르코 신부|2005.12.5.
천주교|대전교구|예산성당|041-332-2564|충청남도 예산군 예산읍 예산로161번길 10|주임신부 이광근 베드로 신부|1927.09.
천주교|대전교구|예산산성리성당|041-334-0232|충청남도 예산군 예산읍 산성길 19|주임신부 황화인 도미니코 신부|1988.8.17.
천주교|군종교구|예성대성당|054-650-4685|경북 예천군 유천면 예성로 357 사서함 322-1호|주임신부 박윤배 니콜라오 신부|1978.06.01
천주교|안동교구|예천성당||경상북도 예천군 예천읍 충효로 209-28|주임신부 조상래 다미아노 신부|1932.5.
천주교|서울대교구|오금동(지)성당|02-408-5501|서울특별시 송파구  위례성대로22나길 27 (오금동)|주임신부(제10 송파지구장) 박성칠 미카엘 신부|1989.10.13
천주교|서울대교구|오금성요셉성당|02-3012-7712|서울특별시 송파구  문정로 217 (오금동)|주임신부 박선과 다니엘 신부|2012.02.10
천주교|의정부교구|오남성당|031-528-1784|경기도 남양주시 오남읍 진건오남로808번길 20-28|주임신부 김주용 암브로시오 신부|2002.11.20
천주교|군종교구|오뚜기성당|031-879-2383|경기도 양주시 백석읍 고릉말로 13|주임신부 이승룡 이냐시오 신부|1963.11.01
천주교|전주교구|오룡동성당|063-463-7212|전라북도 군산시  오룡안1길 19|주임신부 서석희 요셉 신부|1979.2.9.
천주교|서울대교구|오류동성당|02-2618-9051|서울특별시 구로구  고척로18길 86-9 (오류동)|주임신부 조신형 도미니코 신부|1968.09.23
천주교|인천교구|오류동성당|032-563-4655|인천광역시 서구  봉화로85번길 38(오류동)|주임신부 하선호 스테파노 신부|1997.2.18.
천주교|수원교구|오목천동성당|031-278-7683|경기도 수원시 권선구 삼천병마로 1563-5|주임 장대식 토마스 모어 신부|2013.06.25
천주교|수원교구|오산성당|031-374-4010|경기도 오산시  가장로 727|주임 안병선 요한 사도 신부|1964.07.02
천주교|청주교구|오송성당|043-234-0657|청주시 흥덕구 오송읍 오송1길 11|주임신부 김선우 프란치스코 하비에르 신부|1960.9.8.
천주교|전주교구|오수성당|063-642-6319|전라북도 임실군 오수면 충효로 2064|주임신부 김진화 마태오 신부|1997.8.29.
천주교|수원교구|오전동성당|031-429-3801|경기도 의왕시  원골로 42|주임 김민호 요셉 신부|2001.1.30.
