##NAME|SUBNAME|TELNUM|NEWADDR|IDX|FATHER|WEBSITE|ORGNAME|SOURCE2@@교회
방주교회||031-591-8014|경기도 남양주시 금곡로 11-8|4640|김광웅 담임목사||방주|대한예수교장로회총회
예광교회||031-573-1042|경기도 남양주시 오남읍 진건오남로580번길 5-12 상가 2층 (대한아파트)|4639|||예광|대한예수교장로회총회
한우리교회||031-573-3623|경기도 남양주시 오남읍 진건오남로 516-30|4638|이해윤 담임목사||한우리|대한예수교장로회총회
포항열린교회||054-275-9170|경상북도 포항시 남구 축항로 58 484-2 (송도동)|4637|우병진 담임목사||포항열린|대한예수교장로회총회
푸른마을교회||054-262-2520|경상북도 포항시 북구 흥해읍 성곡길 92-20|4636|이상은 담임목사|http://purunmaul.com|푸른마을|대한예수교장로회총회
삼송소망교회||02-903-0265|경기도 고양시 덕양구 통일로 343  (신원동)|4635|최건중 담임목사||삼송소망|대한예수교장로회총회
꿈을주는교회||02-3472-1179|서울특별시 서초구 서초중앙로8길 143 2층 꿈을주는교회 (서초동)|4634|이진영 담임목사||꿈을주는|대한예수교장로회총회
송정교회||031-543-6120|경기도 포천시 소흘읍 솔모루로3번길 52-42 , 301호|4633|||송정|대한예수교장로회총회
백만인교회||02-851-1631|서울특별시 금천구 남부순환로130길 22  (독산동)|4632||http://www.mch.or.kr|백만인|대한예수교장로회총회
한일선교교회||031-511-4833|경기도 남양주시 화도읍 경춘로 2349|4631|정요한 담임목사||한일선교|대한예수교장로회총회
포항가은교회||054-281-0691|경상북도 포항시 남구 효자동길10번길 55  (효자동)|4630|김동철 담임목사|http://gaeunch.or.kr|포항가은|대한예수교장로회총회
세광교회||031-295-0191|경기도 화성시 봉담읍 최루백로 111-12|4629|김재원 담임목사||세광|대한예수교장로회총회
선목교회||032-505-5248|인천광역시 부평구 충선로 75  (부개동)|4628|강양국 담임목사|http://www.sunmok.org|선목|대한예수교장로회총회
빛내리교회||031-414-8291|경기도 안산시 상록구 감골공원길 18  (사동)|4627|박상기 담임목사||빛내리|대한예수교장로회총회
보광교회||032-682-3390|경기도 부천시 원미구 정주로 21 2층 (중동, 중동대림아파트)|4626|강국진 담임목사||보광|대한예수교장로회총회
여명교회||031-984-0801|경기도 김포시 봉화로167번길 35-18 신화아파트 상가지하 (감정동, 신화아파트)|4624|강영수 담임목사||여명|대한예수교장로회총회
쉼터교회||032-548-1003|인천광역시 계양구 계양산로 210 301호 (임학동)|4623|||쉼터|대한예수교장로회총회
몰운대교회||051-262-7132|부산광역시 사하구 다대낙조2길 3 6층 (다대동)|4619|허용웅 담임목사||몰운대|대한예수교장로회총회
영광제일교회||051-784-6649|부산광역시 해운대구 해운대로123번길 24  (재송동)|4618|박영철 담임목사||영광제일|대한예수교장로회총회
언양영신교회||052-264-4209|울산광역시 울주군 언양읍 웃방천2길 5|4617|오주철 담임목사|http://www.youngsin.org|언양영신|대한예수교장로회총회
문현제일교회||052-201-4855|울산광역시 동구 문재2길 25  (방어동)|4616|김찬수 담임목사||문현제일|대한예수교장로회총회
주사랑교회||061-662-5434|전라남도 여수시 고소3길 114 고소동138 주사랑교회 (고소동)|4612|황병호 담임목사||주사랑|대한예수교장로회총회
동부제일교회||061-684-1503|전라남도 여수시 선원2길 40  (선원동)|4611|||동부제일|대한예수교장로회총회
여수살리는교회||061-654-0639|전라남도 여수시 허문정2길 21  (문수동)|4610|임기환 담임목사||여수살리는|대한예수교장로회총회
부름교회||061-686-2907|전라남도 여수시 쌍봉로 217  (신기동)|4609|서병근 담임목사||부름|대한예수교장로회총회
즐거운교회||061-685-0191|전라남도 여수시 선원3길 10-14  (선원동)|4607|강종인 담임목사||즐거운|대한예수교장로회총회
큰빛교회||02-3402-3234|서울특별시 송파구 오금로56길 18 상가동 2층 (거여동, 우방1차아파트)|4606|김용국 담임목사||큰빛|대한예수교장로회총회
광연교회||02-400-1004|서울특별시 송파구 양산로4길 16 상가 3층 (거여동, 거여5단지아파트)|4605|정교구 담임목사||광연|대한예수교장로회총회
한세중앙교회||053-982-7067|대구광역시 동구 신평로28길 15  (용계동)|4601|정연경 담임목사||한세중앙|대한예수교장로회총회
밀알교회||053--|대구광역시 동구 용천로49길 2-7  (용수동)|4599|김지홍 담임목사||밀알|대한예수교장로회총회
성광교회||032-362-9181|인천광역시 부평구 부개로 61-8  (부개동)|4597|임형빈 담임목사|http://www.sungkwang.or.kr|성광|대한예수교장로회총회
일곱광주리교회||032-434-3660|인천광역시 남동구 백범로 370 3층 (간석동)|4596|임일섭 담임목사||일곱광주리|대한예수교장로회총회
인천동산교회||032-434-2713|인천광역시 남구 한나루로502번길 42  (주안동)|4595|조덕호 담임목사||인천동산|대한예수교장로회총회
미문교회||031-922-2446|경기도 고양시 일산서구 탄현로 93 동문상가 202호 (탄현동, 탄현마을10단지아파트)|4594|김윤호 담임목사||미문|대한예수교장로회총회
나눔교회||031-913-7775|경기도 고양시 일산서구 주엽로 121 문촌마을 15단지 (주엽동)|4593|반정헌 담임목사||나눔|대한예수교장로회총회
고양은성교회||031-978-3927|경기도 고양시 덕양구 충경로 96 소만빌딩3층 (행신동)|4592|김연수 담임목사||고양은성|대한예수교장로회총회
예수소망교회||031-970-8291|경기도 고양시 덕양구 행당로33번길 73-12  (행신동)|4589|강선형 담임목사||예수소망|대한예수교장로회총회
능곡응암교회||031-971-9125|경기도 고양시 덕양구 중앙로558번길 16-16 능곡종합프라자 6층 (행신동)|4588|하진만 담임목사||능곡응암|대한예수교장로회총회
말씀의교회||031-916-9182|경기도 고양시 일산서구 주엽로 150 자유프라자 506호 (주엽동)|4587|홍성구 담임목사||말씀의|대한예수교장로회총회
거룩한빛광성교회||031-929-3377|경기도 고양시 일산서구 경의로 956  (덕이동)|4586|정성진 담임목사||거룩한빛광성|대한예수교장로회총회
성은교회||02-387-6473|서울특별시 은평구 통일로87길 9-5  (갈현동)|4585|김태영 담임목사||성은|대한예수교장로회총회
철원주사랑교회||033-455-1084|강원도 철원군 동송읍 금학로116번길 18|4581|||철원주사랑|대한예수교장로회총회
포천중앙교회||031-533-8291|경기도 포천시 학동로 35-3  (신읍동)|4580|||포천중앙|대한예수교장로회총회
예사랑교회||054-653-6700|경상북도 예천군 용궁면 경서로 1282-80|4579|||예사랑|대한예수교장로회총회
같이걷는교회||031-245-0094|경기도 수원시 권선구 매송고색로533번길 122-24  (오목천동)|4578|||같이걷는|대한예수교장로회총회
수원새문안교회||031-202-0691|경기도 수원시 영통구 청명로 48  (영통동)|4577|이종식 담임목사||수원새문안|대한예수교장로회총회
영성교회||031-285-0090|경기도 용인시 기흥구 덕영대로2077번길 8 두진아파트 내 (영덕동, 두진아파트)|4576|최명철 담임목사||영성|대한예수교장로회총회
송탄열방교회||031-664-8427|경기도 평택시 특구로5번길 69 경기도 평택시 서정동 839-3 (서정동)|4575|||송탄열방|대한예수교장로회총회
주찬양교회||043-275-5915|충청북도 청주시 흥덕구 신율로86번길 3  (복대동)|4574|박명섭 담임목사|http://www.vbswc.com.ne.kr|주찬양|대한예수교장로회총회
삼성중앙교회||043-877-9868|충청북도 음성군 삼성면 덕정로30번길 19  (꽃무늬아파트)|4573|주성우 담임목사||삼성중앙|대한예수교장로회총회
온누리교회||043-857-5791|충청북도 충주시 금릉로 5 107상가동 203호 (칠금동)|4572|이우성 담임목사||온누리|대한예수교장로회총회
봉방제일교회||043-851-8554|충청북도 충주시 봉방4길 37  (봉방동)|4571|오명근 담임목사||봉방제일|대한예수교장로회총회
생명샘교회||043-844-9203|충청북도 충주시 연수동편3길 5  (연수동)|4570|김영록 담임목사||생명샘|대한예수교장로회총회
중원경교회||043-854-5077|충청북도 충주시 모시래길 158  (호암동)|4569|권태구 담임목사||중원경|대한예수교장로회총회
운남월광교회||062-951-0880|광주광역시 광산구 목련로153번안길 9  (운남동)|4568|정경종 담임목사||운남월광|대한예수교장로회총회
소중한교회||031-732-1747|경기도 성남시 수정구 수정로 328  (산성동)|4566|방성용 담임목사||소중한|대한예수교장로회총회
은혜교회||031-943-8331|경기도 파주시 조리읍 삼릉로 16-9|4565|이교락 담임목사    이춘기 전도목사||은혜|대한예수교장로회총회
도마동교회||--|대전광역시 서구 용화7길 42  (도마동)|4563|||도마동|대한예수교장로회총회
예찬교회||041-556-0191|충청남도 천안시 동남구 목천읍 목천안터1길 47|4562|김정호 담임목사||예찬|대한예수교장로회총회
주흥교회||041-554-3252|충청남도 천안시 동남구 성남면 석곡1길 15-4|4561|김길영 담임목사||주흥|대한예수교장로회총회
계룡교회||042-841-8942|충청남도 계룡시 엄사면 엄사중앙로 38-3|4560|안명헌 담임목사|http://kyeryong.org|계룡|대한예수교장로회총회
만나교회||042-582-1588|대전광역시 중구 태평로93번길 20  (태평동)|4559|정홍선 담임목사||만나|대한예수교장로회총회
원내삼성교회||042-545-3154|대전광역시 유성구 진잠로70번길 14  (원내동)|4558|윤병기 담임목사||원내삼성|대한예수교장로회총회
행복한교회||042-542-1004|대전광역시 서구 구봉산북로 290  (관저동)|4557|신승헌 담임목사||행복한|대한예수교장로회총회
천안섬김의교회||041-556-0691|충청남도 천안시 서북구 한들2로 34-44  (백석동)|4556|이도행 담임목사|http://www.seomkim.org|천안섬김의|대한예수교장로회총회
남광교회||063-633-1891|전라북도 남원시 노송로 1257|4555|박재우 담임목사||남광|대한예수교장로회총회
초대교회||063-632-3092|전라북도 남원시 비석길 214-18  (동충동, 현대아파트)|4554|김정도 담임목사||초대|대한예수교장로회총회
용강제일교회||055-832-2359|경상남도 사천시 강청길 62  (용강동)|4551|김기홍 담임목사||용강제일|대한예수교장로회총회
남산중앙교회||051-583-5315|부산광역시 금정구 중앙대로 2068  (남산동)|4550|황형찬 담임목사||남산중앙|대한예수교장로회총회
예수비젼교회||02-869-2004|서울특별시 관악구 조원로 24  (신림동)|4549|김진 담임목사||예수비젼|대한예수교장로회총회
하늘빛내리는교회||031-493-9191|경기도 안산시 단원구 신길중앙로5길 6  (신길동)|4548|권병학 담임목사||하늘빛내리는|대한예수교장로회총회
새희망교회||062-972-9190|광주광역시 광산구 첨단과기로 79-5  (비아동)|4546|허태호 담임목사||새희망|대한예수교장로회총회
