##NAME|SUBNAME|TYPE1|TYPE2|TELNUM|NEWADDR|SINCE|URL|ID|XCOORD|YCOORD@@보건소
대전중구정생보건진료소||보건진료소|공립|042-285-0421|대전광역시 중구 정생로 3 (정생동, 정생보건진료소)|19831027||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz|127.39912538|36.2560806498
대죽보건진료소||보건진료소|공립|061-797-4092|전라남도 광양시 옥곡면 대죽1길 108-3 (옥곡면)|19851001||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNDEjJDEjJDQjJDgz|127.679409559|34.9980872251
대진보건진료소||보건진료소|공립|061-532-5595|전라남도 해남군 산이면 산이로 1600 (산이면)|19841012||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz|126.423704167|34.6707013123
대천보건진료소||보건진료소|공립|054-683-4972|경상북도 영양군 입암면 선바위로 437 (입암면)|19850225||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz|129.043439154|36.6203156506
대초진료소||보건진료소|공립|063-582-9198|전라북도 부안군 행안면 대초길 8 (행안면)|19821004||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE0ODEjODEjJDEjJDIjJDgz|126.709239871|35.7139161422
대평보건진료소||보건진료소|공립|064-760-6394|제주특별자치도 서귀포시 안덕면 대평감산로 19 (서부보건소)|19871217||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3OSQzNjEyMjIjODEjJDEjJDYjJDgz|126.366315061|33.2363228873
대포보건진료소||보건진료소|공립|041-362-4798|충청남도 당진시 우강면 평야5로 289-1 (대포보건진료소)|19860512||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz|126.813346437|36.8100090395
대황보건진료소||보건진료소|공립|041-662-6302|충청남도 서산시 팔봉면 대황도당골길 1 (팔봉면)|19871218||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz|126.374080856|36.8357970864
대흘보건진료소||보건진료소|공립|064-783-7475|제주특별자치도 제주시 조천읍 중산간동로 645 (조천읍)|19841002||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz|126.654458043|33.4986843699
대흥면/동부보건진료소||보건진료소|공립|041-339-8198|충청남도 예산군 대흥면 형제고개로 344-1 (대흥면)|19811201||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz|126.833676163|36.6289277175
덕곡보건진료소||보건진료소|공립|041-746-8236|충청남도 논산시 벌곡면 수락로237번길 10-8 (벌곡면)|19870714||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz|127.297091787|36.1715280044
덕둔리보건진료소||보건진료소|공립|031-35-6274|경기도 포천시 신북면 청신로 896 (신북면)|19811205||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz|127.124926527|37.961099878
덕림진료소||보건진료소|공립|063-583-1026|전라북도 부안군 주산면 덕림로 262 262|19860701||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz|126.7320193|35.6666737
덕명보건지료소||보건진료소|공립|055-834-5377|경상남도 고성군 하이면 자란만로 551 (하이면)|19840101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz|128.144867299|34.9074529387
덕목보건진료소||보건진료소|공립|031-682-5410|경기도 평택시 현덕면 현덕로 387 (덕목리보건진료소)|19811201||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz|126.952575309|36.9520585588
덕법보건진료소||보건진료소|공립|055-352-9824|경상남도 밀양시 청도면 덕법길 60-54 60|19831006||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz|128.65136372|35.5454273332
덕산면/나박소/보건진료소||보건진료소|공립|041-339-8180|충청남도 예산군 덕산면 수덕사로 663-2 (덕산나박소보건진료소)|19821001||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz|126.606512766|36.6423435681
덕산보건진료소||보건진료소|공립|061-322-1624|전라남도 함평군 대동면 외덕길 3 3|19640211||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz|126.5139848|35.0906885
덕정보건진료소||보건진료소|공립|061-532-6132|전라남도 해남군 계곡면 덕정길 5 (덕정보건진료소)|19821006||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz|126.619496223|34.6386360613
덕지보건진료소||보건진료소|공립|041-544-0771|충청남도 아산시 음봉면 음봉로586번길 4 (음봉면)|19880101||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz|127.074223972|36.8378865091
덕진보건진료소||보건진료소|공립|063-650-5288|전라북도 순창군 팔덕면 태촌길 2-1 (덕진보건진료소)|19880101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz|127.090449628|35.3743596669
덕천보건진료소||보건진료소|공립|064-783-4061|제주특별자치도 제주시 구좌읍 덕평로 325-3 (구좌읍)|19860701||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz|126.767185775|33.5036718459
덕촌보건진료소||보건진료소|공립|054-372-7003|경상북도 청도군 각북면 덕촌3길 12 (각북면)|19820101||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz|128.582089063|35.7066795973
덕촌보건진료소||보건진료소|공립|054-482-4304|경상북도 구미시 옥성면 선상서로 528 528|19831001||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz|128.2536025|36.2642746
덕치보건진료소||보건진료소|공립|063-626-0621|전라북도 남원시 주천면 구룡폭포길 387-11 (덕치보건진료소)|19810921||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz|127.505027887|35.3975114055
도기보건진료소||보건진료소|공립|043-651-2711|충청북도 제천시 덕산면 도기길 49 (도기보건진료소)|19880101||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz|128.224140359|36.8764290208
도내리보건진료소||보건진료소|공립|041-673-1174|충청남도 태안군 태안읍 상도로 476 (태안읍)|20040521||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz|126.337625071|36.7905484884
도대리보건진료소||보건진료소|공립|031-582-0388|경기도 가평군 북면 가화로 2370-14 (도대보건진료소)|19821021||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz|127.478106385|37.9532935958
도대보건진료소||보건진료소|공립|061-452-5820|전라남도 무안군 청계면 청운로 402 402|19841224||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz|126.4288436|34.9110063
도덕보건진료소||보건진료소|공립|053-852-1986|경상북도 경산시 용성면 용대로 220 220|19840430||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz|128.8809266|35.8101028
도덕보건진료소||보건진료소|공립|063-542-7514|전라북도 전주시 덕진구 동계1길 8 (강흥동, 도덕보건진료소)|19950203||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz|127.017778993|35.8921213691
도돈보건진료소||보건진료소|공립|033-332-5157|강원도 평창군 평창읍 평창강로 854 (평창읍)|19841201||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz|128.370132414|37.3249010357
도리보건진료소||보건진료소|공립|055-942-5983|경상남도 거창군 가조면 도리3길 19 (가조면)|19851204||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz|128.053137634|35.7050668299
도봉보건진료소||보건진료소|공립|063-643-9095|전라북도 임실군 관촌면 도봉1길 8-18 (관촌면)|19870101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz|127.297941868|35.6576588874
도사보건진료소||보건진료소|공립|061-797-4096|전라남도 광양시 다압면 다사길 39-3 39|19811126||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz|127.706409479|35.0852923149
도산보건진료소||보건진료소|공립|063-625-0005|전라북도 남원시 주생면 상도길 20 (주생면)|20130927||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNDEjJDEjJDQjJDgz|127.287952008|35.3742559292
도삼보건진료소||보건진료소|공립|041-956-2979|충청남도 서천군 마서면 신장로155번길 22 (마서도삼보건진료소)|19871221||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz|126.725404846|36.0375458326
도신보건진료소||보건진료소|공립|061-755-5336|전라남도 순천시 외서면 도신길 96 (외서면)|19810915||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz|127.249341427|34.910152512
도암보건진료소||보건진료소|공립|031-632-7873|경기도 이천시 신둔면 원적로 425 425|19881108||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz|127.4357398|37.3329678
도원보건진료소||보건진료소|공립|033-632-3939|강원도 고성군 토성면 사그메기길 5 (도원보건진료소)|19871207||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjE4MzIjNjEjJDEjJDgjJDgz|128.500017716|38.2713678421
도이보건진료소||보건진료소|공립|041-353-4639|충청남도 당진시 대호지면 충장로 566-6 (대호지면)|19831101||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz|126.531063993|36.9210964352
도전보건진료소||보건진료소|공립|031-885-0225|경기도 여주시 강천면 원심동1길 32 32|19810331||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz|127.7487407|37.3504547
도전보건진료소||보건진료소|공립|043-648-0969|충청북도 제천시 수산면 오티로 276 (도전보건진료소)|19880101||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz|128.18086259|36.9571425435
도정보건진료소||보건진료소|공립|061-755-2791|전라남도 순천시 승주읍 도정송정길 11 (승주읍)|19821206||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz|127.369942062|35.0423626073
도창보건진료소||보건진료소|공립|033-458-0342|강원도 철원군 김화읍 도창3길 11 (도창보건진료소)|19821001||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz|127.355174152|38.2698684127
도초면우이도보건진료소||보건진료소|공립|061-261-1428|전라남도 신안군 도초면 우이진리길 47-17 (도초면)|19910305||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz|125.853156629|34.6182832315
도평리보건진료소||보건진료소|공립|031-535-8827|경기도 포천시 이동면 화동로2433번길 11-14 (이동면)|19841002||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz|127.384494197|38.0591277092
돈지진료소||보건진료소|공립|063-582-1184|전라북도 부안군 계화면 의복로 1 1|19810920||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz|126.6403277|35.7507835
동곡보건진료소||보건진료소|공립|061-762-5372|전라남도 광양시 옥룡면 동동길 31-5 31|19871126||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz|127.622264492|35.0638612194
동도보건진료소||보건진료소|공립|061-666-9576|전라남도 여수시 삼산면 죽촌1길 24-1 24|19870525||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz|127.314873071|34.0443790813
동도보건진료소||보건진료소|공립|055-962-4738|경상남도 함양군 안의면 황마로 934 934|19840429||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz|127.8741483|35.6674027
동락보건진료소||보건진료소|공립|043-857-2849|충청북도 충주시 신니면 동락길 49 (신니동락보건진료소)|19850115||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz|127.685167411|37.0058855627
동로명전보건진료소||보건진료소|공립|054-555-8482|경상북도 문경시 동로면 명전길 13 13|19831228||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz|128.2813468|36.854231
동로석항보건진료소||보건진료소|공립|054-552-7877|경상북도 문경시 동로면 석항명봉로 547 (동로면)|19851106||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz|128.348429496|36.7825902961
동리보건진료소||보건진료소|공립|061-533-9110|전라남도 해남군 옥천면 동리길 10 (옥천면)|19870901||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz|126.67925294|34.5541483791
동면보건진료소||보건진료소|공립|054-672-8378|경상북도 봉화군 재산면 두들마길 42-8 42|19811207||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz|129.007784045|36.7991657665
동부보건진료소||보건진료소|공립|054-975-6594|경상북도 칠곡군 동명면 기성4길 14 (동명면)|19821001||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz|128.595824915|36.0037751076
동부보건진료소||보건진료소|공립|054-861-7167|경상북도 의성군 비안면 동부안길 4-1 (동부보건진료소)|19821001||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz|128.497689698|36.3256934421
동부보건진료소||보건진료소|공립|063-543-6723|전라북도 김제시 광활면 광활6길 259 (동부 보건 진료소)|19860701||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz|126.766628662|35.8326692736
동산보건진료소||보건진료소|공립|063-650-5291|전라북도 순창군 복흥면 동산길 11 (복흥면)|19831004||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz|126.921810768|35.4551879025
동산보건진료소||보건진료소|공립|055-353-0159|경상남도 밀양시 상남면 외평로 185 (상남면)|19820925||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz|128.782045711|35.3803571728
동산보건진료소||보건진료소|공립|041-534-0450|충청남도 아산시 탕정면 동산로 8 (동산보건진료소)|19880101||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz|127.089121548|36.8269512471
동암보건진료소||보건진료소|공립|041-663-6469|충청남도 서산시 음암면 동암마을길 41 41|19871218||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz|126.517988|36.800067
동오보건진료소||보건진료소|공립|031-772-4226|경기도 양평군 강하면 동오1길 42 (동오보건진료소)|19871229||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz|127.396581876|37.4683459114
동전보건진료소||보건진료소|공립|055-746-0655|경상남도 진주시 명석면 광제산로833번길 6 (명석면)|19870101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNjEjJDEjJDgjJDgz|128.032786452|35.2825983581
동정보건진료소||보건진료소|공립|043-542-5558|충청북도 보은군 수한면 안내수한로 1077 (동정지구보건진료소)|19830621||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz|127.661249448|36.4711830473
동정보건진료소||보건진료소|공립|061-322-5493|전라남도 함평군 신광면 군유로 436 436|19640211||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz|126.4704151|35.1695167
동천리보건진료소||보건진료소|공립|031-668-9782|경기도 평택시 진위면 동천길 184-1 (진위면)|19950510||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz|127.106470521|37.1345132946
동편보건진료소||보건진료소|||전라북도 익산시 금마면 용순리 299-7|||80051||
동호보건진료소||보건진료소|공립|062-943-1156|광주광역시 광산구 본동로 363-10 (동호동)|19811005||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz|126.680673246|35.1856858819
동화보건진료소||보건진료소|공립|041-543-4435|충청남도 아산시 송악면 송악로357번길 7 (동화보건진료소)|19880101||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz|126.970442134|36.7261604735
두라보건진료소||보건진료소|공립|061-665-4424|전라남도 여수시 남면 대두길 87-1 87|19880201||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz|127.735090148|34.5690727922
두마보건진료소||보건진료소|공립|054-262-5448|경상북도 포항시 북구 죽장면 면봉산길828번길 6 (죽장면)|19871001||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz|129.024699973|36.1695739366
두모보건진료소||보건진료소|공립|043-221-7017|충청북도 청주시 상당구 문의면 두모1길 13-20 (문의면)|19831001||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz|127.468962735|36.5174430589
두문보건진료소||보건진료소|공립|054-672-1666|경상북도 봉화군 물야면 두문로 685 (물야면)|19811207||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz|128.697270853|36.9590894005
두미보건진료소||보건진료소|공립|055-645-2551|경상남도 통영시 욕지면 두미남부길 120 (욕지면)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz|128.199064083|34.6975878345
두성보건진료소||보건진료소|공립|043-878-9622|충청북도 음성군 맹동면 맹골길 142 (두성보건진료소)|19860701||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz|127.558665652|36.9132834034
두억보건진료소||보건진료소|공립|055-641-5477|경상남도 통영시 한산면 대촌길 9 (한산면)|19800101||JDQ4MTYyMiM4MSMkMSMkNCMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz|128.479600168|34.7850215705
두일보건진료소||보건진료소|공립|033-336-5167|강원도 평창군 진부면 방아다리로 338-3 (두일 보건진료소)|19851002||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz|128.561040799|37.6869464987
두정리보건진료소||보건진료소|공립|031-692-1156|경기도 평택시 팽성읍 두정길 53 (팽성읍)|19821001||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz|127.02601377|36.9448636661
둔기보건진료소||보건진료소|공립|063-642-6469|전라북도 임실군 오수면 둔기길 42 42|19850101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz|127.3313548|35.5056416
둔덕보건진료소||보건진료소|공립|063-642-6067|전라북도 임실군 오수면 둔덕2길 48 (오수면)|19900101||JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz|127.317273495|35.5035858702
득윤보건진료소||보건진료소|공립|041-732-9124|충청남도 논산시 광석면 사계로 43-3 (광석면)|19850925||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz|127.042552422|36.2364007469
등리보건진료소||보건진료소|공립|041-746-8258|충청남도 논산시 가야곡면 가야로 339-6 (가야곡면)|19871204||JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz|127.15945503|36.1575945911
등매보건진료소||보건진료소|공립|033-3325162|강원도 평창군 봉평면 금당계곡로 1777-9 (등매보건진료소)|19860701||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz|128.393474172|37.5528666717
마곡보건진료소||보건진료소|공립|043-651-2709|충청북도 제천시 봉양읍 국사봉로7길 15 (봉양읍)|19880101||JDQ4MTYyMiM1MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDAjJDgz|128.117400707|37.0891487283
마교보건진료소||보건진료소|공립|031-638-7025|경기도 이천시 신둔면 황무로347번길 7 ()|19881108||JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz|127.388887327|37.3015605801
마라보건진료소||보건진료소|공립|064-760-6385|제주특별자치도 서귀포시 대정읍 마라로101번길 22 ()|19991222||JDQ4MTYyMiM4MSMkMSMkOCMkOTIkMzgxNzAyIzExIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDgjJDgz|126.267194695|33.1165335628
마륜보건진료소||보건진료소|공립|061-745-0350|전라남도 순천시 상사면 민속마을길 280-8 (상사면)|19821001||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDQjJDgz|127.459016595|34.9248794465
마산보건진료소||보건진료소|공립|061-742-7515|전라남도 순천시 별량면 고장안길 3 (별량면)|19831001||JDQ4MTYyMiM3MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz|127.452303446|34.8454271961
마성하내보건진료소||보건진료소|공립|054-571-9388|경상북도 문경시 마성면 하내1길 95 95|19841208||JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz|128.0826006|36.6619947
마읍보건진료소||보건진료소|공립|033-572-7765|강원도 삼척시 노곡면 문의재로 2559-17 (노곡면)|19950101||JDQ4MTYyMiM1MSMkMSMkNCMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjODEjJDEjJDYjJDgz|129.179274263|37.274122001
