NAME|BRANCH|NEWADDR|OLDADDR|TELL
LGU플러스|회천4동옥정M타워점 |경기도 양주시 회천남로 88 109호(옥정동,M타워)|경기도 양주시 옥정동 963-15 109호 M타워|070-8285-4744
LGU플러스|가락동경찰병원역점 CS우수매장|서울시 송파구 송파대로28길 27 102동 102호(가락동,송파성원상떼빌아파트)|서울시 송파구 가락동 80 송파성원상떼빌아파트 102동 102호|070-7543-8588
LGU플러스|가리봉동가리봉점 |서울 구로구 남부순환로105길 52 (가리봉동)|서울시 구로구 가리봉동 127-11|070-4738-1810
LGU플러스|가산동두산위브아파트점 |서울 금천구 가산로 113 (가산동)|서울시 금천구 가산동 152-12|070-4300-1253
LGU플러스|갈현동연신내로데오 CS우수매장|서울시 은평구 연서로29길 12 (갈현동)|서울시 은평구 갈현동 399-14|070-8225-9120
LGU플러스|갈현동연신내역3점 |서울 은평구 통일로87길 7-1  (갈현동) .|서울시 은평구 갈현동 409-10|070-7543-8684
LGU플러스|개봉동개봉시장점 |서울 구로구 개봉로 63 (개봉동)|서울시 구로구 개봉동 403-53|070-4809-8996
LGU플러스|개포4동국민은행삼거리점 |서울 강남구 개포로 229 1층 (개포동, 정원빌딩)|서울시 강남구 개포동 1258-4 정원빌딩 1층|02-576-7010
LGU플러스|구로동구로시장맞은편점 |서울시 구로구 구로동로 109 (구로동)|서울시 구로구 구로동 722-6|070-4045-0410
LGU플러스|구의동광진구청점 |서울 광진구 자양로 112 1층 (구의동)|서울시 광진구 구의동 252-44 1층|070-8285-7635
LGU플러스|난곡동난곡사거리점 |서울 관악구 난곡로 310 (신림동)|서울시 관악구 신림동 1569-1|070-4015-8019
LGU플러스|난곡동난곡점 |서울시 관악구 난곡로 194 신림동 620-3 남강중고 입구|서울시 관악구 신림동 620-3 신림동 620-3 남강중고 입구|070-4067-4568
LGU플러스|노고산동신촌현대점 |서울 마포구 신촌로 84 1층 (노고산동)|서울시 마포구 노고산동 49-1 1층|070-7543-8213
LGU플러스|녹번동녹번역점 CS우수매장|서울 은평구 은평로 233-1 (녹번동)|서울시 은평구 녹번동 262|070-8225-9120
LGU플러스|답십리동답십리역 |서울 동대문구 천호대로 281 (답십리동)|서울시 동대문구 답십리동 495-1|070-7543-8071
LGU플러스|답십리동현대시장점 |서울 동대문구 전농로 35 (답십리동)|서울시 동대문구 답십리동 268-4|070-7543-7772
LGU플러스|대조동사구사불광점 |서울 은평구 통일로 753 (대조동)|서울시 은평구 대조동 3-4|02-354-4989
LGU플러스|대치동쌍용종합상가점 |서울 강남구 영동대로 210 쌍용종합상가 105호 (대치동)|서울시 강남구 대치동 66 쌍용종합상가 105호|02-417-5577
LGU플러스|대학동대학동점 |서울 관악구 대학길 21 (신림동)|서울시 관악구 신림동 241-7|070-4388-0936
LGU플러스|대흥동이대역점 |서울 마포구 대흥로 193 1층 (대흥동)|서울시 마포구 대흥동 12-2 1층|070-8621-2450
LGU플러스|도봉2동도봉구청점 |서울 도봉구 마들로 665 (도봉동)|서울시 도봉구 도봉동 622-57|070-8285-7032
LGU플러스|독산1동독산고개점 |서울 금천구 시흥대로 471-1 (독산동)|서울시 금천구 독산동 146-1|070-7543-0931
LGU플러스|독산2동독산2호점 |서울시 금천구 독산로 200 독산동 정훈단지 신한은행 건너편 엘지유플러스|서울시 금천구 독산동 1041-39 독산동 정훈단지 신한은행 건너편 엘지유플러스|070-7561-6367
LGU플러스|독산동독산4동주민센터점 |서울시 금천구 독산로 246 .|서울시 금천구 독산동 1020|070-7788-1092
LGU플러스|동선동돈암점 |서울 성북구 동소문로 119 (동선동4가)|서울시 성북구 동선동4가 106-2|02-3291-3010
LGU플러스|마천동마천역점 |서울시 송파구 마천로57길 22 (마천동)|서울시 송파구 마천동 301-9|070-4388-8399
LGU플러스|망우동망우사거리점 |서울 중랑구 망우로 420 LG유플러스 (망우동, 대원빌딩)|서울시 중랑구 망우동 470-16 대원빌딩 LG유플러스|070-4801-6711
LGU플러스|망원동망원시장점 |서울 마포구 월드컵로13길 28 (망원동)|서울시 마포구 망원동 376-17|070-4644-6878
LGU플러스|망원동망원역점 CS우수매장|서울시 마포구 월드컵로 87 로얄프라자 1층 (망원동)|서울시 마포구 망원동 377-1 로얄프라자 1층|070-7543-3671
LGU플러스|면목동면목시장점 |서울시 중랑구 면목로33길 33 1층 엘지유플러스(면목동,오거리약국)|서울시 중랑구 면목동 369-22 1층 엘지유플러스오거리약국|010-2223-2532
LGU플러스|면목동사가정역대로점 |서울 중랑구 용마산로51길 52 (면목동)|서울시 중랑구 면목동 612-63|070-4024-8288
LGU플러스|면목동영광면목점 |서울 중랑구 겸재로 173 (면목동)|서울시 중랑구 면목동 120-4|02-931-2010
LGU플러스|면목동중랑전화국점 |서울 중랑구 봉우재로 46 (면목동)|서울시 중랑구 면목동 180-32|02-491-9696
LGU플러스|목동등촌역점 |서울 양천구 공항대로 562 (목동)|서울시 양천구 목동 603-8|070-4064-6803
LGU플러스|목동목동힐스테이트점 |서울시 양천구 신월로 332 1층 (신정동)|서울시 양천구 신정동 1027-6 1층|070-8286-5152
LGU플러스|문래동문래점 |서울시 영등포구 문래로 92 103호(문래동3가,대소빌딩)|서울시 영등포구 문래동3가 77-13 대소빌딩 103호|070-7543-1092
LGU플러스|문정동문정중점 |서울 송파구 새말로19길 20 102호 (문정동)|서울시 송파구 문정동 115-6 102호|070-7543-4685
LGU플러스|문정동법조타운점 |서울 송파구 법원로 114 B148호 LG유플러스 (문정동, 엠스테이트빌딩)|서울시 송파구 문정동 643-1 B148호 LG유플러스 엠스테이트빌딩|070-4076-9019
LGU플러스|미성동미성점 |서울 관악구 난곡로 229 (신림동)|서울시 관악구 신림동 727-1|070-4603-3583
LGU플러스|미아동미아역5번출구점 |서울 강북구 도봉로 187 1층 엘지유플러스 (미아동, 태근빌딩)|서울시 강북구 미아동 304-3 1층 엘지유플러스 (태근빌딩)|070-8677-5010
LGU플러스|미아동수유시장점 |서울 강북구 도봉로 247-1 (미아동)|서울시 강북구 미아동 202-11|02-743-7010
LGU플러스|방배동이수역점 |서울시 서초구 동작대로 108 상가 1층 103호(방배동,디오슈페리움2차)|서울시 서초구 방배동 3001-1 디오슈페리움2차 상가 1층 103호|000-0000-0000
LGU플러스|방학1동방학사거리점 |서울시 도봉구 도봉로 687 (방학동)|서울시 도봉구 방학동 703-55|02-349-7010
LGU플러스|방학1동홈플러스앞점 |서울 도봉구 도봉로 677 103호 (방학동, 우리들메디빌딩)|서울시 도봉구 방학동 703-17 우리들메디빌딩 103호|070-4351-6092
LGU플러스|봉천동관악로점 |서울 관악구 관악로 232 (봉천동)|서울시 관악구 봉천동 34-17|070-7543-0937
LGU플러스|봉천동봉천역점 |서울시 관악구 남부순환로 1741 남부순환로 1741 (봉천동)|서울시 관악구 봉천동 923-14 남부순환로 1741|070-8633-4009
LGU플러스|봉천동현대시장점 |서울 관악구 은천로 105 (봉천동)|서울시 관악구 봉천동 496-5|070-7543-8169
LGU플러스|북가좌동북가좌사거리점 |서울 서대문구 응암로 108 (북가좌동)|서울시 서대문구 북가좌동 292-1|070-4133-6225
LGU플러스|북아현동북아현로점 |서울시 서대문구 북아현로 20 1층 엘지유플러스 (북아현동)|서울시 서대문구 북아현동 130-35 1층 엘지유플러스|070-4007-7029
LGU플러스|불광동연신내역점 |서울 은평구 통일로 850 연서시장 1층 (불광동)|서울시 은평구 불광동 310-11 연서시장 1층|070-7543-0949
LGU플러스|사당1동사당점 |서울시 동작구 동작대로 53 서울 동작구 동작대로53 1층 LG유플러스 (사당동)|서울시 동작구 사당동 1019-42 서울 동작구 동작대로53 1층 LG유플러스|070-5017-5606
LGU플러스|사당동남성시장점 |서울 동작구 사당로16길 18 (사당동)|서울시 동작구 사당동 265-47|070-4038-3954
LGU플러스|상계5동보람아파트점 |서울 노원구 한글비석로52길 4 LG유플러스 (상계동)|서울시 노원구 상계동 456-134 LG유플러스|02-6929-2255
LGU플러스|상도동성대시장점점 |서울 동작구 상도로 102 외 2필지 (상도동)|서울시 동작구 상도동 324-1 외 2필지|070-4843-5965
LGU플러스|상봉동상봉역점 |서울시 중랑구 망우로 308 1층 LG유플러스|서울시 중랑구 상봉동 101-5 1층 LG유플러스|070-7593-8828
LGU플러스|서교동청기와사거리 |서울 마포구 월드컵북로 7 (서교동)|서울시 마포구 서교동 351-5|02-375-7577
LGU플러스|석관동래미안아트리치 |서울시 성북구 돌곶이로8길 22 래미안아트리치상가 주상가 106호|서울시 성북구 석관동 410 래미안아트리치상가 주상가 106호|070-5030-4485
LGU플러스|성내동둔촌역점 |서울시 강동구 양재대로 1371 (성내동,둔촌빌딩)|서울시 강동구 성내동 416 둔촌빌딩|070-7543-4019
LGU플러스|수서동수서역점 |서울 강남구 밤고개로1길 10 1층 (수서동, 수서현대벤쳐빌)|서울시 강남구 수서동 713 수서현대벤쳐빌 1층|02-556-8019
LGU플러스|수유2동오즈수유점 |서울 강북구 한천로 1122 (수유동, 영우빌딩)|서울시 강북구 수유동 256-22 영우빌딩|070-8654-7010
LGU플러스|숭인동신설동역점 |서울 종로구 숭인동길 1 (숭인동)|서울시 종로구 숭인동 1050|070-5123-8019
LGU플러스|시흥1동시흥2호점 |서울 금천구 독산로 137 (시흥동)|서울시 금천구 시흥동 856-23|070-7514-6367
LGU플러스|시흥5동은행나무사거리점 |서울 금천구 금하로 711 LG유플러스 (시흥동)|서울시 금천구 시흥동 830 LG유플러스|070-7550-0936
LGU플러스|신길6동보라매점 |서울 영등포구 여의대방로 135 (신길동)|서울시 영등포구 신길동 478|070-4388-8010
LGU플러스|신길동신길삼거리점 |서울 영등포구 도신로 258 (신길동)|서울시 영등포구 신길동 100-21|070-4064-0936
LGU플러스|신내동신아타운점 |서울 중랑구 봉화산로 194 108호 (신내동, 신아타운)|서울시 중랑구 신내동 666 신아타운 108호|070-4624-8288
LGU플러스|신당동떡볶이타운점 |서울 중구 다산로 225 1층 (무학동)|서울시 중구 무학동 22 1층|070-4384-8300
LGU플러스|신대방동대림사거리점 |서울시 동작구 시흥대로 658 신대방동 607-5번지 (신대방동)|서울시 동작구 신대방동 607-5 신대방동|070-8292-1092
LGU플러스|신대방동스마티움아파트점 |서울 동작구 보라매로 101 (신대방동)|서울시 동작구 신대방동 350-2|070-8621-1092
LGU플러스|신림동디지털단지입구교차로점 |서울 관악구 시흥대로 548 LG유플러스 (신림동, 남문빌딩)|서울시 관악구 신림동 1666 남문빌딩 LG유플러스|070-8623-8288
LGU플러스|신문로2가광화문빌딩점 |서울 종로구 새문안로 58 지하1층 (신문로2가, LG광화문빌딩)|서울시 종로구 신문로2가 92 LG광화문빌딩 지하1층|070-4065-8971
LGU플러스|신사동압구정현대점 |서울시 강남구 압구정로 150 [지번주소] 강남구 신사동 574-3 1층|서울시 강남구 신사동 574-3 [지번주소] 강남구 신사동 574-3 1층|070-8285-1702
LGU플러스|신월동신월사거리점 |서울 양천구 가로공원로 105 104호 (신월동, 서문빌딩)|서울시 양천구 신월동 49-10 서문빌딩 104호|02-2065-2460
LGU플러스|신월동웰빙신곡점 |서울 양천구 신월로 176 1층 (신월동)|서울시 양천구 신월동 575-30 1층|02-2605-8010
LGU플러스|신정동신정역점 |서울 양천구 오목로 193 (신정동)|서울시 양천구 신정동 908-15|070-4046-9342
LGU플러스|안암동5가안암오거리점 |서울시 성북구 안암로 77 1층 LG유플러스(안암동5가,임충남치과의원)|서울시 성북구 안암동5가 104-119 1층 LG유플러스임충남치과의원|02-927-0993
LGU플러스|암사동암사캐슬점 |서울 강동구 고덕로 109 (암사동)|서울시 강동구 암사동 451-18|070-5217-3748
LGU플러스|역촌동서북병원사거리점 |서울시 은평구 갈현로 85 (역촌동)|서울시 은평구 역촌동 54-6|070-7788-8278
LGU플러스|영등포동영등포시장점 |서울 영등포구 영중로 52-1 (영등포동5가)|서울시 영등포구 영등포동5가 27-6|070-8624-2386
LGU플러스|영등포동영등포점 |서울시 영등포구 영등포로 202 1층(영등포동4가)|서울시 영등포구 영등포동4가 68-8 1층|070-8624-2386
LGU플러스|오류동오류점 |서울 구로구 오류로8길 60 (오류동)|서울시 구로구 오류동 148-3|070-8238-9019
LGU플러스|용답동용답로데오점 |서울 성동구 용답29길 23 (용답동)|서울시 성동구 용답동 58-1|02-2212-2401
LGU플러스|용두동용신동주민센터점 |서울 동대문구 고산자로 407 (용두동)|서울시 동대문구 용두동 40-40|02-742-8827
LGU플러스|용문동유스토리용문점 |서울 용산구 효창원로 98 (용문동)|서울시 용산구 용문동 41-48|070-8285-9414
LGU플러스|월계1동광운대점 |서울시 노원구 광운로 59 (월계동)|서울시 노원구 월계동 383-19|02-491-7010
LGU플러스|월계동석계역점 |서울시 노원구 석계로 9 1층 엘지유플러스 (석계역) (월계동)|서울시 노원구 월계동 59-3 1층 엘지유플러스 (석계역)|070-4656-3456
LGU플러스|이촌동이촌점 |서울 용산구 이촌로 248 31동 102호 (이촌동, 한강맨션)|서울시 용산구 이촌동 300-23 한강맨션 31동 102호|070-4024-4058
LGU플러스|자곡동자곡로점 |서울시 강남구 자곡로 202 (자곡동 658번지 강남힐스테이트에코 106호) (자곡동)|서울시 강남구 자곡동 658 강남힐스테이트에코 106호|02-459-8019
LGU플러스|자양동건대입구역점 |서울 광진구 능동로 91 2-1 (자양동)|서울시 광진구 자양동 2-1|070-7550-7019
LGU플러스|자양동뚝섬유원지점 |서울 광진구 뚝섬로 523 1층 (자양동, 보은빌딩)|서울시 광진구 자양동 553-428 보은빌딩 1층|02-464-9775
LGU플러스|자양동자양동우체국점 |서울 광진구 뚝섬로 642 LG유플러스 (자양동)|서울시 광진구 자양동 636-5 LG유플러스|02-444-9776
LGU플러스|장지동위례광장로점 |서울 송파구 위례광장로 290 위례중앙푸르지오 2단지상가 101호 (장지동)|서울시 송파구 장지동 896 위례중앙푸르지오2단지 상가 101호|02-508-5150
LGU플러스|정릉동정릉시장입구점 |서울시 성북구 보국문로11길 11 1층 엘지유플러스 (정릉동)|서울시 성북구 정릉동 405-2 1층 엘지유플러스|070-7543-8300
LGU플러스|정릉동정릉역2번출구점 |서울 성북구 정릉로26길 61 (정릉동)|서울시 성북구 정릉동 140-9|070-7543-0997
