##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@보건소
구운보건진료소||128.366995055|36.1691136141|보건소|054-458-3065|경상북도 구미시 고아읍 송평로 141||||||||구운보건진료소|(고아읍)|||30301
구지보건진료소||129.141815604|36.1059488381|보건소|054-243-5370|경상북도 포항시 북구 기계면 구지길 47-1||||||||구지보건진료소|(기계면)|||30301
구평보건진료소||127.8479163|35.5316907|보건소|055-972-1981|경상남도 산청군 생초면 새실로 455||||||||구평보건진료소|455|||30301
국곡보건진료소||128.659562|36.475301|보건소|054-842-0121|경상북도 안동시 일직면 풍일로 2011||||||||국곡보건진료소|2011|||30301
군남반안보건진료소||126.405200856|35.2511864231|보건소|061-352-4734|전라남도 영광군 군남면 봉덕로7길 10||||||||군남반안보건진료소|(반안여성경로당)|||30301
군량리보건진료소||127.959631528|38.1567634051|보건소|033-482-1300|강원도 양구군 양구읍 성곡로847번길 46||||||||군량리보건진료소|(양구읍)|||30301
군량보건진료소||127.501281344|37.1920044745|보건소|031-632-3694|경기도 이천시 대월면 대월로436번길 114||||||||군량보건진료소|(대월면)|||30301
군북보건진료소||127.525704941|36.1662725377|보건소|041-753-2406|충청남도 금산군 군북면 군북로 699||||||||군북보건진료소|(군북면)|||30301
군산시나포면원나포보건진료소||126.847894722|36.0483585926|보건소|063-453-1382|전라북도 군산시 나포면 철새로 985||||||||군산시나포면원나포보건진료소|(원나포보건진료소)|||30301
군산시대야면대광보건진료소||126.866704137|35.9290899479|보건소|063-451-3249|전라북도 군산시 대야면 대광길 32-2||||||||군산시대야면대광보건진료소|(대광 보건진료소)|||30301
군산시대야면대차보건진료소||126.815199652|35.9176299929|보건소|063-451-4149|전라북도 군산시 대야면 대차길 9||||||||군산시대야면대차보건진료소|(대차보건소)|||30301
군산시서수면금암보건진료소||126.899333131|36.0078322715|보건소|063-453-3963|전라북도 군산시 서수면 청룡로 347||||||||군산시서수면금암보건진료소|(금암 보건 진료소)|||30301
군산시서수면상장곤보건진료소||126.884224901|36.0054033381|보건소|063-453-7159|전라북도 군산시 서수면 상장곤길 16-3||||||||군산시서수면상장곤보건진료소|(상장곤보건진료소)|||30301
군산시성산면성덕보건진료소||126.771243488|36.0136225231|보건소|063-453-6581|전라북도 군산시 성산면 오성로 293||||||||군산시성산면성덕보건진료소|(성산면)|||30301
군산시성산면창오보건진료소||126.8195235|35.9846667|보건소|063-453-2263|전라북도 군산시 성산면 창오1길 21||||||||군산시성산면창오보건진료소|21|||30301
군산시열대자보건진료소||126.635881563|35.958312926|보건소|063-466-2684|전라북도 군산시 신창안길 42||||||||군산시열대자보건진료소|(산북동,열대자보건진료소)|||30301
군산시옥구읍우포보건진료소||126.71537921|35.9100626968|보건소|063-464-9305|전라북도 군산시 옥구읍 우포길 15||||||||군산시옥구읍우포보건진료소|(우포보건진료소)|||30301
군산시옥도면무녀도보건진료소||126.437275741|35.80212571|보건소|063-466-4161|전라북도 군산시 옥도면 무녀도동길 65||||||||군산시옥도면무녀도보건진료소|(옥도면)|||30301
군산시옥도면비안도리보건진료소||126.457129288|35.7354772159|보건소|063-461-2392|전라북도 군산시 옥도면 비안도1길 6||||||||군산시옥도면비안도리보건진료소|(옥도면)|||30301
군산시옥도면신시도보건진료소||126.451206096|35.8163397191|보건소|063-461-2746|전라북도 군산시 옥도면 신시도1길 7-1||||||||군산시옥도면신시도보건진료소|(옥도면)|||30301
군산시옥도면연도보건진료소||126.440954669|36.0813760867|보건소|063-461-2274|전라북도 군산시 옥도면 연도2길 5-2||||||||군산시옥도면연도보건진료소|(연도보건소)|||30301
군산시옥산면금성보건진료소||126.739610811|35.9164984937|보건소|063-466-6252|전라북도 군산시 옥산면 배그매2길 31||||||||군산시옥산면금성보건진료소|(옥산면)|||30301
군산시옥산면당북보건진료소||126.717817102|35.9460532081|보건소|063-463-7631|전라북도 군산시 옥산면 외당원길 9-3||||||||군산시옥산면당북보건진료소|(당북 보건진료소)|||30301
군산시옥서면하제보건진료소||126.627455899|35.8952255845|보건소|063-471-2814|전라북도 군산시 옥서면 하제1길 18||||||||군산시옥서면하제보건진료소|(하제 보건진료소)|||30301
군산시임피면술산보건진료소||126.861434406|35.9593332461|보건소|063-453-3291|전라북도 군산시 임피면 남산로 43||||||||군산시임피면술산보건진료소|(임피면)|||30301
군산시회현면신당보건진료소||126.774731057|35.9230837088|보건소|063-466-5963|전라북도 군산시 회현면 신당길 18||||||||군산시회현면신당보건진료소|(신당보건진료소)|||30301
군산시회현면월하산보건진료소||126.736400545|35.8943028367|보건소|063-466-5879|전라북도 군산시 회현면 월하산2길 5||||||||군산시회현면월하산보건진료소|(월하산보건진료소)|||30301
군서덕산보건진료소||126.436926521|35.2649302615|보건소|061-352-4489|전라남도 영광군 군서면 삼산로 306||||||||군서덕산보건진료소|(덕산 보건진료소)|||30301
군위군고로면석산보건진료소||128.856076829|36.174787445|보건소|054-383-0819|경상북도 군위군 고로면 삼국유사로 1328-4||||||||군위군고로면석산보건진료소|(고로면)|||30301
군위군군위읍용대보건진료소||128.60144125|36.2310425111|보건소|054-383-3297|경상북도 군위군 군위읍 용대2길 16||||||||군위군군위읍용대보건진료소|(군위읍)|||30301
군위군부계면대율보건진료소||128.664521228|36.1007232446|보건소|054-382-2940|경상북도 군위군 부계면 창평길 3-1||||||||군위군부계면대율보건진료소|3|||30301
군위군산성면삼산보건진료소||128.70544562|36.0937822553|보건소|054-383-3814|경상북도 군위군 산성면 범상길 57||||||||군위군산성면삼산보건진료소|(산성면)|||30301
군위군소보면복성보건진료소||128.468305991|36.3065367215|보건소|054-383-4060|경상북도 군위군 소보면 소보안계로 524||||||||군위군소보면복성보건진료소|(소보면)|||30301
군위군우보면문덕보건진료소||128.6895514|36.1458024|보건소|054-382-3426|경상북도 군위군 우보면 철길로 201||||||||군위군우보면문덕보건진료소|201|||30301
군위군의흥면연계보건진료소||128.715162|36.175818|보건소|054-382-6835|경상북도 군위군 의흥면 연계지호길 4||||||||군위군의흥면연계보건진료소|4|||30301
군위군효령면고곡보건진료소||128.581504219|36.0986652809|보건소|054-382-9156|경상북도 군위군 효령면 용매로 994-5||||||||군위군효령면고곡보건진료소|(효령면)|||30301
군위군효령면오천보건진료소||128.605822754|36.1879186723|보건소|054-382-8706|경상북도 군위군 효령면 오천1길 4||||||||군위군효령면오천보건진료소|(효령면)|||30301
군위군효령면화계보건진료소||128.633758802|36.1180514633|보건소|054-382-2124|경상북도 군위군 효령면 소계길 13-4||||||||군위군효령면화계보건진료소|13|||30301
궁리보건진료소||126.765984386|36.7696671845|보건소|041-363-1429|충청남도 당진시 합덕읍 상덕로 681||||||||궁리보건진료소|(궁리보건진료소)|||30301
궁보건진료소||127.650795585|36.5168851592|보건소|043-542-0838|충청북도 보은군 내북면 산척상궁로 370-121||||||||궁보건진료소|(궁보건진료소)|||30301
궁촌보건진료소||127.9228721|36.1046832|보건소|043-743-3523|충청북도 영동군 상촌면 상촌로 834||||||||궁촌보건진료소|834|||30301
궁평보건진료소||126.7087658|37.1666085|보건소|031-357-2730|경기도 화성시 서신면 궁평항로 1419||||||||궁평보건진료소|1419|||30301
규암면신리보건진료소||126.898066368|36.2981002212|보건소|041-836-8969|충청남도 부여군 규암면 신리로 50||||||||규암면신리보건진료소|(규암면)|||30301
금각리보건진료소||127.008420123|37.0701597624|보건소|031-668-4547|경기도 평택시 서탄면 금각1길 6-5||||||||금각리보건진료소|6|||30301
금갑보건진료소||126.290211188|34.3955412172|보건소|061-544-1103|전라남도 진도군 의신면 금갑길 83-6||||||||금갑보건진료소|(의신면)|||30301
금강보건진료소||126.562686678|34.8102661256|보건소|061-472-6819|전라남도 영암군 서호면 금강길 16||||||||금강보건진료소|(서호면)|||30301
금계보건진료소||127.345612823|36.6911674243|보건소|043-201-3696|충청북도 청주시 흥덕구 옥산면 금계2길 8||||||||금계보건진료소|(옥산면)|||30301
금곡보건진료소||128.553086173|35.6368161429|보건소|054-372-8105|경상북도 청도군 풍각면 금동길 39||||||||금곡보건진료소|(풍각면)|||30301
금곡보건진료소||128.749549664|35.7583287457|보건소|053-813-9577|경상북도 경산시 남천면 관방로 1150||||||||금곡보건진료소|(남천면)|||30301
금곡보건진료소||126.5865452|35.0757102|보건소|061-322-8838|전라남도 함평군 대동면 옥동길 43||||||||금곡보건진료소|43|||30301
금곡보건진료소||127.044195231|36.7486948077|보건소|041-548-8863|충청남도 아산시 배방읍 고불로 542||||||||금곡보건진료소|(배방금곡보건진료소)|||30301
금관보건진료소||127.724335148|36.6212046314|보건소|043-225-9087|충청북도 청주시 상당구 미원면 운암계원로 615||||||||금관보건진료소|(미원면)|||30301
금국보건진료소||127.013596219|35.5246277761|보건소|063-650-5294|전라북도 순창군 쌍치면 피노길 26-1||||||||금국보건진료소|(쌍치면)|||30301
금당보건진료소||127.6208845|37.2016855|보건소|031-882-5771|경기도 여주시 가남읍 삼정길 5||||||||금당보건진료소|5|||30301
금당보건진료소||126.722143038|36.5684839985|보건소|041-633-3697|충청남도 홍성군 홍동면 충절로 427-9||||||||금당보건진료소|(홍동면)|||30301
금당보건진료소||127.3062036|36.0641151|보건소|063-263-7456|전라북도 완주군 운주면 금고당로 181||||||||금당보건진료소|181|||30301
금마도천보건진료소||127.051775833|36.0118792299|보건소|063-836-7371|전라북도 익산시 금마면 도천길 141-3||||||||금마도천보건진료소|(금마면)|||30301
금마서편보건진료소||127.0235853|36.0028372|보건소|063-836-6493|전라북도 익산시 금마면 용순길 253||||||||금마서편보건진료소|253|||30301
금복보건진료소||126.728437589|36.1598116737|보건소|041-952-0640|충청남도 서천군 문산면 판문로384번길 8-11||||||||금복보건진료소|(금복보건진료소)|||30301
금산보건진료소||128.521801317|36.1637097866|보건소|054-474-0806|경상북도 구미시 장천면 장천금산3길 10-3||||||||금산보건진료소|10|||30301
금성보건진료소||127.462497262|36.146753809|보건소|041-751-2633|충청남도 금산군 금성면 돌고개2길 3||||||||금성보건진료소|(금성면)|||30301
금성보건진료소||127.764891838|34.5933541388|보건소|061-644-1923|전라남도 여수시 돌산읍 돌산로 617-2||||||||금성보건진료소|617|||30301
금성보건진료소||126.872567901|36.8418206698|보건소|041-533-2530|충청남도 아산시 인주면 인주로 61||||||||금성보건진료소|(금성보건진료소)|||30301
금송보건진료소||126.5784897|35.0043217|보건소|061-322-6907|전라남도 함평군 학교면 중천포로 457||||||||금송보건진료소|457|||30301
금악리보건진료||127.9493579|38.2088343|보건소|033-481-5290|강원도 양구군 방산면 성곡로 1788-24503||||||||금악리보건진료|(금악보건소)|||30301
금악보건진료소||126.296279717|33.3589363527|보건소|064-796-5813|제주특별자치도 제주시 한림읍 금악로1길 1||||||||금악보건진료소|(금악보건진료소)|||30301
금오보건진료소||128.8922334|36.2052391|보건소|054-833-4583|경상북도 의성군 춘산면 금오길 421||||||||금오보건진료소|421|||30301
금왕보건진료소||127.736209871|37.4614597831|보건소|031-773-1182|경기도 양평군 양동면 월리터1길 10||||||||금왕보건진료소|(양동면)|||30301
