##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@갤러리
워터게이트/갤러리||127.0349707|37.5137802|갤러리|02-540-3213||서울시 강남구 논현동 211-21|||||||워터게이트 갤러리|5층|||100106
송화갤러리||127.0404040|37.5039454|갤러리|02-556-8631||서울시 강남구 역삼1동 674-14|||||||송화갤러리||||100106
갤러리에이스토리||127.0426075|37.5253577|갤러리|02-512-5259/7||서울시 강남구 청담동 90-8|||||||갤러리에이스토리||||100106
정소영갤러리(완물취미로/명칭변경)||127.04811280000001|37.5219539|갤러리|02-3446-6680||서울시 강남구 청담동 9-3|||||||정소영갤러리(완물취미로 명칭변경)||||100106
조현화랑_청담||127.04721829999994|37.5252175|갤러리|02-3443-6364||서울시 강남구 청담동 118-17|||||||조현화랑_청담|네이쳐포엠 112호|||100106
갤러리아트랩||127.0465034|37.5265417|갤러리|02-543-8485||서울시 강남구 청담동 100-20|||||||갤러리아트랩||||100106
갤러리루미나리에||127.0225099|37.4957370|갤러리|02-3447-5100||서울시 서초구 서초동 1323-1|||||||갤러리루미나리에|라이온빌딩 1F|||100106
이현서울갤러리||127.0486655|37.5231998|갤러리|02-549-5668||서울시 강남구 청담1동 100-25|||||||이현서울갤러리||||100106
더호두갤러리||127.0416788|37.5266693|갤러리|02-3448-0321||서울시 강남구 청담동 83-12|||||||더호두갤러리|엘리자벳 빌딩 2층|||100106
더화이트갤러리||127.0557514|37.5234632|갤러리|02-3443-2031||서울시 강남구 청담동 131-6|||||||더화이트갤러리|예빌딩 1F|||100106
메자닌갤러리||127.0486655|37.5231998|갤러리|02-3448-5778||서울 강남구 청담 1동 118-17|||||||메자닌갤러리|네이쳐 포엠 B/D 3F|||100106
갤러리S||127.0472183|37.5252175|갤러리|02-512-6470||- , 서울시 강남구 청담동 118-17|||||||갤러리S|네이쳐포엠 2F|||100106
갤러리현대/강남||127.03577530000007|37.5276449|갤러리|02-519-0800||서울시 강남구 신사동 640-6|(휴관)||||||갤러리현대 강남||||100106
이엠아트갤러리/서울||127.0417902|37.5228255|갤러리|02-514-6987||서울 강남구 청담동 3-20|||||||이엠아트갤러리 서울|선만빌딩 2F|||100106
갤러리더프라이빗/컬렉션||127.0585824|37.5101935|갤러리|02-551-0813||서울 강남구 삼성동 159|||||||갤러리더프라이빗 컬렉션|무역센타 코엑스 도심공항터미널 지하1층|||100106
케이앤갤러리/K.&GALLERY(김리아갤러리로/명칭변경)||127.04361140000003|37.5227528|갤러리|02-517-7713||서울시 강남구 청담동 19-20|||||||케이앤갤러리 K.& GALLERY(김리아갤러리로 명칭변경)||||100106
GALLERY/NOON||127.0472183|37.5252175|갤러리|02-542-9691||- , 서울시 강남구 청담동 118-17|||||||GALLERY NOON|네이쳐포엠 2F|||100106
인더박스갤러리||127.0371683|37.5262182|갤러리|02-540-2017||서울시 강남구 신사동 657|||||||인더박스갤러리|2F,B1|||100106
봉아트갤러리||127.0520432|37.5228244|갤러리|02-3444-1929||강남구 청담동 59-10|||||||봉아트갤러리|LOFT빌딩|||100106
123갤러리||127.0442940|37.5260039|갤러리|02-3445-5123||서울시 강남구 청담동 81-1|(휴관)||||||123갤러리||||100106
메이준갤러리||127.05201179999994|37.5174368|갤러리|02-543-5037||서울시 강남구 삼성동 64-1|||||||메이준갤러리|3F|||100106
갤러리아순수||127.0411859|37.5273465|갤러리|02-511-5167||서울시 강남구 청담동 78-14|||||||갤러리아순수||||100106
디갤러리(더페이지갤러리로/명칭변경)||127.0451584|37.5253766|갤러리|02-3447-0049||서울시 강남구 청담동 96-8|||||||디갤러리(더페이지갤러리로 명칭변경)||||100106
가나아트강남||127.0463846|37.5252099|갤러리|02-512-1650||- , 서울시 강남구 청담동 99-16|||||||가나아트강남|죠르지오 아르마니 3F|||100106
갤러리고동||127.0472183|37.5252175|갤러리|02-3445-0332||서울시 강남구 청담동 118-17|||||||갤러리고동|네이쳐포엠 4F 408|||100106
갤러리베켓||127.0467448|37.5265986|갤러리|02-515-8004||서울시 강남구 청담동 100-23|||||||갤러리베켓|2F|||100106
휴관_유엔씨갤러리/청담||127.0454477|37.5270837|갤러리|02-543-2798||서울시 강남구 청담동 141-11|||||||휴관_유엔씨갤러리 청담|중인빌딩 1F|||100106
갤러리빠리지앤||127.0525004|37.5152016|갤러리|02-2051-0207||서울시 강남구 삼성동 69-14|||||||갤러리빠리지앤|대명빌딩 101호|||100106
서울/C/T갤러리||127.0520000|37.5253425|갤러리|02-540-4408||서울시 강남구 청담동 125-24|||||||서울 CㆍT갤러리|화수목 3F|||100106
백운갤러리||127.04851400000007|37.519582|갤러리|02-3018-2355|서울시 강남구 삼성로133길 12||||||||백운갤러리|백운빌딩 5F|||100106
살롱드에이치/Salon/de/H||127.04849710000007|37.5212668|갤러리|02-445-0853||서울시 강남구 청담동 31-2|||||||살롱드에이치 Salon de H||||100106
갤러리장||127.0472183|37.5252175|갤러리|02-584-3588,070-7||서울시 강남구 청담동 118-17|||||||갤러리장|네이처포엠 2F 219|||100106
델아트||127.0443188|37.5247634|갤러리|02-3445-7278||서울시 강남구 청담동 93-14|||||||델아트|삼도빌딩 3F|||100106
갤러리모이||127.0367099|37.5148766|갤러리|070-8225-4981||서울시 강남구 논현동 246-1|||||||갤러리모이||||100106
갤러리두||127.0590717|37.5027999|갤러리|02-3444-3208|서울시 강남구 삼성로 726||||||||갤러리두|(청담동) B1F|||100106
아트2021/by/예화랑||127.0472183|37.5252175|갤러리|02-546-7172||서울시 강남구 청담동 118-17|(휴관)||||||아트2021 by 예화랑|네이쳐포엠 B110|||100106
지와이엠프로젝트/GYMproject||127.04721829999994|37.5252175|갤러리|02-3443-9276||서울 강남구 청담동 118-17|||||||지와이엠프로젝트 GYMproject|네이처포엠 #311|||100106
갤러리위||127.0402302|37.5223322|갤러리|02-517-3266|서울시 강남구 도산대로56길 15-1||||||||갤러리위||||100106
갤러리페이스/GALLERY/FACE||127.0438012|37.5243663|갤러리|02-515-6992||서울시 강남구 청담동 92-22|||||||갤러리페이스 GALLERY FACE||||100106
갤러리큐리오묵/Gallery/Curio/Mook||127.03936620000002|37.5255332|갤러리|02-3443-5523||서울시 강남구 신사동 665-1|||||||갤러리큐리오묵 Gallery Curio Mook|한양타운 1F|||100106
루미안갤러리/Rumian/Gallery(청담아트로/명칭/변경)||127.0457469|37.5270438|갤러리|02-540-3714||서울시 강남구 청담동 100|||||||루미안갤러리 Rumian Gallery(청담아트로 명칭 변경)|루미안빌딩 6F|||100106
MC갤러리||127.04624620000004|37.5272866|갤러리|02-517-4088/9088||서울시 강남구 청담동 101-13|||||||MC갤러리|정석빌딩 1F|||100106
갤러리서림||127.05605049999997|37.5201056|갤러리|02-515-3377|서울시 강남구 학동로 523||||||||갤러리서림|(청담동) 2F|||100106
봄갤러리||127.05724090000001|37.520403|갤러리|02-514-4677||서울시 강남구 청담동 100-14|||||||봄갤러리|청담빌딩 3F|||100106
송은아트스페이스||127.04698869999993|37.5261014|갤러리|02-3448-0100|서울시 강남구 압구정로75길 6||||||||송은아트스페이스||||100106
하이트컬렉션||127.0567522|37.5216088|갤러리|02-3217-0271|서울시 강남구 영동대로 714||||||||하이트컬렉션||||100106
비주얼아트센터/보다||127.0374790|37.5002932|갤러리|070-8798-6326|서울시 강남구 역삼동 북 9길 47||(휴관)||||||비주얼아트센터 보다|Boda빌딩|||100106
인사갤러리C||127.03983730000004|37.5220509|갤러리|02-3444-2655||서울시 강남구 청담동 1-17|(폐관)||||||인사갤러리C|서진빌딩 2F|||100106
갤러리익(갤러리익/양평으로/통합)||127.04721829999994|37.5252175|갤러리|02-3445-0330||서울시 강남구 청담동 118-17|(폐관)||||||갤러리익(갤러리익 양평으로 통합)|네이처포엠 빌딩 B104|||100106
비전아트갤러리/vision/art/gallery||127.04721829999994|37.5252175|갤러리|02-511-2227||서울시 강남구 청담동 118-17|(휴관)||||||비전아트갤러리 vision art gallery|네이쳐포엠B/D B104|||100106
조은숙/아트앤라이프스타일갤러리||127.04357090000007|37.5243275|갤러리|02-541-8484||서울시 강남구 청담동 92-18|||||||조은숙 아트앤라이프스타일갤러리||||100106
갤러리세인||127.05077410000001|37.5191433|갤러리|02-3474-7290|서울시 강남구 학동로 503||||||||갤러리세인|한성빌딩 204|||100106
비하이브||127.0411197|37.5271270|갤러리|02-3446-3713||서울시 강남구 청담동 78-5|||||||비하이브|1F|||100106
아트스페이스/칸||127.03890610000007|37.5171263|갤러리|070-7764-7770||서울시 강남구 논현동 118|||||||아트스페이스 칸|희망빌딩 4F|||100106
갤러리연||127.0414549|37.5267549|갤러리|02-549-5550||서울시 강남구 청담동 83-1|||||||갤러리연|3F|||100106
청담아트센터||127.0457469|37.5270438|갤러리|02-540-3714||서울시 강남구 청담동 100|||||||청담아트센터|루미안빌딩 B1F|||100106
비욘드뮤지엄||127.04840209999997|37.5230483|갤러리|02-577-6688||서울시 강남구 청담동 49-21|||||||비욘드뮤지엄||||100106
Gallery/D.NUE||127.0465277|37.5244560|갤러리|02-3444-4756||- , 서울시 강남구 청담동 98-7|||||||Gallery D.NUE||||100106
청담아트||127.04574690000004|37.5270438|갤러리|02-540-3714||서울시 강남구 청담동 100|||||루미안갤러리 청담아트센터로 통합||청담아트(구 루미안갤러리 청담아트센터로 통합)|루미안빌딩 6F|||100106
TV12갤러리||127.04493430000002|37.525828|갤러리|02-3143-1210||서울시 강남구 청담동 81-11|(휴관)||||텔레비전12||TV12갤러리(구 텔레비전12)|B1F|||100106
유진갤러리(이유진갤러리로/명칭변경)||127.0476304|37.5262633|갤러리|02-542-4964||서울시 강남구 청담동 116-7|||||||유진갤러리(이유진갤러리로 명칭변경)||||100106
김리아갤러리||127.0436114|37.5227528|갤러리|02-517-7713|서울시 강남구 선릉로148길 48-1||||||케이앤갤러리||김리아갤러리(구 케이앤갤러리)||||100106
갤러리완물||127.0481128|37.5219539|갤러리|02-3446-6480|서울 강남구 삼성로 751||||||||갤러리완물|문영빌딩 1F 완물취미|||100106
청화랑||127.04763720000005|37.5226989|갤러리|02-543-1663|서울시 강남구 삼성로147길 4||||||||청화랑||||100106
제이드갤러리||||갤러리|02-512-2865||서울시 강남구 신사동 657-6|||||||제이드갤러리|1F|||100106
모아레갤러리||127.05078260000005|37.5265068|갤러리|02-544-2247||서울 강남구 청담동 110-17|||||||모아레갤러리|1F|||100106
비앙갤러리||127.05538019999995|37.5117931|갤러리|02-544-5404|서울특별시 강남구 봉은사로 524||||||||비앙갤러리|C33|||100106
표갤러리/사우스||127.03579390000004|37.5270213|갤러리|02-511-5295|서울 강남구 압구정로 461||||||||표갤러리 사우스|네이처포엠빌딩 B112호|||100106
칼리파갤러리||127.04721829999994|37.5252175|갤러리|02-516-9643|서울시 강남구 압구정로 461||||||||칼리파갤러리|201호|||100106
이유진갤러리||127.0476304|37.5262633|갤러리|02-542-4964|서울시 강남구 압구정로77길 17||||||유진갤러리||이유진갤러리(구 유진갤러리)||||100106
레스빠스71||127.04544770000007|37.5270837|갤러리|02-511-7101|서울시 강남구 압구정로71길 5||||||||레스빠스71|중인빌딩 B1F|||100106
갤러리플래닛||127.02437179999993|37.5242562|갤러리|02-540-4853|서울시 강남구 압구정로71길 14||||||||갤러리플래닛|2F|||100106
청담38갤러리||127.04971039999998|37.526898|갤러리|02-542-8620|서울 강남구 도산대로85길 38||||||||청담38갤러리|(청담동 111-10)|||100106
유엔씨갤러리||127.06533569999999|37.5078749|갤러리|02-733-2798|서울시 강남구 도산대로75길 21||||||||유엔씨갤러리||||100106
카이스갤러리||127.04423470000006|37.5244401|갤러리|02-511-0668|서울시 강남구 언주로174길 13||||||||카이스갤러리|(신사동) 1F|||100106
보고재갤러리||127.05213159999994|37.5177353|갤러리|02-545-0651|서울 강남구 삼성로126길 6||||||||보고재갤러리||||100106
갤러리보고재||127.05166009999994|37.5174268|갤러리|02-545-0651|서울시 강남구 삼성로126길 6||||||||갤러리보고재|(삼성동) 보고재빌딩 B1F|||100106
아르떼22||127.0407573|37.5221215|갤러리||||||||||아르떼22||||100106
훈갤러리||127.04975260000003|37.521194|갤러리|02-544-5252|서울시 강남구 삼성로140길 9||||||||훈갤러리||||100106
스페이스옵트||||갤러리|02-515-6110|서울시 강남구 도산대로 78길 31||||||||스페이스옵트|102호|||100106
노블레스컬렉션||127.04166540000006|37.5270116|갤러리|02-540-5588|서울시 강남구 선릉로 162길 13||||||||노블레스컬렉션|1F|||100106
갤러리훈||127.04975260000003|37.521194|갤러리|02-544-5252|서울시 강남구 삼성로140길 9||||||훈갤러리||갤러리훈 (구 훈갤러리)||||100106
갤러리로아||127.05150470000001|37.5255908|갤러리|02-543-9611|서울시 강남구 압구정로79길 53||||||||갤러리로아||||100106
한성자동차/드림그림갤러리/청담전시장||127.03462890000003|37.5211419|갤러리|02-6421-1100|서울시 강남구 도산대로 414||||||||한성자동차 드림그림갤러리 청담전시장||||100106
아르세갤러리||127.0486866|37.5232687|갤러리|02-511-5780|서울시 강남구 삼성로 146길 9||||||||아르세갤러리|2F|||100106
피앤씨갤러리/서울||||갤러리|053-742-1989|- , 서울시 강남구 도산대로85길 50-7||||||||피앤씨갤러리 서울||||100106
이안아트스페이스||||갤러리|02-2234-7714|- , 서울 강남구 도산대로67길 19||||||||이안아트스페이스|4층|||100106
갤러리민||||갤러리||서울시 강남구 도산대로81길 20||||||||갤러리민||||100106
갤러리/B.||||갤러리|02-2236-2266||- , 서울 강남구 청담동 9-7|||||||갤러리 B.|예진빌딩 4-5F (주)브릿지 컴퍼니|||100106
대백프라자갤러리||128.60639620000006|35.855839|갤러리|053-420-8015|대구시 중구 명덕로 333||||||||대백프라자갤러리|(대봉동) 대백프라자 10F|||100106
동원화랑||128.59815000000003|35.8620211|갤러리|053-423-1300|대구시 중구 봉산문화길 42||||||||동원화랑|(봉산동)|||100106
중앙갤러리||128.59808750000002|35.8616491|갤러리|053-425-0808||대구시 중구 봉산동 223-27|||||||중앙갤러리||||100106
갤러리소헌(갤러리소헌/소헌컨템포러리로/명칭변경)||128.5980875|35.8616491|갤러리|053-426-0621||대구시 중구 봉산동 223-27|||||||갤러리소헌(갤러리소헌 소헌컨템포러리로 명칭변경)||||100106
갤러리신라||128.6036731|35.8564828|갤러리|053-422-1628||대구시 중구 대봉1동 130-5|||||||갤러리신라||||100106
갤러리분도||128.60581909999996|35.8588497|갤러리|053-426-5615|대구시 중구 동덕로 36-15||||||||갤러리분도|(대봉동) 2F|||100106
대구문화예술회관(대구문화예술회관미술관으로/명칭변경)||128.55868099999998|35.8475984|갤러리|053-606-6114|대구시 달서구 공원순환로 181||||||||대구문화예술회관(대구문화예술회관미술관으로 명칭변경)|(성당동187번지)|||100106
한기숙갤러리||128.6061666|35.8693527|갤러리|053-422-5560||대구시 중구 동인2가 144-3|||||||한기숙갤러리|유성빌딩 2F|||100106
