##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성화재
애니카패밀리센터|대림자동차정비서비스|||삼성화재|031-723-8207|경기 성남시 수정구 사송로77번길 72||||||||애니카패밀리센터 대림자동차정비서비스||||40701
애니카패밀리센터|대명공업사|||삼성화재|033-635-4665|강원 속초시 번영로 176||||||||애니카패밀리센터 대명공업사|(영랑동)|||40701
애니카패밀리센터|대명공업사|||삼성화재|055-332-0091|경남 김해시 장유로 33-6||||||||애니카패밀리센터 대명공업사|(부곡동)|||40701
애니카패밀리센터|대명모터스|||삼성화재|051-702-8250|부산 해운대구 해운대로 1228||||||||애니카패밀리센터 대명모터스|(송정동)|||40701
애니카패밀리센터|대명자동차공업|||삼성화재|02-2292-2486|서울 성동구 고산자로 354||||||||애니카패밀리센터 대명자동차공업|(마장동)|||40701
애니카패밀리센터|대명자동차정비공장|||삼성화재|054-635-5588|경북 영주시 구성로88번길 10-3||||||||애니카패밀리센터 대명자동차정비공장|(휴천동)|||40701
애니카패밀리센터|대보/모터스|||삼성화재|02-372-0405||서울 마포구 성산2동 13|||||||애니카패밀리센터 대보/모터스|상암월드시티 106호,207,207호 (성산동)|||40701
애니카패밀리센터|대산자동차공업사|||삼성화재|064-723-2119|제주 제주시 중앙로 379||||||||애니카패밀리센터 대산자동차공업사||||40701
애니카패밀리센터|대산자동차공업사|||삼성화재|031-421-0810|경기 안양시 동안구 시민대로 333||||||||애니카패밀리센터 대산자동차공업사|(관양동)|||40701
애니카패밀리센터|대성1급공업사|||삼성화재|063-653-9951|전북 순창군 순창읍 담순로 1476||||||||애니카패밀리센터 대성1급공업사||||40701
애니카패밀리센터|대성공업사|||삼성화재|033-661-5454|강원 강릉시 주문진읍 금용길 3||||||||애니카패밀리센터 대성공업사||||40701
애니카패밀리센터|대성공업사|||삼성화재|02-754-8655|서울 용산구 후암로 33-6||||||||애니카패밀리센터 대성공업사|(후암동)|||40701
애니카패밀리센터|대성자동차써비스|||삼성화재|061-337-3232|전남 나주시 금천면 영산로 5678||||||||애니카패밀리센터 대성자동차써비스|(원곡리)|||40701
애니카패밀리센터|대성자동차정비공업|||삼성화재|055-945-2145|경남 거창군 거창읍 밤티재로 1320||||||||애니카패밀리센터 대성자동차정비공업|(정장리)|||40701
애니카패밀리센터|대성종합정비|||삼성화재|053-352-0331|대구 서구 팔달로18길 20-9||||||||애니카패밀리센터 대성종합정비|(비산동)|||40701
애니카패밀리센터|대소자동차공업사|||삼성화재|043-882-6655||충북 음성군 대소면 태생리 43-1|||||||애니카패밀리센터 대소자동차공업사|외2필지|||40701
애니카패밀리센터|대아종합정비|||삼성화재|054-773-1112|경북 경주시 공단로 35||||||||애니카패밀리센터 대아종합정비|(황성동)|||40701
애니카패밀리센터|대양공업사|||삼성화재|033-452-2630|강원 철원군 갈말읍 아랫삼성길 3||||||||애니카패밀리센터 대양공업사||||40701
애니카패밀리센터|대양자동차공업사|||삼성화재|042-625-5653|대전 대덕구 상서당1길 22-4||||||||애니카패밀리센터 대양자동차공업사||||40701
애니카패밀리센터|대연자동차정비공업사|||삼성화재|055-635-2233|경남 거제시 연초면 연하해안로 28||||||||애니카패밀리센터 대연자동차정비공업사||||40701
애니카패밀리센터|대영자동차공업사|||삼성화재|010-4949-8282|경기 의정부시 입석로 43-12||||||||애니카패밀리센터 대영자동차공업사||||40701
애니카패밀리센터|대영정비|||삼성화재|055-757-0909|경남 진주시 큰들로 34||||||||애니카패밀리센터 대영정비|(상평동)|||40701
애니카패밀리센터|대원모터스|||삼성화재|053-817-5200|경북 경산시 원효로 280||||||||애니카패밀리센터 대원모터스|(평산동)|||40701
애니카패밀리센터|대원자동차공업|||삼성화재|032-575-7001|인천 서구 칠천왕로 36||||||||애니카패밀리센터 대원자동차공업|(석남동)|||40701
애니카패밀리센터|대일자동차공업사|||삼성화재|031-884-8471|경기 여주시 영릉로 45||||||||애니카패밀리센터 대일자동차공업사|(창동)|||40701
애니카패밀리센터|대일차사랑자동차|||삼성화재|02-437-7979|서울 중랑구 중랑천로14길 24||||||||애니카패밀리센터 대일차사랑자동차|(중화동)|||40701
애니카패밀리센터|대전외제차안심케어센터|||삼성화재|042-472-7097|대전 서구 한밭대로 755||||||||애니카패밀리센터 대전외제차안심케어센터|(둔산동)|||40701
애니카패밀리센터|대진자동차공업사|||삼성화재|032-934-3992|인천 강화군 선원면 중앙로 374||||||||애니카패밀리센터 대진자동차공업사||||40701
애니카패밀리센터|대진종합자동차정비|||삼성화재|055-343-4444|경남 김해시 진영읍 진영로 247||||||||애니카패밀리센터 대진종합자동차정비||||40701
애니카패밀리센터|대창기업|||삼성화재|042-582-1701|대전 중구 유등천동로324번길 6||||||||애니카패밀리센터 대창기업||||40701
애니카패밀리센터|대창자동차공업사|||삼성화재|02-989-8737|서울 강북구 도봉로 99||||||||애니카패밀리센터 대창자동차공업사|(미아동)|||40701
애니카패밀리센터|대청공업사|||삼성화재|042-933-5100|대전 대덕구 신탄진로 600||||||||애니카패밀리센터 대청공업사|(상서동)|||40701
애니카패밀리센터|대청자동차정비|||삼성화재|031-332-2346|경기 용인시 처인구 경안천로 214-5||||||||애니카패밀리센터 대청자동차정비|(고림동)|||40701
애니카패밀리센터|대한공업사|||삼성화재|063-452-7704|전북 군산시 번영로 243||||||||애니카패밀리센터 대한공업사|(사정동)|||40701
애니카패밀리센터|대한자동차공업사|||삼성화재|031-434-8633|경기 시흥시 군자천로 281시화공단 203호 ||||||||애니카패밀리센터 대한자동차공업사||||40701
애니카패밀리센터|대한자동차공업사|||삼성화재|02-3665-9231|서울 강서구 공항대로59길 80-8||||||||애니카패밀리센터 대한자동차공업사||||40701
애니카패밀리센터|대현자동차공업사|||삼성화재|063-213-4979|전북 전주시 덕진구 원만성로 49||||||||애니카패밀리센터 대현자동차공업사|(팔복동3가)|||40701
애니카패밀리센터|대흥|||삼성화재|041-565-5001|충남 천안시 서북구 천안대로 937||||||||애니카패밀리센터 대흥|(두정동)|||40701
애니카패밀리센터|더원모터스|||삼성화재|031-896-4444||경기 용인시 기흥구 보정동 638-26|||||||애니카패밀리센터 더원모터스||||40701
애니카패밀리센터|덕성현대서비스|||삼성화재|031-833-2700|경기 연천군 전곡읍 평화로495번길 16-14||||||||애니카패밀리센터 덕성현대서비스||||40701
애니카패밀리센터|도동1급정비공장|||삼성화재|054-332-5533|경북 영천시 도들앞길 67-20||||||||애니카패밀리센터 도동1급정비공장|(도동)|||40701
애니카패밀리센터|동강산업|||삼성화재|033-373-0802|강원 영월군 영월읍 영월로 2129||||||||애니카패밀리센터 동강산업||||40701
애니카패밀리센터|동구자동차공업사|||삼성화재|031-554-3030|경기 구리시 동구릉로215번길 8||||||||애니카패밀리센터 동구자동차공업사|(인창동)|||40701
애니카패밀리센터|동구자동차서비스|||삼성화재|051-643-0010|부산 동구 중앙대로548번길 6||||||||애니카패밀리센터 동구자동차서비스|(범일동)|||40701
애니카패밀리센터|동남공업사|||삼성화재|031-535-5200|경기 포천시 신북면 중앙로335번길 1||||||||애니카패밀리센터 동남공업사||||40701
애니카패밀리센터|동대구모터스|||삼성화재|053-982-1331|대구 동구 동촌로 17||||||||애니카패밀리센터 동대구모터스|(입석동)|||40701
애니카패밀리센터|동명자동차공업사|||삼성화재|061-744-3135|전남 순천시 원연향길 16||||||||애니카패밀리센터 동명자동차공업사|(연향동)|||40701
애니카패밀리센터|동방자동차정비공업사|||삼성화재|055-758-2255|경남 진주시 돗골로58번길 7||||||||애니카패밀리센터 동방자동차정비공업사|(상평동)|||40701
애니카패밀리센터|동부자동차|||삼성화재|02-463-7155|서울 성동구 연무장길 83||||||||애니카패밀리센터 동부자동차|(성수동2가)|||40701
애니카패밀리센터|동성자동차공업|||삼성화재|02-942-5502|서울 성북구 월계로 30||||||||애니카패밀리센터 동성자동차공업|(하월곡동)|||40701
애니카패밀리센터|동성자동차공업사|||삼성화재|061-663-2222|전남 여수시 연등8길 23||||||||애니카패밀리센터 동성자동차공업사|(연등동)|||40701
애니카패밀리센터|동신자동차정비|||삼성화재|031-581-1234|경기 가평군 가평읍 보납로 32||||||||애니카패밀리센터 동신자동차정비||||40701
애니카패밀리센터|동신정비공업|||삼성화재|02-557-3970|서울 강남구 개포로28길 5||||||||애니카패밀리센터 동신정비공업|(개포동)|||40701
애니카패밀리센터|동심자동차|||삼성화재|02-475-6391|서울 강동구 성내로 92||||||||애니카패밀리센터 동심자동차|(성내동)|||40701
애니카패밀리센터|동양자동차정비|||삼성화재|061-283-0096|전남 목포시 녹색로 126||||||||애니카패밀리센터 동양자동차정비|(옥암동)|||40701
애니카패밀리센터|동양카독크|||삼성화재|02-307-0476|서울 마포구 모래내로3길 11106호 , B103호 ||||||||애니카패밀리센터 동양카독크||||40701
애니카패밀리센터|동영1급종합정비|||삼성화재|052-266-1424|울산 남구 화합로 14||||||||애니카패밀리센터 동영1급종합정비|(여천동)|||40701
애니카패밀리센터|동인자동차공업|||삼성화재|031-666-7677|경기 평택시 산단로15번길 6||||||||애니카패밀리센터 동인자동차공업|(모곡동)|||40701
애니카패밀리센터|동일자동차공업사|||삼성화재|054-783-7900|경북 울진군 북면 울진북로 1834||||||||애니카패밀리센터 동일자동차공업사||||40701
애니카패밀리센터|동일자동차공업사|||삼성화재|031-541-6000|경기 포천시 소흘읍 죽엽산로 28||||||||애니카패밀리센터 동일자동차공업사||||40701
애니카패밀리센터|동일자동차공업|||삼성화재|031-859-4300|경기 양주시 화합로1325번길 123-18||||||||애니카패밀리센터 동일자동차공업|(덕정동)|||40701
애니카패밀리센터|동진자동차|||삼성화재|031-941-6644|경기 파주시 새꽃로 221||||||||애니카패밀리센터 동진자동차|(아동동)|||40701
애니카패밀리센터|동진자동차공업사|||삼성화재|041-956-0472|충남 서천군 마서면 장서로 278||||||||애니카패밀리센터 동진자동차공업사||||40701
애니카패밀리센터|동탄모터스|||삼성화재|031-273-0040|경기 화성시 삼성1로 338||||||||애니카패밀리센터 동탄모터스|(반월동)|||40701
애니카패밀리센터|동해자동차공업|||삼성화재|054-273-3307|경북 포항시 북구 칠성천길 27||||||||애니카패밀리센터 동해자동차공업|(용흥동)|||40701
애니카패밀리센터|동현자동차정비공업사|||삼성화재|041-332-6263|충남 예산군 예산읍 금오대로 133-10||||||||애니카패밀리센터 동현자동차정비공업사||||40701
애니카패밀리센터|두산오토|||삼성화재|031-978-3100|경기 고양시 덕양구 용현로5번길 13||||||||애니카패밀리센터 두산오토|(행신동)|||40701
애니카패밀리센터|두산자동차공업사|||삼성화재|063-213-6105|전북 전주시 덕진구 신복로 18-8||||||||애니카패밀리센터 두산자동차공업사|(팔복동1가)|||40701
애니카패밀리센터|두암동현대자동차공업사|||삼성화재|062-265-4700|광주 북구 군왕로181번길 2||||||||애니카패밀리센터 두암동현대자동차공업사|(두암동)|||40701
애니카패밀리센터|두원현대자동차|||삼성화재|031-948-2121|경기 파주시 조리읍 통일로 477-14||||||||애니카패밀리센터 두원현대자동차||||40701
