##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BBQ
BBQ|거여점|127.143522|37.491501|BBQ|02-443-1900||서울 송파구 거여동 343-4|||||||BBQ 거여점|송파공고옆|||80609
BBQ|일원삼성점|127.089775|37.484837|BBQ|02-459-2569||서울 강남구 수서동 747|||||||BBQ 일원삼성점|삼성아파트상가 12호|||80609
BBQ|대청점|127.082189|37.489383|BBQ|02-3411-5949||서울 강남구 일원동 687-2|||||||BBQ 대청점||||80609
BBQ|잠실스타점|127.103971|37.518519|BBQ|02-416-9292||서울 송파구 신천동 11|||||||BBQ 잠실스타점|장미씨상가동1층 112호|||80609
BBQ|강남세곡점|127.101231|37.465759|BBQ|02-3414-9282|서울특별시 강남구 헌릉로 569||||||||BBQ 강남세곡점|(세곡동) 101 (세곡동,강남리더스프라자)|||80609
BBQ|잠실파크리오점|127.112488|37.520566|BBQ|02-422-9898||서울 송파구 신천동 20-6|||||||BBQ 잠실파크리오점|파크리오B상가 1층 105|||80609
BBQ|마천점|127.152858|37.494947|BBQ|02-431-9282||서울 송파구 마천동 183-47|||||||BBQ 마천점|상가 1층 101호|||80609
BBQ|잠실새내점|127.081556|37.506904|BBQ|02-417-7566|서울특별시 송파구 올림픽로10길 55||||||||BBQ 잠실새내점|(잠실동) 1층|||80609
BBQ|잠실엘스점|127.084185|37.512087|BBQ|02-416-0850|서울특별시 송파구 올림픽로 119||||||||BBQ 잠실엘스점|172 (잠실동,지하1층)|||80609
BBQ|개포동역점|127.068823|37.489342|BBQ|024459288|서울특별시 강남구 개포로 512||||||||BBQ 개포동역점|(개포동,개포종합상가) 1층 108호|||80609
BBQ|잠실야구장BBQ|127.075945|37.516195|BBQ|00000000000|서울특별시 송파구 올림픽로 25||||||||BBQ 잠실야구장BBQ|(잠실동,서울종합운동장) 외야1층 (서울종합운동장매표소옆)|||80609
BBQ|대치은마점|127.066124|37.500007|BBQ|02-538-6006|서울특별시 강남구 영동대로57길 16||||||||BBQ 대치은마점||||80609
BBQ|성내점|127.127804|37.531357|BBQ|02-471-9909|서울특별시 강동구 풍성로 141||||||||BBQ 성내점|(성내동) 성내동,1층|||80609
BBQ|대치본점|127.060444|37.492934|BBQ|02-538-9282|서울특별시 강남구 삼성로 151||||||||BBQ 대치본점|지상1층 101호 (대치동,선경아파트)|||80609
BBQ|동서울터미널점|127.094185|37.534538|BBQ|02-446-9282|서울특별시 광진구 강변역로 50||||||||BBQ 동서울터미널점|(구의동,동서울터미널빌딩) 지하1층 15호|||80609
BBQ|대치도곡점|127.056628|37.496994|BBQ|02-556-7001||서울 강남구 대치1동 1023-19|||||||BBQ 대치도곡점|1층|||80609
BBQ|개포2점|127.057272|37.482601|BBQ|02-571-7495||서울 강남구 개포동 141|||||||BBQ 개포2점|개포주공1단지상가 가상가 101동 2호|||80609
BBQ|천호점|127.133609|37.538176|BBQ|02-476-5582||서울 강동구 천호3동 169-35|||||||BBQ 천호점||||80609
BBQ|길동점|127.145895|37.536427|BBQ|02-486-8810|서울특별시 강동구 명일로 198||||||||BBQ 길동점|(길동)|||80609
BBQ|대치점|127.05234|37.498915|BBQ|02-556-9281|서울특별시 강남구 선릉로 326||||||||BBQ 대치점|(대치동) 1층,101호|||80609
BBQ|광장점|127.094393|37.541685|BBQ|02-444-9277|서울특별시 광진구 구의로16길 89||||||||BBQ 광장점|(구의동) 1층|||80609
BBQ|광나루점|127.095048|37.542681|BBQ|02-444-9267|서울특별시 광진구 광나루로 595||||||||BBQ 광나루점|(광장동,광장자이아파트) 광장자이아파트상가 5호|||80609
BBQ|개포점|127.049879|37.478901|BBQ|02-3462-9282|서울특별시 강남구 개포로 250||||||||BBQ 개포점|(개포동,선광빌딩) 1층 101호|||80609
BBQ|자양3점|127.068394|37.535815|BBQ|02-446-2665|서울특별시 광진구 능동로 49||||||||BBQ 자양3점|(자양동,1층)|||80609
BBQ|삼성점|127.046109|37.512219|BBQ|02-553-0092|서울특별시 강남구 봉은사로61길 17||||||||BBQ 삼성점|(삼성동) 1층 (삼성동)|||80609
BBQ|암사2점|127.136472|37.548919|BBQ|02-477-9921||서울 강동구 천호동 243-18|||||||BBQ 암사2점|1층|||80609
BBQ|암사본점|127.128196|37.551183|BBQ|02-441-9282|서울특별시 강동구 올림픽로 786||||||||BBQ 암사본점|(암사동)|||80609
BBQ|역삼스타점|127.038513|37.496786|BBQ|02-567-9282|서울특별시 강남구 논현로 411||||||||BBQ 역삼스타점|1층 (역삼동,남형빌딩)|||80609
BBQ|구의점|127.09257|37.55206|BBQ|02-444-9283|서울특별시 광진구 자양로 296||||||||BBQ 구의점|(구의동,1층)|||80609
BBQ|명일점|127.146698|37.550345|BBQ|02-3426-3264||서울 강동구 명일동 289-14|||||||BBQ 명일점||||80609
BBQ|오션월드점|127.037405|37.509085|BBQ|0331234567|서울특별시 강남구 언주로 603||||||||BBQ 오션월드점|(논현동,서진빌딩)|||80609
BBQ|암사스타점|127.135283|37.55493|BBQ|02-428-9285||서울 강동구 암사동 암사동 447-7|||||||BBQ 암사스타점||||80609
BBQ|역삼점|127.033414|37.492284|BBQ|02-568-9069||서울 강남구 역삼동 836-26|||||||BBQ 역삼점||||80609
BBQ|논현중앙점|127.036374|37.517159|BBQ|02-545-1515|서울특별시 강남구 언주로136길 10||||||||BBQ 논현중앙점|(논현동,1층)|||80609
BBQ|학동역점|127.033892|37.513111|BBQ|02-512-9282|서울특별시 강남구 학동로34길 23||||||||BBQ 학동역점|(논현동) 1층|||80609
BBQ|군자점|127.071341|37.551823|BBQ|02-498-7883||서울 광진구 군자동 364|||||||BBQ 군자점||||80609
BBQ|성수3점|127.050124|37.538193|BBQ|02-467-9282|서울특별시 성동구 성덕정길 59||||||||BBQ 성수3점|(성수동1가,1층)|||80609
BBQ|양재주암점|127.03468|37.464145|BBQ|02-573-9282|서울특별시 서초구 매헌로 36||||||||BBQ 양재주암점|(양재로) 2층|||80609
BBQ|서초3점|127.024365|37.491579|BBQ|02-581-9277||서울 서초구 서초동 1334|||||||BBQ 서초3점|신동아상가 105호|||80609
BBQ|상일점|127.171614|37.549775|BBQ|02-429-9282||서울특별시 강동구 상일동 276|||||||BBQ 상일점||||80609
BBQ|고덕점|127.15289|37.559229|BBQ|02-426-5802||서울 강동구 고덕1동 645-8|||||||BBQ 고덕점||||80609
BBQ|압구정점|127.03554|37.53192|BBQ|02-544-0070|서울특별시 강남구 압구정로 309||||||||BBQ 압구정점|B동 1층 110호 (압구정동,주구센터)|||80609
BBQ|교대본점|127.021286|37.485723|BBQ|02-584-9009|서울특별시 서초구 남부순환로 339길 63||||||||BBQ 교대본점|(서초동 1층)|||80609
BBQ|서초점|127.02153|37.504368|BBQ|02-549-2247||서울 서초구 반포동 740-17|||||||BBQ 서초점|1층|||80609
BBQ|신사점|127.025742|37.519667|BBQ|02-3444-0575||서울 강남구 신사동 561-22|||||||BBQ 신사점||||80609
BBQ|성수2점|127.048228|37.550288|BBQ|02-499-9464||서울 성동구 성수1가2동 13-78|||||||BBQ 성수2점||||80609
BBQ|교대역점|127.014699|37.494842|BBQ|02-3477-9282|서울특별시 서초구 서초중앙로24길 9||||||||BBQ 교대역점|(서초동,신우빌딩) 1층 10호|||80609
BBQ|서초2점|127.008499|37.487365|BBQ|02-582-1881||서울 서초구 서초동 1510-10|||||||BBQ 서초2점|화원그랑빌 108|||80609
BBQ|강일지구점|127.173816|37.565621|BBQ|02-429-0669|서울특별시 강동구 아리수로93길 27||||||||BBQ 강일지구점|202 (강일동,,2강일타워2층202호~203호)|||80609
BBQ|강남고속버스터미널점|127.006833|37.506435|BBQ|02-595-1330|서울특별시 서초구 신반포로 194||||||||BBQ 강남고속버스터미널점|강남고속버스터미널 (반포동,본관지층)|||80609
BBQ|용답답십리역점|127.052328|37.564323|BBQ|02-2241-9280||서울 성동구 용답동 56-11|||||||BBQ 용답답십리역점|1층|||80609
BBQ|동대문스타점|127.066299|37.573138|BBQ|0222429283|서울특별시 동대문구 한천로 133||||||||BBQ 동대문스타점|(답십리동) 1층|||80609
BBQ|반포중앙점|127.004468|37.51166|BBQ|02-533-9918|서울특별시 서초구 신반포로23길 41||||||||BBQ 반포중앙점|(잠원동,잠원상가) 121호 122호|||80609
BBQ|금호점|127.025115|37.54791|BBQ|02-2296-3515||서울 성동구 금호동4가 128|||||||BBQ 금호점||||80609
BBQ|마장점|127.042738|37.566264|BBQ|02-2234-9282|서울특별시 성동구 마장로 299||||||||BBQ 마장점|(마장동)|||80609
BBQ|행당점|127.032516|37.56109|BBQ|02-2299-6737|서울특별시 성동구 무학봉길 53-1||||||||BBQ 행당점|(하왕십리동) 1층|||80609
BBQ|방배본점|126.994877|37.484556|BBQ|02-597-1600||서울 서초구 방배1동 925-24|||||||BBQ 방배본점||||80609
BBQ|장안행복점|127.071211|37.581448|BBQ|02-2242-9283|서울특별시 동대문구 사가정로25길 60||||||||BBQ 장안행복점|(장안동) 1층|||80609
BBQ|옥수점|127.012376|37.542425|BBQ|02-2299-9635||서울 성동구 옥수동 243|||||||BBQ 옥수점|2층|||80609
BBQ|전농점/Cafe|127.060803|37.578086|BBQ|02-2244-6473||서울 동대문구 전농동 38-18|||||||BBQ 전농점/Cafe||||80609
BBQ|보광점|126.997477|37.526089|BBQ|02-749-8000||서울 용산구 보광동 258-9|||||||BBQ 보광점||||80609
BBQ|남산타운점|127.005659|37.547216|BBQ|02-2256-9292||서울 중구 신당동 844|||||||BBQ 남산타운점|남산타운5상가 215호|||80609
BBQ|왕십리행운점|127.025059|37.567822|BBQ|02-2281-9282|서울특별시 성동구 마장로 137||||||||BBQ 왕십리행운점|403동 1층 121호 (상왕십리동,텐즈힐)|||80609
BBQ|신당2점|127.016715|37.562752|BBQ|02-2234-1116|서울시 중구 다산로36길 11||||||||BBQ 신당2점|1층 (신당동) 304-585|||80609
BBQ|중랑역점|127.075349|37.592951|BBQ|02-435-9282|서울특별시 중랑구 중랑천로12길 45||||||||BBQ 중랑역점|(상봉동,지앤지타운1) 2층|||80609
BBQ|용두점|127.035729|37.576983|BBQ|02-959-9282|서울특별시 동대문구 정릉천동로 58||||||||BBQ 용두점|(용두동,롯데캐슬피렌체) (용두동,롯데캐슬피렌체 107호)|||80609
BBQ|사당점|126.98108|37.480527|BBQ|02-522-5788|서울특별시 동작구 동작대로9길 7||||||||BBQ 사당점|(사당동) 1층 (사당동)|||80609
BBQ|신당점|127.014855|37.563917|BBQ|02-2285-2811||서울 중구 무학동 58|||||||BBQ 신당점||||80609
BBQ|사당역점|126.981281|37.475699|BBQ|02-583-1627||서울 관악구 남현동 1061-59|||||||BBQ 사당역점||||80609
BBQ|이문동점|127.057361|37.591656|BBQ|02-959-5949||서울 동대문구 휘경동 183-386|||||||BBQ 이문동점|나호|||80609
BBQ|신내점|127.095433|37.602631|BBQ|02-433-9282|서울특별시 중랑구 신내로7가길 10||||||||BBQ 신내점|1층 (신내동)|||80609
BBQ|동대문패션타운점|127.012916|37.569316|BBQ|02-2256-6816|서울특별시 중구 마장로1길 28-11||||||||BBQ 동대문패션타운점|(신당동) 신당동,1층|||80609
BBQ|동대문점|127.006532|37.565875|BBQ|02-2272-0984||서울 중구 을지로6가 23-26|||||||BBQ 동대문점|지상1층|||80609
BBQ|이촌점|126.974635|37.520307|BBQ|02-796-7434|서울 용산구 이촌로75길 10-7||||||||BBQ 이촌점|105|||80609
BBQ|BBQ/성북스타점|127.021702|37.580508|BBQ|02-921-9273|서울특별시 성북구 보문로 57||||||||BBQ BBQ/성북스타점|(보문동7가) 1층|||80609
BBQ|종로6가점|127.006488|37.571731|BBQ|02-741-5067||서울 종로구 종로6가 138-1|||||||BBQ 종로6가점||||80609
BBQ|용산점|126.972348|37.523711|BBQ|02-798-9282||서울 용산구 용산동5가 24외 1필지 파크타워비14호 |||||||BBQ 용산점||||80609
BBQ|성북스타2호점|127.014995|37.579074|BBQ|02-3673-5582||서울 종로구 창신동 22-3|||||||BBQ 성북스타2호점|1층|||80609
BBQ|국방부점|126.974621|37.532877|BBQ|021-588-9282||서울 용산구 용산동3가 국방부 종합민원실 2층 스타카페 |||||||BBQ 국방부점||||80609
BBQ|낙성대점|126.966816|37.472781|BBQ|02-889-9292||서울 관악구 봉천11동 1640-8|||||||BBQ 낙성대점||||80609
BBQ|흑석점|126.96166|37.506372|BBQ|02-822-8924||서울 동작구 흑석동 86-103호 |||||||BBQ 흑석점||||80609
BBQ|행운점|126.960734|37.477638|BBQ|028759250|서울특별시 관악구 봉천로 567||||||||BBQ 행운점|1층 (봉천동)|||80609
BBQ|명동점|126.986226|37.561585|BBQ|02-318-4138|서울특별시 중구 명동8가길 22||||||||BBQ 명동점|(충무로2가,충무로패션몰리지상가) 3층|||80609
BBQ|월곡역점|127.04046|37.601828|BBQ|02-910-1888|서울특별시 성북구 화랑로 76||||||||BBQ 월곡역점|(하월곡동,코업스타클래스)|||80609
BBQ|봉천우성점|126.956794|37.485362|BBQ|02-871-3392||서울 관악구 봉천동 36-10|||||||BBQ 봉천우성점||||80609
BBQ|봉천중앙점|126.956559|37.489279|BBQ|02-889-8292||서울 관악구 봉천2동 1703|||||||BBQ 봉천중앙점|동아A상가 1층 A동 107호|||80609
BBQ|종암1동점|127.033089|37.599992|BBQ|02-924-9280||서울 성북구 종암동 84-39|||||||BBQ 종암1동점|1층|||80609
BBQ|묵동행복점|127.075542|37.614866|BBQ|02-977-9285|서울특별시 중랑구 중랑역로 242||||||||BBQ 묵동행복점|(묵동) 1층2호|||80609
BBQ|석계점|127.068998|37.61376|BBQ|02-965-4545||서울 성북구 석관동 10|||||||BBQ 석계점|두산A상가 126호|||80609
BBQ|종로본점|126.986585|37.568535|BBQ|02-725-9282|서울특별시 종로구 청계천로 81||||||||BBQ 종로본점|(관철동)|||80609
BBQ|돌곶이점|127.05214|37.609545|BBQ|02-911-3003||서울 성북구 장위동 66-323|||||||BBQ 돌곶이점||||80609
BBQ|성북스타3호점|127.017802|37.593856|BBQ|02-923-9282|서울특별시 성북구 동소문로23길 4||||||||BBQ 성북스타3호점|1층 (동선동4가)|||80609
BBQ|성신여대점|127.017802|37.593856|BBQ|02-923-9282|서울특별시 성북구 동소문로23길 4||||||||BBQ 성신여대점|(동선동4가)|||80609
BBQ|서울대점|126.955048|37.477543|BBQ|02-884-9282||서울 관악구 봉천7동 1609-5|||||||BBQ 서울대점|1층|||80609
BBQ|남대문점|126.977012|37.558307|BBQ|02-755-7774|서울특별시 중구 남대문시장4길 42-1||||||||BBQ 남대문점|(남창동)|||80609
BBQ|대학로점(치킨앤비어)|127.00081|37.584118|BBQ|02-3676-7792||서울 종로구 명륜동2가 22-2|||||||BBQ 대학로점(치킨앤비어)|도가빌딩 1층|||80609
BBQ|숭실대점|126.95187|37.500321|BBQ|02-812-9282||서울 동작구 상도1동 347|||||||BBQ 숭실대점||||80609
BBQ|인사동점|126.984892|37.571485|BBQ|02-732-5316|서울특별시 종로구 인사동3길 37||||||||BBQ 인사동점|(인사동)|||80609
BBQ|길음역점|127.023606|37.602924|BBQ|02-942-9282|서울특별시 성북구 동소문로 248||||||||BBQ 길음역점|(길음동,삼부아파트) 102동 1층 4호,5호|||80609
BBQ|명륜점|126.996704|37.585489|BBQ|02-742-4442||서울 종로구 명륜3가 2~160 53|||||||BBQ 명륜점|유림회관부속동1층 20|||80609
BBQ|만리점|126.963361|37.549439|BBQ|02-715-6112||서울 마포구 공덕동 7-249|||||||BBQ 만리점||||80609
BBQ|안국점|126.989414|37.58121|BBQ|02-745-1676|서울특별시 종로구 창덕궁길 84||||||||BBQ 안국점|(원서동)|||80609
BBQ|상도2점|126.947546|37.506211|BBQ|02-827-0092||서울 동작구 상도동 17-62|||||||BBQ 상도2점||||80609
BBQ|서울대캠퍼스점|126.950408|37.454408|BBQ|02-3285-6690||서울 관악구 신림동 산56-1|||||||BBQ 서울대캠퍼스점|서울대공과대학 해동관지하1층|||80609
BBQ|원효로점|126.951341|37.53251|BBQ|02-701-0919||서울 용산구 원효로4가 118-3|||||||BBQ 원효로점|영천빌딩1층|||80609
BBQ|상도점|126.94346|37.497633|BBQ|02-823-9282|서울특별시 동작구 양녕로 184||||||||BBQ 상도점|(상도동) 1층|||80609
BBQ|정릉중앙점|127.01203|37.602152|BBQ|02-913-4235||서울 성북구 정릉동 587|||||||BBQ 정릉중앙점|정릉꿈의그린 2단지 상가|||80609
BBQ|서울대글로벌공학관점|126.949332|37.452164|BBQ|02-878-6690|서울특별시 관악구 관악로 1||||||||BBQ 서울대글로벌공학관점|서울대학교 39-218 (신림동,글로벌공학교육센터)|||80609
BBQ|공릉점|127.078323|37.627268|BBQ|02-949-9282|서울특별시 노원구 공릉로 199||||||||BBQ 공릉점|103 (공릉동)|||80609
BBQ|마포도화점|126.951102|37.539077|BBQ|02-701-9992||서울 마포구 도화동 7-20|||||||BBQ 마포도화점||||80609
BBQ|청룡점|126.94124|37.479394|BBQ|02-871-5668||서울 관악구 봉천동 1529-67|||||||BBQ 청룡점||||80609
BBQ|길음점|127.022496|37.609808|BBQ|02-909-0101||서울 성북구 길음동 1170|||||||BBQ 길음점||||80609
BBQ|마포공덕점|126.954307|37.547854|BBQ|02-712-9282|서울특별시 마포구 마포대로 156||||||||BBQ 마포공덕점|(공덕동,공덕푸르지오시티 1층 110호)|||80609
BBQ|성북장위점|127.048414|37.622868|BBQ|02-912-3357|서울특별시 성북구 월계로40길 7||||||||BBQ 성북장위점|(장위동,센트럴타운) 105호|||80609
BBQ|여의도파라다이스점(cafe/1명변)|126.941578|37.522836|BBQ|02-761-3827||서울 영등포구 여의도동 86|||||||BBQ 여의도파라다이스점(cafe/1명변)|한강둔치|||80609
BBQ|노량진점|126.938343|37.512382|BBQ|02-816-9282|서울특별시 동작구 노량진로8길 53||||||||BBQ 노량진점|(노량진동) 1층|||80609
BBQ|신림중앙점|126.936975|37.469209|BBQ|02-883-9282|서울특별시 관악구 호암로24길 68||||||||BBQ 신림중앙점|(신림동,지하1층)|||80609
BBQ|신림점|126.935882|37.471344|BBQ|02-877-9282|서울특별시 관악구 신림로 122||||||||BBQ 신림점|(신림동,1층)|||80609
BBQ|독립문점|126.959864|37.570619|BBQ|02-363-2494||서울 서대문구 영천동 69-130|||||||BBQ 독립문점||||80609
BBQ|정릉행복점|127.008325|37.611681|BBQ|02-941-9285|서울특별시 성북구 보국문로 83-1||||||||BBQ 정릉행복점|(정릉동) 1층 (주)엘와이에프앤비|||80609
BBQ|효자점|126.968366|37.581235|BBQ|02-723-3785||서울 종로구 옥인동 92|||||||BBQ 효자점||||80609
BBQ|여의도점|126.933935|37.523263|BBQ|02-786-6336|서울특별시 영등포구 국제금융로7길 32||||||||BBQ 여의도점|(여의도동,1층3호)|||80609
