##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@복지서비스
탄현우리2요양원||126.76285676213566|37.68951288780896|복지서비스|031-9191107|경기도 고양시 일산서구 산현로 11||노인장기요양시설||||||탄현우리2요양원|5층 (탄현동,부건프라자)|||200100
우리주간보호센터||126.76285676213566|37.68951288780896|복지서비스|031-9191107|경기도 고양시 일산서구 산현로 11||노인장기요양시설||||||우리주간보호센터|501호 (탄현동,부건프라자)|||200100
고양시문촌7종합사회복지관||126.75516479189663|37.674490509920645|복지서비스|031-9164071|경기도 고양시 일산서구 킨텍스로 340||사회복지시설||||||고양시문촌7종합사회복지관|(주엽동)|||200100
문촌7장애인주간보호센터||126.75516479189663|37.674490509920645|복지서비스|031-9224072|경기도 고양시 일산서구 킨텍스로 340||사회복지시설||||||문촌7장애인주간보호센터|(주엽동,고양시문촌7종합사회복지관 2층)|||200100
꿈나무의집||126.8026649780453|37.71710195475798|복지서비스|031-9773452|경기도 고양시 일산동구 은마길79번길 113||사회복지시설||||||꿈나무의집|(설문동)|||200100
나누미실버||126.7624896544|37.689440071|복지서비스|031-9152014|경기도 고양시 일산서구 산현로 7||노인장기요양시설|||||주|나누미실버(주)|(탄현동,풍성프라자 702호)|||200100
토비아의/집||126.76532129454435|37.69319739955764|복지서비스|031-9122128||경기도 고양시 일산구 탄현동 1485|사회복지시설||||||토비아의 집|경남A 102-101|||200100
탄현우리주간보호센터||126.7626336955433|37.68977912766924|복지서비스|031-9191104|경기도 고양시 일산서구 산현로17번길 7-14||노인장기요양시설||||||탄현우리주간보호센터|2,5,6층 (탄현동,파워프라자)|||200100
탄현우리요양원||126.7626336955433|37.68977912766924|복지서비스|031-9191104|경기도 고양시 일산서구 산현로17번길 7-14||사회복지시설||||||탄현우리요양원|2층 (탄현동,파워1프라자)|||200100
가나/방문요양센터||126.7540059371|37.6725455912|복지서비스|031-9230885|경기도 고양시 일산서구 중앙로 1493||노인장기요양시설||||||가나 방문요양센터|상가동 2098호 (주엽동,문촌마을)|||200100
사임당실버케어||126.75400593705015|37.67254559122736|복지서비스|031-8111213|경기도 고양시 일산서구 중앙로 1493||노인장기요양시설||||||(A)사임당실버케어|2059호 (주엽동,문촌마을 상가동)|||200100
애덕노인복지센터||126.76797383316858|37.69630200054954|복지서비스|031-9152736|경기도 고양시 일산서구 현중로 64||노인장기요양시설||||||애덕노인복지센터|606동 1302호 (탄현동,탄현마을6단지)|||200100
탄현소망주간보호센터||126.7619411119|37.6893776986|복지서비스|031-9121441|경기도 고양시 일산서구 산현로 1||노인장기요양시설||||||탄현소망주간보호센터|(탄현동,대윤프라자 601호,701호)|||200100
예닮아동발달센터||126.7630109811|37.6909295306|복지서비스|031-9114285|경기도 고양시 일산서구 일현로 42||사회서비스제공기관||||||예닮아동발달센터|302호 (탄현동,탄현프라자)|||200100
참사랑아동발달상담센터|일산서구점|126.7630109811|37.6909295306|복지서비스|031-9167575|경기도 고양시 일산서구 일현로 42||사회서비스제공기관||||||참사랑아동발달상담센터 일산서구점|302호 (탄현동,탄현프라자)|||200100
순애노인전문요양원||126.87383557757806|37.71287132326825|복지서비스|031-9628360|경기도 고양시 덕양구 고골길178번길 73||노인장기요양시설||||||순애노인전문요양원|(관산동)|||200100
순애시니어타운||126.87383557757806|37.71287132326825|복지서비스|031-9628360|경기도 고양시 덕양구 고골길178번길 73||사회복지시설||||||순애시니어타운|(관산동)|||200100
파인밸리/전문요양원||126.87383557757806|37.71287132326825|복지서비스|031-9628360|경기도 고양시 덕양구 고골길178번길 73||사회복지시설||||||파인밸리 전문요양원|(관산동)|||200100
나누미/실버케어||126.76169443314356|37.68993580498806|복지서비스|031-9172014|경기도 고양시 일산서구 일현로 29||노인장기요양시설||||||나누미 실버케어|504호 (탄현동,예일프라자)|||200100
탄현주간보호센터||126.76185236496353|37.69018479314197|복지서비스|031-9113998|경기도 고양시 일산서구 일현로 31||노인장기요양시설||||||탄현주간보호센터|(탄현동,평강빌딩 4,5층)|||200100
행복한요양원||126.7627595404|37.6915597075|복지서비스|070-82248507|경기도 고양시 일산서구 일현로 47||노인장기요양시설||||||행복한요양원|7~8층 (탄현동,예일큰프라자)|||200100
행복한요양원||126.7627595404|37.6915597075|복지서비스|031-9231107|경기도 고양시 일산서구 일현로 47||사회복지시설||||||행복한요양원|7~8층 (탄현동,예일큰프라자)|||200100
일산휴주야간보호센터||126.7627595404|37.6915597075|복지서비스|031-9111513|경기도 고양시 일산서구 일현로 47||노인장기요양시설||||||일산휴주야간보호센터|401,402호 (탄현동,예일 큰프라자)|||200100
성심노인복지센터||126.7582053084|37.6848544092|복지서비스|031-9146283|경기도 고양시 일산서구 성저로 102-11||노인장기요양시설||||||성심노인복지센터|1층 (대화동)|||200100
에스앤에이치/메디누리/요양원||126.76300320015649|37.69194941851172|복지서비스|031-9108886|경기도 고양시 일산서구 일현로 53-0||사회복지시설||||||주식회사 에스앤에이치 메디누리 요양원|메디누리빌딩 6-8층탄현동,메디누리|||200100
에스앤에이치메디누리요양원||126.76300320015649|37.69194941851172|복지서비스|031-9108886|경기도 고양시 일산서구 일현로 53||노인장기요양시설||||||주식회사 에스앤에이치메디누리요양원|(탄현동,(6~8층))|||200100
서원노인복지센터||126.75477646895612|37.67813325431196|복지서비스|031-9232358|경기도 고양시 일산서구 대산로 213||노인장기요양시설||||||(주)서원노인복지센터|202호 (대화동,중앙프라자)|||200100
포도나무요양원||126.7621029328|37.6912484493|복지서비스|031-8180222|경기도 고양시 일산서구 일현로41번길 8-1||노인장기요양시설||||||포도나무요양원|3층 (탄현동,대림프라자)|||200100
늘사랑/요양원||126.85594343359567|37.720015351528176|복지서비스|031-9628372|경기도 고양시 덕양구 내유길 64-15||노인장기요양시설||||||늘사랑 요양원|(내유동)|||200100
우리사랑재가장기요양파견기관||126.7519977602|37.6710637824|복지서비스|070-82533040|경기도 고양시 일산서구 킨텍스로 289||노인장기요양시설||||||우리사랑재가장기요양파견기관|4층 (대화동,복음빌딩)|||200100
한국아동발달일산센터||126.7644223304|37.6949398937|복지서비스|031-9217577|경기도 고양시 일산서구 일현로 89||사회서비스제공기관|||||한국아동발달센터부설기관|한국아동발달일산센터(한국아동발달센터부설기관)|5층 (탄현동,월드스타프라자)|||200100
한울그룹홈||126.75393183253871|37.6785099053238|복지서비스|031-9193598|경기도 고양시 일산서구 대산로 223||사회복지시설||||||한울그룹홈|16-10 101호|||200100
스마일시니어/사랑과섬김/재가장기요양기관||126.75580793|37.6830078748|복지서비스|031-9948255|경기도 고양시 일산서구 일산로 662||노인장기요양시설||||||스마일시니어 사랑과섬김 재가장기요양기관|502-1호 (대화동,하나로프라자)|||200100
참좋은집||126.79692993871463|37.71731926099366|복지서비스|031-9752842|경기도 고양시 일산동구 고봉로770번길 211-1||노인장기요양시설||||||참좋은집|1층 (성석동,참좋은집)|||200100
참좋은집/가정봉사원파견센터||126.79692993871463|37.71731926099366|복지서비스|031-9752842|경기도 고양시 일산동구 고봉로770번길 211-1||사회복지시설||||||참좋은집 가정봉사원파견센터|(성석동)|||200100
감돌역사문화연구회||126.75580793|37.6830078748|복지서비스|070-42456409|경기도 고양시 일산서구 일산로 662||사회서비스제공기관||||||(사)감돌역사문화연구회|4층 402호 (대화동,하나로플라자)|||200100
쉴가||126.75589261178274|37.68345853812606|복지서비스|070-43070692|경기도 고양시 일산서구 성저로42번길 64||사회복지시설||||||쉴가|(대화동)|||200100
나너우리센터||126.82073336369355|37.723361929851286|복지서비스|031-9684180|경기도 고양시 일산동구 문원길170번길 103-33||사회복지시설||||||나너우리센터|설문동|||200100
사랑방요양센터||126.75511879599878|37.68296680296473|복지서비스|031-9196606||경기도 고양시 일산서구 대화동 장성마을3단지아파트 306동 104호 |노인장기요양시설||||||사랑방요양센터||||200100
카리스요양원||126.80274333080524|37.72006087566685|복지서비스|031-9769884|경기도 고양시 일산동구 은마길 163-40||노인장기요양시설||||||카리스요양원|(설문동)|||200100
참좋은집||126.80274333080524|37.72006087566685|복지서비스|031-9752842|경기도 고양시 일산동구 은마길 163-40||노인장기요양시설||||||참좋은집|(설문동)|||200100
참좋은/우리집요양원||126.80274333080524|37.72006087566685|복지서비스|031-9752842|경기도 고양시 일산동구 은마길 163-40||사회복지시설||||||참좋은 우리집요양원|설문동|||200100
한빛방문요양센터||126.75191987482349|37.676754191569295|복지서비스|031-9190694|경기도 고양시 일산서구 강성로232번길 27||노인장기요양시설||||||한빛방문요양센터|103 (대화동)|||200100
베스트맘||126.7517754511|37.6765520689|복지서비스|031-9233710|경기도 고양시 일산서구 강성로232번길 21||사회서비스제공기관||||||베스트맘|102호 (대화동)|||200100
맑은/샘||126.78997533707002|37.71562406253753|복지서비스|031-9774454|경기도 고양시 일산동구 고봉로658번길 13||사회복지시설||||||맑은 샘|성석동|||200100
비지팅엔젤스|일산서구지점|126.75131890027356|37.676129449886425|복지서비스|031-9155030|경기도 고양시 일산서구 강성로232번길 7-4||노인장기요양시설||||||비지팅엔젤스 일산서구지점|(대화동)|||200100
대화노인주간보호센터||126.7540545499|37.6825429316|복지서비스|031-9129972|경기도 고양시 일산서구 일산로 676||노인장기요양시설||||||대화노인주간보호센터|4층 (대화동)|||200100
천사케어||126.75065509652187|37.6753135651325|복지서비스|031-9187373|경기도 고양시 일산서구 중앙로 1542||노인장기요양시설||||||(고양)천사케어|328호 (대화동,신동아노블타워)|||200100
복이든/요양원||126.7531419754|37.6815103082|복지서비스|031-9178500|경기도 고양시 일산서구 일산로 690||사회복지시설||||||복이든 요양원|(대화동)|||200100
더나은복지센터||126.7565183925|37.6876223393|복지서비스|031-9945013|경기도 고양시 일산서구 대수길 297||노인장기요양시설||||||더나은복지센터|(대화동)|||200100
일산노인재가센터||126.75065509652187|37.6753135651325|복지서비스|070-77961117|경기도 고양시 일산서구 중앙로 1542||노인장기요양시설||||||일산노인재가센터|708호 (대화동,신동아노블타워)|||200100
일산노인복지센터||126.7544110684901|37.68443932788347|복지서비스|031-9121232|경기도 고양시 일산서구 성저로70번길 10-9||노인장기요양시설||||||일산노인복지센터|(대화동)|||200100
