##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BHC치킨
BHC치킨|용인유림점|||BHC치킨|031-335-9982||경기 용인시 처인구 유방동 245-1|||||||BHC치킨 용인유림점|설화빌라 101호|||80615
BHC치킨|용인한보라점|||BHC치킨|031-287-5568||경기 용인시 기흥구 보라동 612-6|||||||BHC치킨 용인한보라점||||80615
BHC치킨앤비어|용평선수촌점|||BHC치킨|033-333-2333||강원 평창군 대관령면 수하리 154|맥주판매||||||BHC치킨앤비어 용평선수촌점||||80615
BHC치킨앤비어|용현행복점|||BHC치킨|032-882-9095|인천 남구 용현동 독정이로 42||맥주판매||||||BHC치킨앤비어 용현행복점|1층 101호|||80615
BHC치킨앤비어|우면점|||BHC치킨|02-577-9092||서울 서초구 양재동 111-5|맥주판매||||||BHC치킨앤비어 우면점|1층|||80615
BHC치킨앤비어|우석대점|||BHC치킨|063-291-2200|전북 완주군 삼례읍 동학로 102||맥주판매||||||BHC치킨앤비어 우석대점||||80615
BHC치킨|우송대보건대점|||BHC치킨|0426255050||대전 동구 자양동 104-2|||||||BHC치킨 우송대보건대점|1층|||80615
BHC치킨|우장산역점|||BHC치킨|02-2662-9234|서울특별시 강서구 강서로45라길 18||||||||BHC치킨 우장산역점|(내발산동)|||80615
BHC치킨|우정점|||BHC치킨|052-244-9993|울산광역시 중구 명륜로 72||||||||BHC치킨 우정점|(우정동)|||80615
BHC치킨앤비어|우정혁신점|||BHC치킨|052-244-8392||울산 중구 유곡동 470-4|맥주판매||||||BHC치킨앤비어 우정혁신점|101호|||80615
BHC치킨|운암점(오산)|||BHC치킨|031-375-9231||경기 오산시 오산동 919-17|||||||BHC치킨 운암점(오산)|중앙스포츠빌딩 109호|||80615
BHC치킨|운정산내점|||BHC치킨|031-941-1005||경기 파주시 목동동 971|||||||BHC치킨 운정산내점||||80615
BHC치킨|운정한빛점|||BHC치킨|031-957-8292|경기도 파주시 와석순환로 87||||||||BHC치킨 운정한빛점|(야당동,한빛마을6단지)|||80615
BHC치킨|울릉도점|||BHC치킨|054-791-7100|경북 울릉군 울릉읍 도동2길 83-1||||||||BHC치킨 울릉도점||||80615
BHC치킨|울산/신정점|||BHC치킨|052-258-9953||울산 남구 신정동 1903|||||||BHC치킨 울산/신정점|양우내안에팰리스 1층 103호|||80615
BHC치킨앤비어|울산남목점|||BHC치킨|052-990-9999||울산 동구 동부동 201-101|맥주판매||||||BHC치킨앤비어 울산남목점||||80615
BHC치킨앤비어|울산남외점|||BHC치킨|052-282-9949||울산 중구 남외동 457-1|맥주판매||||||BHC치킨앤비어 울산남외점||||80615
BHC치킨|울산달동점|||BHC치킨|052-256-2040||울산 남구 달동 1394-15|||||||BHC치킨 울산달동점||||80615
BHC치킨앤비어|울산대공원점|||BHC치킨|010-5111-8111|울산광역시 남구 대공원로 94||맥주판매||||||BHC치킨앤비어 울산대공원점|(옥동) 1층|||80615
BHC치킨앤비어|울산대점|||BHC치킨|052-222-9244|울산광역시 남구 대학로33번길 17||맥주판매||||||BHC치킨앤비어 울산대점|(무거동)|||80615
BHC치킨|울산매곡점|||BHC치킨|0522960700|울산광역시 북구 신천로 60||||||||BHC치킨 울산매곡점|(매곡동,매곡휴먼시아) 상가동 2층 203호 (매곡동,매곡휴먼시아)|||80615
BHC치킨|울산메르디앙점|||BHC치킨|052-294-9290||울산 북구 매곡동 815-26|||||||BHC치킨 울산메르디앙점||||80615
BHC치킨|울산방어진점(2)|||BHC치킨|052-234-3392||울산 동구 방어동 611-5|||||||BHC치킨 울산방어진점(2)||||80615
BHC치킨앤비어|울산범서점|||BHC치킨|052-245-1922|울산 울주군 범서읍 대리2길 41||맥주판매||||||BHC치킨앤비어 울산범서점|(구영리) 103호|||80615
BHC치킨|울산삼산점|||BHC치킨|052-256-3407|울산 남구 달동 왕생로86번길 30||||||||BHC치킨 울산삼산점|상가-102|||80615
BHC치킨앤비어|울산성안점(2)(비어존)|||BHC치킨|052-246-9945|울산광역시 중구 함월20길 4||맥주판매||||||BHC치킨앤비어 울산성안점(2)(비어존)|(성안동)|||80615
BHC치킨앤비어|울산신정푸르지오점|||BHC치킨|052-266-1676|울산광역시 남구 팔등로 60-1||맥주판매||||||BHC치킨앤비어 울산신정푸르지오점|(신정동)|||80615
BHC치킨|울산야음2호점|||BHC치킨|052-256-5593|울산 남구 야음동 수암로 261||||||||BHC치킨 울산야음2호점|1층|||80615
BHC치킨앤비어|울산야음수암점|||BHC치킨|052-265-2442||울산 남구 야음동 717-8|맥주판매||||||BHC치킨앤비어 울산야음수암점||||80615
BHC치킨앤비어|울산언양점|||BHC치킨|052-264-9930|울산광역시 울주군 삼남면 서상평길 45-16||맥주판매||||||BHC치킨앤비어 울산언양점||||80615
BHC치킨앤비어|울산장현점|||BHC치킨|052-285-0292|울산광역시 중구 종가로 745||맥주판매||||||BHC치킨앤비어 울산장현점|(장현동) 1층 (장현동)|||80615
BHC치킨앤비어|울산전하점|||BHC치킨|052-233-4521||울산 동구 전하1동 619-3|맥주판매||||||BHC치킨앤비어 울산전하점||||80615
BHC치킨앤비어|울산정자점|||BHC치킨|052-293-5566|울산광역시 북구 정자1길 99-1||맥주판매||||||BHC치킨앤비어 울산정자점|(정자동)|||80615
BHC치킨앤비어|울산천곡점|||BHC치킨|052-282-3610||울산 북구 천곡동 418-18|맥주판매||||||BHC치킨앤비어 울산천곡점|B동 103호|||80615
BHC치킨|울산태화점|||BHC치킨|052-223-3698|울산광역시 중구 태화로 150||||||||BHC치킨 울산태화점|(태화동)|||80615
BHC치킨앤비어|울산화봉점|||BHC치킨|052-288-7886|울산광역시 북구 상방로 78-1||맥주판매||||||BHC치킨앤비어 울산화봉점|(화봉동,1층)|||80615
BHC치킨앤비어|울산화정점|||BHC치킨|052-252-1556||울산 동구 일산동 535-21|맥주판매||||||BHC치킨앤비어 울산화정점||||80615
BHC치킨|울진북면점|||BHC치킨|054-781-9992|경북 울진군 북면 덕구온천로 46-2||||||||BHC치킨 울진북면점|(로즈마리)|||80615
BHC치킨앤비어|울진읍점|||BHC치킨|054-781-9299||경북 울진군 울진읍 읍내리 315-3|맥주판매||||||BHC치킨앤비어 울진읍점||||80615
BHC치킨|울진후포점|||BHC치킨|054-788-5558|경북 울진군 후포면 후포로 30||||||||BHC치킨 울진후포점||||80615
BHC치킨|원당점|||BHC치킨|031-966-3908|경기 고양시 덕양구 호국로 851||||||||BHC치킨 원당점|(성사동) 1층|||80615
BHC치킨|원앙행복점|||BHC치킨|042-541-9298||대전 서구 관저1동 1845|||||||BHC치킨 원앙행복점||||80615
BHC치킨앤비어|원종2동점|||BHC치킨|032-683-8592||경기 부천시 오정구 원종동 206-3|맥주판매||||||BHC치킨앤비어 원종2동점||||80615
BHC치킨앤비어|원주/흥업점|||BHC치킨|033-765-5710|강원 원주시 흥업면 세동길 10-22||맥주판매||||||BHC치킨앤비어 원주/흥업점||||80615
BHC치킨|원주개운한신점|||BHC치킨|033-761-9599||강원 원주시 개운동 444-9|||||||BHC치킨 원주개운한신점|1층|||80615
BHC치킨|원주단계대박점|||BHC치킨|033-748-5592||강원 원주시 단계동 809|||||||BHC치킨 원주단계대박점|벽산아파트상가 103호|||80615
BHC치킨|원주단관점|||BHC치킨|033-735-9282||강원 원주시 단구동 청솔4차아파트 401-404|||||||BHC치킨 원주단관점|상가 109호|||80615
BHC치킨앤비어|원주메가박스점(가칭)|||BHC치킨|010-5048-2899||강원 원주시 단계동 873|맥주판매||||||BHC치킨앤비어 원주메가박스점(가칭)||||80615
BHC치킨앤비어|원주반곡카페점|||BHC치킨|033-745-1305||강원 원주시 반곡동 1805|맥주판매||||||BHC치킨앤비어 원주반곡카페점|아이파크아파트상가 104|||80615
BHC치킨앤비어|원주오크밸리점(가치)|||BHC치킨|033-732-5756||강원 원주시 지정면 월송리 1016|맥주판매||||||BHC치킨앤비어 원주오크밸리점(가치)|오크밸리 콘도D동 B1층|||80615
BHC치킨앤비어|원주우산점|||BHC치킨|033-743-9295||강원 원주시 우산동 818|맥주판매||||||BHC치킨앤비어 원주우산점|한라비발디아파트상가 106|||80615
BHC치킨|원주원동점|||BHC치킨|033-761-6690|강원 원주시 원동 무실로 119-2||||||||BHC치킨 원주원동점|원동아파트상가 102호|||80615
BHC치킨|원주태장점|||BHC치킨|033-735-8292||강원 원주시 태장동 1381-9|||||||BHC치킨 원주태장점||||80615
BHC치킨앤비어|원주혁신도시점|||BHC치킨|0337478255||강원도 원주시 반곡동 1910-2|맥주판매||||||BHC치킨앤비어 원주혁신도시점|수림스퀘어 108호|||80615
BHC치킨|원흥점|||BHC치킨|031-962-5567||경기 고양시 덕양구 도내동 25-4|||||||BHC치킨 원흥점|원흥동상가 108|||80615
BHC치킨앤비어|월계점|||BHC치킨|02-900-0616||서울 도봉구 창3동 492-31|맥주판매||||||BHC치킨앤비어 월계점|1층|||80615
BHC치킨앤비어|월곡점|||BHC치킨|02-918-9289|서울특별시 성북구 오패산로3길 83||맥주판매||||||BHC치킨앤비어 월곡점|(하월곡동) 1층,2층,3층,지하 (전체) (하월곡동,96-1,96-100)|||80615
BHC치킨앤비어|월미점|||BHC치킨|032-765-9289|인천광역시 중구 월미로248번길 5-1||맥주판매||||||BHC치킨앤비어 월미점|(북성동1가)|||80615
BHC치킨|월영점|||BHC치킨|055-241-0990|경남 창원시 마산합포구 월영북15길 34||||||||BHC치킨 월영점|(홍문동)|||80615
BHC치킨|월평갈마점|||BHC치킨|042-487-9285|대전 서구 갈마동 신갈마로 235||||||||BHC치킨 월평갈마점|1층-102|||80615
BHC치킨앤비어|위례점|||BHC치킨|031-751-5575|경기도 성남시 수정구 위례순환로4길 36||맥주판매||||||BHC치킨앤비어 위례점|(창곡동)|||80615
BHC치킨|위례중앙점|||BHC치킨|031-751-5576|경기도 성남시 수정구 위례서일로1길 8-9||||||||BHC치킨 위례중앙점|(창곡동)|||80615
BHC치킨|유가점|||BHC치킨|053-617-8864|대구광역시 달성군 유가면 테크노중앙대로6길 16-14||||||||BHC치킨 유가점||||80615
BHC치킨앤비어|유천점|||BHC치킨|053-637-9944|대구광역시 달서구 월배로 51||맥주판매||||||BHC치킨앤비어 유천점|(유천동,진천역AK그랑폴리스 1층)|||80615
BHC치킨앤비어|유천태평2호점|||BHC치킨|042-534-9982||대전 중구 유천동 211-1|맥주판매||||||BHC치킨앤비어 유천태평2호점||||80615
BHC치킨|유한대점|||BHC치킨|032-344-0888||경기 부천시 원미구 역곡동 246-8|||||||BHC치킨 유한대점||||80615
BHC치킨|은평뉴타운점|||BHC치킨|02-385-8292||서울 은평구 진관동 13|||||||BHC치킨 은평뉴타운점|1층|||80615
BHC치킨앤비어|은평이마트점|||BHC치킨|02-359-5092||서울 은평구 응암동 89-12|맥주판매||||||BHC치킨앤비어 은평이마트점||||80615
BHC치킨|은평증산점|||BHC치킨|02-303-4832||서울 은평구 신사동 350-26|||||||BHC치킨 은평증산점||||80615
BHC치킨앤비어|을왕리점|||BHC치킨|032-751-9925|인천광역시 중구 용유서로 350||맥주판매||||||BHC치킨앤비어 을왕리점|1층 (을왕동)|||80615
BHC치킨|음봉초원점|||BHC치킨|041-533-9909||충남 아산시 음봉면 덕지리 32-5|||||||BHC치킨 음봉초원점||||80615
BHC치킨앤비어|음성대소점|||BHC치킨|043-883-9949|충북 음성군 대소면 오산로 34||맥주판매||||||BHC치킨앤비어 음성대소점||||80615
BHC치킨|응암점|||BHC치킨|02-372-1100||서울 은평구 응암동 597-9|||||||BHC치킨 응암점||||80615
BHC치킨|응암행복점|||BHC치킨|02-309-9292||서울 은평구 응암동 752-22|||||||BHC치킨 응암행복점||||80615
BHC치킨앤비어|의성점|||BHC치킨|054-834-9972|경북 의성군 의성읍 군청길 49||맥주판매||||||BHC치킨앤비어 의성점||||80615
BHC치킨|의왕갈뫼점|||BHC치킨|031-426-9911||경기 의왕시 내손동 751|||||||BHC치킨 의왕갈뫼점|메트로주차빌딩103호|||80615
BHC치킨|의왕부곡점|||BHC치킨|031-461-1020||경기 의왕시 삼동 150-37|||||||BHC치킨 의왕부곡점||||80615
BHC치킨|의왕오전점|||BHC치킨|031-429-9688|경기 안양시 동안구 호계동 포도원로 17||||||||BHC치킨 의왕오전점||||80615
BHC치킨앤비어|의왕포일점|||BHC치킨|031-425-3232||경기 의왕시 포일동 포일동 661-1|맥주판매||||||BHC치킨앤비어 의왕포일점||||80615
BHC치킨|의정부2동점|||BHC치킨|031-877-9992||경기 의정부시 가능1동 667-20|||||||BHC치킨 의정부2동점|1층|||80615
BHC치킨|의정부녹양점|||BHC치킨|0318752212||경기도 의정부시 녹양동 80|||||||BHC치킨 의정부녹양점|현대상가 102호|||80615
BHC치킨|의정부용현점|||BHC치킨|031-853-9953|경기도 의정부시 오목로35번길 38||||||||BHC치킨 의정부용현점|(용현동)|||80615
BHC치킨|의정부중앙점|||BHC치킨|031-873-9995|경기도 의정부시 둔야로 45||||||||BHC치킨 의정부중앙점|1층 104호 (의정부동)|||80615
BHC치킨앤비어|이대목동점|||BHC치킨|02-2062-7792|서울특별시 양천구 목동동로 437||맥주판매||||||BHC치킨앤비어 이대목동점|103 (목동,향도드림네스트)|||80615
BHC치킨|이대역점(점명변,마포염리점)|||BHC치킨|02-6338-3222||서울 마포구 염리동 9-107|||||||BHC치킨 이대역점(점명변,마포염리점)||||80615
BHC치킨|이도점|||BHC치킨|064-758-0082|제주특별자치도 제주시 신설로 42||||||||BHC치킨 이도점|(아라이동,1층)|||80615
BHC치킨|이매점|||BHC치킨|031-702-3693|경기 성남시 분당구 이매동 성남대로779번길 54||||||||BHC치킨 이매점|103호|||80615
BHC치킨|이문점|||BHC치킨|02-959-9912||서울 동대문구 이문동 255-153|||||||BHC치킨 이문점||||80615
BHC치킨앤비어|이서혁신도시점(3)|||BHC치킨|063-228-8444|전북 완주군 이서면 반교로 99||맥주판매||||||BHC치킨앤비어 이서혁신도시점(3)|303호|||80615
BHC치킨|이수점(명변)|||BHC치킨|02-596-8892|서울특별시 동작구 사당로27길 16||||||||BHC치킨 이수점(명변)|(사당동)|||80615
BHC치킨|이시아폴리스점|||BHC치킨|053-982-9992|대구광역시 동구 팔공로36길 2||||||||BHC치킨 이시아폴리스점|(불로동)|||80615
BHC치킨|이천대월점|||BHC치킨|031-634-9933||경기 이천시 부발읍 대월면 초지리 296-3|||||||BHC치킨 이천대월점||||80615
BHC치킨앤비어|이천마장점|||BHC치킨|031-634-9298||경기 이천시 마장면 회억리 229-1|맥주판매||||||BHC치킨앤비어 이천마장점||||80615
BHC치킨|이천중앙점|||BHC치킨|031-638-8866|경기도 이천시 증신로153번길 25||||||||BHC치킨 이천중앙점|(증포동,이천중앙침례교회)|||80615
BHC치킨앤비어|이천증포점|||BHC치킨|031-637-6282|경기도 이천시 이섭대천로1419번길 69-2||맥주판매||||||BHC치킨앤비어 이천증포점|(증포동)|||80615
BHC치킨|이천창전점|||BHC치킨|031-631-7477|경기 이천시 창전동 애련정로 151||||||||BHC치킨 이천창전점|(창전동)|||80615
BHC치킨앤비어|이천테르메덴점|||BHC치킨|031-645-2000|경기 이천시 호법면 모가면 사실로 984||맥주판매||||||BHC치킨앤비어 이천테르메덴점|이천테르메덴|||80615
BHC치킨앤비어|이천하이닉스점|||BHC치킨|0316319262|경기도 이천시 부발읍 경충대로 2275||맥주판매||||||BHC치킨앤비어 이천하이닉스점||||80615
BHC치킨|이촌점(17년)|||BHC치킨|02-702-3006||서울 용산구 이촌동 206-27|||||||BHC치킨 이촌점(17년)|시범상가 102호|||80615
BHC치킨|익산동부오거리점|||BHC치킨|063-854-5558|전북 익산시 영등동 선화로 341||||||||BHC치킨 익산동부오거리점|1층 (영등동)|||80615
BHC치킨|익산모현2호점|||BHC치킨|063-843-9288|전북 익산시 고현로14길 22||||||||BHC치킨 익산모현2호점|(모현동1가)|||80615
BHC치킨앤비어|익산모현배산점|||BHC치킨|063-853-4500|전북 익산시 선화로 1길 113-2||맥주판매||||||BHC치킨앤비어 익산모현배산점|(모현동2가)|||80615
BHC치킨앤비어|익산부송점|||BHC치킨|063-833-3692|전북 익산시 부송로 64-25||맥주판매||||||BHC치킨앤비어 익산부송점|1층 (부송동)|||80615
BHC치킨|익산신동원대점|||BHC치킨|063-856-4600|전북 익산시 신동 신동로 143||||||||BHC치킨 익산신동원대점|(신동,1층)|||80615
BHC치킨|익산영등2호점|||BHC치킨|063-831-1000||전북 익산시 영등동 702-5|||||||BHC치킨 익산영등2호점||||80615
BHC치킨앤비어|익산영등beer점|||BHC치킨|063-833-4200||전북 익산시 영등동 823-1|맥주판매||||||BHC치킨앤비어 익산영등beer점|제1동호|||80615
BHC치킨앤비어|익산황등점|||BHC치킨|063-853-0258|전북 익산시 함열읍 황등로 88-1||맥주판매||||||BHC치킨앤비어 익산황등점|1층|||80615
BHC치킨앤비어|인계나혜석거리점|||BHC치킨|031-221-8900||경기 수원시 팔달구 인계동 1130-4|맥주판매||||||BHC치킨앤비어 인계나혜석거리점||||80615
BHC치킨|인천간석역점|||BHC치킨|032-438-8899||인천 남동구 간석동 894-4|||||||BHC치킨 인천간석역점|제일코아빌딩 104호일부|||80615
