##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@CU
CU|용산신창점|||CU|02-702-0761|서울특별시 용산구 원효로35길 50|서울특별시 용산구 신창동 59-4|24시간;택배;커피;ATM||||||CU 용산신창점|(신창동)|||90704
CU|용산아스테리움점|||CU|02-755-4043|서울특별시 용산구 한강대로 372|서울특별시 용산구 동자동 45|24시간;커피||||||CU 용산아스테리움점|필지 아스테리움서울 (동자동,아스테리움서울) 1호;아스테리움서울필지 아스테리움서울 1호|||90704
CU|용산앰버서더호텔점|||CU||서울특별시 용산구 청파로20길 95|서울특별시 용산구 한강로3가 40-969|24시간;택배;커피||||||CU 용산앰버서더호텔점|(한강로3가) 2층 1동 1호;2층 1동 1호|||90704
CU|용산역2호점|||CU|02-6390-7580|서울특별시 용산구 새창로 217|서울특별시 용산구 한강로2가 2-37|||||||CU 용산역2호점|(한강로2가) 1층 1동 1호;1층 1동 1호|||90704
CU|용산역점|||CU|02-3785-3777|서울특별시 용산구 새창로 213|서울특별시 용산구 한강로2가 2-196|24시간;스포츠토토;ATM||||||CU 용산역점|석우빌딩 (한강로2가) 1층 1동 102호;석우빌딩 1층 1동 102호|||90704
CU|용산원효로점|||CU|02-704-4827|서울특별시 용산구 원효로 73|서울특별시 용산구 원효로4가 117-8|24시간;택배;베이커리;튀김;커피;스포츠토토||||||CU 용산원효로점|(원효로4가)|||90704
CU|용산자이점|||CU|02-711-5386|서울특별시 용산구 삼개로 60|서울특별시 용산구 청암동 181|24시간;택배;베이커리;커피||||||CU 용산자이점|(청암동,천년명가청암GS자이) 1층 상가동 101호;천년명가청암GS자이 1층 상가동 101호|||90704
CU|용산전자랜드본관점|||CU|02-711-6169|서울특별시 용산구 청파로 74|서울특별시 용산구 한강로동 16-9|24시간;택배;커피||||||CU 용산전자랜드본관점|전자랜드 (한강로3가) 전자랜드;전자랜드|||90704
CU|용산지오베르크점|||CU|02-716-8445|서울특별시 용산구 백범로 346|서울특별시 용산구 문배동 17-1|24시간;커피||||||CU 용산지오베르크점|(문배동,지오베르크);지오베르크|||90704
CU|용산타운점|||CU|053-521-3303|대구광역시 달서구 달구벌대로301길 134|대구광역시 달서구 용산1동 869-4|24시간;택배;커피;ATM||||||CU 용산타운점||||90704
CU|용산파크자이점|||CU|02-2071-8259|서울특별시 용산구 한강대로 205|서울특별시 용산구 한강로1가 50-1|24시간;택배;커피||||||CU 용산파크자이점|(한강로1가,용산파크자이 ) 1층 E동 2호;용산파크자이 1층 E동 2호|||90704
CU|용산푸르지오써밋점|||CU|02-749-2719||서울특별시 용산구 한강로2가 391|24시간;택배;커피||||||CU 용산푸르지오써밋점|1층 1동 1호|||90704
CU|용산한강로점|||CU|02-795-4163|서울특별시 용산구 한강대로43길 13|서울특별시 용산구 한강로2가 2-11|24시간;택배;커피;ATM||||||CU 용산한강로점|(한강로2가,한강로대우아이빌) 1층 1동 1호;한강로대우아이빌 1층 1동 1호|||90704
CU|용산한강진점|||CU|02-749-1451|서울특별시 용산구 이태원로54길 11|서울특별시 용산구 한남동 682-23|24시간;택배;커피||||||CU 용산한강진점|(한남동)|||90704
CU|용산한남점|||CU|02-749-3930|서울특별시 용산구 한남대로 158|서울특별시 용산구 한남동 795-2|24시간;택배;튀김;커피;ATM||||||CU 용산한남점|(한남동) 1층 102호;1층 102호|||90704
CU|용산해방촌오거리점|||CU|02-790-3221|서울특별시 용산구 신흥로18길 4|서울특별시 용산구 용산동2가 16|24시간;택배;튀김;커피||||||CU 용산해방촌오거리점||||90704
CU|용산해방촌점|||CU|02-749-4634|서울특별시 용산구 신흥로7길 1|서울특별시 용산구 용산동2가 39-16|24시간;택배;커피;ATM||||||CU 용산해방촌점|(용산동2가)|||90704
CU|용산햇살점|||CU|02-318-7553|서울특별시 용산구 신흥로 117|서울특별시 용산구 용산동2가 1-704|24시간;택배;커피||||||CU 용산햇살점|(용산동2가)|||90704
CU|용산효창공원점|||CU|02-717-9873|서울특별시 용산구 효창원로66길 17|서울특별시 용산구 효창동 5-76|24시간;택배;튀김;커피;ATM||||||CU 용산효창공원점|약산빌딩 (효창동) 약산빌딩;약산빌딩|||90704
CU|용산후암점|||CU|02-3789-8736|서울특별시 용산구 두텁바위로 75|서울특별시 용산구 후암동 259-9|24시간;택배;튀김;커피||||||CU 용산후암점|(후암동)|||90704
CU|용암스타점|||CU|043-295-5228|충청북도 청주시 상당구 낙영로 33|충청북도 청주시 상당구 용암1동 2373|24시간;택배;베이커리;튀김;커피||||||CU 용암스타점||||90704
CU|용원그랜드점|||CU|055-552-5532|경상남도 창원시 진해구 안골로 348|경상남도 창원시 진해구 용원동 1211-1|24시간;택배;커피;ATM||||||CU 용원그랜드점|용원그랜드쇼핑 (용원동);용원그랜드쇼핑|||90704
CU|용원반딧불점|||CU|055-552-7440|경상남도 창원시 진해구 용재로 106|경상남도 창원시 진해구 용원동 1233-1|ATM||||||CU 용원반딧불점|(용원동)|||90704
CU|용원학원점|||CU|055-544-8450|경상남도 창원시 진해구 용재로 92|경상남도 창원시 진해구 용원동 1232-1|24시간;택배;커피;ATM||||||CU 용원학원점|(용원동)|||90704
CU|용인갈담점|||CU|031-321-6665|경기도 용인시 처인구 모현면 백옥대로 2227|경기도 용인시 처인구 모현면 갈담리 332-10|택배;베이커리;커피;ATM||||||CU 용인갈담점|(갈담리)|||90704
CU|용인고림타운점|||CU|031-339-8446|경기도 용인시 처인구 고림로74번길 1|경기도 용인시 처인구 고림동 784-1|24시간;택배;커피;ATM||||||CU 용인고림타운점|(고림동)|||90704
CU|용인고점|||CU|031-334-5566|경기도 용인시 처인구 금학로269번길 6|경기도 용인시 처인구 역북동 434-58|24시간;택배;커피;ATM||||||CU 용인고점|(역북동)|||90704
CU|용인공세대로점|||CU||경기도 용인시 기흥구 공세로 163|경기도 용인시 기흥구 공세동 307-43|24시간;택배;커피;ATM||||||CU 용인공세대로점|(공세동)|||90704
CU|용인구갈로점|||CU|031-285-5985|경기도 용인시 기흥구 구갈로 29|경기도 용인시 기흥구 구갈동 401-3|택배||||||CU 용인구갈로점|(구갈동) 1층 1동 1호;1층 1동 1호|||90704
CU|용인김량장점|||CU|031-336-3343|경기도 용인시 처인구 금령로39번길 11|경기도 용인시 처인구 김량장동 320-20|택배;커피;ATM||||||CU 용인김량장점|(김량장동)|||90704
CU|용인남동점|||CU|031-328-6116|경기도 용인시 처인구 백옥대로 1035-1|경기도 용인시 처인구 남동 27-28|택배;커피;ATM||||||CU 용인남동점|(남동)|||90704
CU|용인남사점|||CU|031-338-5870|경기도 용인시 처인구 남사면 경기동로 137|경기도 용인시 처인구 남사면 북리 674-1|24시간;택배;튀김;커피;ATM||||||CU 용인남사점|(북리)|||90704
CU|용인대로점|||CU|031-335-2876|경기도 용인시 처인구 중부대로 1426|경기도 용인시 처인구 김량장동 343|24시간;택배;튀김;커피;ATM||||||CU 용인대로점|(김량장동)|||90704
CU|용인동백점|||CU|031-285-7093|경기도 용인시 기흥구 동백5로 21-11|경기도 용인시 기흥구 중동 832-1|24시간;커피;ATM||||||CU 용인동백점|동백훼미리프라자 (중동) 1층 124호;동백훼미리프라자 1층 124호|||90704
CU|용인동백중앙점|||CU|031-274-5890|경기도 용인시 기흥구 동백4로 6|경기도 용인시 기흥구 중동 850-1|24시간;택배;커피;ATM||||||CU 용인동백중앙점|아이브타운 (중동) 1층 107,108호;아이브타운 1층 107,108호|||90704
CU|용인둔전점|||CU||경기도 용인시 처인구 포곡읍 포곡로117번길 11|경기도 용인시 처인구 포곡읍 둔전리 367|24시간;택배;튀김;커피;ATM||||||CU 용인둔전점|(둔전리) 송암빌딩;송암빌딩|||90704
CU|용인둔전제일점|||CU|031-335-1890|경기도 용인시 처인구 포곡읍 포곡로 136|경기도 용인시 처인구 포곡읍 둔전리 190-1|24시간;택배;베이커리;튀김;커피;ATM||||||CU 용인둔전제일점|(둔전리) 1층;1층|||90704
CU|용인레이캐슬점|||CU|031-332-5683|경기도 용인시 처인구 모현면 백옥대로2384번길 12|경기도 용인시 처인구 모현면 왕산리 794-15|택배;커피;ATM||||||CU 용인레이캐슬점|(왕산리,레이캐슬) 동명없음동;레이캐슬 동명없음동|||90704
CU|용인레이크사이드점|||CU|031-338-0464|경기도 용인시 처인구 모현면 오포로 43|경기도 용인시 처인구 모현면 능원리 153-1|24시간;택배;커피;ATM||||||CU 용인레이크사이드점|(능원리)|||90704
CU|용인마북점|||CU|031-287-4111|경기도 용인시 기흥구 용구대로2394번길 10|경기도 용인시 기흥구 마북동 524-17|24시간;택배;커피;스포츠토토||||||CU 용인마북점|(마북동) 101호;101호|||90704
CU|용인마성점|||CU|031-322-6664||경기도 용인시 처인구 포곡읍 마성리 167-11|24시간;택배;튀김;커피;ATM||||||CU 용인마성점||||90704
CU|용인마평점|||CU|031-321-0154|경기도 용인시 처인구 금령로 164|경기도 용인시 처인구 마평동 627-9|24시간;택배;튀김;커피;ATM||||||CU 용인마평점|(마평동)|||90704
CU|용인매산점|||CU|010-3636-9852|경기도 용인시 처인구 모현면 곡현로 626|경기도 용인시 처인구 모현면 258-2|택배;베이커리;커피;ATM||||||CU 용인매산점|(매산리);미니스톱|||90704
CU|용인명지대역점|||CU|031-339-9544|경기도 용인시 처인구 금학로235번길 8-2|경기도 용인시 처인구 역북동 377-10|24시간;택배;베이커리;튀김;커피;ATM||||||CU 용인명지대역점|(역북동)|||90704
CU|용인명지원룸점|||CU|070-4068-8980|경기도 용인시 처인구 명지로55번길 2-1|경기도 용인시 처인구 역북동 587|24시간;택배;커피;ATM||||||CU 용인명지원룸점|(역북동)|||90704
CU|용인백암점|||CU|031-322-8907|경기도 용인시 처인구 백암면 백암로201번길 12-1|경기도 용인시 처인구 백암면 백암리 373-3|커피;ATM||||||CU 용인백암점|(백암리) 1층;1층|||90704
CU|용인백옥대로점|||CU|031-339-3224|경기도 용인시 처인구 이동면 백옥대로 503|경기도 용인시 처인구 이동면 덕성리 268-6|24시간;택배;튀김;커피;스포츠토토;ATM||||||CU 용인백옥대로점|(덕성리)|||90704
CU|용인버드실점|||CU||경기도 용인시 처인구 유림로 139|경기도 용인시 처인구 유방동 627-3|택배;튀김;커피||||||CU 용인버드실점|6번지|||90704
CU|용인보라점|||CU|031-274-8993|경기도 용인시 기흥구 한보라1로64번길 2|경기도 용인시 기흥구 보라동 612-4|24시간;택배;커피||||||CU 용인보라점|센타프라자 (보라동) 1층 103호;센타프라자 1층 103호|||90704
CU|용인보라주공점|||CU|031-285-8979|경기도 용인시 기흥구 한보라1로43번길 22|경기도 용인시 기흥구 보라동 617|24시간;커피||||||CU 용인보라주공점|(보라동,한보라마을휴먼시아5단지아파트) 1층 상가동 102호;한보라마을휴먼시아5단지아파트 1층 상가동 102호|||90704
CU|용인보정프라자점|||CU|031-889-7151|경기도 용인시 기흥구 죽전로 33|경기도 용인시 기흥구 보정동 1207-2|24시간;택배;커피||||||CU 용인보정프라자점|(보정동) 1층 102호;1층 102호|||90704
CU|용인보평역점|||CU|031-336-5556|경기도 용인시 처인구 경안천로 276|경기도 용인시 처인구 고림동 958|24시간;택배;베이커리;커피;ATM||||||CU 용인보평역점|1층;1층|||90704
CU|용인비발디점|||CU|031-285-2769|경기도 용인시 기흥구 강남동로100번길 1|경기도 용인시 기흥구 상하동 631-3|24시간;택배;커피;ATM||||||CU 용인비발디점|(상하동) 101호;101호|||90704
CU|용인사거리점|||CU|031-336-9660|경기도 용인시 처인구 백옥대로 1117|경기도 용인시 처인구 김량장동 113-3|24시간;택배;커피;ATM||||||CU 용인사거리점|(김량장동)|||90704
CU|용인삼가점|||CU|031-338-8277|경기도 용인시 처인구 중부대로 1154|경기도 용인시 처인구 삼가동 250-39|24시간;튀김;커피;ATM||||||CU 용인삼가점|인앤인프라자 (삼가동);인앤인프라자|||90704
CU|용인삼계점|||CU|031-336-1890|경기도 용인시 처인구 포곡읍 포곡로 311|경기도 용인시 처인구 포곡읍 삼계리 484-16|24시간;택배;베이커리;튀김;커피;ATM||||||CU 용인삼계점|(삼계리)|||90704
CU|용인삼백로점|||CU|010-3859-4855|경기도 용인시 처인구 백암면 삼백로 523|경기도 용인시 처인구 백암면 장평리 625|택배;커피||||||CU 용인삼백로점|(장평리)|||90704
CU|용인상갈공원점|||CU|031-274-1238|경기도 용인시 기흥구 금화로108번길 10|경기도 용인시 기흥구 상갈동 125-9|24시간;택배;커피;ATM||||||CU 용인상갈공원점|(상갈동) 1층;1층|||90704
CU|용인상갈프라자점|||CU|031-281-9969|경기도 용인시 기흥구 금화로11번길 42|경기도 용인시 기흥구 상갈동 481-1|24시간;택배;ATM||||||CU 용인상갈프라자점|상갈프라자 (상갈동);상갈프라자|||90704
CU|용인상하점|||CU|031-285-7715|경기도 용인시 기흥구 언동로 214-4|경기도 용인시 기흥구 상하동 492|24시간;택배;커피;ATM||||||CU 용인상하점|1층;1층|||90704
CU|용인서천마을점|||CU|031-273-2227|경기도 용인시 기흥구 서천서로 125|경기도 용인시 기흥구 농서동 395|택배;커피;ATM||||||CU 용인서천마을점|(농서동,서천마을휴먼시아아파트);서천마을휴먼시아아파트|||90704
CU|용인서천점|||CU|031-202-4990|경기도 용인시 기흥구 서그내로 21|경기도 용인시 기흥구 서천동 322-10|24시간;택배;튀김;커피;ATM||||||CU 용인서천점|(서천동)|||90704
CU|용인센트럴점|||CU|031-335-5770||경기도 용인시 처인구 역북동 370-3|24시간;택배;베이커리;커피;ATM||||||CU 용인센트럴점||||90704
CU|용인송담대앞점|||CU|031-333-6023|경기도 용인시 처인구 동부로 42-2|경기도 용인시 처인구 마평동 573-40|24시간;택배;커피;ATM||||||CU 용인송담대앞점|(마평동) 1층;1층|||90704
CU|용인송전점|||CU|031-334-5810|경기도 용인시 처인구 이동면 경기동로675번길 2|경기도 용인시 처인구 이동면 송전리 749-9|24시간;택배;커피;ATM||||||CU 용인송전점|송전리 (송전리);송전리|||90704
CU|용인수민점|||CU|031-333-4997|경기도 용인시 처인구 금령로 136|경기도 용인시 처인구 마평동 738|24시간;택배;커피;ATM||||||CU 용인수민점|(마평동)|||90704
CU|용인신고림점|||CU|031-338-3360|경기도 용인시 처인구 한터로 122|경기도 용인시 처인구 고림동 360-2|24시간;택배;튀김;커피;ATM||||||CU 용인신고림점|삼미빌딩;삼미빌딩|||90704
CU|용인신동백점|||CU|-|경기도 용인시 기흥구 언동로217번길 31|경기도 용인시 기흥구 중동 1139|24시간;택배;커피;ATM||||||CU 용인신동백점|(중동,신동백서해그랑블2차아파트);신동백서해그랑블2차아파트|||90704
CU|용인약수점|||CU|031-337-1890|경기도 용인시 처인구 중부대로 1408|경기도 용인시 처인구 김량장동 345-14|24시간;택배;베이커리;커피;ATM||||||CU 용인약수점|(김량장동)|||90704
CU|용인에버랜드점|||CU|031-336-8566|경기도 용인시 처인구 포곡읍 성산로 686|경기도 용인시 처인구 포곡읍 전대리 347-7|24시간;택배;커피;ATM||||||CU 용인에버랜드점||||90704
CU|용인엘리시온점|||CU|031-889-9235|경기도 용인시 기흥구 보정로 32|경기도 용인시 기흥구 보정동 1277|24시간;택배||||||CU 용인엘리시온점|(보정동) 1층;1층|||90704
