##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@올리브영
올리브영|신길점|||올리브영|02-831-9175|서울특별시 영등포구 영등포로 358||||||||올리브영 신길점|대윤메디컬센터 1층|||90703
올리브영|신내점|||올리브영|02-3421-5290|서울특별시 중랑구 신내로 72||||||||올리브영 신내점||||90703
올리브영|신논현역점|||올리브영|02-511-9684|서울특별시 강남구 강남대로 480||||||||올리브영 신논현역점||||90703
올리브영|신논현점|||올리브영|02-3444-5290|서울특별시 서초구 강남대로 507||||||||올리브영 신논현점|1층|||90703
올리브영|신당역점|||올리브영|02-2234-5290|서울특별시 중구 다산로 258||||||||올리브영 신당역점||||90703
올리브영|신대방삼거리역점|||올리브영|02-812-3085|서울특별시 동작구 보라매로 113||||||||올리브영 신대방삼거리역점||||90703
올리브영|신대방역점|||올리브영|02-856-5290|서울특별시 관악구 난곡로 357||||||||올리브영 신대방역점|1층|||90703
올리브영|신도림점|||올리브영|02-2068-5290|서울특별시 구로구 경인로 661||||||||올리브영 신도림점||||90703
올리브영|신도림테크노마트점|||올리브영|02-2111-1033|서울특별시 구로구 새말로 97||||||||올리브영 신도림테크노마트점|신도림테그노마트 B1층 45호,일부 46호|||90703
올리브영|신라장충점_페이스헤일로점|||올리브영||서울특별시 중구 장충단로 166||||||||올리브영 신라장충점_페이스헤일로점|종이나라빌딩 4층 고객서비스 그룹|||90703
올리브영|신림남부순환로점|||올리브영|02-830-3530|서울특별시 관악구 남부순환로 1377||||||||올리브영 신림남부순환로점||||90703
올리브영|신림로점|||올리브영|02-876-5270|서울특별시 관악구 신림로 315||||||||올리브영 신림로점||||90703
올리브영|신림역점|||올리브영|02-889-9865|서울특별시 관악구 남부순환로 1619||||||||올리브영 신림역점||||90703
올리브영|신림점|||올리브영|02-3285-5290|서울특별시 관악구 신림로 353||||||||올리브영 신림점||||90703
올리브영|신반포점|||올리브영|02-532-2968|서울특별시 서초구 잠원로3길 40||||||||올리브영 신반포점|태남빌딩 1층 102,103호|||90703
올리브영|신방화역점|||올리브영|02-2663-5260|서울특별시 강서구 방화대로 294||||||||올리브영 신방화역점|마곡더블유타워 121호,122호|||90703
올리브영|신사점|||올리브영|02-516-5290|서울특별시 강남구 도산대로 116||||||||올리브영 신사점|논현빌딩 1층|||90703
올리브영|신설동역점|||올리브영|02-921-7466|서울특별시 동대문구 왕산로 4||||||||올리브영 신설동역점|1층|||90703
올리브영|신용산역점|||올리브영|02-749-3029|서울특별시 용산구 한강대로 95||||||||올리브영 신용산역점|(한강로2가,래미안용산) 101호,102호|||90703
올리브영|신정네거리역점|||올리브영|02-2653-5290|서울특별시 양천구 중앙로 252||||||||올리브영 신정네거리역점||||90703
올리브영|신정이펜하우스점|||올리브영|02-2604-5290|서울특별시 양천구 신정이펜2로 14||||||||올리브영 신정이펜하우스점|제1층 101호,102호,103호|||90703
올리브영|신정점|||올리브영|02-2065-8522|서울특별시 양천구 신월로 349||||||||올리브영 신정점|(신정동)|||90703
올리브영|신천점|||올리브영|02-2203-5290|서울특별시 송파구 올림픽로 116-1||||||||올리브영 신천점|신원빌딩 1층|||90703
올리브영|신촌대로점|||올리브영|02-364-5290|서울특별시 서대문구 신촌로 121||||||||올리브영 신촌대로점|1층|||90703
올리브영|신촌로터리점|||올리브영|02-322-3799|서울특별시 마포구 서강로 133||||||||올리브영 신촌로터리점|1층|||90703
올리브영|신촌명물거리점|||올리브영|02-362-9011|서울특별시 서대문구 명물길 54||||||||올리브영 신촌명물거리점||||90703
올리브영|신촌역점|||올리브영|02-3143-7805|서울특별시 서대문구 신촌로 79||||||||올리브영 신촌역점||||90703
올리브영|신촌연세점|||올리브영|02-322-1046|서울특별시 서대문구 연세로 37||||||||올리브영 신촌연세점|1층|||90703
올리브영|쌍문역점|||올리브영|02-998-3833|서울특별시 도봉구 도봉로 480||||||||올리브영 쌍문역점|1층|||90703
올리브영|쌍문점|||올리브영|02-905-5290|서울특별시 도봉구 도당로 2||||||||올리브영 쌍문점||||90703
올리브영|씨제이남산더센터점|||올리브영|02-757-0506|서울특별시 중구 소월로2길 12||||||||올리브영 씨제이남산더센터점|CJ빌딩|||90703
올리브영|씨지브이여의도점|||올리브영|02-6137-5095|서울특별시 영등포구 국제금융로 10||||||||올리브영 씨지브이여의도점||||90703
올리브영|아이파크몰점|||올리브영|02-2012-0633|서울특별시 용산구 한강대로21나길 7||||||||올리브영 아이파크몰점|아이파크몰6층|||90703
올리브영|아차산역점|||올리브영|02-2201-5290|서울특별시 광진구 천호대로 671||||||||올리브영 아차산역점||||90703
올리브영|아현역점|||올리브영|02-312-5976|서울특별시 서대문구 신촌로35길 10||||||||올리브영 아현역점|103호|||90703
올리브영|안국점|||올리브영|02-720-7671|서울특별시 종로구 율곡로 45||||||||올리브영 안국점|(안국동) 1층|||90703
올리브영|안암점|||올리브영|02-953-5290|서울특별시 성북구 인촌로24길 8||||||||올리브영 안암점||||90703
올리브영|암사역점|||올리브영|02-3427-4240|서울특별시 강동구 올림픽로 769||||||||올리브영 암사역점|삼정빌딩 1층|||90703
올리브영|압구정로데오점|||올리브영|02-512-7944|서울특별시 강남구 압구정로50길 9||||||||올리브영 압구정로데오점||||90703
올리브영|압구정역점|||올리브영|02-549-5296|서울특별시 강남구 논현로 878||||||||올리브영 압구정역점|중산빌딩 1층|||90703
올리브영|압구정점|||올리브영|02-518-8524|서울특별시 강남구 논현로175길 6||||||||올리브영 압구정점|1층|||90703
올리브영|압구정타운점|||올리브영|02-518-5290|서울특별시 강남구 논현로 842||||||||올리브영 압구정타운점|압구정빌딩 1층|||90703
올리브영|애오개역점|||올리브영|02-312-0728|서울특별시 마포구 마포대로 201||||||||올리브영 애오개역점|마포트라펠리스 2차 1층|||90703
올리브영|약수역점|||올리브영|02-2231-5295|서울특별시 중구 동호로 189||||||||올리브영 약수역점||||90703
올리브영|양재대로점|||올리브영|02-586-5240|서울특별시 서초구 강남대로 267||||||||올리브영 양재대로점|1층|||90703
올리브영|양재스타클래스점|||올리브영|02-574-5290|서울특별시 강남구 남부순환로 2615||||||||올리브영 양재스타클래스점||||90703
올리브영|양재엘타워점|||올리브영|02-571-5290|서울특별시 서초구 강남대로 213||||||||올리브영 양재엘타워점||||90703
올리브영|양재점|||올리브영|02-579-5290|서울특별시 서초구 남부순환로 2606||||||||올리브영 양재점|1층|||90703
올리브영|양재하나로클럽점|||올리브영|02-573-5290|서울특별시 서초구 청계산로 10||||||||올리브영 양재하나로클럽점|1층|||90703
올리브영|양천구청점|||올리브영|02-2061-4236|서울특별시 양천구 목동동로 73||||||||올리브영 양천구청점|1층|||90703
올리브영|양천신월점|||올리브영|02-2690-5290|서울특별시 양천구 지양로 78||||||||올리브영 양천신월점||||90703
올리브영|양천향교역점|||올리브영|02-2658-1984|서울특별시 강서구 양천로 344||||||||올리브영 양천향교역점||||90703
올리브영|언주역점|||올리브영|02-511-3276|서울특별시 강남구 봉은사로 209||||||||올리브영 언주역점||||90703
올리브영|여의도역점|||올리브영|02-780-5290|서울특별시 영등포구 여의나루로 61||||||||올리브영 여의도역점|한영회계법인빌딩 1층|||90703
올리브영|역삼역점|||올리브영|02-2642-5290|서울특별시 강남구 테헤란로 138||||||||올리브영 역삼역점|솔로몬역삼타워 1층|||90703
올리브영|역삼점|||올리브영|02-563-5240|서울특별시 강남구 테헤란로 115||||||||올리브영 역삼점|서림빌딩 1층|||90703
올리브영|연대점|||올리브영|02-392-5290|서울특별시 서대문구 연세로 8||||||||올리브영 연대점|1층|||90703
올리브영|연신내로데오점|||올리브영|02-384-5290|서울특별시 은평구 연서로 221||||||||올리브영 연신내로데오점||||90703
올리브영|연신내범서점|||올리브영|02-352-1795|서울특별시 은평구 통일로 842||||||||올리브영 연신내범서점||||90703
올리브영|연신내점|||올리브영|02-359-5290|서울특별시 은평구 통일로 857||||||||올리브영 연신내점|1층|||90703
올리브영|연희점|||올리브영|02-3144-3249|서울특별시 서대문구 연희로 79||||||||올리브영 연희점||||90703
올리브영|염창역점|||올리브영|02-2658-5290|서울특별시 강서구 공항대로 637||||||||올리브영 염창역점|1층|||90703
올리브영|영등포역남부점|||올리브영|02-831-5264|서울특별시 영등포구 영신로19길 23||||||||올리브영 영등포역남부점||||90703
올리브영|영등포역사점|||올리브영|02-2068-3416|서울특별시 영등포구 경인로 846||||||||올리브영 영등포역사점||||90703
올리브영|영등포역점|||올리브영|02-2069-0642|서울특별시 영등포구 경인로 847||||||||올리브영 영등포역점||||90703
올리브영|예술의전당점|||올리브영|02-521-5466|서울특별시 서초구 남부순환로 2406||||||||올리브영 예술의전당점|예술의전당 비타민스테이션|||90703
올리브영|오류동역점|||올리브영|02-2612-5290|서울특별시 구로구 경인로20길 4||||||||올리브영 오류동역점||||90703
올리브영|오목교역점|||올리브영|02-2061-5290|서울특별시 양천구 오목로 344||||||||올리브영 오목교역점|청학빌딩|||90703
올리브영|오목교점|||올리브영|02-2648-5290|서울특별시 양천구 목동서로 159-1||||||||올리브영 오목교점|CBS방송국 내 1층|||90703
올리브영|올리브마켓여의도IFC점|||올리브영|02-6137-5600|서울특별시 영등포구 국제금융로 10||||||||올리브영 올리브마켓여의도IFC점|IFC몰 B3층|||90703
올리브영|올림픽대교북단점|||올리브영|02-444-5751|서울특별시 광진구 아차산로 484||||||||올리브영 올림픽대교북단점||||90703
올리브영|올림픽아파트점|||올리브영|02-400-5290|서울특별시 송파구 양재대로 1222||||||||올리브영 올림픽아파트점|올림픽선수촌 스포츠센터 2층|||90703
올리브영|왕십리엔터식스점|||올리브영|02-2200-6290|서울특별시 성동구 왕십리광장로 17||||||||올리브영 왕십리엔터식스점|엔터식스 지하1층|||90703
올리브영|외대정문점|||올리브영|02-3295-5290|서울특별시 동대문구 이문로 107||||||||올리브영 외대정문점||||90703
올리브영|용산리첸시아점|||올리브영|02-701-5128|서울특별시 용산구 백범로 341||||||||올리브영 용산리첸시아점|외 1필지 (원효로1가,리첸시아 용산) 리첸시아 에이동 103호,104호,105호,112호|||90703
올리브영|우장산역점|||올리브영|02-2699-7025|서울특별시 강서구 강서로 253||||||||올리브영 우장산역점||||90703
올리브영|위례아이파크점|||올리브영|02-431-5290|서울특별시 송파구 위례광장로 136||||||||올리브영 위례아이파크점||||90703
올리브영|은평구청점|||올리브영|02-352-5290|서울특별시 은평구 은평로 194||||||||올리브영 은평구청점||||90703
올리브영|은행나무사거리점|||올리브영|02-802-8813|서울특별시 금천구 금하로 705||||||||올리브영 은행나무사거리점||||90703
올리브영|은행사거리점|||올리브영|02-938-9305|서울특별시 노원구 한글비석로 264||||||||올리브영 은행사거리점|중계그랜드프라자 1층|||90703
올리브영|을지로입구역점|||올리브영|02-310-9121|서울특별시 중구 명동3길 36||||||||올리브영 을지로입구역점|지하1층|||90703
올리브영|응암역점|||올리브영|02-302-3441|서울특별시 은평구 증산로 475||||||||올리브영 응암역점|(신사동)|||90703
