##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@변호사
이연랑개업[상세]||||변호사|031-213-2046|경기 수원시 영통구 광교중앙로248번길 107||||||||이연랑개업[상세]|(하동) 501호 (하동,유성법조프라자)|||91604
정천수개업[상세]||||변호사|031-382-7070||경기 안양시 동안구 관양동 1596|||||||정천수개업[상세]|(평촌그라테아 II 201호)|||91604
윤중현개업[상세]||||변호사|031-410-2300||경기 안산시 단원구 고잔동 707-4|||||||윤중현개업[상세]|(한남법조202호)|||91604
김병길개업[상세]||||변호사|031-906-5090|경기 고양시 일산동구 장백로 212||||||||김병길개업[상세]|502호 (장항동)|||91604
김상완개업[상세]||||변호사|032-326-1600||경기 부천시 원미구 상동 448-2|||||||김상완개업[상세]|(부천법조타운 503호)|||91604
조봉개업[상세]||||변호사|031-908-3202,3|경기 고양시 일산동구 장백로 206||||||||조봉개업[상세]|702호 (장항동,이지로빌딩)|||91604
김재수||||변호사||||||||||김재수||||91604
이운걸개업[상세]||||변호사|031-907-2591||경기 고양시 일산구 장항2동 893-1|||||||이운걸개업[상세]|(위너스빌딩506)|||91604
노명구개업[상세]||||변호사|031-212-0027|경기 수원시 영통구 광교중앙로248번길 107||||||||노명구개업[상세]|(하동) 유성법조프라자 102호|||91604
이명섭||||변호사||||||||||이명섭||||91604
공영서개업[상세]||||변호사|031-212-6800|경기 수원시 영통구 광교중앙로 256||||||||공영서개업[상세]|(하동) 109호 탑프라자|||91604
김상영개업[상세]||||변호사|031-395-1500||경기 군포시 금정동 847-2|||||||김상영개업[상세]|(동영센트럴타워 316호)|||91604
이정석개업[상세]||||변호사|031-853-9114||경기 의정부시 금오동 474-3|||||||이정석개업[상세]|(세하메디컬스타207호)|||91604
임종열개업[상세]||||변호사|031-908-6700|경기 고양시 일산동구 중앙로 1187||||||||임종열개업[상세]|2층 (장항동,흥국생명빌딩)|||91604
신재욱개업[상세]||||변호사|032-323-3434|경기 부천시 원미구 상일로 126||||||||신재욱개업[상세]|604호 (상동,뉴법조타운)|||91604
민인기개업[상세]||||변호사|031-5170-0400|경기 성남시 분당구 판교역로146번길 20||||||||민인기개업[상세]|7층 (백현동,현대백화점 오피스)|||91604
김영천개업[상세]||||변호사|031-216-2500|경기 수원시 영통구 광교중앙로248번길 7-1||||||||김영천개업[상세]|201호,202호 (하동,오름법조프라자)|||91604
윤기원개업[상세]||||변호사|031-736-0100||경기 성남시 분당구 야탑동 360-6|||||||윤기원개업[상세]|(메트로빌딩 701호)|||91604
문상석개업[상세]||||변호사|031-475-7300||경기 안산시 단원구 고잔동 710|||||||문상석개업[상세]|(중앙법조빌딩 204호)|||91604
채인경개업[상세]||||변호사|031-486-9500||경기 안산시 고잔동 704-4|||||||채인경개업[상세]|(대원프라자 405호)|||91604
임준환개업[상세]||||변호사|031-211-0700||경기 수원시 영통구 하동 988-1|||||||임준환개업[상세]|광교스마트법조프라자 222호|||91604
정일배개업[상세]||||변호사|031-475-6012||경기 안산시 단원구 고잔동 708|||||||정일배개업[상세]|(웅신아트프라자 501호)|||91604
소정임개업[상세]||||변호사|032-321-2500||경기 부천시 원미구 상동 448-2|||||||소정임개업[상세]|(법조타운 307호)|||91604
오재길개업[상세]||||변호사|031-829-0257||경기 의정부시 의정부2동 439-23|||||||오재길개업[상세]|(해태프라자빌딩1301호)|||91604
이정규||||변호사||||||||||이정규||||91604
윤학채개업[상세]||||변호사|031-475-9700|경기 안산시 단원구 광덕서로 78||||||||윤학채개업[상세]|202호 (고잔동,대한법조빌딩)|||91604
최성종개업[상세]||||변호사|031-485-7730-1||경기 안산시 단원구 고잔동 707-3|||||||최성종개업[상세]|(대한법조 202-1호)|||91604
박광직개업[상세]||||변호사|031-236-2973|경기 화성시 동탄지성로 92||||||||박광직개업[상세]|(반송동,센트럴프라자) 302호|||91604
문형승개업[상세]||||변호사|031-503-6000||경기 안산시 고잔동 707|||||||문형승개업[상세]|(안산법조타운 506호)|||91604
최광업개업[상세]||||변호사|031-741-1300||경기 성남시 수정구 단대동 94-3|||||||최광업개업[상세]|(1층)|||91604
최철개업[상세]||||변호사|031-701-3839|경기 성남시 분당구 황새울로 325||||||||최철개업[상세]|602호,603호 (서현동,서현하우비)|||91604
고성규개업[상세]||||변호사|031-424-2050||경기 안양시 동안구 관양동 1050-3|||||||고성규개업[상세]|(현우법조빌딩202호)|||91604
김영훈개업[상세]||||변호사|031-759-2221|경기 성남시 분당구 대왕판교로606번길 41||||||||김영훈개업[상세]|701호 (삼평동,프라임스퀘어)|||91604
조영수개업[상세]||||변호사|031-475-6012||경기 안산시 단원구 고잔동 708|||||||조영수개업[상세]|(웅신아트프라자 501호)|||91604
오치석개업[상세]||||변호사|031-575-0750|경기 남양주시 퇴계원면 퇴계원로 13||||||||오치석개업[상세]|(퇴계원리) 외 1필지,삼영빌딩 3층|||91604
전순덕개업[상세]||||변호사|031-487-9930,1||경기 안산시 단원구 고잔동 707-4|||||||전순덕개업[상세]|(한남법조빌딩309호)|||91604
김민규개업[상세]||||변호사|031-855-9955|경기 의정부시 녹양로34번길 30||||||||김민규개업[상세]|(법전빌딩301호)|||91604
이성호개업[상세]||||변호사|031-216-2400|경기 수원시 영통구 광교중앙로248번길 40||||||||이성호개업[상세]|611호 (하동,광교스마트법조프라자)|||91604
조동현개업[상세]||||변호사|031-507-5590||경기 안산시 고잔동 707-4|||||||조동현개업[상세]|(한남법조타운515호)|||91604
장호재개업[상세]||||변호사|032-323-3900||경기 부천시 원미구 상동 448-2|||||||장호재개업[상세]|(법조타운 605호)|||91604
권영식개업[상세]||||변호사|031-211-4567|경기 수원시 영통구 광교중앙로248번길 95-9) , 702~706호 (하동 , 캡틴법조타운 ||||||||권영식개업[상세]||||91604
이병일개업[상세]||||변호사|031-707-5005|경기 성남시 분당구 황새울로360번길 19||||||||이병일개업[상세]|503호 (서현동)|||91604
박준연개업[상세]||||변호사|031-475-7400~2|경기 안산시 단원구 광덕서로 68||||||||박준연개업[상세]|204~5호 (고잔동,삼영빌딩)|||91604
최애숙개업[상세]||||변호사|031-901-5200||경기 고양시 일산동구 장항동 891-2|||||||최애숙개업[상세]|(성암빌딩 102호)|||91604
임상준개업[상세]||||변호사|031-733-­7100||경기 성남시 중원구 금광2동 4739|||||||임상준개업[상세]|(3층)|||91604
신성희개업[상세]||||변호사|031-892-9019||경기 수원시 영통구 영통동 973-3|||||||신성희개업[상세]|우성 822-2002|||91604
양승은개업[상세]||||변호사|031-948-2474||경기 파주시 금촌동 (947-32) |||||||양승은개업[상세]||||91604
백수회개업[상세]||||변호사|031-904-1705||경기 고양시 일산동구 장항동 869|||||||백수회개업[상세]|일산방송컴플렉스방송관련시설 10층 10001-1호|||91604
김영기개업[상세]||||변호사|031-213-2100|경기 수원시 영통구 광교중앙로248번길 107||||||||김영기개업[상세]|701~703호,107호 (하동,유성법조프라자)|||91604
민진국개업[상세]||||변호사|031-741-­1901∼2||경기 성남시 수정구 단대동 94-3|||||||민진국개업[상세]|(신생빌딩202호)|||91604
이정구개업[상세]||||변호사|031-746-4300||경기 성남시 중원구 금광동 4676|||||||이정구개업[상세]|(2층)|||91604
정찬삼개업[상세]||||변호사|031-813-7272||경기 고양시 일산구 장항동 893-1|||||||정찬삼개업[상세]|(위너스빌딩 404호)|||91604
김종원개업[상세]||||변호사|031-886-3388|경기 여주시 현암로 21-10||||||||김종원개업[상세]|(현암동) 2층 (현암동 법조B/D)|||91604
임한흠개업[상세]||||변호사|031-213-6633|경기 수원시 영통구 광교중앙로248번길 95-9||||||||임한흠개업[상세]|401~404호 (하동,캡틴법조타운)|||91604
이승연개업[상세]||||변호사|031-739-­8000||경기 성남시 수정구 단대동 69-7|||||||이승연개업[상세]|(4층)|||91604
고진상개업[상세]||||변호사|031-874-6500||경기 의정부시 가능1동 362-73|||||||고진상개업[상세]|(2층)|||91604
강길복개업[상세]||||변호사|031-655-8181|경기 평택시 평남로 1045||||||||강길복개업[상세]|401호 (동삭동,손문빌딩)|||91604
구성진개업[상세]||||변호사|031-871-9974,871-9355||경기 의정부시 가능1동 362-137|||||||구성진개업[상세]|(현도빌딩 101호)|||91604
김태현개업[상세]||||변호사|02-592-3505|경기 성남시 중원구 사기막골로45번길 14||||||||김태현개업[상세]|에이동 1104호,1407호,1612호,1613호 (상대원동,성남 우림 라이온스밸리)|||91604
김장섭개업[상세]||||변호사|031-318-­4700||경기 시흥시 하중동 연성1지구 11블럭 1|||||||김장섭개업[상세]|2롯트 873-1 (금천프라자303，103호)|||91604
유승원개업[상세]||||변호사|031-213-0411|경기 수원시 영통구 광교중앙로248번길 7-2||||||||유승원개업[상세]|B동 10층 (하동,원희캐슬광교)|||91604
박상현개업[상세]||||변호사|031-871-­9300||경기 의정부시 가능1동 363-1|||||||박상현개업[상세]|(306호)|||91604
손난주개업[상세]||||변호사|031-213-2100|경기 수원시 영통구 광교중앙로248번길 107||||||||손난주개업[상세]|701~703호,107호 (하동,유성법조프라자)|||91604
김영보개업[상세]||||변호사|031-736-0100||경기 성남시 분당구 야탑동 360-6|||||||김영보개업[상세]|(메트로빌딩 701호)|||91604
임은상개업[상세]||||변호사|031-908-9800|경기 고양시 일산동구 장백로 206.||||||||임은상개업[상세]|5층 (장항동,이지로빌딩)|||91604
양옥석개업[상세]||||변호사|031-475-2500|경기 안산시 광덕서로 68||||||||양옥석개업[상세]|3층 (고잔동,삼영빌딩)|||91604
김문행개업[상세]||||변호사|031-475-4701|경기 안산시 단원구 광덕서로 82||||||||김문행개업[상세]|514호 (고잔동,한남법조타운)|||91604
이건호개업[상세]||||변호사|032-329-6600|경기 부천시 소향로13번길 14-22||||||||이건호개업[상세]|(상동,금호프라자) 404호|||91604
우경선개업[상세]||||변호사||경기 의정부시 녹양로34번길 22||||||||우경선개업[상세]|3층 (가능동,진성빌딩) 경기 의정부시 녹양로34번길 18,1층 (가능동) 583-5700|||91604
이용윤개업[상세]||||변호사|031-205-5080||경기 수원시 영통구 매탄동 102-21|||||||이용윤개업[상세]|(3층)|||91604
정진용||||변호사||||||||||정진용||||91604
구본석개업[상세]||||변호사|031-548-1194|경기 수원시 영통구 광교중앙로266번길 30||||||||구본석개업[상세]|(하동) 그랜드프라자 405호|||91604
정태희개업[상세]||||변호사|031-996-3456||경기 김포시 사우동 246-4|||||||정태희개업[상세]|(진영빌딩 4층)|||91604
최성진개업[상세]||||변호사|031-908-6700|경기 고양시 일산동구 중앙로 1187||||||||최성진개업[상세]|2층 (장항동,흥국생명빌딩)|||91604
김효식개업[상세]||||변호사|031-908-6700|경기 고양시 일산동구 중앙로 1187||||||||김효식개업[상세]|2층 (장항동,흥국생명빌딩)|||91604
장영기개업[상세]||||변호사|02-2687-7200|경기 광명시 철산로 11||||||||장영기개업[상세]|(철산동,신안빌딩) 901호|||91604
배삼희||||변호사||||||||||배삼희||||91604
정성문개업[상세]||||변호사|031-635-1080||경기 이천시 중리동 188-8|||||||정성문개업[상세]|(사계빌딩 2층)|||91604
엄태준||||변호사||||||||||엄태준||||91604
정선근개업[상세]||||변호사|031-217-4004|경기 수원시 영통구 월드컵로 123||||||||정선근개업[상세]|(원천동,승전빌딩) 301호|||91604
김종근개업[상세]||||변호사|031-402-2211|경기 안산시 단원구 광덕서로 86||||||||김종근개업[상세]|507호 (고잔동,안산법조타운)|||91604
임은석개업[상세]||||변호사|031-766-1510|경기 용인시 수지구 진산로34번길 29||||||||임은석개업[상세]|711동1501호 (풍덕천동,진산마을삼성7차)|||91604
김봉호개업[상세]||||변호사|031-319-7654|경기 시흥시 마유로 330||||||||김봉호개업[상세]|201호 (정왕동,대하빌딩)|||91604
박흥규개업[상세]||||변호사|031-441-2727||경기 안양시 동안구 관양동 1597|||||||박흥규개업[상세]|(한양월드빌 301호)|||91604
이강수개업[상세]||||변호사|031-905-6789|경기 고양시 일산동구 장백로 212||||||||이강수개업[상세]|302호 (장항동,일산법조빌딩)|||91604
이정곤개업[상세]||||변호사|031-374-7474||경기 오산시 궐동 653-1|||||||이정곤개업[상세]|(진성빌딩 3층)|||91604
강수정개업[상세]||||변호사|031-657-9090|경기 평택시 평남로 1023||||||||강수정개업[상세]|201호,302호,401호,502호 (동삭동,법률회관)|||91604
조준연개업[상세]||||변호사|031-211-4567|경기 수원시 영통구 광교중앙로248번길 95-9) , 702~706호 (하동 , 캡틴법조타운 ||||||||조준연개업[상세]||||91604
정노찬개업[상세]||||변호사|032-325-0522|경기 부천시 원미구 상일로 126||||||||정노찬개업[상세]|102호 (상동,뉴법조타운)|||91604
백승학개업[상세]||||변호사|032-322-5500||경기 부천시 원미구 상동 448-2|||||||백승학개업[상세]|(법조타운 405호)|||91604
김동환개업[상세]||||변호사|031-214-0880|경기 수원시 영통구 광교중앙로248번길 101||||||||김동환개업[상세]|(하동) 백현법조프라자 301호|||91604
김완규||||변호사||||||||||김완규||||91604
