##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@코스닥기업
제로투세븐||||코스닥기업|02-740-3100|서울특별시 마포구 상암산로 76||||||||제로투세븐|YTN뉴스퀘어 17/18층|||210202
제룡산업||||코스닥기업|02-2204-3700|서울시 광진구 아차산로 628||||||||제룡산업||||210202
제룡전기||||코스닥기업|02-2204-6300|서울시 광진구 아차산로 628||||||||제룡전기||||210202
제미니투자||||코스닥기업|02-2051-9640|서울특별시 송파구 법원로 128||||||||제미니투자|문정SK V1 GL메트로시티 C동 616호,617호|||210202
제우스||||코스닥기업|031-377-9500|경기도 화성시 안녕남로 132||||||||제우스|(주)제우스|||210202
제이브이엠||||코스닥기업|053-584-9999|대구시 달서구 호산동로 121||||||||제이브이엠||||210202
제이스테판||||코스닥기업|031-8077-5000|경기도 오산시 가장산업동로 28-6||||||||제이스테판||||210202
제이스텍||||코스닥기업|032-510-3000|인천광역시 부평구 평천로 221||||||||제이스텍|(청천동)|||210202
제이씨케미칼||||코스닥기업|052-707-7700|울산시 울주군 온산읍 화산1길 70||||||||제이씨케미칼||||210202
제이씨현시스템||||코스닥기업|02-2105-9100|서울특별시 용산구 새창로45길 74||||||||제이씨현시스템|제이씨현빌딩 (신계동)|||210202
제이에스티나||||코스닥기업|02-2190-7000|서울특별시 송파구 양재대로62길 53||||||||제이에스티나|(가락동)|||210202
제이엔케이히터||||코스닥기업|02-2026-4268|서울특별시 금천구 가산디지털1로 168||||||||제이엔케이히터|우림라이온스밸리 14층 (가산동)|||210202
제이엠아이||||코스닥기업|031-376-9494|경기도 화성시 동탄면 동부대로 830-70||||||||제이엠아이||||210202
제이엠티||||코스닥기업|070-7500-4320|경기도 평택시 산단로 63-19||||||||제이엠티|(모곡동)|||210202
제이웨이||||코스닥기업|02-3400-8500|광주시 광산구 장신로50번길 9-22||||||||제이웨이|(장덕동,3층)|||210202
제이콘텐트리||||코스닥기업|02-3015-0540|서울특별시 강남구 도산대로 156||||||||제이콘텐트리|(논현동)|||210202
제이테크놀로지||||코스닥기업|064-730-1100|제주특별자치도 서귀포시 중문관광로72번길 75||||||||제이테크놀로지|(색달동)|||210202
제이티||||코스닥기업|070-4172-0100|충청남도 천안시 서북구 직산읍 4산단3로 135||||||||제이티||||210202
제일바이오||||코스닥기업|031-494-8226|경기도 안산시 단원구 산단로83번길 131||||||||제일바이오|(목내동)|||210202
제일제강||||코스닥기업|031-499-0776|경기도 안산시 단원구 시화로 60||||||||제일제강|301 (성곡동,시화공단4다)|||210202
제일테크노스||||코스닥기업|054-278-2841|경상북도 포항시 남구 장흥로39번길 7||||||||제일테크노스|(장흥동)|||210202
제주반도체||||코스닥기업|064-740-1700|제주도 제주시 청사로1길 18-4||||||||제주반도체|제주상공회의소 2층|||210202
젬백스||||코스닥기업|042-931-6287|대전광역시 유성구 테크노11로 58||||||||젬백스|(탑립동)|||210202
조광ILI||||코스닥기업|051-602-0200|경상남도 양산시 산막공단북10길 37||||||||조광ILI|(산막동)|||210202
조아제약||||코스닥기업|02-6670-9200|서울시 영등포구 당산로2길 12||||||||조아제약|(에이스테크노타워) 1층|||210202
조이맥스||||코스닥기업|02-420-8854|경기도 성남시 분당구 대왕판교로644번길 49||||||||조이맥스|(삼평동) 위메이드타워 5층|||210202
조이시티||||코스닥기업|031-789-6500|경기도 성남시 분당구 분당로 55||||||||조이시티||||210202
좋은사람들||||코스닥기업|02-320-6600|서울특별시 마포구 양화로 162||||||||좋은사람들|삼성생명동교동빌딩 (동교동)|||210202
주성엔지니어링||||코스닥기업|031-760-7000|경기도 광주시 오포읍 오포로 240||||||||주성엔지니어링||||210202
줌인터넷||||코스닥기업|02-3774-1736|서울특별시 서초구 반포대로 3||||||||줌인터넷|7층 줌인터넷 (주)|||210202
중앙백신||||코스닥기업|042-863-9322|대전시 유성구 유성대로 1476-37||||||||중앙백신||||210202
중앙에너비스||||코스닥기업|070-8707-4500|서울시 용산구 한남대로 82||||||||중앙에너비스||||210202
중앙오션||||코스닥기업|02-3218-9500|서울특별시 강남구 논현로28길 40||||||||중앙오션|덕영빌딩 3층|||210202
지노믹트리||||코스닥기업|042-861-4551|대전광역시 유성구 테크노10로 44-6||||||||지노믹트리|(탑립동)|||210202
지니뮤직||||코스닥기업|02-3282-2600|서울특별시 강남구 테헤란로 415||||||||지니뮤직|L7 Hotels 강남타워 (6~8층)|||210202
지니언스||||코스닥기업|031-422-3823|경기도 안양시 동안구 벌말로 66||||||||지니언스|12층 AF (관양동,평촌역 하이필드)|||210202
지란지교시큐리티||||코스닥기업|02-786-7551|서울특별시 강남구 역삼로 542||||||||지란지교시큐리티|5층 502호 (대치동,신사제2빌딩)|||210202
지스마트글로벌||||코스닥기업|031-708-4412|서울특별시 강남구 역삼로 556||||||||지스마트글로벌|4층,5층 (대치동,서울아카데미빌딩)|||210202
지어소프트||||코스닥기업|02-2155-5100|서울특별시 서초구 서초중앙로8길 117||||||||지어소프트|(서초동,지어소프트빌딩)|||210202
지에스엔텍||||코스닥기업|052-231-7300|울산광역시 남구 용잠로 353||||||||지에스엔텍|(용잠동)|||210202
지에스이||||코스닥기업|055-850-0120|경남 사천시 사천읍 구암두문로 412-30||||||||지에스이||||210202
지엔씨에너지||||코스닥기업|02-2164-9200|서울시 영등포구 양산로 43||||||||지엔씨에너지|우림이비지센터 911,912호|||210202
지엔코||||코스닥기업|02-2185-8500|서울특별시 송파구 동남로4길 41||||||||지엔코|(문정동)|||210202
지엘팜텍||||코스닥기업|031-739-5221|경기도 성남시 중원구 사기막골로 137||||||||지엘팜텍|중앙인더스피아5차 714호|||210202
지엠피||||코스닥기업|031-943-4600|경기도 파주시 산업단지길 139||||||||지엠피|(문발동)|||210202
지오엠씨||||코스닥기업|02-586-6874|서울특별시 금천구 디지털로 130||||||||지오엠씨|(가산동,남성프라자 (에이스9차)) 514호|||210202
지와이커머스||||코스닥기업|02-6950-9500|서울특별시 광진구 광나루로56길 85||||||||지와이커머스|프라임센터 35층|||210202
지투하이소닉||||코스닥기업|031-8040-0500|경기도 안산시 상록구 해안로 705||||||||지투하이소닉|경기테크노파크 RIT센터 5층|||210202
지트리비앤티||||코스닥기업|031-786-7800|경기도 성남시 분당구 정자일로 248||||||||지트리비앤티|파크뷰타워 22층 (정자동)|||210202
지티지웰니스||||코스닥기업|070-7874-1069|경기도 용인시 수지구 신수로 767||||||||지티지웰니스|902호,903호,1701호,1702호,1703호,1704호 (동천동,분당수지유타워 지식산업센터)|||210202
진로발효||||코스닥기업|031-491-2675|경기도 안산시 단원구 별망로 594||||||||진로발효|(초지동)|||210202
진매트릭스||||코스닥기업|031-628-2000|경기도 성남시 분당구 대왕판교로 700||||||||진매트릭스||||210202
진바이오텍||||코스닥기업|041-853-9961|충남 공주시 계룡면 신원사로 166||||||||진바이오텍||||210202
진성티이씨||||코스닥기업|031-658-0100|경기도 평택시 세교산단로 3||||||||진성티이씨|(세교동)|||210202
진양제약||||코스닥기업|02-3470-0300|서울시 서초구 효령로 231||||||||진양제약||||210202
차바이오텍||||코스닥기업|031-881-7400|서울특별시 강남구 도산대로 442||||||||차바이오텍|청담동 피엔폴루스 3층|||210202
차이나그레이트||||코스닥기업|86-595-8673-2222|||||||||차이나그레이트|West Bay Road,P.O. Box 31119,KY1-1205,Cayman Islands|||210202
참좋은여행||||코스닥기업|02-2188-4137|서울특별시 중구 서소문로 135||||||||참좋은여행|서소문동,연호빌딩 10층|||210202
창해에탄올||||코스닥기업|063-214-7800|전라북도 전주시 덕진구 원만성로 15||||||||창해에탄올|(팔복동3가,(주)창해에탄올)|||210202
천보||||코스닥기업|070-4865-2525|충청북도 충주시 주덕읍 중원산업로 312||||||||천보||||210202
청담러닝||||코스닥기업|02-3429-9407|서울특별시 강남구 영동대로 731||||||||청담러닝|신영빌딩 15층 외 (청담동)|||210202
청보산업||||코스닥기업|032-816-3550|인천시 남동구 남동대로 208||||||||청보산업||||210202
체리부로||||코스닥기업|043-530-3200|충청북도 진천군 이월면 생거진천로 1770||||||||체리부로||||210202
초록뱀||||코스닥기업|02-6925-7000|서울특별시 강남구 언주로148길 19||||||||초록뱀|청호빌딩 4층|||210202
칩스앤미디어||||코스닥기업|02-568-3767|서울시 강남구 삼성로 85길 26||||||||칩스앤미디어|브이앤에스 11~13층|||210202
카스||||코스닥기업|031-820-1100|경기도 양주시 광적면 그루고개로 262||||||||카스||||210202
카페24||||코스닥기업|02-3284-0300|서울특별시 동작구 보라매로5길 15||||||||카페24||||210202
캐스텍코리아||||코스닥기업|051-974-4222|부산광역시 사상구 학장로63번길 24||||||||캐스텍코리아||||210202
캔서롭||||코스닥기업|02-890-8700|서울특별시 금천구 디지털로 173||||||||캔서롭|엘리시아 10층 제1003호 (가산동)|||210202
캠시스||||코스닥기업|070-4680-2500|인천광역시 연수구 벤처로100번길 26||||||||캠시스|(송도동)|||210202
컬러레이||||코스닥기업|86-572-8832188|||||||||컬러레이|15F,SPA Centre,53-55 Lockhart Road,Wanchai,Hong Kong.|||210202
컴투스||||코스닥기업|02-6292-6000|서울시 금천구 가산디지털1로 131||||||||컴투스|BYC하이시티 A동|||210202
컴퍼니케이||||코스닥기업|02-568-8511|서울특별시 강남구 테헤란로 620||||||||컴퍼니케이|에이동 14층|||210202
케어랩스||||코스닥기업|02-6929-2340|서울특별시 강남구 역삼로3길 13||||||||케어랩스|케어랩스타워 9층|||210202
케어젠||||코스닥기업|031-420-9242|경기도 안양시 동안구 엘에스로91번길 46-38||||||||케어젠|(호계동,(주)케어젠)|||210202
케이디켐||||코스닥기업|043-543-8430|충청북도 보은군 보은읍 매화구인로 345||||||||케이디켐|(길상리)|||210202
케이맥||||코스닥기업|042-930-3815|대전시 유성구 테크노8로 33||||||||케이맥|(용산동)|||210202
케이비17호스팩||||코스닥기업|02-312-3380|서울특별시 마포구 마포대로 208||||||||케이비17호스팩|301호 (아현동,효성인텔리안)|||210202
케이비제10호스팩||||코스닥기업|02-783-1101|서울특별시 영등포구 여의대로 8||||||||케이비제10호스팩|에이동 1903호 (여의도동,여의도파크센터)|||210202
케이비제11호스팩||||코스닥기업|02-3424-1988|서울특별시 광진구 광나루로56길 85||||||||케이비제11호스팩|1917호 (구의동,테크노마트)|||210202
케이비제18호스팩||||코스닥기업||서울특별시 양천구 신정중앙로 63||||||||케이비제18호스팩|205호 (신정동)|||210202
케이사인||||코스닥기업|02-564-0182|서울특별시 강남구 논현로64길 18||||||||케이사인|경풍빌딩 3,4,5층|||210202
케이씨에스||||코스닥기업|02-6377-5221|경북 구미시 3공단1로 284||||||||케이씨에스||||210202
케이씨티||||코스닥기업|02-6377-5622|경기도 수원시 권선구 일월천로4번길 7-10||||||||케이씨티||||210202
케이씨피드||||코스닥기업|054-332-6511~9|경북 영천시 금호읍 금호로 320||||||||케이씨피드||||210202
케이아이엔엑스||||코스닥기업|02-526-0900|서울특별시 서초구 서초대로 396||||||||케이아이엔엑스|21층 (서초동,강남빌딩)|||210202
케이에스피||||코스닥기업|051-831-6270|부산시 강서구 녹산산단381로 86번길 43||||||||케이에스피||||210202
케이엔더블유||||코스닥기업|031-950-0200|경기도 파주시 문산읍 돈유3로 51||||||||케이엔더블유|(주)케이엔더블유|||210202
케이엘넷||||코스닥기업|02-538-7227|서울특별시 강남구 역삼로 153||||||||케이엘넷|케이엘넷빌딩 (역삼동)|||210202
케이엠||||코스닥기업|031-678-8814|강원도 평창군 평창읍 농공단지길 23-21||||||||케이엠||||210202
케이엠더블유||||코스닥기업|031-370-8600|경기도 화성시 영천로 183-19||||||||케이엠더블유|(주)케이엠더블유|||210202
케이엠제약||||코스닥기업|031-682-1749|경기도 평택시 포승읍 평택항로268번길 121||||||||케이엠제약||||210202
케이프||||코스닥기업|055-370-1234|경남 양산시 상북면 양산대로 1303||||||||케이프|(소토리 910-22)|||210202
케이피에스||||코스닥기업|031-8041-5411|경기도 화성시 동탄면 동탄산단10길 52||||||||케이피에스||||210202
케이피에프||||코스닥기업|043-849-1114|경기도 성남시 분당구 운중로 136||||||||케이피에프|판교송현타워|||210202
케이피엠테크||||코스닥기업|031-489-4100|경기도 안산시 단원구 산단로 163번길 122||||||||케이피엠테크|(원시동 816-2)|||210202
케이피티유||||코스닥기업|031-831-3000|경기도 화성시 정남면 괘랑2길 1||||||||케이피티유||||210202
켐온||||코스닥기업|031-888-6635|경기도 수원시 영통구 광교로 147||||||||켐온|이의동 경기바이오센터 15층|||210202
켐트로닉스||||코스닥기업|044-868-3011|세종시 전동면 배일길 31||||||||켐트로닉스||||210202
켐트로스||||코스닥기업|031-491-0653|경기도 안산시 단원구 능안로 7||||||||켐트로스||||210202
코나아이||||코스닥기업|02-2168-7500|서울특별시 영등포구 은행로 3||||||||코나아이|익스콘벤처타워 8층 (여의도동)|||210202
