##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파리바게뜨
파리바게뜨|부산남구청점|129.0870497|35.1356650|파리바게뜨|051-635-0435|부산 남구 못골로 42||||||||파리바게뜨 부산남구청점|(대연동)|||80801
파리바게뜨|다대본동점|128.9709081|35.0565697|파리바게뜨|051-262-8207|부산 사하구 다대로 557||||||||파리바게뜨 다대본동점|(다대동)|||80801
파리바게뜨|부산충무점|129.0228714|35.0967778|파리바게뜨|051-257-8200|부산 서구 구덕로 122-1||||||||파리바게뜨 부산충무점|(토성동4가) 1층 파리바게뜨|||80801
파리바게뜨|부산자갈치점|129.0295596|35.0977125|파리바게뜨|051-231-7857|부산 중구 자갈치로47번길 6||||||||파리바게뜨 부산자갈치점|(남포동5가)|||80801
파리바게뜨|부산덕천점|129.0068710|35.2102305|파리바게뜨|051-335-8215|부산 북구 만덕대로 16||||||||파리바게뜨 부산덕천점|(덕천동) 1층|||80801
파리바게뜨|해운대장산점|129.1776810|35.1696789|파리바게뜨|051-702-8202|부산 해운대구 해운대로 814||||||||파리바게뜨 해운대장산점|(좌동) 세종월드 125호|||80801
파리바게뜨|센텀호텔점|129.1329107|35.1678248|파리바게뜨|051-720-8202|부산 해운대구 센텀3로 20||||||||파리바게뜨 센텀호텔점|(우동) 해운대센텀호텔 2층|||80801
파리바게뜨|부산재송점|129.1258926|35.1857233|파리바게뜨|051-781-8210|부산 해운대구 재반로 80||||||||파리바게뜨 부산재송점|(재송동)|||80801
파리바게뜨|다대롯데점|128.966|35.0567|파리바게뜨|051-266-7957|부산 사하구 다대낙조2길 100||||||||파리바게뜨 다대롯데점|(다대동,롯데캐슬몰운대아파트) 상가|||80801
파리바게뜨|부평중앙점|129.0255430|35.0983190|파리바게뜨|051-255-8202|부산 중구 광복로6번길 14-1||||||||파리바게뜨 부평중앙점|(부평동2가)|||80801
파리바게뜨|재송현대점|129.1274758|35.1918013|파리바게뜨|051-782-9065|부산 해운대구 해운대로81번길 137||||||||파리바게뜨 재송현대점|(재송동,재송현대아파트) 상가|||80801
파리바게뜨|해운대우동점|129.1623500|35.1791807|파리바게뜨|051-747-0666|부산 해운대구 우동2로 59||||||||파리바게뜨 해운대우동점|(우동)|||80801
파리바게뜨|부산망미점|129.1071953|35.1761884|파리바게뜨|051-907-8233|부산 수영구 과정로 53-1||||||||파리바게뜨 부산망미점|(망미동) 1층|||80801
파리바게뜨|반송영산대점|129.1485593|35.2257050|파리바게뜨|051-542-8082|부산 해운대구 아랫반송로21번길 14||||||||파리바게뜨 반송영산대점|(반송동)|||80801
파리바게뜨|장림현대점|128.9761574|35.0741063|파리바게뜨|051-266-8233|부산 사하구 다대로320번길 2||||||||파리바게뜨 장림현대점|(장림동)|||80801
파리바게뜨|가야벽산점|129.0234424|35.1480722|파리바게뜨|051-895-1116|부산 부산진구 엄광로 67||||||||파리바게뜨 가야벽산점|(개금동)|||80801
파리바게뜨|온천스카이점|129.0845010|35.2222347|파리바게뜨|051-555-1105|부산 동래구 온천장로125번길 11||||||||파리바게뜨 온천스카이점|(온천동)|||80801
파리바게뜨|용호성모점|129.1107818|35.1116406|파리바게뜨|051-612-8288|부산 남구 용호로232번길 4||||||||파리바게뜨 용호성모점|(용호동)|||80801
파리바게뜨|부산범곡점|129.0559703|35.1413006|파리바게뜨|051-633-8880|부산 동구 중앙대로 537||||||||파리바게뜨 부산범곡점|(범일동)|||80801
파리바게뜨|부산문현현대점|129.0768461|35.1442217|파리바게뜨|051-631-8255|부산 남구 진남로 204||||||||파리바게뜨 부산문현현대점|(문현동)|||80801
파리바게뜨|해운대백병원점|129.1823903|35.1734929|파리바게뜨|051-701-8240|부산 해운대구 해운대로 875||||||||파리바게뜨 해운대백병원점|(좌동) B1층|||80801
파리바게뜨|부산대역점|129.0900021|35.2290030|파리바게뜨|051-583-8203|부산 금정구 중앙대로 1617-9||||||||파리바게뜨 부산대역점|(부곡동)|||80801
파리바게뜨|부산금정점|129.0832099|35.2269008|파리바게뜨|051-514-8277|부산 금정구 금강로 208||||||||파리바게뜨 부산금정점|(장전동)|||80801
파리바게뜨|당리사거리점|128.9760880|35.1018322|파리바게뜨|051-208-4594|부산 사하구 괴정로 112||||||||파리바게뜨 당리사거리점|(당리동)|||80801
파리바게뜨|괴정동양점|128.9860779|35.0972619|파리바게뜨|051-202-8281|부산 사하구 장평로 437||||||||파리바게뜨 괴정동양점|(괴정동) 553-14|||80801
파리바게뜨|부산괴정대티점|128.9991383|35.1030616|파리바게뜨|051-291-8204|부산 사하구 낙동대로 154||||||||파리바게뜨 부산괴정대티점|(괴정동) 310-4|||80801
파리바게뜨|부산기장점|129.2161846|35.2453579|파리바게뜨|051-721-0482|부산 기장군 기장읍 읍내로 107-1||||||||파리바게뜨 부산기장점||||80801
파리바게뜨|부산금융단지점|129.0626718|35.1446120|파리바게뜨|051-643-0122|부산 부산진구 중앙번영로 32||||||||파리바게뜨 부산금융단지점|(범천동)|||80801
파리바게뜨|오륙도SK점|129.1192652|35.1029326|파리바게뜨|051-622-8880|부산 남구 오륙도로 85||||||||파리바게뜨 오륙도SK점|(용호동,오륙도에스케이뷰아파트) 오륙도 SK뷰 상가 202동 105호|||80801
파리바게뜨|영도동삼주공점|129.0679293|35.0847159|파리바게뜨|051-405-8279|부산 영도구 상리로 33||||||||파리바게뜨 영도동삼주공점|(동삼동)|||80801
파리바게뜨|영도청학시장점|129.0612820|35.0963128|파리바게뜨|051-416-8295|부산 영도구 태종로 326-1||||||||파리바게뜨 영도청학시장점|(청학동)|||80801
파리바게뜨|거제월드점|129.0838086|35.1919892|파리바게뜨|051-861-7593|부산 연제구 거제천로 246||||||||파리바게뜨 거제월드점|(연산동)|||80801
파리바게뜨|부산강서구청점|128.9822672|35.2124277|파리바게뜨|051-941-4067|부산 강서구 대저로 278||||||||파리바게뜨 부산강서구청점|(대저1동)|||80801
파리바게뜨|초읍LG점|129.0539671|35.1779192|파리바게뜨|051-802-9535|부산 부산진구 성지로 82||||||||파리바게뜨 초읍LG점|(초읍동,초읍동 한일맨션 공동주택)|||80801
파리바게뜨|망미삼성점|129.1009155|35.1728625|파리바게뜨|051-761-0522|부산 수영구 연수로 276||||||||파리바게뜨 망미삼성점|(망미동,최신망미) 1층 102호|||80801
파리바게뜨|센텀재송점|129.1175492|35.1905257|파리바게뜨|051-784-0455|부산 해운대구 해운대로76번길 48-16||||||||파리바게뜨 센텀재송점|(재송동)|||80801
파리바게뜨|장림본동점|128.9775988|35.0774176|파리바게뜨|051-294-7979|부산 사하구 다대로277번길 4||||||||파리바게뜨 장림본동점|(장림동)|||80801
파리바게뜨|문현역점|129.0683472|35.1381284|파리바게뜨|051-636-5599|부산 남구 전포대로 16||||||||파리바게뜨 문현역점|(문현동,문현동이안)|||80801
파리바게뜨|부산명륜점|129.0828479|35.2106213|파리바게뜨|051-553-8777|부산 동래구 명륜로 188||||||||파리바게뜨 부산명륜점|(명륜동)|||80801
파리바게뜨|부곡한서병원점|129.0919471|35.2381758|파리바게뜨|051-513-9535|부산 금정구 중앙대로 1721||||||||파리바게뜨 부곡한서병원점|(부곡동)|||80801
파리바게뜨|중앙반도점|129.0353010|35.1047325|파리바게뜨|051-466-3202|부산 중구 해관로 65||||||||파리바게뜨 중앙반도점|(중앙동4가)|||80801
파리바게뜨|정관EG점|129.1659066|35.3343446|파리바게뜨|051-727-8242|부산 기장군 정관읍 정관로 393||||||||파리바게뜨 정관EG점|롯데프라자 1층 103호,104호|||80801
파리바게뜨|주례유엔아이점|129.0110038|35.1534689|파리바게뜨|051-321-2331|부산 사상구 백양대로 372-11||||||||파리바게뜨 주례유엔아이점|(주례동) 상가 1층|||80801
파리바게뜨|민락동방점|129.1212400|35.1588855|파리바게뜨|051-754-2727|부산 수영구 광남로 203||||||||파리바게뜨 민락동방점|(민락동)|||80801
파리바게뜨|부곡뉴그린점|129.0953833|35.2176885|파리바게뜨|051-518-0082|부산 금정구 서동로 73||||||||파리바게뜨 부곡뉴그린점|(부곡동)|||80801
파리바게뜨|가야반도보라점|129.0306975|35.1498932|파리바게뜨|051-893-8287|부산 부산진구 가야공원로 39||||||||파리바게뜨 가야반도보라점|(가야동) 상가1동|||80801
파리바게뜨|감천사거리점|129.0050056|35.0879876|파리바게뜨|051-293-3323|부산 사하구 옥천로 3||||||||파리바게뜨 감천사거리점|(감천동)|||80801
파리바게뜨|장산현대점|129.1771490|35.1667917|파리바게뜨|051-747-8239|부산 해운대구 해운대로774번길 33||||||||파리바게뜨 장산현대점|(좌동)|||80801
파리바게뜨|주례동일점|128.9980509|35.1542427|파리바게뜨|051-325-7016|부산 사상구 백양대로494번길 7||||||||파리바게뜨 주례동일점|(주례동)|||80801
파리바게뜨|부산괴정점|128.9942749|35.0984134|파리바게뜨|051-291-8202|부산 사하구 사하로186번길 6||||||||파리바게뜨 부산괴정점|(괴정동)|||80801
파리바게뜨|부산사상점|128.9839372|35.1642221|파리바게뜨|051-313-1982|부산 사상구 사상로 214||||||||파리바게뜨 부산사상점|(괘법동)|||80801
파리바게뜨|기장월내점|129.2820728|35.3291386|파리바게뜨|070-8734-4146|부산 기장군 장안읍 해맞이로 424||||||||파리바게뜨 기장월내점||||80801
파리바게뜨|대연혁신점|129.1009824|35.1385393|파리바게뜨|051-624-7333|부산 남구 수영로325번길 11||||||||파리바게뜨 대연혁신점|(대연동,마로니에타운) 마로니에타운 106호|||80801
파리바게뜨|화명롯데카이저점|129.0102943|35.2221093|파리바게뜨|051-361-8289|부산 북구 금곡대로 166||||||||파리바게뜨 화명롯데카이저점|(화명동,화명롯데캐슬카이저) 화명롯데카이저본상가B1|||80801
파리바게뜨|정관달산점|129.1894199|35.3208331|파리바게뜨|051-728-4524|부산 기장군 정관읍 정관로 698||||||||파리바게뜨 정관달산점||||80801
파리바게뜨|부산신호점|128.8786000|35.0922000|파리바게뜨|051-973-8201|부산 강서구 신호산단2로 41||||||||파리바게뜨 부산신호점|(신호동)|||80801
파리바게뜨|센텀포레점|129.1245130|35.1649079|파리바게뜨|051-753-8280|부산 수영구 수영로 776||||||||파리바게뜨 센텀포레점|(민락동,부산 더샵 센텀포레) 더샾 센텀포레 아파트 상가 101호|||80801
파리바게뜨|연산신리삼거리점|129.0864296|35.1744216|파리바게뜨|051-868-9990|부산 연제구 연수로 144||||||||파리바게뜨 연산신리삼거리점|(연산동)|||80801
파리바게뜨|서면NC백화점|129.0631333|35.1570657|파리바게뜨|051-794-7110|부산 부산진구 동천로 92||||||||파리바게뜨 서면NC백화점|(전포동) 서면NC백화점 1층 킴스클럽|||80801
파리바게뜨|연산로터리점|129.0827113|35.1871211|파리바게뜨|051-866-6659|부산 연제구 반송로 15||||||||파리바게뜨 연산로터리점|(연산동) 파리바게뜨 연산로터리|||80801
파리바게뜨|지사과학단지점|128.8277000|35.1445000|파리바게뜨|051-831-5363|부산 강서구 과학산단로306번길 10||||||||파리바게뜨 지사과학단지점|(지사동,협성·DS 엘리시안아파트)|||80801
파리바게뜨|부산동일타워점|129.0634601|35.1387203|파리바게뜨|051-639-6500|부산 동구 조방로 14||||||||파리바게뜨 부산동일타워점|(범일동) 동일타워 110호|||80801
파리바게뜨|기장대청점|129.2126347|35.2376942|파리바게뜨|051-723-4993|부산 기장군 기장읍 대청로 22||||||||파리바게뜨 기장대청점||||80801
파리바게뜨|명지국제신도시점|128.9204776|35.0983456|파리바게뜨|051-208-3999|부산 강서구 명지국제8로 251||||||||파리바게뜨 명지국제신도시점|(명지동)|||80801
파리바게뜨|팔레드시즈점|129.1665760|35.1601288|파리바게뜨|051-731-3455|부산 해운대구 해운대해변로298번길 24||||||||파리바게뜨 팔레드시즈점|(중동) 팔레드시즈 1층|||80801
파리바게뜨|개금LG점|127.019803|35.156204|파리바게뜨|051-894-9006|부산 부산진구 백양대로300번길 20||||||||파리바게뜨 개금LG점|(개금동,신개금엘지아파트)|||80801
파리바게뜨|연지한신점|129.049479|35.172113|파리바게뜨|051-819-9661|부산 부산진구 새싹로 177||||||||파리바게뜨 연지한신점|(연지동) 새동한신아파트 상가 1층 106동 115호|||80801
파리바게뜨|명지국제협성점|128.921|35.1048|파리바게뜨|051-201-3772|부산 강서구 명지국제11로 25||||||||파리바게뜨 명지국제협성점|(명지동) 동명빌딩 101호,102호 파리바게뜨 명지국제협성|||80801
파리바게뜨|사직롯데점|129.066|35.1973|파리바게뜨|051-507-7090|부산 동래구 아시아드대로 144||||||||파리바게뜨 사직롯데점|(사직동) 파리바게뜨 사직롯데|||80801
파리바게뜨|부산범일조방점|129.061|35.1389|파리바게뜨|051-631-2966|부산 동구 범일로102번길 16-3||||||||파리바게뜨 부산범일조방점|(범일동)|||80801
파리바게뜨|LG메트로점|129.1122058|35.1278077|파리바게뜨|051-628-8600|부산 남구 분포로 111||||||||파리바게뜨 LG메트로점|(용호동,엘지메트로시티) 1005동 103,104호|||80801
파리바게뜨|거제시장점|129.0717348|35.1824845|파리바게뜨|051-865-1500|부산 연제구 거제천로87번길 29||||||||파리바게뜨 거제시장점|(거제동)|||80801
파리바게뜨|모라점|128.9915068|35.1856081|파리바게뜨|051-317-8082|부산 사상구 백양대로 886||||||||파리바게뜨 모라점|(모라동) 정예독서실|||80801
파리바게뜨|서면1번가점|129.0575364|35.1540169|파리바게뜨|051-804-8246|부산 부산진구 서면로 37||||||||파리바게뜨 서면1번가점|(부전동)|||80801
파리바게뜨|서면행복점|129.0580693|35.1594173|파리바게뜨|051-805-1007|부산 부산진구 새싹로 16||||||||파리바게뜨 서면행복점|(부전동)|||80801
파리바게뜨|양정역점|129.0737306|35.1736699|파리바게뜨|051-851-0070|부산 부산진구 연수로 22-1||||||||파리바게뜨 양정역점|(양정동)|||80801
파리바게뜨|부산감만점|129.0816886|35.1159245|파리바게뜨|051-635-8200|부산 남구 홍곡로 4||||||||파리바게뜨 부산감만점|(감만동)|||80801
파리바게뜨|부산장전점|129.085099|35.2377447|파리바게뜨|051-516-8114|부산 금정구 금강로335번길 23||||||||파리바게뜨 부산장전점|(장전동)|||80801
파리바게뜨|정관광장점|129.1759515|35.3224096|파리바게뜨|051-727-8878|부산 기장군 정관읍 정관7로 3||||||||파리바게뜨 정관광장점|광장아울렛 107호|||80801
파리바게뜨|해운대좌동점|129.1753023|35.1781513|파리바게뜨|051-701-8212|부산 해운대구 좌동순환로 173||||||||파리바게뜨 해운대좌동점|(좌동) 영풍프라자 105호|||80801
파리바게뜨|용호더블유점|129.1125965|35.1336411|파리바게뜨|051-611-1745|부산 남구 분포로 145||||||||파리바게뜨 용호더블유점|(용호동,더블유) W스퀘어 1022,1023호|||80801
파리바게뜨|대방대림점|126.9247045|37.5073035|파리바게뜨|02-817-8207|서울 동작구 여의대방로 250||||||||파리바게뜨 대방대림점|(대방동) 대림쇼핑상가 1층|||80801
