##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@배스킨라빈스
배스킨라빈스|명일역점|||배스킨라빈스|02-442-3031|서울 강동구 양재대로 1638|||AM10~PM11|||||배스킨라빈스 명일역점|(명일동)|||80608
배스킨라빈스|고덕점|||배스킨라빈스|02-3427-0259|서울 강동구 동남로73길 17|||AM10~PM11|||||배스킨라빈스 고덕점||||80608
배스킨라빈스|명일이마트점|||배스킨라빈스|02-427-0310|서울 강동구 고덕로 276|||AM10~PM11|||||배스킨라빈스 명일이마트점|4층|||80608
배스킨라빈스|강일동점|||배스킨라빈스|02-427-3373|서울 강동구 아리수로 427|||AM10~PM11|||||배스킨라빈스 강일동점|106호|||80608
배스킨라빈스|미아삼거리점|||배스킨라빈스|02-988-7892|서울 강북구 도봉로 8길 5|||AM10~PM11|||||배스킨라빈스 미아삼거리점||||80608
배스킨라빈스|삼양점|||배스킨라빈스|02-945-8532|서울 강북구 솔샘로 225|||AM10~PM11|||||배스킨라빈스 삼양점||||80608
배스킨라빈스|미아역점|||배스킨라빈스|02-984-5147|서울 강북구 도봉로 193|||AM10~PM11|||||배스킨라빈스 미아역점|(미아동,평강약국)|||80608
배스킨라빈스|수유역점|||배스킨라빈스|02-991-1728|서울 강북구 도봉로 328|||AM10~PM11|||||배스킨라빈스 수유역점||||80608
배스킨라빈스|강북구청점|||배스킨라빈스|02-904-3132|서울 강북구 한천로 1044|||AM10~PM11|||||배스킨라빈스 강북구청점|(수유동)|||80608
배스킨라빈스|수유벽산점|||배스킨라빈스|02-900-1595|서울특별시 강북구 삼양로 421|||AM10~PM11|||||배스킨라빈스 수유벽산점||||80608
배스킨라빈스|염창점|||배스킨라빈스|02-2668-3103|서울 강서구 양천로 711|||AM10~PM11|||||배스킨라빈스 염창점||||80608
배스킨라빈스|가양이마트점|||배스킨라빈스|02-2668-0452|서울 강서구 양천로 559|||AM10~PM11|||||배스킨라빈스 가양이마트점|이마트 가양점 3층|||80608
배스킨라빈스|까치산역점|||배스킨라빈스|02-2698-6931|서울 강서구 강서로 42|||AM10~PM11|||||배스킨라빈스 까치산역점|(화곡동)|||80608
배스킨라빈스|강서홈플러스점|||배스킨라빈스|02-3664-3176||서울 강서구 등촌동 639-11||AM10~PM11|||||배스킨라빈스 강서홈플러스점|1층 배스킨라빈스|||80608
배스킨라빈스|강서구청점|||배스킨라빈스|02-2603-2368|서울 강서구 화곡로 296|||AM10~PM11|||||배스킨라빈스 강서구청점|(화곡동,강서아이파크) 1층|||80608
배스킨라빈스|화곡대림점|||배스킨라빈스|02-2607-3133||서울 강서구 화곡동 362-86||AM10~PM11|||||배스킨라빈스 화곡대림점||||80608
배스킨라빈스|가양홈플러스점|||배스킨라빈스|02-3662-1770|서울 강서구 양천로 431|||AM10~PM11|||||배스킨라빈스 가양홈플러스점|홈플러스 가양점 1층|||80608
배스킨라빈스|화곡역점|||배스킨라빈스|02-2603-8217|서울 강서구 화곡로 149|||AM10~PM11|||||배스킨라빈스 화곡역점|(화곡동,심당빌딩)|||80608
배스킨라빈스|우장산역점|||배스킨라빈스|02-2603-3412|서울 강서구 강서로 259|||AM10~PM11|||||배스킨라빈스 우장산역점|(내발산동,우장산역엠버리움빌딩)|||80608
배스킨라빈스|발산역점|||배스킨라빈스|02-3663-7778|서울 강서구 강서로 380|||AM10~PM11|||||배스킨라빈스 발산역점|(등촌동)|||80608
배스킨라빈스|내발산점|||배스킨라빈스|02-2667-3131|서울 강서구 수명로 80|||AM10~PM11|||||배스킨라빈스 내발산점|(내발산동,베스트프라자빌딩)|||80608
배스킨라빈스|신방화역점|||배스킨라빈스|02-2662-3111|서울 강서구 마곡중앙5로 81|||AM10~PM11|||||배스킨라빈스 신방화역점|SB타운 116호|||80608
배스킨라빈스|송정역점|||배스킨라빈스|02-2661-3391|서울 강서구 공항대로 34|||AM10~PM11|||||배스킨라빈스 송정역점||||80608
배스킨라빈스|방화역점|||배스킨라빈스|02-2666-3106|서울 강서구 금낭화로 146|||AM10~PM11|||||배스킨라빈스 방화역점|(방화동,오피앙) 108호|||80608
배스킨라빈스|사당역점|||배스킨라빈스|02-585-3227|서울 관악구 과천대로 949|||AM10~PM11|||||배스킨라빈스 사당역점||||80608
배스킨라빈스|낙성대역점|||배스킨라빈스|02-874-4242|서울 관악구 남부순환로 1917|||AM10~PM11|||||배스킨라빈스 낙성대역점|(봉천동)|||80608
배스킨라빈스|서울대입구역점|||배스킨라빈스|02-813-0096|서울 관악구 봉천로 475|||AM10~PM11|||||배스킨라빈스 서울대입구역점|(봉천동,1층)|||80608
배스킨라빈스|관악구청점|||배스킨라빈스|02-871-3148|서울 관악구 관악로 161|||AM10~PM11|||||배스킨라빈스 관악구청점||||80608
배스킨라빈스|봉천현대점|||배스킨라빈스|02-876-3187|서울 관악구 은천로 113|||AM10~PM11|||||배스킨라빈스 봉천현대점|(봉천동)|||80608
배스킨라빈스|봉천역점|||배스킨라빈스|02-883-0031|서울 관악구 남부순환로 1726|||AM10~PM11|||||배스킨라빈스 봉천역점|(봉천동)|||80608
배스킨라빈스|서울대점|||배스킨라빈스|02-878-3133|서울 관악구 신림로 97|||AM10~PM11|||||배스킨라빈스 서울대점||||80608
배스킨라빈스|신림포도몰점|||배스킨라빈스|02-881-8261|서울 관악구 신림로 330|||AM10~PM10:30|||||배스킨라빈스 신림포도몰점|PODO Mall 9층|||80608
배스킨라빈스|신림점|||배스킨라빈스|02-872-9417|서울 관악구 신림로 311|||AM10~PM11|||||배스킨라빈스 신림점|(신림동)|||80608
배스킨라빈스|보라매타운점|||배스킨라빈스|02-875-3133|서울 관악구 봉천로 223-1|||AM10~PM11|||||배스킨라빈스 보라매타운점||||80608
배스킨라빈스|난곡점|||배스킨라빈스|02-859-3133|서울 관악구 난곡로 213|||AM10~PM11|||||배스킨라빈스 난곡점||||80608
배스킨라빈스|자양점|||배스킨라빈스|02-3425-3131|서울 광진구 뚝섬로 552|||AM10~PM11|||||배스킨라빈스 자양점||||80608
배스킨라빈스|건대스타시티점|||배스킨라빈스|02-456-6664|서울 광진구 아차산로 262|||AM10~PM11|||||배스킨라빈스 건대스타시티점||||80608
배스킨라빈스|건대동문회관점|||배스킨라빈스|02-452-3131|서울 광진구 아차산로 288|||AM10~PM11|||||배스킨라빈스 건대동문회관점|(자양동,대흥빌딩)|||80608
배스킨라빈스|건대역점|||배스킨라빈스|02-498-6677|서울 광진구 능동로 115|||AM10~PM11|||||배스킨라빈스 건대역점||||80608
배스킨라빈스|구의역점|||배스킨라빈스|02-3437-7445|서울 광진구 아차산로 375|||AM10~PM11|||||배스킨라빈스 구의역점||||80608
배스킨라빈스|화양삼거리점|||배스킨라빈스|02-469-1235||서울 광진구 군자동 361-26||AM10~PM11|||||배스킨라빈스 화양삼거리점||||80608
배스킨라빈스|동서울터미널점|||배스킨라빈스|02-453-6915|서울 광진구 강변역로 50|||AM10~PM11|||||배스킨라빈스 동서울터미널점||||80608
배스킨라빈스|광장현대점|||배스킨라빈스|02-458-1913|서울 광진구 아차산로 494|||AM10~PM11|||||배스킨라빈스 광장현대점|(광장동)|||80608
배스킨라빈스|군자역점|||배스킨라빈스|02-464-5999|서울 광진구 천호대로 546|||AM10~PM11|||||배스킨라빈스 군자역점||||80608
배스킨라빈스|아차산역점|||배스킨라빈스|02-444-7739|서울 광진구 천호대로 659|||AM10~PM11|||||배스킨라빈스 아차산역점||||80608
배스킨라빈스|중곡역점|||배스킨라빈스|02-462-3188|서울 광진구 능동로 415|||AM10~PM11|||||배스킨라빈스 중곡역점||||80608
배스킨라빈스|구로이마트점|||배스킨라빈스|02-830-1139|서울 구로구 디지털로32길 43|||AM10~PM10|||||배스킨라빈스 구로이마트점|(구로동,이마트구로점)|||80608
배스킨라빈스|남구로점|||배스킨라빈스|02-868-1977|서울 구로구 도림로 75|||AM10~PM11|||||배스킨라빈스 남구로점|(구로동,한진빌딩)|||80608
배스킨라빈스|신도림테크노마트점|||배스킨라빈스|02-2111-8831|서울 구로구 새말로 97|||AM10:30~PM10|||||배스킨라빈스 신도림테크노마트점|10층|||80608
배스킨라빈스|구로구청점|||배스킨라빈스|02-855-3141|서울 구로구 구로중앙로 68|||AM10~PM11|||||배스킨라빈스 구로구청점||||80608
배스킨라빈스|신도림홈플러스점|||배스킨라빈스|070-8864-3131|서울 구로구 경인로 661|||AM10~PM11|||||배스킨라빈스 신도림홈플러스점|지하1층|||80608
배스킨라빈스|구로애경CGV점|||배스킨라빈스|02-867-8609|서울 구로구 구로중앙로 152|||AM10~PM11|||||배스킨라빈스 구로애경CGV점|5층|||80608
배스킨라빈스|구로고척점|||배스킨라빈스|02-2685-8885|서울 구로구 경인로47길 18|||AM10~PM11|||||배스킨라빈스 구로고척점||||80608
배스킨라빈스|개봉역사점|||배스킨라빈스|02-2614-3651|서울 구로구 경인로40길 47|||AM10~PM11|||||배스킨라빈스 개봉역사점||||80608
배스킨라빈스|개봉중앙점|||배스킨라빈스|02-3666-7272||서울 구로구 개봉동 403-54||AM10~PM11|||||배스킨라빈스 개봉중앙점||||80608
배스킨라빈스|개봉푸르지오점|||배스킨라빈스|02-2611-8799|서울 구로구 남부순환로 775|||AM10~PM11|||||배스킨라빈스 개봉푸르지오점|(개봉동,개봉푸르지오) 106동 106호|||80608
배스킨라빈스|구로오류점|||배스킨라빈스|02-2625-0031|서울 구로구 경인로 197|||AM10~PM11|||||배스킨라빈스 구로오류점||||80608
배스킨라빈스|구로천왕역점|||배스킨라빈스|02-2684-6567|서울 구로구 오리로 1141|||AM10~PM11|||||배스킨라빈스 구로천왕역점|네이처힐 107호|||80608
배스킨라빈스|금천은행나무점|||배스킨라빈스|02-891-9131||서울 금천구 시흥동 271-35||AM10~PM11|||||배스킨라빈스 금천은행나무점||||80608
배스킨라빈스|금천홈플러스점|||배스킨라빈스|02-809-3143|서울 금천구 시흥대로 391|||AM10~PM10:30|||||배스킨라빈스 금천홈플러스점|(독산동,삼성홈플러스)|||80608
배스킨라빈스|금천가산점|||배스킨라빈스|02-838-3111||서울 금천구 가산동 153-1||AM10~PM11|||||배스킨라빈스 금천가산점||||80608
배스킨라빈스|시흥사거리점|||배스킨라빈스|02-808-1173|서울 금천구 시흥대로 229|||AM10~PM11|||||배스킨라빈스 시흥사거리점||||80608
배스킨라빈스|시흥홈플러스점|||배스킨라빈스|02-808-3331|서울 금천구 시흥대로 201|||AM10~PM11|||||배스킨라빈스 시흥홈플러스점|(시흥동,삼성홈플러스)|||80608
배스킨라빈스|가산W-MALL점|||배스킨라빈스|02-2081-0996|서울 금천구 디지털로 188|||AM10:30~PM9|||||배스킨라빈스 가산W-MALL점||||80608
배스킨라빈스|석계점|||배스킨라빈스|02-919-9007|서울 노원구 석계로1길 10|||AM10~PM11|||||배스킨라빈스 석계점||||80608
배스킨라빈스|광운대역점|||배스킨라빈스|02-909-1441|서울 노원구 광운로 65|||AM10~PM11|||||배스킨라빈스 광운대역점||||80608
배스킨라빈스|화랑대역점|||배스킨라빈스|02-3492-9129|서울 노원구 노원로1길 67|||AM10~PM11|||||배스킨라빈스 화랑대역점|(공릉동,대덕프라자) 1층|||80608
배스킨라빈스|월계이마트점|||배스킨라빈스|02-976-3132|서울 노원구 마들로 3길 15|||AM10~PM11|||||배스킨라빈스 월계이마트점|월계 이마트 2층|||80608
배스킨라빈스|공릉점|||배스킨라빈스|02-977-3182|서울 노원구 공릉로 198|||AM10~PM11|||||배스킨라빈스 공릉점||||80608
배스킨라빈스|노원세이브존점|||배스킨라빈스|02-973-2777|서울 노원구 한글비석로 57|||AM10~PM11|||||배스킨라빈스 노원세이브존점|(하계동,세이브존),B1|||80608
배스킨라빈스|중계브라운스톤점|||배스킨라빈스|02-3296-1322|서울 노원구 동일로203가길 29|||AM10~PM11|||||배스킨라빈스 중계브라운스톤점||||80608
배스킨라빈스|중계홈플러스점|||배스킨라빈스|02-949-3131|서울 노원구 동일로204가길 12|||AM11~PM9|||||배스킨라빈스 중계홈플러스점||||80608
배스킨라빈스|상계백병원점|||배스킨라빈스|02-937-8940||서울 노원구 상계동 763-7||AM10~PM11|||||배스킨라빈스 상계백병원점||||80608
배스킨라빈스|중계은행점|||배스킨라빈스|02-938-1313|서울 노원구 한글비석로 245|||AM10~PM11|||||배스킨라빈스 중계은행점||||80608
배스킨라빈스|노원로데오점|||배스킨라빈스|02-951-3311|서울 노원구 상계로 65|||AM10~PM11|||||배스킨라빈스 노원로데오점|(상계동,현성빌딩) 1층|||80608
배스킨라빈스|상계역점|||배스킨라빈스|02-935-8131|서울 노원구 한글비석로 384|||AM10~PM11|||||배스킨라빈스 상계역점||||80608
배스킨라빈스|마들역점|||배스킨라빈스|02-930-7131|서울 노원구 동일로 1541|||AM10~PM11|||||배스킨라빈스 마들역점||||80608
배스킨라빈스|수락산역점|||배스킨라빈스|02-2266-6282|서울 노원구 동일로 1670|||AM10~PM11|||||배스킨라빈스 수락산역점||||80608
배스킨라빈스|신창점|||배스킨라빈스|02-903-8811||서울 도봉구 창3동 552-48||AM10~PM11|||||배스킨라빈스 신창점||||80608
배스킨라빈스|쌍문역점|||배스킨라빈스|02-908-3135|서울 도봉구 도봉로 468|||AM10~PM11|||||배스킨라빈스 쌍문역점||||80608
배스킨라빈스|창동역2점|||배스킨라빈스|02-906-3201|서울 도봉구 노해로65길 17|||AM10~PM11|||||배스킨라빈스 창동역2점||||80608
배스킨라빈스|창동역1점|||배스킨라빈스|02-999-1131|서울 도봉구 마들로11길 65|||AM10~PM11|||||배스킨라빈스 창동역1점|유진빌딩 107호|||80608
배스킨라빈스|창동하나로점|||배스킨라빈스|02-991-0031|서울 도봉구 마들로11길 20|||AM10~PM11|||||배스킨라빈스 창동하나로점|창동하나로 1층|||80608
배스킨라빈스|쌍문점|||배스킨라빈스|02-999-3132|서울 도봉구 도당로 6|||AM10~PM11|||||배스킨라빈스 쌍문점||||80608
배스킨라빈스|방학홈플러스점|||배스킨라빈스|02-3494-3133|서울 도봉구 도봉로 678|||AM10~PM10:30|||||배스킨라빈스 방학홈플러스점|지하2층|||80608
배스킨라빈스|방학점|||배스킨라빈스|02-954-3133|서울 도봉구 도봉로150길 43|||AM10~PM11|||||배스킨라빈스 방학점|(방학동,ESA 아파트)|||80608
배스킨라빈스|동대문홈플러스점|||배스킨라빈스|070-7755-1712||서울 동대문구 용두동 33-1||AM10~PM11|||||배스킨라빈스 동대문홈플러스점|홈플러스 동대문점 1층|||80608
배스킨라빈스|전농동아점|||배스킨라빈스|02-2216-7979|서울 동대문구 서울시립대로 50|||AM10~PM11|||||배스킨라빈스 전농동아점|(전농동)|||80608
배스킨라빈스|장안점|||배스킨라빈스|02-2213-0031|서울 동대문구 장한로 130|||AM10~PM11|||||배스킨라빈스 장안점|장안빌딩 1층 103호|||80608
배스킨라빈스|청량리역사점|||배스킨라빈스|02-3707-1366|서울 동대문구 왕산로 214|||AM10~PM11|||||배스킨라빈스 청량리역사점|(전농동,롯데백화점)|||80608
배스킨라빈스|전농점|||배스킨라빈스|02-2247-0031|서울 동대문구 사가정로 148|||AM10~PM11|||||배스킨라빈스 전농점|101호|||80608
배스킨라빈스|경희대점|||배스킨라빈스|02-3295-3141|서울 동대문구 경희대로4길 2|||AM10~PM11|||||배스킨라빈스 경희대점||||80608
