##NAME|SUBNAME|TELNUM|NEWADDR|WEBSITE|SOURCE2|XCOORD|YCOORD@@갤러리
갤러리미||02-542-3004|서울시 강남구 압구정로 461 네이처포엠 312호|http://www.gallerymee.com|김달진미술연구소|127.04721829999994|37.5252175
박영덕화랑 (BHAK으로 명칭변경)||02-544-8481|서울시 강남구 압구정로72길 12|http://www.galeriebhak.com|김달진미술연구소|127.04488409999999|37.5256807
와이트월갤러리||02-548-7520|서울시 강남구 청담동 101-5|http://www.wwgallery.co.kr|김달진미술연구소|127.0458873|37.5274783
유아트스페이스||02-544-8585|서울시 강남구 압구정로71길 10 2F|http://uartspace.com|김달진미술연구소|127.04584720000002|37.5273401
쥴리아나갤러리||02-514-4266,4267|서울시 강남구 선릉로162길 25|http://julianagallery.com|김달진미술연구소|127.04263179999998|37.5266365
移 청화랑||02-543-1663|서울시 강남구 청담동 9-1|http://www.chungartgallery.com|김달진미술연구소|127.0480504|37.5222318
移 카이스갤러리||02-511-0668|서울시 강남구 청담동 97-16|http://www.caisart.com|김달진미술연구소|127.04536770000004|37.5245727
移 온리갤러리||02-548-3692|서울시 강남구 청담동 70-17 성학빌딩 103|http://|김달진미술연구소|127.0549111|37.5204848
라인갤러리||02-561-3311/3344|서울시 강남구 역삼동 676 르네상스서울호텔 지하1층|http://www.linegallery.co.kr|김달진미술연구소|127.04162010000004|37.5032173
갤러리더스페이스||02-514-2226|서울시 강남구 청담동 31-22 B1F-2F|http://www.gallerythespace.co.kr|김달진미술연구소|127.04847029999996|37.5207972
오투갤러리||02-555-4930|서울시 강남구 삼성동 114-44 Decks 빌딩 2층|http://blog.daum.net/o2gallery|김달진미술연구소|127.0497963|37.5113216
移 필립강갤러리||02-517-9014/5|서울시 강남구 신사동 650-13 LS빌딩 4F|http://www.philipkanggallery.com|김달진미술연구소|127.0361918|37.5234088
주영갤러리||02-543-1048|서울시 강남구 압구정로80길 26 노아빌딩|http://www.galleryjuyoung.co.kr|김달진미술연구소|127.0486655|37.5231998
갤러리서미(청담)||02-511-7305|서울시 강남구 청담동 97-19|http://www.seomituus.com/|김달진미술연구소|127.0452010|37.5246083
移 갤러리마크||02-541-1311|서울시 강남구 청담동 100-23 2F|http://www.gallerymark.kr|김달진미술연구소|127.04674479999994|37.5265986
빗트폼서울||02-516-5383|서울시 강남구 청담동 93-6|http://www.bitforms.com|김달진미술연구소|127.0433204|37.5246346
자넷오갤러리(구)||02-518-3638|서울시 강남구 신사동 650-13 Lands빌딩 4F|http://www.Janetohgallery.com|김달진미술연구소|127.0361918|37.5234088
休 유진갤러리||02-2017-1599|서울시 강남구 논현2동 60-9 삼화빌딩 6층|http://www.eugenegallery.com|김달진미술연구소|127.0305454|37.5200035
데일리 프로젝트||02-3444-8132/~5|서울시 강남구 청담2동 1-24 이동수빌딩 1, 2층|http://|김달진미술연구소|127.0486655|37.5231998
閉 갤러리포커스||02-568-5644|서울시 강남구 삼성동 159 코엑스인터컨티넨탈호텔 B2 쇼핑아케이드 C-24 (서울점)|http://|김달진미술연구소|127.0588240|37.5124040
아이엠아트||02-3446-3766|서울 강남구 신사동 651-8|http://www.imartgallery.com|김달진미술연구소|127.0365227|37.5231917
트리아드뉴미디어갤러리||512-9053|서울시 강남구 청담동 118-12 트리아드빌딩|http://www.triadnewmediagallery.com|김달진미술연구소|127.0473741|37.5255972
休 아소갤러리||02-558-6430,4|서울특별시 강남구 삼성동 159-8 그랜드인터콘티넨탈호텔 1층 H24호|http://|김달진미술연구소|127.0608511|37.5091322
청담갤러리||02-511-9051|서울시 강남구 학동로97길 26|http://www.artfond.co.kr|김달진미술연구소|127.05431729999998|37.5221287
청담동 일대 화랑 24곳||02-544-8481|-,|http://|김달진미술연구소||
마이클슐츠갤러리||02-512-6470|서울시 강남구 청담동 118-17 네이처포엠 211|http://www.schultzgallery.co.kr|김달진미술연구소|127.04721829999994|37.5252175
갤러리아쿠아||02-6002-6200(137-|서울시 강남구 삼성동 159 코엑스 아쿠아리움 옆|http:// www.coexaqua.com|김달진미술연구소|127.0588240|37.5124040
갤러리엠 Gallery EM||02-544-8145|서울시 강남구 압구정로71길 14 2F|http://www.galleryem.co.kr|김달진미술연구소|127.0458873|37.52747830000001
워터게이트 갤러리||02-540-3213|서울시 강남구 논현동 211-21번지 5층|http://www.changart.com|김달진미술연구소|127.0349707|37.5137802
송화갤러리||02-556-8631|서울시 강남구 역삼1동 674-14|http://www.songhwagallery.com|김달진미술연구소|127.0404040|37.5039454
갤러리에이스토리||02-512-5259/7|서울시 강남구 청담동 90-8|http://www.gastory.com|김달진미술연구소|127.0426075|37.5253577
정소영갤러리(완물취미로 명칭변경)||02-3446-6680|서울시 강남구 청담동 9-3|http://|김달진미술연구소|127.04811280000001|37.5219539
移 오페라갤러리||02-3446-0070|서울시 강남구 청담1동 118-17 네이처포엠 1F|http://www.operagallery.com|김달진미술연구소|127.04866549999997|37.5231998
조현화랑_청담||02-3443-6364|서울시 강남구 청담동 118-17 네이쳐포엠 112호|http://www.johyungallery.com|김달진미술연구소|127.04721829999994|37.5252175
갤러리아트랩||02-543-8485|서울시 강남구 청담동 100-20|http://|김달진미술연구소|127.0465034|37.5265417
갤러리루미나리에||02-3447-5100|서울시 서초구 서초동 1323-1 라이온빌딩 1F|http://www.opena.kr|김달진미술연구소|127.0225099|37.4957370
이현서울갤러리||02-549-5668|서울시 강남구 청담1동 100-25|http://www.leehyungallery.com|김달진미술연구소|127.0486655|37.5231998
더호두갤러리||02-3448-0321|서울시 강남구 청담동 83-12 엘리자벳 빌딩 2층|http://www.galleryhodu.com|김달진미술연구소|127.0416788|37.5266693
더화이트갤러리||02-3443-2031|서울시 강남구 청담동 131-6 예빌딩 1F|http://www.thewhite.kr|김달진미술연구소|127.0557514|37.5234632
메자닌갤러리||02-3448-5778|서울 강남구 청담 1동 118-17 네이쳐 포엠 B/D 3F|http://www.mezzgallery.co.kr|김달진미술연구소|127.0486655|37.5231998
갤러리S||02-512-6470|-, 서울시 강남구 청담동 118-17 네이쳐포엠 2F|http://gallery-s.net|김달진미술연구소|127.0472183|37.5252175
移 PKM트리니티갤러리(PKM갤러리로 명칭변경)||02-515-9496|서울시 강남구 청담동 79|http://www.pkmgallery.com|김달진미술연구소|127.04238989999999|37.5268913
休 갤러리현대 강남||02-519-0800|서울시 강남구 신사동 640-6|http://www.galleryhyundai.com/|김달진미술연구소|127.03577530000007|37.5276449
이엠아트갤러리 서울||02-514-6987|서울 강남구 청담동 3-20 선만빌딩 2F|http://www.emartgallery.co.kr|김달진미술연구소|127.0417902|37.5228255
갤러리더프라이빗 컬렉션||02-551-0813|서울 강남구 삼성동 159 무역센타 코엑스 도심공항터미널 지하1층|http://www.gallerypc.com|김달진미술연구소|127.0585824|37.5101935
케이앤갤러리  K.& GALLERY(김리아갤러리로 명칭변경)||02-517-7713|서울시 강남구 청담동 19-20|http://www.kngallery.org|김달진미술연구소|127.04361140000003|37.5227528
GALLERY NOON||02-542-9691|-, 서울시 강남구 청담동 118-17 네이쳐포엠 2F|http://|김달진미술연구소|127.0472183|37.5252175
인더박스갤러리||02-540-2017|서울시 강남구 신사동 657  2F, B1|http://www.galleryinthebox.com|김달진미술연구소|127.0371683|37.5262182
봉아트갤러리||02-3444-1929|강남구 청담동 59-10 LOFT빌딩|http://|김달진미술연구소|127.0520432|37.5228244
休 123갤러리||02-3445-5123|서울시 강남구 청담동 81-1|http://www.123gallery.co.kr|김달진미술연구소|127.0442940|37.5260039
移 유엔씨갤러리||02-733-2798|서울시 강남구 청담동 58-13|http://www.uncgallery.com|김달진미술연구소|127.0510403|37.5234939
메이준갤러리||02-543-5037|서울시 강남구 삼성동 64-1 3F|http://www.mayjunegallery.com|김달진미술연구소|127.05201179999994|37.5174368
갤러리아순수||02-511-5167|서울시 강남구 청담동 78-14|http://|김달진미술연구소|127.0411859|37.5273465
디갤러리(더페이지갤러리로 명칭변경)||02-3447-0049|서울시 강남구  청담동 96-8|http://www.die-galerie.co.kr|김달진미술연구소|127.0451584|37.5253766
가나아트강남||02-512-1650|-, 서울시 강남구 청담동 99-16 죠르지오 아르마니 3F|http://|김달진미술연구소|127.0463846|37.5252099
갤러리고동||02-3445-0332|서울시 강남구 청담동 118-17 네이쳐포엠 4F 408|http://gallerygodong.com|김달진미술연구소|127.0472183|37.5252175
갤러리베켓||02-515-8004|서울시 강남구 청담동 100-23 2F|http://|김달진미술연구소|127.0467448|37.5265986
휴관_유엔씨갤러리 청담||02-543-2798|서울시 강남구 청담동 141-11 중인빌딩 1F|http://|김달진미술연구소|127.0454477|37.5270837
갤러리빠리지앤||02-2051-0207|서울시 강남구 삼성동 69-14 대명빌딩 101호|http://|김달진미술연구소|127.0525004|37.5152016
서울 CㆍT갤러리||02-540-4408|서울시 강남구 청담동 125-24 화수목 3F|http://www.seoulctgallery.com|김달진미술연구소|127.0520000|37.5253425
백운갤러리||02-3018-2355|서울시 강남구 삼성로133길 12 백운빌딩 5F|http://|김달진미술연구소|127.04851400000007|37.519582
살롱드에이치 Salon de H||02-445-0853|서울시 강남구 청담동 31-2|http://www.salondeh.com|김달진미술연구소|127.04849710000007|37.5212668
갤러리장||02-584-3588,070-7|서울시 강남구 청담동 118-17 네이처포엠 2F 219|http:// www.galleryzhang.com|김달진미술연구소|127.0472183|37.5252175
델아트||02-3445-7278|서울시 강남구 청담동 93-14 삼도빌딩 3F|http://|김달진미술연구소|127.0443188|37.5247634
갤러리모이||070-8225-4981|서울시 강남구 논현동 246-1|http://www.gallerymoi.com|김달진미술연구소|127.0367099|37.5148766
갤러리두||02-3444-3208|서울시 강남구 삼성로 726 (청담동) B1F|http://www.gallerydoo.com|김달진미술연구소|127.0590717|37.5027999
休 아트2021 by 예화랑||02-546-7172|서울시 강남구 청담동 118-17 네이쳐포엠 B110|http://www.galleryyeh.com|김달진미술연구소|127.0472183|37.5252175
지와이엠프로젝트 GYMproject||02-3443-9276|서울 강남구 청담동 118-17 네이처포엠 #311|http://|김달진미술연구소|127.04721829999994|37.5252175
갤러리위||02-517-3266|서울시 강남구 도산대로56길 15-1|http://www.gallerywe.com|김달진미술연구소|127.0402302|37.5223322
갤러리페이스 GALLERY FACE||02-515-6992|서울시 강남구 청담동 92-22|http://www.galleryface.com|김달진미술연구소|127.0438012|37.5243663
갤러리큐리오묵 Gallery Curio Mook||02-3443-5523|서울시 강남구 신사동 665-1 한양타운 1F|http://|김달진미술연구소|127.03936620000002|37.5255332
루미안갤러리 Rumian Gallery(청담아트로 명칭 변경)||02-540-3714|서울시 강남구 청담동 100 루미안빌딩 6F|http://|김달진미술연구소|127.0457469|37.5270438
MC갤러리||02-517-4088/9088|서울시 강남구 청담동 101-13 정석빌딩 1F|http://www.gallerymc.com|김달진미술연구소|127.04624620000004|37.5272866
갤러리서림||02-515-3377|서울시 강남구 학동로 523 (청담동) 2F|http://www.galleryseorim.com|김달진미술연구소|127.05605049999997|37.5201056
봄갤러리||02-514-4677|서울시 강남구 청담동 100-14 청담빌딩 3F|http://www.bomgallery.com|김달진미술연구소|127.05724090000001|37.520403
송은아트스페이스||02-3448-0100|서울시 강남구 압구정로75길 6|http://www.songeunartspace.org|김달진미술연구소|127.04698869999993|37.5261014
하이트컬렉션||02-3217-0271|서울시 강남구 영동대로 714|http://www.hitecollection.com|김달진미술연구소|127.0567522|37.5216088
休 비주얼아트센터 보다||070-8798-6326|서울시 강남구 역삼동 북 9길 47 Boda빌딩|http://www.artcenterboda.com|김달진미술연구소|127.0374790|37.5002932
閉 인사갤러리C||02-3444-2655|서울시 강남구 청담동 1-17 서진빌딩 2F|http://www.insagallery.net|김달진미술연구소|127.03983730000004|37.5220509
閉 갤러리익(갤러리익 양평으로 통합)||02-3445-0330|서울시 강남구 청담동 118-17 네이처포엠 빌딩 B104|http://www.gallery-ik.co.kr|김달진미술연구소|127.04721829999994|37.5252175
休 비전아트갤러리 vision art gallery||02-511-2227|서울시 강남구 청담동 118-17 네이쳐포엠B/D B104|http://www.visionartgallery.co.kr|김달진미술연구소|127.04721829999994|37.5252175
조은숙 아트앤라이프스타일갤러리||02-541-8484|서울시 강남구 청담동 92-18|http://www.choeunsookgallery.com|김달진미술연구소|127.04357090000007|37.5243275
갤러리세인||02-3474-7290|서울시 강남구 학동로 503 한성빌딩 204|http://www.gallerysein.com|김달진미술연구소|127.05077410000001|37.5191433
비하이브||02-3446-3713|서울시 강남구 청담동 78-5 1F|http://www.artbehive.com|김달진미술연구소|127.0411197|37.5271270
아트스페이스 칸||070-7764-7770|서울시 강남구 논현동 118 희망빌딩 4F|http://www.artspacekan.com|김달진미술연구소|127.03890610000007|37.5171263
갤러리연||02-549-5550|서울시 강남구 청담동 83-1 3F|http://www.galleryyeon.com|김달진미술연구소|127.0414549|37.5267549
移 에이블파인아트앤와이갤러리서울 ABLE FINE ART NY GALLERY (Seoul)||02-546-3057|서울시 강남구 청담동118-17 네이쳐포엠 #204|http://www.ablefineartny.com|김달진미술연구소|127.0472183|37.5252175
청담아트센터||02-540-3714|서울시 강남구 청담동 100 루미안빌딩 B1F|http://www.chungdamart.com|김달진미술연구소|127.0457469|37.5270438
비욘드뮤지엄||02-577-6688|서울시 강남구 청담동 49-21|http://www.beyondmuseum.com|김달진미술연구소|127.04840209999997|37.5230483
Gallery D.NUE||02-3444-4756|-, 서울시 강남구 청담동 98-7|http://www.dnue.co.kr|김달진미술연구소|127.0465277|37.5244560
統 아라리오갤러리서울 청담(삼청점과 통합)||02-541-5701|서울시 강남구 청담동 99-5|http://www.arariogallery.com|김달진미술연구소|127.04580280000004|37.5256755
