##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
울산암각화박물관|공립||052-229-4797|울산 울주군 두동면 반구대안길 254|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|무료||http://www.ulsan.go.kr/bangudae/index|한국박물관협회|129.1703961|35.6082110
울산옹기박물관|공립||052-237-7894|울산 울주군 온양읍 외고산 3길 36|||||http://onggi.ulju.ulsan.kr|한국박물관협회||
울산해양박물관|사립||052-239-6708,-9|울산 울주군 서생면 해맞이로 1251|09:00~18:00|연중무휴|어린이, 경로 : 3,000원(단체 : 2,500원) / 청소년 : 4,000원(단체 : 3,500원) / 성인 : 5,000원(단체 : 4,500원) / ※단체 20명 이상|아트샵|http://www.oceancoral.kr|한국박물관협회|129.3546951|35.3616887
울주민속박물관|공립||052-204-4033|울산 울주군 온양읍 외고산 1길 4-19|하절기(3월~10월) 09:00~18:00 / 동절기(11월~2월) 09:00~17:00|매주 월요일, 1월 1일, 설·추석 당일|무료|북카페|http://www.uljufolk.or.kr|한국박물관협회|129.2810014|35.4362859
원광대학교박물관|대학||063-850-5482~3|전북 익산시 익산대로 460|10:00~16:00|주말, 공휴일(방학기간)|무료||http://museum.wonkwang.ac.kr|한국박물관협회|126.9567125|35.9663013
원불교역사박물관|사립||063-850-3240~3|전북 익산시 익산대로 501|10:00~17:00|매주 월요일|무료||http://wonmuseum.net|한국박물관협회|126.9518743|35.9731524
원숭이학교자연사박물관|사립||063-584-0708|전북 부안군 상서면 부안로 1783|||||http://www.monkeypark.co.kr/|한국박물관협회||
원주시역사박물관|공립||033-737-4371|강원 원주시 봉산로 134|관람시간  09:00 ~ 18:00 (17:00 까지 입장가능)|매주 월요일, 1월 1일, 설날, 추석, 공휴일 다음날|무료|전시실; 수장고; 전통공예실; 대강당; 소강당; 도서실|http://whm.wonju.go.kr|한국박물관협회||
월정사성보박물관|사립||033-339-7000|강원 평창군 진부면 오대산로 176|하절기 09:30~18:00 / 동절기 09:30~17:00|매주 월요일|무료|아트샵; 카페|http://woljeongsamuseum.or.kr|한국박물관협회||
유관순열사기념관|공립||041--564-1223|천안시 동남구 병천면 유관순길 38|하절기 09:00~18:00 / 동절기 09:00~17:00 ※ 현재 상설전시 개편 공사로 휴관중(2020. 11월 중 재개관)|없음|무료|유관순열사 추모각; 순국자 추모각; 봉화대; 초혼묘; 생가 등|http://www.cheonan.go.kr/yugwansun.do|한국박물관협회||
유금와당박물관|사립||02-394-3451|서울 종로구 창의문로 11가길 4|10:00~17:00(화, 목, 금요일 예약 관람)|매주 일, 월요일, 공휴일|일반 : 5,000원(단체 : 3,000원) / 학생, 경로, 장애인, 지역주민 : 3,000원(단체 : 3,000원) / ※단체 10명 이상||http://www.yoogeum.org|한국박물관협회|126.9626250|37.5937490
유럽자기박물관|공립||032-661-0238|경기 부천시 소사로 482 부천종합운동장|09:00~18:00|매주 월요일, 공휴일 다음날, 1월 1일, 설·추석 연휴|일반 : 1,000원(단체 : 800원) / 초·중·고등학생 : 600원(단체 : 400원) / ※단체 20명 이상 / ※어린이(5세 이하), 노인(65세 이상), 국가유공자, 장애인 무료||http://www.bcmuseum.or.kr|한국박물관협회|126.7985619|37.5036427
유리지공예관|사립||02-578-6663|서울 서초구 중앙로 555|11:00~17:00|매주 월요일(전시 기간중)|무료||http://yoolizzycraftmuseum.org|한국박물관협회|127.0123282|37.4577928
유엔평화기념관|사립||051-901-1450|부산 남구 홍곡로 320번길 106|10:00~18:00|1월 1일 / 매주 월요일(월요일이 정부에서 지정하는 공휴일인 경우 다음날) / 기타 기념관장이 필요하다고 인정하여 정하는 날|무료|UN평화센터; 컨벤션홀; 기념품샵; 수유실; 전망대; 4D 영상관|http://www.unpm.or.kr|한국박물관협회|129.0930426|35.1245229
유진민속박물관|사립||031-966-5262|경기 고양시 덕양구 고양대로 1670번길 78-11|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 일, 월요일, 공휴일|유치원, 초등학생, 청소년, 군인 : / 5,000원(단체 : 4,000원) / 일반 : 6,000원(단체 : 5,000원) / ※단체 20명 이상||http://www.yujinnfm.com/|한국박물관협회|126.8658633|37.6458167
육군박물관|대학||02-2197-6608|서울 노원구 화랑로 사서함 77-1|10:00~17:00|1월 1일, 설ㆍ추석 연휴|무료||http://museum.kma.ac.kr/|한국박물관협회|127.1004201|37.6229083
은암미술관|사립||062-226-6677|광주 동구 서석로 85번길 8-12|09:00~18:00|매주 일요일, 공휴일|무료||http://eunam.org|한국박물관협회|126.9206184|35.1500982
은평역사한옥박물관|공립||02-351-8523~4|서울 은평구 연서로50길 8|09:00~18:00|매주 월요일, 설, 추석|어른 : 1,000원(단체 : 700원) / 초·중·고등학생, 군·경 : 500원(단체 : 300원) / 영유아, 노인 : 무료 / ※단체 20명 이상|아트샵; 카페; 휴게실; 작은도서관; 삼각산전망뜰; 용출정; 은평연못; 희망장난감도서관|http://museum.ep.go.kr|한국박물관협회|126.9384800|37.6404070
은해사성보박물관|사립||054-335-3318|경북 영천시 청통면 청통로 951|하절기 09:30~17:30 / 동절기 09:30~17:00|매주 월요일, 설, 추석|어린이ㆍ청소년 : 500원 / 일반 : 1,000원||http://www.eunhae-sa.org|한국박물관협회|128.7906730|35.9918530
의병박물관|공립||055-570-2840|경남 의령군 의령읍 충익로 1-25 의병박물관|매일 09:00 ~ 18:00|매년 1월 1일과 매주 월요일 ( 단, 월요일이 「관공서의 공휴일에 관한 규정」제2조에 따른 공휴일일 때에는 월요일 다음의 첫 번째 평일)|무료|영상실; 옥상정원; 특별전시실|http://uiryeong.go.kr|한국박물관협회||
의성조문국박물관|공립||054-830-6909|경북 의성군 금성면 초전1길 83|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일, 설·추석 당일, 의성군수가 정하는 날|무료|문화상품판매점|http://www.jmguseum.usc.go.kr|한국박물관협회|128.6692250|36.2765000
의재미술관|사립||062-222-3040|광주 동구 증심사길 155|하절기 09:30~17:30 / 동절기 09:30~17:00|매주 월요일, 1월 1일, 설, 추석|일반 : 2,000원(단체 : 1,000원) / 청소년 : 1,000원(단체 : 500원) / 65세 이상, 미취학 아동 : 무료 / ※단체 20명 이상||http://www.ujam.org|한국박물관협회|126.9674500|35.1293900
이영미술관|사립||031-213-8223|경기 용인시 기흥구 홍덕 4로 63|10:00~18:00 / 동절기 17:00까지|매주 월요일|일반 : 개인 9,000원 / 초·중·고등학생 : 5,000원(단체 : 4,000원) / 어린이 : 3,500원(단체 3,000원) / ※단체 20명 이상|아트샵; 카페; 매점; 야외공원|http://www.icamkorea.org|한국박물관협회|127.0899250|37.2773917
이응노미술관|공립||042-611-9800|대전 서구 둔산대로 157|3~10월 : 10:00~19:00 / 11~2월 : 10:00~18:00 / 수요일 : 오후 9시까지 / 문화가 있는 날 : 매달 마지막 수요일 (무료관람)|매주 월요일, 1월 1일, 설날, 추석|성인 : 500원 / 어린이, 청소년 : 300원 / 노인, 6세이하 유아, 장애인, 유공자 무료|카페; 아트숍|http://www.leeungnomuseum.or.kr|한국박물관협회||
이천세계도자센터|공립||031-645-0730|경기 이천시 경충대로 2697번길 263|09:30~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일|초등학생, 청소년(만 19세 미만) / 군인 : 2,000원(단체 : 1,000원) / 일반(만 19세 이상) : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://www.kocef.org|한국박물관협회||
이천시립박물관|공립||031-635-8500~1|경기 이천시 경충대로 2697번길 172|09:00~18:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 공휴일 다음날, 1월 1일, 설·추석 당일|무료||http://www.icheon.go.kr/site/museum/main.do|한국박물관협회|127.4271355|37.2747708
이천시립월전미술관|공립||031-637-0033|경기 이천시 경충대로 2709번길 185|09:30~18:00|매주 월요일, 1월 1일, 설·추석 당일|일반 : 2,000원(단체 : 1,400원) / 청소년 : 1,000원(단체 : 600원) / 어린이 : 600원(단체 : 400원) / ※단체 20명 이상, 이천시민 : 50%할인|아트샵; 카페; 세미나실|http://www.iwoljeon.org|한국박물관협회|127.4243433|37.2794797
이풀실내정원|사립||031-437-2525|경기 안산시 상록구 반월천북길 139-18|화-일요일 : 10:30~22:00|월요일 휴관(단, 공휴일인 경우는 정상 개관)|무료|가든센터; 레스토랑; 카페&베이커리|http://eunicesgarden.com|한국박물관협회||
이한열기념관|사립||02-325-7216|서울 마포구 신촌로 12나길 26|월~금 오전 10시 ~ 오후 5시(주말·공휴일은 예약)|||교육실|http://www.leememorial.or.kr|한국박물관협회|126.9338788|37.5550384
이화박물관|사립||02-2175-1964|서울 중구 정동길 26|월~토요일 10:00~18:00 / 동절기 17:30까지|매주 일요일, 공휴일, 개교기념일, 기타 관장이 정하는 휴일|무료|아트샵|http://www.ewhamuseum.com/|한국박물관협회|126.9714044|37.5661977
이화여자대학교박물관|대학||02-3277-3152|서울 서대문구 이화여대길 52|월~토요일 09:30-17:00매월 마지막 수요일 ‘문화가 있는 날’ : 09:30-19:00|일요일 및 공휴일전시 교체기(매년 1, 2월 / 전시교체 시기는 사정에 따라 변동될 수 있습니다.)|무료|아트샵; 서점|http://museum.ewha.ac.kr|한국박물관협회|126.9467751|37.5627451
이화여자대학교자연사박물관|대학||02-3277-4700|서울 서대문구 이화여대길 52|10:00~16:00|일요일, 공휴일 휴관(1,2,7,8월 방학기간 중 토요일 휴관)|무료||http://nhm.ewha.ac.kr|한국박물관협회|126.9481395|37.5605838
인덕대학교아정미술관|대학||02-950-7331|서울 노원구 초안산로 12 은봉관 1층|10:00~17:00|주말, 공휴일|무료|카페||한국박물관협회|127.0550871|37.6308130
인도미술박물관|사립||033-375-2883|강원 영월군 주천면 송학주천로 899-6|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|성인 : 5,000원(단체 : 4,000원) / 초 · 중 · 고등학생 : 4,000원(단체 : 3,000원) / 유치원 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://www.ywmuseum.com|한국박물관협회|128.2393525|37.2357550
인도박물관|사립||02-585-2185|서울 서초구 서초중앙로 2길 35 2층|10:00~18:00|매주 월요일, 1월 1일, 설ㆍ추석 연휴|일반(대학생 포함) : 3,000원(단체 : 2,000원) / 학생(유치원생 포함) : 1,000원(단체 : 500원) / 경로(만 65세 이상) : 2,000원(단체 : 1,000원) / ※단체 20명 이상|아트샵|http://www.indo-museum.org|한국박물관협회|127.0192284|37.4841335
인삼박물관|공립||054-639-7681|경북 영주시 풍기읍 죽령로 1378|하절기(3월~10월) 09:00~20:00 / 동절기(11월~2월) 09:00~19:00|||소강당; 세미나실; 야외무대; 상징탑|http://www.insam.yeongju.go.kr|한국박물관협회|128.4791310|36.8881956
인제대학교박물관|대학||055-320-3178|경남 김해시 인제로 197, 성산관 102호|10:00 ~ 16:00|주말, 공휴일, 개교기념일|무료||http://injemuseum.inje.ac.kr|한국박물관협회|128.9019625|35.2482846
인제산촌민속박물관|공립||033-462-2086|강원 인제군 인제읍 인제로 156번길 50|09:00~18:00|매주 월요일, 공휴일 다음날, 1월 1일, 설, 추석|무료||http://mvfm.kr|한국박물관협회|128.1717653|38.0628846
인천광역시립박물관|공립||032-440-6750~1|인천 연수구 청량로 160번길 26|09:00~18:00|매주 월요일, 공휴일 다음날, 1월 1일|무료|카페|http://museum.incheon.go.kr|한국박물관협회|126.6531591|37.4207438
인천광역시송암미술관|공립||032-440-6777|인천 미추홀구 비류대로 55번길 68|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날|무료||http://songam.incheon.go.kr|한국박물관협회|126.6422203|37.4344981
인천서구녹청자박물관|공립||032-560-2932|인천 서구 도요지로 54|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날, 설ㆍ추석 연휴|무료|아트샵; 휴식공간(30명 수용)|http://nokcheongja.or.kr|한국박물관협회|126.6562760|37.5582653
인천어린이박물관|사립||032-432-5600|인천 남구 매소홀로 618 문학경기장 내|10:00~18:00|매주 월요일, 설ㆍ추석 전일, 당일|어린이(12개월 이상) : 6,000원(단체 : 5,000원) / 일반(중학생 이상) : 5,000원(단체 : 4,000원) / ※단체 20명 이상|아트샵; 카페; 수유실; 기념품점|http://www.enjoymuseum.org|한국박물관협회|126.6906384|37.4361117
일민미술관|사립||02-2020-2050|서울 종로구 세종대로 152|11:00~19:00|매주 월요일, 설ㆍ추석 당일|어른 : 2,000원(단체 : 1,000원) / 청소년 : 1,000원(단체 : 500원) / ※단체 20명 이상|아트샵; 카페; 기둥서점|http://www.ilmin.org|한국박물관협회||
일본군위안부역사관|사립||031-768-0064|경기 광주시 퇴촌면 가새골길 85|10:00~17:00|매주 월요일, 명절 연휴|일반 : 5,000원(단체 : 3,000원) / 청소년 및 초등학생 : 3,000원(단체 : 2,000원) / ※단체 30명 이상||http://nanum.org|한국박물관협회|127.3217889|37.4430839
일제강점기군산역사관|공립||063-467-0815|전북 군산시 동국사길21|하계(3월~10월) 09:00~18:00 , 동계(11월~2월) 09:00~17:00|매주 월요일, 추석, 설날, 1월 1일|어린이 500원, 청소년 700원, 어른 1000원, 만6세이하 및 만 65세 이상 무료||http://www.일제강점기군산역사관.com/|한국박물관협회||
일출랜드/식물원|사립||064-784-2080|제주 서귀포시 성산읍 중산간동로 4150-30|08:30~18:00|연중무휴|성인 : 9,000원(단체 : 7,000원) / 경로 : 8,000원(단체 : 6,000원) / 청소년 : 6,000원(단체 : 4,000원)  어린이 : 5,000원(단체 : 3,000원) / ※단체 30명 이상|아트샵; 레스토랑; 카페|http://www.ilchulland.com|한국박물관협회|126.8415364|33.3832875
일현미술관|사립||033-670-8450|강원 양양군 손양면 선사유적로 359|10:00~18:00|매주 월요일|성인 : 2,000원(단체 : 1,500원) / 초 · 중 · 고등학생 : 1,500원(단체 : 1,000원) / ※단체 20명 이상|카페|http://www.ilhyunmusum.or.kr|한국박물관협회|128.6789879|38.0605805
잉카마야박물관|사립||054-572-3170|경북 문경시 가은읍 전곡길 13-10|||||http://잉카마야.kr|한국박물관협회||
자연염색박물관|사립||053-981-4330|대구 동구 파계로 112길 17|10:00~17:00|매주 월요일|초등학생 : 1,500원(단체 : 1,000원) / 중·고등학생 : 2,500원(단체 : 1,500원) / 대학생, 일반 : 3,000원(단체 : 2,000원) / ※단체 30명 이상|아트샵; 식물농원|http://www.naturaldyeing.net|한국박물관협회|128.6365114|35.9793689
자유수호평화박물관|공립||031-860-3330~3|경기 동두천시 평화로 2910번길 96-63|오전 9시부터 오후 6시까지|1월 1일, 설날, 추석매주 월요일(공휴일일 경우 익일)|무료||http://ddc21.net/museum|한국박물관협회||
자하미술관|사립||02-395-3222|서울 종로 창의문로 5가길 46|10:00~18:00|매주 월요일|구분없음 1,000원||http://www.zahamuseum.com|한국박물관협회|126.9602740|37.5893582
잔아박물관|사립||031-771-8577|경기 양평군 서종면 사랑제길 9-9|하절기(3월~10월) 10:00~18:00 / 동절기(11월~2월) 10:00~17:00|매주 월요일, 설·추석 당일|성인, 대학생 : 2,000원(단체 : 1,500원) / 중·고등학생 : 1,000원(단체 : 1,000원) / 초등학생, 유치원생 : 500원(단체 : 500원) / ※단체 20명 이상||http://www.janamuseum.com|한국박물관협회|127.3544965|37.5966374
장생도라지박물관|사립||055-771-1000|경남 진주시 금곡면 정자천로 15번길 5|09:00~17:00|매주 일요일, 명절 당일|무료||http://doraji.co.kr|한국박물관협회|128.1721275|35.1373446
